scenario,role,stage,time_grain,period,series,horizon_state,status,decision_facing,expected_unit,actual_unit,reason,source,dependants,inventory
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,mvr_revenue_net_admin_coo,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,ruc_admin_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,ruc_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,ruc_revenue_net_admin,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,total_admin_fees,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,total_gross_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,total_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,total_revenue_net_admin,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,tuc_gtk,within_annual_cutoff,required_and_available,True,tonne_km,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2028,tuc_net_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,coo_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,current_light_ruc_conventional_modelled_km,within_annual_cutoff,required_and_available,True,million_km,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,fed_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,gross_cng_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,gross_lpg_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,gross_mvr_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,gross_ruc_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,heavy_bev_ruc_net_km,within_annual_cutoff,required_and_available,True,million_km,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,heavy_bev_ruc_net_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,mr1_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,mr2_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,mvr_admin_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,mvr_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,mvr_revenue_net_admin_coo,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,ruc_admin_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,ruc_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,ruc_revenue_net_admin,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,total_admin_fees,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,total_gross_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,total_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,total_revenue_net_admin,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,tuc_gtk,within_annual_cutoff,required_and_available,True,tonne_km,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2029,tuc_net_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,coo_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,current_light_ruc_conventional_modelled_km,within_annual_cutoff,required_and_available,True,million_km,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,fed_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,gross_cng_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,gross_lpg_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,gross_mvr_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,gross_ruc_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,heavy_bev_ruc_net_km,within_annual_cutoff,required_and_available,True,million_km,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,heavy_bev_ruc_net_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,mr1_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,mr2_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,mvr_admin_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,mvr_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,mvr_revenue_net_admin_coo,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,ruc_admin_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,ruc_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,ruc_revenue_net_admin,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,total_admin_fees,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,total_gross_revenue,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,total_refunds,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,,hidden_source_leaf
Current finalist Base case,basecase,line_reconciliation,june_year,FY2030,total_revenue_net_admin,within_annual_cutoff,required_and_available,True,million_nzd,,,revenue_line_reconciliation,light_ruc_dependent_totals,hidden_source_leaf
