source_release,workbook_basename,workbook_sha256,sheet,source_row,source_cell,source_year_cell,source_status_cell,source_formula,asserted_formula,FY,period,period_status,source_label,source_series_id,runtime_series_id,dashboard_label,source_display_name,label,series_id,display_name,section,unit,metric_type,row_role,value,value_status,source_kind
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AF45,AF1,AF2,,gross_fed_revenue - fed_refunds,2031,FY2031,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2710.83658552761,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AG45,AG1,AG2,,gross_fed_revenue - fed_refunds,2032,FY2032,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2762.0202382894,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AH45,AH1,AH2,,gross_fed_revenue - fed_refunds,2033,FY2033,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2795.28000476412,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AI45,AI1,AI2,,gross_fed_revenue - fed_refunds,2034,FY2034,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2816.66654122098,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AJ45,AJ1,AJ2,,gross_fed_revenue - fed_refunds,2035,FY2035,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2821.11994210362,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AK45,AK1,AK2,,gross_fed_revenue - fed_refunds,2036,FY2036,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2804.83664467152,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AL45,AL1,AL2,,gross_fed_revenue - fed_refunds,2037,FY2037,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2767.39769430706,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AM45,AM1,AM2,,gross_fed_revenue - fed_refunds,2038,FY2038,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2705.62104084074,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AN45,AN1,AN2,,gross_fed_revenue - fed_refunds,2039,FY2039,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2620.98900876631,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AO45,AO1,AO2,,gross_fed_revenue - fed_refunds,2040,FY2040,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2516.61031308823,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AP45,AP1,AP2,,gross_fed_revenue - fed_refunds,2041,FY2041,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2395.28588402766,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AQ45,AQ1,AQ2,,gross_fed_revenue - fed_refunds,2042,FY2042,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2245.61864603293,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AR45,AR1,AR2,,gross_fed_revenue - fed_refunds,2043,FY2043,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2086.54613663715,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AS45,AS1,AS2,,gross_fed_revenue - fed_refunds,2044,FY2044,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1929.84783988212,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AT45,AT1,AT2,,gross_fed_revenue - fed_refunds,2045,FY2045,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1779.6647618237,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AU45,AU1,AU2,,gross_fed_revenue - fed_refunds,2046,FY2046,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1638.60603782997,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AV45,AV1,AV2,,gross_fed_revenue - fed_refunds,2047,FY2047,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1506.74280036097,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AW45,AW1,AW2,,gross_fed_revenue - fed_refunds,2048,FY2048,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1385.81792131338,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AX45,AX1,AX2,,gross_fed_revenue - fed_refunds,2049,FY2049,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1273.44278904278,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AY45,AY1,AY2,,gross_fed_revenue - fed_refunds,2050,FY2050,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1169.13519062151,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,AZ45,AZ1,AZ2,,gross_fed_revenue - fed_refunds,2051,FY2051,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1075.4615128453,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,BA45,BA1,BA2,,gross_fed_revenue - fed_refunds,2052,FY2052,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,996.31917990683,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,BB45,BB1,BB2,,gross_fed_revenue - fed_refunds,2053,FY2053,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,926.041834108383,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,BC45,BC1,BC2,,gross_fed_revenue - fed_refunds,2054,FY2054,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,855.933526400698,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,45,BD45,BD1,BD2,,gross_fed_revenue - fed_refunds,2055,FY2055,LT_FORECAST,Net FED revenue (m $),net_fed_revenue,net_fed_revenue,Net FED revenue,Net FED revenue,Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,780.536115314962,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,B48,B1,B2,,,2001,FY2001,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,148.136,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,C48,C1,C2,,,2002,FY2002,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,151.362,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,D48,D1,D2,,,2003,FY2003,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,157.705,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,E48,E1,E2,,,2004,FY2004,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,167.245,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,F48,F1,F2,,,2005,FY2005,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,173.844,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,G48,G1,G2,,,2006,FY2006,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,178.721,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,H48,H1,H2,,,2007,FY2007,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,184.018,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,I48,I1,I2,,,2008,FY2008,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,187.063,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,J48,J1,J2,,,2009,FY2009,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,186.156,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,K48,K1,K2,,,2010,FY2010,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,187.861,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,L48,L1,L2,,,2011,FY2011,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,188.799,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,M48,M1,M2,,,2012,FY2012,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,191.775,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,N48,N1,N2,,,2013,FY2013,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,192.934012866087,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,O48,O1,O2,,,2014,FY2014,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,201.668340356087,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,P48,P1,P2,,,2015,FY2015,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,194.58943063087,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,Q48,Q1,Q2,,,2016,FY2016,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,226.018254258261,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,R48,R1,R2,,,2017,FY2017,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,226.743518501304,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,S48,S1,S2,,,2018,FY2018,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,229.122887435217,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,T48,T1,T2,,,2019,FY2019,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,229.763616103478,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,U48,U1,U2,,,2020,FY2020,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,232.404187331304,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,V48,V1,V2,,,2021,FY2021,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,236.059712335652,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,W48,W1,W2,,,2022,FY2022,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,235.342058817391,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,X48,X1,X2,,,2023,FY2023,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,242.778740292609,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,Y48,Y1,Y2,,,2024,FY2024,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,264.737994677391,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,Z48,Z1,Z2,,,2025,FY2025,ACTUAL,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,329.940070075217,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AA48,AA1,AA2,,,2026,FY2026,ST_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,436.822707962969,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AB48,AB1,AB2,,,2027,FY2027,ST_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,526.840027334863,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AC48,AC1,AC2,,,2028,FY2028,ST_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,532.414039464172,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AD48,AD1,AD2,,,2029,FY2029,ST_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,526.427022508523,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AE48,AE1,AE2,,,2030,FY2030,ST_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,520.957974139895,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AF48,AF1,AF2,,,2031,FY2031,LT_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,515.950840486336,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AG48,AG1,AG2,,,2032,FY2032,LT_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,511.356724878703,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AH48,AH1,AH2,,,2033,FY2033,LT_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,507.132700736054,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AI48,AI1,AI2,,,2034,FY2034,LT_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,503.24090330059,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AJ48,AJ1,AJ2,,,2035,FY2035,LT_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,499.647812671426,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AK48,AK1,AK2,,,2036,FY2036,LT_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,496.323673046758,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AL48,AL1,AL2,,,2037,FY2037,LT_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,493.242012398015,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AM48,AM1,AM2,,,2038,FY2038,LT_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,490.379238600523,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,48,AN48,AN1,AN2,,,2039,FY2039,LT_FORECAST,MR1 revenue (m $),mr1_revenue,mr1_revenue,MR1 revenue,MR1 revenue,MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,487.714295442214,official_forecast,official_source_row
