series_id,display_name,tier,parent_stream,level,candidate,FY,central,relative_width_pct,lower,upper
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,saturating,2027,2105.2252306039495,12.027766943600154,1978.6194384164935,2231.8310227914053
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,saturating,2027,2105.2252306039495,17.485445211980533,1921.1712284609273,2289.2792327469715
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,saturating,2030,3253.9373715651354,14.900353612015175,3011.5132842267767,3496.361458903494
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,saturating,2030,3253.9373715651354,23.017712030639657,2879.446404643021,3628.4283384872497
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,saturating,2031,3481.89911494128,15.628691126068857,3209.811485943531,3753.986743939029
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,saturating,2031,3481.89911494128,24.58486846698164,3053.8889561606243,3909.9092737219357
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,saturating,2040,6259.456162699124,18.637800225694697,5676.143695289726,6842.768630108523
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,saturating,2040,6259.456162699124,31.810819341302043,5263.864016867016,7255.048308531233
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,saturating,2050,11376.234075278322,26.39762984448642,9874.705994561169,12877.762155995475
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,saturating,2050,11376.234075278322,35.198669035359075,9374.092584855844,13378.3755657008
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,sqrt_stress,2027,2105.2252306039495,12.027766943600154,1978.6194384164935,2231.8310227914053
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,sqrt_stress,2027,2105.2252306039495,17.485445211980533,1921.1712284609273,2289.2792327469715
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,sqrt_stress,2030,3253.9373715651354,14.900353612015175,3011.5132842267767,3496.361458903494
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,sqrt_stress,2030,3253.9373715651354,23.017712030639657,2879.446404643021,3628.4283384872497
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,sqrt_stress,2031,3481.89911494128,15.954492531500446,3204.1394478174366,3759.6587820651234
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,sqrt_stress,2031,3481.89911494128,25.312332405814324,3041.224175936758,3922.574053945802
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,sqrt_stress,2040,6259.456162699124,25.98394067253819,5446.229474829486,7072.682850568763
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,sqrt_stress,2040,6259.456162699124,43.52948201447043,4897.101740426237,7621.810584972012
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,sqrt_stress,2050,11376.234075278322,47.32774563192221,8684.17651245843,14068.291638098213
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,sqrt_stress,2050,11376.234075278322,60.33950573431559,7944.052369177459,14808.415781379186
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,legacy_constant,2027,2105.2252306039495,3.2744319535560775,2070.7581467813393,2139.6923144265597
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,legacy_constant,2027,2105.2252306039495,4.836653542886715,2054.314005253074,2156.136455954825
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,legacy_constant,2030,3253.9373715651354,3.028987908903311,3204.6566867911383,3303.2180563391325
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,legacy_constant,2030,3253.9373715651354,4.751371335257294,3176.6340477952504,3331.2406953350205
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,legacy_constant,2031,3481.89911494128,2.9699893946123592,3430.1930977188513,3533.6051321637087
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,legacy_constant,2031,3481.89911494128,4.736196570676073,3399.4443217031553,3564.3539081794047
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,legacy_constant,2040,6259.456162699124,2.6155166756878203,6177.597602827742,6341.314722570507
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,legacy_constant,2040,6259.456162699124,4.597093054241607,6115.579650454754,6403.332674943495
total_ruc_net_revenue,total_ruc_net_revenue (indicative_independent),3,indicative_independent,80,legacy_constant,2050,11376.234075278322,3.048966755235066,11202.805277801843,11549.662872754801
total_ruc_net_revenue,total_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,80,legacy_constant,2050,11376.234075278322,4.383784387708117,11126.879288627732,11625.588861928913
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,plateau,2027,4170.651467436737,3.295026661312239,4101.939428535512,4239.3635063379625
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,plateau,2027,4170.651467436737,5.835633877738263,4048.959492458674,4292.3434424148
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,plateau,2030,6017.820098865348,6.428704108974933,5824.38617488211,6211.254022848586
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,plateau,2030,6017.820098865348,11.451060637235233,5673.267984584948,6362.372213145748
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,plateau,2031,6355.437515700382,6.345881291412516,6153.783255552261,6557.091775848504
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,plateau,2031,6355.437515700382,11.487620949389159,5990.393229960915,6720.48180143985
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,plateau,2040,9134.474843137661,6.341642165473751,8844.836989014157,9424.112697261166
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,plateau,2040,9134.474843137661,12.431881244528373,8566.681310732565,9702.268375542757
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,plateau,2050,12595.209352553053,10.081634965334748,11960.307837531001,13230.110867575104
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,plateau,2050,12595.209352553053,13.876239454036748,11721.338647804307,13469.080057301799
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,saturating,2027,4170.651467436737,3.295026661312239,4101.939428535512,4239.3635063379625
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,saturating,2027,4170.651467436737,5.835633877738263,4048.959492458674,4292.3434424148
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,saturating,2030,6017.820098865348,6.428704108974933,5824.38617488211,6211.254022848586
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,saturating,2030,6017.820098865348,11.451060637235233,5673.267984584948,6362.372213145748
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,saturating,2031,6355.437515700382,7.794960704792854,6107.735587217128,6603.139444183636
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,saturating,2031,6355.437515700382,13.580115333895924,5923.899643397482,6786.975388003283
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,saturating,2040,9134.474843137661,12.623526945613387,8557.928396555782,9711.02128971954
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_comonotonic),3,indicative_comonotonic,50,saturating,2040,9134.474843137661,23.450117310892516,8063.452309912787,10205.497376362535
total_fed_ruc_net_revenue,total_fed_ruc_net_revenue (indicative_independent),3,indicative_independent,50,saturating,2050,12595.209352553053,18.347399836933267,11439.762642447191,13750.656062658914
