engine,uptake_basis,scenario_name,scenario_role,trace_name,series_id,FY,fed_path,forecast_segment,value
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2031,MBU26,,3699.27203826942
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2031,BEFU26,,3699.27203826942
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2032,MBU26,,4398.02707007662
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2032,BEFU26,,4398.02707007662
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2033,MBU26,,5198.25079890367
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2033,BEFU26,,5198.25079890367
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2034,MBU26,,6169.96962436653
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2034,BEFU26,,6169.96962436653
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2035,MBU26,,7342.70646637953
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2035,BEFU26,,7342.70646637953
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2036,MBU26,,8722.42544877532
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2036,BEFU26,,8722.42544877532
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2037,MBU26,,10347.7667235734
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2037,BEFU26,,10347.7667235734
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2038,MBU26,,12209.6897667792
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2038,BEFU26,,12209.6897667792
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2039,MBU26,,14357.6989741182
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2039,BEFU26,,14357.6989741182
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2040,MBU26,,16789.7058132265
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2040,BEFU26,,16789.7058132265
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2041,MBU26,,19398.2307000633
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2041,BEFU26,,19398.2307000633
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2042,MBU26,,22141.1732104773
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2042,BEFU26,,22141.1732104773
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2043,MBU26,,24856.2856440604
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2043,BEFU26,,24856.2856440604
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2044,MBU26,,27364.0603386263
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2044,BEFU26,,27364.0603386263
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2045,MBU26,,29735.4698936684
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2045,BEFU26,,29735.4698936684
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2046,MBU26,,32156.3592151348
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2046,BEFU26,,32156.3592151348
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2047,MBU26,,34537.073453697
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2047,BEFU26,,34537.073453697
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2048,MBU26,,36975.108256259
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2048,BEFU26,,36975.108256259
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2049,MBU26,,39221.4923959718
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2049,BEFU26,,39221.4923959718
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2050,MBU26,,41168.8006989255
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2050,BEFU26,,41168.8006989255
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2051,MBU26,,43031.5853713679
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2051,BEFU26,,43031.5853713679
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2052,MBU26,,44609.5202451729
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2052,BEFU26,,44609.5202451729
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2053,MBU26,,46073.9897836358
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2053,BEFU26,,46073.9897836358
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2054,MBU26,,47383.266321173
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2054,BEFU26,,47383.266321173
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,light_bev_ruc_net_km,2055,MBU26,,48685.1167264313
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,light_bev_ruc_net_km,2055,BEFU26,,48685.1167264313
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2001,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2002,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2003,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2004,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2005,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2006,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2007,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2008,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2009,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2010,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2011,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2012,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2013,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2014,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2015,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2016,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2017,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2018,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2019,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2020,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2021,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2022,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2023,,,0.0
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2024,,,194.94237
ensemble,MoT VFM slow,actual,actual,Actual,phev_ruc_net_km,2025,,,435.117435
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,phev_ruc_net_km,2025,Current planned path,econometric_forecast,454.36889593419215
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,phev_ruc_net_km,2025,Current planned path,econometric_forecast,454.36889593419215
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2026,MBU26,,633.39411052937
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,phev_ruc_net_km,2026,Current planned path,econometric_forecast,584.7292386384914
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,phev_ruc_net_km,2026,Current planned path,econometric_forecast,585.1129462347097
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2026,BEFU26,,633.39411052937
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2027,MBU26,,866.45343854562
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,phev_ruc_net_km,2027,Current planned path,econometric_forecast,734.1041284161859
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,phev_ruc_net_km,2027,Current planned path,econometric_forecast,738.5256418784988
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2027,BEFU26,,866.45343854562
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2028,MBU26,,1114.1399728797
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,phev_ruc_net_km,2028,Current planned path,econometric_forecast,965.6983734359695
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,phev_ruc_net_km,2028,Current planned path,econometric_forecast,976.6727042854402
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2028,BEFU26,,1114.1399728797
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2029,MBU26,,1394.20153006706
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,phev_ruc_net_km,2029,Current planned path,econometric_forecast,1252.099911751431
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,phev_ruc_net_km,2029,Current planned path,econometric_forecast,1273.0689966379045
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2029,BEFU26,,1394.20153006706
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2030,MBU26,,1688.91801832143
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,phev_ruc_net_km,2030,Current planned path,econometric_forecast,1568.4171381215208
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,phev_ruc_net_km,2030,Current planned path,econometric_forecast,1603.177236578729
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2030,BEFU26,,1688.91801832143
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2031,MBU26,,1982.30123651121
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2031,BEFU26,,1982.30123651121
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2032,MBU26,,2294.23844446945
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2032,BEFU26,,2294.23844446945
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2033,MBU26,,2610.75237942357
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2033,BEFU26,,2610.75237942357
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2034,MBU26,,2923.8213822621
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2034,BEFU26,,2923.8213822621
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2035,MBU26,,3221.10020837769
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2035,BEFU26,,3221.10020837769
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2036,MBU26,,3458.9885477007
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2036,BEFU26,,3458.9885477007
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2037,MBU26,,3633.92319725474
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2037,BEFU26,,3633.92319725474
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2038,MBU26,,3757.99931032245
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2038,BEFU26,,3757.99931032245
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2039,MBU26,,3866.75405461716
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2039,BEFU26,,3866.75405461716
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2040,MBU26,,3908.902347702
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2040,BEFU26,,3908.902347702
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2041,MBU26,,3858.403321145
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2041,BEFU26,,3858.403321145
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2042,MBU26,,3783.3597190837
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2042,BEFU26,,3783.3597190837
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2043,MBU26,,3690.86051347766
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2043,BEFU26,,3690.86051347766
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2044,MBU26,,3587.84262570015
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2044,BEFU26,,3587.84262570015
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2045,MBU26,,3475.40875423459
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2045,BEFU26,,3475.40875423459
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2046,MBU26,,3358.80797409963
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2046,BEFU26,,3358.80797409963
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2047,MBU26,,3243.22777483264
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2047,BEFU26,,3243.22777483264
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2048,MBU26,,3136.52315345323
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2048,BEFU26,,3136.52315345323
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2049,MBU26,,3026.86315331079
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2049,BEFU26,,3026.86315331079
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2050,MBU26,,2910.04326079893
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2050,BEFU26,,2910.04326079893
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2051,MBU26,,2797.9081138829
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2051,BEFU26,,2797.9081138829
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2052,MBU26,,2687.73428111225
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2052,BEFU26,,2687.73428111225
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2053,MBU26,,2584.49395972113
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2053,BEFU26,,2584.49395972113
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2054,MBU26,,2491.90996327658
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2054,BEFU26,,2491.90996327658
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,phev_ruc_net_km,2055,MBU26,,2396.34173142997
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,phev_ruc_net_km,2055,BEFU26,,2396.34173142997
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2001,,,2701.102035
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2002,,,2831.679336
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2003,,,2962.998821
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2004,,,3132.219685
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2005,,,3250.535392
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2006,,,3241.042596
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2007,,,3377.164127
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2008,,,3397.553935
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2009,,,3226.564126
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2010,,,3220.971628
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2011,,,3388.443183
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2012,,,3430.029183
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2013,,,3552.310017
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2014,,,3646.506756
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2015,,,3698.793648
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2016,,,3716.710068
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2017,,,3842.683587
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2018,,,4022.092402
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2019,,,4071.164816
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2020,,,3867.517432
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2021,,,4141.235503
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2022,,,4170.928916
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2023,,,4152.746925
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2024,,,3903.861766
ensemble,MoT VFM slow,actual,actual,Actual,heavy_ruc_net_km,2025,,,3981.873439
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,heavy_ruc_net_km,2025,Current planned path,econometric_forecast,3981.873439
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,heavy_ruc_net_km,2025,Current planned path,econometric_forecast,3981.873439
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2026,MBU26,,4106.65708028096
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,heavy_ruc_net_km,2026,Current planned path,econometric_forecast,4062.241798831312
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,heavy_ruc_net_km,2026,Current planned path,econometric_forecast,4063.5800349923156
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2026,BEFU26,,4099.61725114751
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2027,MBU26,,4256.14265648045
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,heavy_ruc_net_km,2027,Current planned path,econometric_forecast,4114.0965086127335
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,heavy_ruc_net_km,2027,Current planned path,econometric_forecast,4122.394086472179
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2027,BEFU26,,4234.60357706342
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2028,MBU26,,4323.42005434382
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,heavy_ruc_net_km,2028,Current planned path,econometric_forecast,4153.274595045411
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,heavy_ruc_net_km,2028,Current planned path,econometric_forecast,4161.158240113652
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2028,BEFU26,,4316.6483901476
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2029,MBU26,,4400.67521803142
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,heavy_ruc_net_km,2029,Current planned path,econometric_forecast,4192.720215451303
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,heavy_ruc_net_km,2029,Current planned path,econometric_forecast,4197.7062908936505
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2029,BEFU26,,4404.90355650087
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2030,MBU26,,4474.70373343995
ensemble,MoT VFM slow,current_basecase,basecase,Current finalist Base case,heavy_ruc_net_km,2030,Current planned path,econometric_forecast,4230.412228687553
ensemble,MoT VFM slow,current_comparison_1,comparison,Current finalist High population/comparison,heavy_ruc_net_km,2030,Current planned path,econometric_forecast,4235.896734753481
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2030,BEFU26,,4484.64725020264
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2031,MBU26,,4480.75847180609
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2031,BEFU26,,4490.71544317852
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2032,MBU26,,4481.82351757535
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2032,BEFU26,,4491.78285565205
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2033,MBU26,,4477.84081853272
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2033,BEFU26,,4487.79130640681
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2034,MBU26,,4460.31078292367
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2034,BEFU26,,4470.22231621812
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2035,MBU26,,4431.30364981007
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2035,BEFU26,,4441.15072455452
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2036,MBU26,,4400.9835987388
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2036,BEFU26,,4410.7632974168
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2037,MBU26,,4367.44621705844
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2037,BEFU26,,4377.15139024006
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2038,MBU26,,4331.55267198913
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2038,BEFU26,,4341.17808389753
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2039,MBU26,,4292.15867722638
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2039,BEFU26,,4301.69654929514
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2040,MBU26,,4250.07277106412
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2040,BEFU26,,4259.51712142992
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2041,MBU26,,4206.39611056122
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2041,BEFU26,,4215.74340431015
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2042,MBU26,,4162.09923825426
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2042,BEFU26,,4170.42157505993
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2043,MBU26,,4113.76682105405
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2043,BEFU26,,4121.07711172347
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2044,MBU26,,4063.0592295997
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2044,BEFU26,,4069.37564724025
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2045,MBU26,,4010.29936334635
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2045,BEFU26,,4015.64208269999
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2046,MBU26,,3952.67191395642
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2046,BEFU26,,3957.05933971618
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2047,MBU26,,3891.70531183723
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2047,BEFU26,,3895.16043596497
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2048,MBU26,,3827.51178120883
ensemble,MoT VFM slow,befu26_official,official_comparator,BEFU26 official,heavy_ruc_net_km,2048,BEFU26,,3830.05987981738
ensemble,MoT VFM slow,mbu26_official,official_comparator,MBU26 official,heavy_ruc_net_km,2049,MBU26,,3760.09862845001
