cohort,target_window,stream,horizon,horizon_support_state,n,q10,q25,median,q75,q90,width50_pct,width80_pct,width50_boot_p05,width50_boot_p95,width80_boot_p05,width80_boot_p95
all_available,excl_2020_2021,PED,10,H1-H12,39,-0.02180040937812632,-0.0007433889571662093,0.014108241617189089,0.023676015426115422,0.032473429701839446,2.4701630092523685,5.457094337591483,1.5851887099742612,3.3588765022807054,3.5856771956555518,9.279390427022907
all_available,excl_2020_2021,PED,11,H1-H12,38,-0.031945974758490404,-2.624854075947841e-05,0.01463186704588448,0.02515655029745395,0.028670357568606145,2.5501894672665393,6.052640107886487,1.285671242745856,3.7278006008729214,3.4526067269680465,9.840394168328947
all_available,excl_2020_2021,PED,12,H1-H12,37,-0.04175561809957892,-0.0019168977293383023,0.01689683319157265,0.024149317416066667,0.02933484471932388,2.6358335347652195,7.066520995391878,1.2265669151456438,4.6177103300934945,3.805754487407536,11.257486454101729
all_available,excl_2020_2021,PED,13,H13-H20,36,-0.06021751915957203,-0.005585791816193579,0.015034724570417182,0.026098194798470906,0.02964868700622888,3.201195505198673,8.853288143620198,1.4778671361814133,5.772303102180283,3.7846929043884314,12.108248373860983
all_available,excl_2020_2021,PED,14,H13-H20,35,-0.06868164188881963,-0.0039010527644867572,0.01552203062961791,0.02313205566019425,0.02765924210439762,2.7295130151279823,9.442145067252582,1.3045218640070688,7.91945689481699,4.944872497087977,12.830513973549762
all_available,excl_2020_2021,PED,15,H13-H20,34,-0.0781668705133867,-0.014036578136981892,0.014766744081920784,0.022666535272695906,0.027510035249196086,3.686389782480959,10.308184007488785,1.6132062015971949,8.55049101851486,6.54534438002764,13.59827186036091
all_available,excl_2020_2021,PED,16,H13-H20,33,-0.08508693792148626,-0.024105254715136283,0.009311347953860918,0.02336837272086619,0.029501486189945816,4.746059597157037,11.150853183502086,2.1232506883198887,9.481095821442265,7.483844225747074,13.52075445855805
all_available,excl_2020_2021,PED,17,H13-H20,32,-0.08601893810607467,-0.051764229066281905,0.00851139475005539,0.02148499450924835,0.02952051838235654,7.216474146655527,11.238371449202445,2.4591087271274237,9.836812687752317,8.800722982687603,14.009661230428579
all_available,excl_2020_2021,PED,18,H13-H20,31,-0.08445563826537782,-0.060288874285934754,0.0054321005795416695,0.02365275554189452,0.029228287469031625,8.244217918324292,11.064720257892436,3.6251607801106966,10.189176020327492,9.338891719629029,14.926229689008974
all_available,excl_2020_2021,PED,19,H13-H20,30,-0.08700709809040495,-0.07016418661828845,0.0033804453819685164,0.021937866315053144,0.02926727486269157,8.993952478594702,11.302918156511044,4.991611614578695,10.519241433182414,10.03640998770615,12.928957513947791
all_available,excl_2020_2021,PED,20,H13-H20,29,-0.08678743496801872,-0.07519527970382847,0.003782093012109908,0.022591981950774984,0.03033068346708796,9.528677895086412,11.39233747383056,6.698213334727619,10.64727109195106,10.415644257633966,13.067880900677785
balanced_h20,all_targets,HEAVY_RUC,1,H1-H12,23,-0.026338097042584625,-0.01919208235665383,0.003797292249714104,0.023645136580080592,0.04141690103409017,4.29359861131724,6.828081984043055,2.7706032736747406,5.868346115513868,5.00831689095863,8.387484355454088
balanced_h20,all_targets,HEAVY_RUC,2,H1-H12,23,-0.023493774570999104,-0.020014412996512708,0.0026510988452332672,0.017562115356996456,0.05020097072105542,3.7532690248398337,7.470233679292426,2.5389628023077204,6.709277929768199,4.227976057287609,10.669914763320916
balanced_h20,all_targets,HEAVY_RUC,3,H1-H12,23,-0.032700779780157896,-0.022995505524451704,0.0038573656729699157,0.023450623766810376,0.050510342450020264,4.64608756130035,8.39796315607001,3.535073854836719,7.171991638870975,5.9244824781720435,11.506320714484374
balanced_h20,all_targets,HEAVY_RUC,4,H1-H12,23,-0.03642926213519793,-0.019378877121884137,0.012080675881448734,0.02429131150171796,0.04394228339773134,4.378106266320502,8.069574500445754,2.989967682485839,6.069130885128815,5.426884081245631,11.511189293139134
balanced_h20,all_targets,HEAVY_RUC,5,H1-H12,23,-0.03953254071002852,-0.017433791911897988,0.007223588222155835,0.0292522812510358,0.0395060918584192,4.69670344170715,7.905816211399097,2.8355837069224177,6.3905856146933,5.74207677412985,12.898119856957557
balanced_h20,all_targets,HEAVY_RUC,6,H1-H12,23,-0.037957056443326066,-0.02191663677833825,0.006453198458215338,0.03449534340086913,0.048528254374470677,5.677542062416929,8.697074662879235,3.2796765725265353,6.970739771076007,6.610874594383502,14.003515325189165
balanced_h20,all_targets,HEAVY_RUC,7,H1-H12,23,-0.0468859107666828,-0.02041154346957713,0.0014413955404424022,0.03847936048225037,0.05030727450819081,5.943391700584355,9.739791991979585,3.555975722841598,7.873648923985566,7.076977531477152,14.168306426425003
balanced_h20,all_targets,HEAVY_RUC,8,H1-H12,23,-0.04365784604905384,-0.028614995273395227,0.003141335767973865,0.03345237290929369,0.05430615647273226,6.222765887309222,9.852635599733972,3.5904829234579374,8.144676531991532,7.5401553491948325,16.543720870548537
balanced_h20,all_targets,HEAVY_RUC,9,H1-H12,23,-0.045656206947532786,-0.021307749332547102,0.008163926924204012,0.028710895933552118,0.05149621056828812,5.02093697021897,9.747484117104543,3.1590575904541063,7.181914892595853,6.584460353961231,16.071434323419837
balanced_h20,all_targets,HEAVY_RUC,10,H1-H12,23,-0.053335807053083384,-0.023735397895083166,-3.2156864244404764e-08,0.03234211210610325,0.0497901291022547,5.632673128192655,10.298889506586196,3.2986964263384957,7.965665417270352,7.205442871701084,16.727104084014233
balanced_h20,all_targets,HEAVY_RUC,11,H1-H12,23,-0.061652347636026866,-0.03219817106689066,0.0001855399848197063,0.028681939338019664,0.045465252344501196,6.078255595849469,10.630494394871072,3.724018137835607,8.521110405246846,7.758876756349035,16.14611300867782
balanced_h20,all_targets,HEAVY_RUC,12,H1-H12,23,-0.05746836362370038,-0.0387749698997223,-0.00402665465763716,0.022552831592289678,0.0343555127714212,6.0841913011249975,9.080072070261092,3.556493587859943,7.775119015569158,7.116648171199743,14.665017677066174
balanced_h20,all_targets,HEAVY_RUC,13,H13-H20,23,-0.060050667335492386,-0.03998732267395558,-0.010462038360513194,0.020765187123271755,0.029257447412288428,6.018066423069623,8.797283319726667,3.655233260763191,7.5949221821451545,7.097495673324487,13.63205313085606
balanced_h20,all_targets,HEAVY_RUC,14,H13-H20,23,-0.06245666372867722,-0.039426653115344476,-0.00998774755827411,0.015967715136737417,0.0242573363820882,5.475541762718228,8.510016461844172,3.1859431908771985,7.356450586880725,6.339486866616262,13.595389327249611
balanced_h20,all_targets,HEAVY_RUC,15,H13-H20,23,-0.07934705105513462,-0.044192409104238606,-0.015180887561511123,0.012971907692175464,0.028586718080514956,5.628655933563332,10.52799487488948,3.5263860372707923,8.210246389197074,6.910580997328653,12.307051043546313
balanced_h20,all_targets,HEAVY_RUC,16,H13-H20,23,-0.0619465794401585,-0.04543628620117793,-0.027482826270673874,0.009311811749001964,0.025389443260143307,5.377481725766797,8.57814031482741,2.937560734706335,7.093606417592535,6.626322753564409,12.5752707401103
balanced_h20,all_targets,HEAVY_RUC,17,H13-H20,23,-0.0806619129877916,-0.05527286743398041,-0.021439904091661435,0.011662180879417098,0.03632637083419983,6.55035310260118,11.448871007650151,3.7268990674080293,8.413353411324243,7.823604737806187,14.631874478833303
balanced_h20,all_targets,HEAVY_RUC,18,H13-H20,23,-0.06988294861854154,-0.05087564429238801,-0.03145295014124888,0.012989763210630174,0.03983893081269352,6.26776462195382,10.814018086889199,2.248671672615743,7.946176881199817,7.030723920498194,15.786010721854016
balanced_h20,all_targets,HEAVY_RUC,19,H13-H20,23,-0.09059781473420525,-0.0542435706924508,-0.025035454939560723,0.005410397965766187,0.03875880487368808,5.822369269118877,12.613473929738618,3.3429026676813045,8.526271830789929,6.944988426286167,16.545617064021855
balanced_h20,all_targets,HEAVY_RUC,20,H13-H20,23,-0.07384413304521979,-0.06264764551719333,-0.020800696819981715,0.004724865944407554,0.03868881673119212,6.546167279954185,11.063052045853173,3.430918001500251,8.263068651180696,7.217550683349785,15.642964218440602
balanced_h20,all_targets,LIGHT_RUC,1,H1-H12,11,-0.04958432213526759,-0.036942248866992766,0.0011872761636768535,0.009618770104006174,0.01396557215682397,4.5933388808363285,6.2438634608063985,1.2082687623019117,6.153546707978686,3.831639262873532,10.612194581819134
balanced_h20,all_targets,LIGHT_RUC,2,H1-H12,11,-0.057084050647493355,-0.05245354673417436,-0.02097560815646906,-0.0028941019076331427,0.020100961367635447,4.821168250653973,7.5789667189211425,1.8888761232755824,6.928808909078809,4.228458835602522,10.889226303922994
balanced_h20,all_targets,LIGHT_RUC,3,H1-H12,11,-0.07848963755349324,-0.06572563708932265,-0.018706995255644752,-0.004475186513203734,0.010136527658623528,5.9147073095839335,8.567643619823674,2.537773484048411,9.425319519648863,5.629991427540837,19.086032378904683
balanced_h20,all_targets,LIGHT_RUC,4,H1-H12,11,-0.14020882348699062,-0.07589028290157057,-0.057725663601640054,-0.010182596226954322,0.008464987578179334,6.295117116585846,13.932420495989128,2.832674372409605,11.485851343474364,6.752157395417879,16.7867447328077
balanced_h20,all_targets,LIGHT_RUC,5,H1-H12,11,-0.1289969862041153,-0.1035566048168448,-0.06297167965880557,-0.03738431687163519,-0.026010710032778404,6.168086452931187,9.534803990618757,2.8096038501961518,9.534803990618757,6.095280024437888,17.10720634667743
balanced_h20,all_targets,LIGHT_RUC,6,H1-H12,11,-0.13165642609849182,-0.09749904742639337,-0.07421494713494285,-0.023007323605597076,0.02721197311924904,7.0152121076526575,15.094346550104342,2.496838687666866,12.900050115101791,5.784236602085402,21.801231872521164
balanced_h20,all_targets,LIGHT_RUC,7,H1-H12,11,-0.13851762045245106,-0.09969648162073588,-0.07643116484532671,-0.056039730013985795,0.02654957233775198,4.03894758483988,15.625724216511717,1.6591797013561616,14.090873288534267,4.632364408571288,25.616651216462326
balanced_h20,all_targets,LIGHT_RUC,8,H1-H12,11,-0.15686811994136884,-0.10879974305457905,-0.07661518536196471,-0.026264048646349302,0.015463470905589072,7.716783973597141,16.07668643576633,2.933620616368793,15.098322978450785,7.182440746892437,29.275242930712253
balanced_h20,all_targets,LIGHT_RUC,9,H1-H12,11,-0.1543896040086287,-0.11771227301704457,-0.08126497098684242,-0.02461670376465801,0.11733671112893722,8.673202506108924,26.75599074927475,3.2826138555671625,25.1492565427765,7.292957815520962,43.925752337679526
balanced_h20,all_targets,LIGHT_RUC,10,H1-H12,11,-0.16865401541005962,-0.12995496632941486,-0.0721121127708161,0.02303082479620179,0.2656617663335213,14.516310634454598,45.94926869833754,4.582066615514163,40.41376901708631,11.172621094211788,48.96039094229864
balanced_h20,all_targets,LIGHT_RUC,11,H1-H12,11,-0.16585017984925504,-0.14402746307526154,-0.0871335237291412,0.06317573704216978,0.21866345227504735,19.93500518993652,39.72392537522187,4.322874944878281,39.37007785680371,9.05211590689886,50.10085662821554
balanced_h20,all_targets,LIGHT_RUC,12,H1-H12,11,-0.2065702865608687,-0.16493368416148596,-0.1263326505255047,0.04130881894405675,0.1608877986965906,19.422396416361785,36.11840844914107,4.592908006891038,36.11840844914107,10.34719432186434,50.371562556736706
balanced_h20,all_targets,LIGHT_RUC,13,H13-H20,11,-0.2512256915898833,-0.2038857658642898,-0.14441758266850413,0.02251304210419461,0.17119734807494633,20.72128429818163,40.88781255267745,4.471850796473098,38.98279618553511,9.716661548422667,44.17652032808251
balanced_h20,all_targets,LIGHT_RUC,14,H13-H20,11,-0.28296779781887493,-0.1927349817548226,-0.13441581554872756,-0.018989077245908106,0.1724318515181216,15.648957362098791,43.464679122248306,4.133367741148208,37.45414680872072,12.444361785101632,48.89547073013417
balanced_h20,all_targets,LIGHT_RUC,15,H13-H20,11,-0.2872559606275857,-0.1896772319497404,-0.12966871948211686,-0.018547615506229846,0.17293589710793897,15.439723997577959,43.84702458039524,4.636762899365721,35.45096045560971,12.854133661485035,45.88777833413942
balanced_h20,all_targets,LIGHT_RUC,16,H13-H20,11,-0.3293220361388886,-0.1980189987893861,-0.1498753806574002,0.012707973012956661,0.11287786821084315,19.24347951801585,40.00838956467035,7.679464472402842,35.570025847550944,21.08931993474654,62.67429266684049
balanced_h20,all_targets,LIGHT_RUC,17,H13-H20,11,-0.3443898440526443,-0.20031419505347187,-0.16479564093213875,-0.02429508279201452,0.04924978144208795,15.752411481221307,34.18300988714012,6.932573970893719,28.23807584566391,15.715755451302204,51.81811164594774
balanced_h20,all_targets,LIGHT_RUC,18,H13-H20,11,-0.3634777963570367,-0.19979847646219645,-0.12570206729500222,-0.028862068619731344,0.03272257503081957,15.2654699299414,33.80096820645294,7.724004009301744,28.631339616884144,16.7934000036852,50.82614283908937
balanced_h20,all_targets,LIGHT_RUC,19,H13-H20,11,-0.3616645790209051,-0.21253337777946973,-0.08373067964067488,-0.033352472747999434,0.06113038929845377,15.866425988521971,36.652155913860454,7.427600272410206,30.02455834159915,16.652090610859204,49.756260736429745
balanced_h20,all_targets,LIGHT_RUC,20,H13-H20,11,-0.3589320806007077,-0.22218447899145255,-0.09561089295372358,-0.04158471458688767,-0.01874011759214863,15.850044199742008,28.301260050588983,6.559998359688491,28.198354851658593,13.962261930167374,47.15517632738372
balanced_h20,all_targets,PED,1,H1-H12,37,-0.019522688856676233,-0.002457157249023599,0.0008786647316958043,0.005356946367980629,0.008538716457960251,0.7825461369991182,2.7908630547086255,0.5815549271943832,1.84055052519001,1.424700179025462,4.655917418867073
balanced_h20,all_targets,PED,2,H1-H12,37,-0.02751377911201133,-0.009821912805866504,0.0007572747829608103,0.005164586149131888,0.010401052997498304,1.4951780966192652,3.759405467557997,0.6265240646589065,2.462223006369124,2.2266919658934348,7.1329620410949035
balanced_h20,all_targets,PED,3,H1-H12,37,-0.04622114950709467,-0.006419140877394382,0.0003372575317871251,0.0053099792214306735,0.01032898334629974,1.1722684353296264,5.555173294897808,0.6567440901952715,4.5355326316328926,2.4458969093516414,8.460117788448173
balanced_h20,all_targets,PED,4,H1-H12,37,-0.06398990059884464,-0.015311290924070568,0.0007307070356261195,0.006769337154749417,0.010080426694435294,2.1986969982922155,7.211693247979611,0.8534018125687048,4.860123967025287,3.8147100073928963,9.552368286169374
balanced_h20,all_targets,PED,5,H1-H12,37,-0.07183749397470264,-0.03507297950496619,-0.0005943325920271507,0.00937745710961421,0.013268754090027503,4.38866137968078,8.26750496756744,1.6514146847824374,6.234243489531699,5.590600840784138,10.542290490482975
balanced_h20,all_targets,PED,6,H1-H12,37,-0.08130369639385193,-0.03448054207626457,-0.0003431427063465985,0.011250340217224021,0.014505073228631189,4.520672534733428,9.269711522138003,1.9335210911820555,7.422680085041648,5.537337994693968,11.22626434560775
balanced_h20,all_targets,PED,7,H1-H12,37,-0.09594605162085075,-0.0372944870007149,-0.0011461879455009767,0.010873312428230376,0.015795566685085215,4.754025469373069,10.740794853071167,1.8820976328248085,8.098351218448263,6.689782996190595,11.656729513520837
balanced_h20,all_targets,PED,8,H1-H12,37,-0.10137325285052533,-0.03790407459451299,0.0007746866560748024,0.011192680073082734,0.01755663725482577,4.845025851808648,11.411596064942076,1.7579992844841352,9.774138857745985,9.068529569150718,11.750720581293551
balanced_h20,all_targets,PED,9,H1-H12,37,-0.10268258786583132,-0.06977202802913339,0.0004507802558831239,0.014619987458617336,0.018242399777820193,8.212097841360189,11.599644380478146,2.45335823590207,11.097271964044197,9.99398366112281,12.3204027359815
balanced_h20,all_targets,PED,10,H1-H12,37,-0.10690360363243169,-0.06924266567193721,-0.0006691734219600472,0.015394412786963301,0.021046864137018,8.241329594497493,12.265761967297816,2.6049652896924846,11.369619525141516,11.417901861048058,12.855763550732291
balanced_h20,all_targets,PED,11,H1-H12,37,-0.10896393429084673,-0.07183830873849732,0.00606537103969132,0.016211493397102535,0.020841404978152928,8.56622459505071,12.429734444646934,3.0116678441206135,11.633866146854393,11.537430768026995,13.507476328921006
balanced_h20,all_targets,PED,12,H1-H12,37,-0.10800881290436712,-0.0902797761460988,0.0018676996483196658,0.017675669926556857,0.0228915499081367,10.415728416945635,12.55358864551921,3.1523625789299237,11.46823095506777,11.55021245532728,14.066904534491671
balanced_h20,all_targets,PED,13,H13-H20,37,-0.10921192385337578,-0.0955350340390769,-0.001202891655722982,0.016800774802687525,0.026570374246312742,10.80561824018983,13.038611483008145,4.901441371139425,11.570299985358702,11.777532701742144,14.568585187605642
balanced_h20,all_targets,PED,14,H13-H20,37,-0.10749258358239379,-0.09623804912342632,-0.0006043002537156364,0.01946578235882581,0.025371953174543837,11.140869328018876,12.761337768692105,5.01485522273687,11.89101118680178,12.042791682897514,14.498531157170646
balanced_h20,all_targets,PED,15,H13-H20,37,-0.10808035518034395,-0.09557246840042125,-0.004603390015366621,0.01946068023688329,0.026506132959738,11.079877744539445,12.930507463581431,6.989339720474163,11.97100931207159,12.014911568832794,14.592519524283006
balanced_h20,all_targets,PED,16,H13-H20,37,-0.10478153665981386,-0.0930961320817412,-0.01129974486952648,0.01813790035373373,0.02745636761098791,10.719748152749897,12.731553518034866,8.190294129402764,11.785025410788474,11.875681661956216,14.356658812229162
balanced_h20,all_targets,PED,17,H13-H20,37,-0.10544284280565762,-0.09438977801614055,-0.017211950175567856,0.018155895397859962,0.026848633834805683,10.839369251431519,12.728639719086686,7.9181808070864275,11.107532712446632,11.373716446817795,14.288683217543682
balanced_h20,all_targets,PED,18,H13-H20,37,-0.10388417829582951,-0.09194730198285932,-0.021409329985267855,0.012562475896390838,0.02702895757375472,10.048849831885631,12.606786835711459,8.514471204414464,11.134082222428987,11.461772827652792,14.12185660436116
balanced_h20,all_targets,PED,19,H13-H20,37,-0.10362480415552575,-0.08980846283347711,-0.046949186049805774,0.018996275405554864,0.028184317172166032,10.507159875978612,12.702175602639453,8.68261849394445,11.234319600543296,11.423598797202528,14.304184172759571
balanced_h20,all_targets,PED,20,H13-H20,37,-0.1013060189659464,-0.08538541503439842,-0.056697879540047874,0.019560770951424954,0.029580235156702255,10.159499218904177,12.63656215840685,8.499953317291443,11.217768350990484,11.46300374740421,14.255838421225645
balanced_h20,excl_2020_2021,HEAVY_RUC,1,H1-H12,18,-0.022138319814624823,-0.01707388729711256,-0.002505993374625885,0.02373767709794541,0.04125498879964533,4.0950612832238775,6.40128656355653,2.2847422147447727,5.697550787941774,4.52389461894358,7.039227587371566
balanced_h20,excl_2020_2021,HEAVY_RUC,2,H1-H12,17,-0.02315504200566627,-0.01819205797221938,0.00427444395917221,0.016980528237339608,0.04987478082377255,3.5153098290757745,7.402848653402971,1.5654683329078267,6.882423154212192,3.864302831971214,7.518065902401972
balanced_h20,excl_2020_2021,HEAVY_RUC,3,H1-H12,16,-0.025172670456371525,-0.019586182388795125,0.008262291315381792,0.020732022117561588,0.05107902548051255,4.034404266053371,7.726453753212182,2.542507961036401,6.991202381052119,4.449796010860749,8.589273042845058
balanced_h20,excl_2020_2021,HEAVY_RUC,4,H1-H12,15,-0.020929043562525125,-0.01827703284558393,0.012174898394531022,0.028492734779964782,0.04851901948758388,4.701355642579519,7.042688775443107,2.1887484749513186,6.590665806026519,4.457739061357202,9.297061232565207
balanced_h20,excl_2020_2021,HEAVY_RUC,5,H1-H12,15,-0.021669932885275446,-0.011149929412768007,0.011465373303162824,0.0370132123324987,0.04749284479905544,4.87947306094706,7.007552459802701,2.7201755985449605,6.138941439117349,5.2106100072151325,9.939526161606327
balanced_h20,excl_2020_2021,HEAVY_RUC,6,H1-H12,15,-0.024839243823120666,-0.0049854671369954,0.030436699958345446,0.04336521183539635,0.0508103768554919,4.929228327595436,7.6656655701114795,1.9197289474535817,6.873288353974482,5.352792637916526,9.170818027927819
balanced_h20,excl_2020_2021,HEAVY_RUC,7,H1-H12,15,-0.02104015836604639,-0.006029721535459073,0.02764199366854429,0.043858986733131475,0.05841199939208409,5.084658814906651,8.097204607110065,2.1103514128150582,6.9292966643763165,5.704507489760752,9.780777977025368
balanced_h20,excl_2020_2021,HEAVY_RUC,8,H1-H12,15,-0.02289338471627487,-0.00629883050560795,0.023445703216107477,0.04675268782953294,0.06426735017420454,5.41418622598675,8.9010776408861,2.676411039646842,7.261210222486642,5.835606792812231,10.94744073845273
balanced_h20,excl_2020_2021,HEAVY_RUC,9,H1-H12,15,-0.019919636863091013,-0.011684902018698831,0.019211055615602723,0.037897822059695184,0.0608792899936574,5.024200156236136,8.249317108371345,2.5144681456205658,6.910567020913792,5.287296410502895,10.843391341418585
balanced_h20,excl_2020_2021,HEAVY_RUC,10,H1-H12,15,-0.024403276170209903,-0.005570535148092214,0.025291742472082095,0.0423481113550587,0.06541280701376315,4.881263384489265,9.170756968119543,2.5828431926798068,7.551477132455919,5.72295288835657,12.107513976628503
balanced_h20,excl_2020_2021,HEAVY_RUC,11,H1-H12,15,-0.04379701893189324,-0.011405025127425087,0.015823988865248717,0.03983146926333264,0.0491430187246144,5.197561474157597,9.32223419317797,2.6217443439380994,7.993067341583526,5.737354181079258,12.04419970640842
balanced_h20,excl_2020_2021,HEAVY_RUC,12,H1-H12,15,-0.04881774239358445,-0.02523256557543537,0.01580697444965117,0.03017790307913482,0.050246039472333144,5.555475640463136,9.917509461629859,2.432412856581407,8.142366317450112,6.264916545096456,12.319685763382948
balanced_h20,excl_2020_2021,HEAVY_RUC,13,H13-H20,15,-0.053258962036503606,-0.03998732267395558,-0.0002075581341939936,0.025586927631322906,0.031017148976419655,6.5115463465873376,8.336874309882313,2.914454199955352,7.834865283201353,6.275972443233522,10.999196007928147
balanced_h20,excl_2020_2021,HEAVY_RUC,14,H13-H20,15,-0.05765542658569359,-0.036192103861519775,-0.00998774755827411,0.017189527849033246,0.024814807665437373,5.288311780371013,8.115009745701162,2.6412869929522076,7.186062270273363,5.661241576479089,12.494757933574885
balanced_h20,excl_2020_2021,HEAVY_RUC,15,H13-H20,15,-0.0653513867433145,-0.04375033165059435,-0.015180887561511123,0.004621345355836247,0.02076969661192424,4.743913182478899,8.424863968210605,2.281193570716089,7.120676412758731,5.359638396964117,10.028250695554132
balanced_h20,excl_2020_2021,HEAVY_RUC,16,H13-H20,15,-0.0591005711205186,-0.04127472698748366,-0.029619750282536002,0.002213908513159806,0.011847992494180032,4.26508858175273,6.930649312538617,1.259903065034651,6.165289526453324,4.556083728637049,9.379571250120167
balanced_h20,excl_2020_2021,HEAVY_RUC,17,H13-H20,15,-0.07893506601775764,-0.05527286743398041,-0.027754535523723204,-0.0016759469276193574,0.011925548840176964,5.2098538474488425,8.789701372997772,2.6919280513411303,7.481588859838546,5.853002277166608,10.122004602038926
balanced_h20,excl_2020_2021,HEAVY_RUC,18,H13-H20,15,-0.06673642116957665,-0.05283933823654634,-0.0346071092837301,-0.026488927389624342,0.0136101741849921,2.53264338071163,7.8261482740741295,1.4200557379920875,6.326674174101321,3.359041375637677,10.452052626708374
balanced_h20,excl_2020_2021,HEAVY_RUC,19,H13-H20,15,-0.08754634295326345,-0.05820397334058015,-0.032729828290133406,-0.01600313910454887,0.009158480195467526,4.066674314790353,9.30241350546468,2.483000530906443,7.458601713833901,5.4788566521202675,11.361158496385936
balanced_h20,excl_2020_2021,HEAVY_RUC,20,H13-H20,16,-0.07135546005979565,-0.06519196528510235,-0.032940502482588785,-0.01504733474555953,0.001221577418760689,4.817771446433317,7.009147038164953,2.7415442496325104,6.2204726114610365,5.246730820004474,9.368260629793678
balanced_h20,excl_2020_2021,LIGHT_RUC,1,H1-H12,6,-0.036942248866992766,-0.021256739973489466,-0.0038727840074071615,0.004837435510764339,0.009618770104006174,2.58815626028871,4.5933388808363285,0.4884537475907891,4.668007171574251,1.6104271828059402,5.702669512680525
balanced_h20,excl_2020_2021,LIGHT_RUC,2,H1-H12,5,-0.038683965346225334,-0.024475077227330406,-0.02097560815646906,-0.017650783524053203,-0.0027515890336477075,0.6682070262690409,3.5197489385055625,0.0,3.1385045190078453,0.5315170225610344,4.515235026288544
balanced_h20,excl_2020_2021,LIGHT_RUC,3,H1-H12,4,-0.04079440272005548,-0.02659535506436287,-0.01745631161743985,-0.010340407246219343,0.00021699007320875874,1.5957684047287368,4.019052512363508,0.24580821744699666,3.8731147160700474,0.24580821744699666,4.923528981077641
balanced_h20,excl_2020_2021,LIGHT_RUC,4,H1-H12,3,-0.05056884809238876,-0.03983362482851183,-0.02194158605538359,-0.006738299238602127,0.002383672851466751,3.2335048235355046,5.1698042726970765,0.0,3.2830403218531368,0.0,5.20133926948848
balanced_h20,excl_2020_2021,LIGHT_RUC,5,H1-H12,3,-0.0854316886061123,-0.07201426061689034,-0.04965188063485376,-0.03783129533381609,-0.030738944153193476,3.235774279609338,5.161283469444811,0.0,3.2742499801420966,0.0,5.185745010424281
balanced_h20,excl_2020_2021,LIGHT_RUC,6,H1-H12,3,-0.07066640151184096,-0.052724059597178,-0.02282015640607306,0.023850138123726355,0.051852314841606004,7.54950823686209,12.144750779436697,0.0,7.910197275482201,0.0,12.373599862511709
balanced_h20,excl_2020_2021,LIGHT_RUC,7,H1-H12,3,-0.08349101875790195,-0.07891755672146647,-0.071295119994074,0.008266082751774526,0.056002804399283644,8.4184232676637,13.770130119406653,0.0,9.115568292039523,0.0,14.215405107346534
balanced_h20,excl_2020_2021,LIGHT_RUC,8,H1-H12,4,-0.08426292391881329,-0.0666206616541133,-0.030358178744062474,0.029159567545578764,0.08866130389354152,9.40388463050239,17.352094945022866,1.2582871824673991,20.137711178967276,3.5655854944772747,21.773758841879452
balanced_h20,excl_2020_2021,LIGHT_RUC,9,H1-H12,5,-0.11062217433950289,-0.09304751134778186,0.00321639666612786,0.11733671112893722,0.20259479786987306,21.334778764982854,32.92992231935453,0.0,38.504540353387625,10.593125055267905,40.09186691888967
balanced_h20,excl_2020_2021,LIGHT_RUC,10,H1-H12,6,-0.12995496632941486,-0.10086370117300367,0.02303082479620179,0.2203894706110936,0.2671175100869053,34.2505889077765,42.80589526033105,5.696849927409675,40.308876989898664,15.24275670803651,43.53234133391296
balanced_h20,excl_2020_2021,LIGHT_RUC,11,H1-H12,7,-0.14072921272936997,-0.12678247819755714,-0.0871335237291412,0.20226409136140888,0.24146515711181205,34.32459862690305,40.43885758153526,2.922338822252313,40.01295668360099,15.55500525892799,46.57081508733921
balanced_h20,excl_2020_2021,LIGHT_RUC,12,H1-H12,8,-0.19133890846711898,-0.14951327850699672,-0.10188860512777839,0.16026859788777184,0.1848820557826771,31.269911240535087,37.7223883577958,4.050040276106448,36.817625630168685,14.24139334447011,44.650125557501276
balanced_h20,excl_2020_2021,LIGHT_RUC,13,H13-H20,9,-0.2530447786089971,-0.20274222638073663,-0.1335160627413,0.17104673176206692,0.1755061652251036,37.0057513576397,41.541622319755675,1.6070399954518866,40.88781255267745,15.111803609027309,43.61361101458948
balanced_h20,excl_2020_2021,LIGHT_RUC,14,H13-H20,10,-0.2857376934498901,-0.1935258767167213,-0.13226927152101864,0.03439231914523291,0.17690111450918436,21.09420614565034,44.20533632669446,4.306467934531866,39.19900322520197,13.037392609321397,49.103905763307495
balanced_h20,excl_2020_2021,LIGHT_RUC,15,H13-H20,11,-0.2872559606275857,-0.1896772319497404,-0.12966871948211686,-0.018547615506229846,0.17293589710793897,15.439723997577959,43.84702458039524,4.636762899365721,35.45096045560971,12.854133661485035,45.88777833413942
balanced_h20,excl_2020_2021,LIGHT_RUC,16,H13-H20,11,-0.3293220361388886,-0.1980189987893861,-0.1498753806574002,0.012707973012956661,0.11287786821084315,19.24347951801585,40.00838956467035,7.679464472402842,35.570025847550944,21.08931993474654,62.67429266684049
balanced_h20,excl_2020_2021,LIGHT_RUC,17,H13-H20,11,-0.3443898440526443,-0.20031419505347187,-0.16479564093213875,-0.02429508279201452,0.04924978144208795,15.752411481221307,34.18300988714012,6.932573970893719,28.23807584566391,15.715755451302204,51.81811164594774
