source_release,workbook_basename,workbook_sha256,sheet,source_row,source_cell,source_year_cell,source_status_cell,source_formula,asserted_formula,FY,period,period_status,source_label,label,series_id,display_name,section,unit,metric_type,row_role,value,value_status,source_kind
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,L50,L6,L7,,gross_fed_revenue - fed_refunds,2010,FY2010,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1437.322,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,M50,M6,M7,,gross_fed_revenue - fed_refunds,2011,FY2011,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1447.486,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,N50,N6,N7,,gross_fed_revenue - fed_refunds,2012,FY2012,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1486.452702,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,O50,O6,O7,,gross_fed_revenue - fed_refunds,2013,FY2013,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1534.12198426,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,P50,P6,P7,,gross_fed_revenue - fed_refunds,2014,FY2014,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1615.41058022,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,Q50,Q6,Q7,,gross_fed_revenue - fed_refunds,2015,FY2015,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1747.67746669,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,R50,R6,R7,,gross_fed_revenue - fed_refunds,2016,FY2016,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1882.74595473,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,S50,S6,S7,,gross_fed_revenue - fed_refunds,2017,FY2017,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1912.66999522,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,T50,T6,T7,,gross_fed_revenue - fed_refunds,2018,FY2018,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1903.81485678,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,U50,U6,U7,,gross_fed_revenue - fed_refunds,2019,FY2019,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1987.11584821,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,V50,V6,V7,,gross_fed_revenue - fed_refunds,2020,FY2020,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1882.53157149,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,W50,W6,W7,,gross_fed_revenue - fed_refunds,2021,FY2021,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2148.51610736,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,X50,X6,X7,,gross_fed_revenue - fed_refunds,2022,FY2022,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1752.86236361,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,Y50,Y6,Y7,,gross_fed_revenue - fed_refunds,2023,FY2023,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1329.42599359,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,Z50,Z6,Z7,,gross_fed_revenue - fed_refunds,2024,FY2024,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2006.92979505,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AA50,AA6,AA7,,gross_fed_revenue - fed_refunds,2025,FY2025,ACTUAL,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1997.7271466,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AB50,AB6,AB7,,gross_fed_revenue - fed_refunds,2026,FY2026,ST_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2031.56232478189,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AC50,AC6,AC7,,gross_fed_revenue - fed_refunds,2027,FY2027,ST_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2161.40562344609,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AD50,AD6,AD7,,gross_fed_revenue - fed_refunds,2028,FY2028,ST_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2406.76801546686,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AE50,AE6,AE7,,gross_fed_revenue - fed_refunds,2029,FY2029,ST_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2541.24898464284,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AF50,AF6,AF7,,gross_fed_revenue - fed_refunds,2030,FY2030,ST_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2646.99523947345,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AG50,AG6,AG7,,gross_fed_revenue - fed_refunds,2031,FY2031,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2709.12890389427,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AH50,AH6,AH7,,gross_fed_revenue - fed_refunds,2032,FY2032,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2760.27641931636,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AI50,AI6,AI7,,gross_fed_revenue - fed_refunds,2033,FY2033,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2793.51577107654,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AJ50,AJ6,AJ7,,gross_fed_revenue - fed_refunds,2034,FY2034,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2814.88849708501,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AK50,AK6,AK7,,gross_fed_revenue - fed_refunds,2035,FY2035,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2819.3391700854,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AL50,AL6,AL7,,gross_fed_revenue - fed_refunds,2036,FY2036,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2803.06637410248,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AM50,AM6,AM7,,gross_fed_revenue - fed_refunds,2037,FY2037,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2765.65149318953,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AN50,AN6,AN7,,gross_fed_revenue - fed_refunds,2038,FY2038,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2703.9144951878,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AO50,AO6,AO7,,gross_fed_revenue - fed_refunds,2039,FY2039,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2619.3367808398,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AP50,AP6,AP7,,gross_fed_revenue - fed_refunds,2040,FY2040,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2515.02498245477,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AQ50,AQ6,AQ7,,gross_fed_revenue - fed_refunds,2041,FY2041,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2393.77860082696,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AR50,AR6,AR7,,gross_fed_revenue - fed_refunds,2042,FY2042,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2244.34287892283,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AS50,AS6,AS7,,gross_fed_revenue - fed_refunds,2043,FY2043,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,2085.48919412393,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AT50,AT6,AT7,,gross_fed_revenue - fed_refunds,2044,FY2044,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1928.99006031736,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AU50,AU6,AU7,,gross_fed_revenue - fed_refunds,2045,FY2045,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1778.98496254213,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AV50,AV6,AV7,,gross_fed_revenue - fed_refunds,2046,FY2046,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1638.08318637898,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AW50,AW6,AW7,,gross_fed_revenue - fed_refunds,2047,FY2047,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1506.35734956786,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AX50,AX6,AX7,,gross_fed_revenue - fed_refunds,2048,FY2048,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1385.55152927046,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AY50,AY6,AY7,,gross_fed_revenue - fed_refunds,2049,FY2049,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1273.27934661464,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,AZ50,AZ6,AZ7,,gross_fed_revenue - fed_refunds,2050,FY2050,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1169.06013491158,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,BA50,BA6,BA7,,gross_fed_revenue - fed_refunds,2051,FY2051,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,1075.46157957641,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,BB50,BB6,BB7,,gross_fed_revenue - fed_refunds,2052,FY2052,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,996.319164364698,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,BC50,BC6,BC7,,gross_fed_revenue - fed_refunds,2053,FY2053,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,926.041837721304,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,BD50,BD6,BD7,,gross_fed_revenue - fed_refunds,2054,FY2054,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,855.933526935457,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,50,BE50,BE6,BE7,,gross_fed_revenue - fed_refunds,2055,FY2055,LT_FORECAST,Net FED revenue (m $),Net FED revenue,net_fed_revenue,Net FED revenue,FED,$m nominal ex GST,revenue,aggregate,780.536115157691,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,C53,C6,C7,,,2001,FY2001,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,148.136,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,D53,D6,D7,,,2002,FY2002,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,151.362,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,E53,E6,E7,,,2003,FY2003,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,157.705,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,F53,F6,F7,,,2004,FY2004,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,167.245,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,G53,G6,G7,,,2005,FY2005,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,173.844,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,H53,H6,H7,,,2006,FY2006,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,178.721,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,I53,I6,I7,,,2007,FY2007,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,184.018,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,J53,J6,J7,,,2008,FY2008,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,187.063,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,K53,K6,K7,,,2009,FY2009,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,186.156,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,L53,L6,L7,,,2010,FY2010,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,187.861,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,M53,M6,M7,,,2011,FY2011,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,188.799,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,N53,N6,N7,,,2012,FY2012,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,191.775,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,O53,O6,O7,,,2013,FY2013,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,192.934012866087,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,P53,P6,P7,,,2014,FY2014,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,201.668340356087,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,Q53,Q6,Q7,,,2015,FY2015,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,194.58943063087,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,R53,R6,R7,,,2016,FY2016,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,226.018254258261,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,S53,S6,S7,,,2017,FY2017,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,226.743518501304,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,T53,T6,T7,,,2018,FY2018,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,229.122887435217,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,U53,U6,U7,,,2019,FY2019,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,229.763616103478,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,V53,V6,V7,,,2020,FY2020,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,232.404187331304,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,W53,W6,W7,,,2021,FY2021,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,236.059712335652,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,X53,X6,X7,,,2022,FY2022,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,235.342058817391,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,53,Y53,Y6,Y7,,,2023,FY2023,ACTUAL,MR1 revenue (m $),MR1 revenue,mr1_revenue,MR1 revenue,MVR,$m nominal ex GST,revenue,leaf,242.778740292609,actual,mbu26_source_row
