series_id,FY,span80_pct_before,span80_pct_after,span50_pct_before,span50_pct_after,median_multiplier_before,median_multiplier_after,span80_pct_abs_change,span50_pct_abs_change,median_multiplier_abs_change
light_petrol_vkt,2045,16.840312900449298,16.840312900449312,13.23782691170707,13.237826911707057,0.9482494624136744,0.9482494624136745,1.4210854715202004e-14,1.4210854715202004e-14,1.1102230246251565e-16
light_petrol_vkt,2046,16.840312900449298,16.8403129004493,13.237826911707076,13.237826911707065,0.9482494624136745,0.9482494624136745,3.552713678800501e-15,1.0658141036401503e-14,0.0
light_petrol_vkt,2047,16.84031290044929,16.8403129004493,13.237826911707078,13.237826911707065,0.9482494624136744,0.9482494624136745,1.0658141036401503e-14,1.2434497875801753e-14,1.1102230246251565e-16
light_petrol_vkt,2048,16.840312900449288,16.840312900449298,13.237826911707057,13.237826911707053,0.9482494624136745,0.9482494624136745,1.0658141036401503e-14,3.552713678800501e-15,0.0
light_petrol_vkt,2049,16.840312900449312,16.840312900449298,13.237826911707078,13.237826911707067,0.9482494624136742,0.9482494624136745,1.4210854715202004e-14,1.0658141036401503e-14,2.220446049250313e-16
light_petrol_vkt,2050,16.840312900449295,16.84031290044929,13.237826911707058,13.23782691170707,0.9482494624136744,0.9482494624136742,3.552713678800501e-15,1.2434497875801753e-14,1.1102230246251565e-16
light_ruc_net_km,2026,16.12301658000115,16.12301658000115,4.278352974376484,4.278352974376484,0.968885519620301,0.968885519620301,0.0,0.0,0.0
light_ruc_net_km,2027,21.004691649641295,21.004691649641295,5.705736276393653,5.705736276393653,0.947966259151959,0.947966259151959,0.0,0.0,0.0
light_ruc_net_km,2028,20.935953904245977,20.935953904245977,7.611444748995259,7.611444748995259,0.9448646367375679,0.9448646367375679,0.0,0.0,0.0
light_ruc_net_km,2029,26.923439827449126,26.923439827449126,13.731102773395705,13.731102773395705,0.9527450613715792,0.9527450613715792,0.0,0.0,0.0
light_ruc_net_km,2030,32.18770054765343,32.18770054765343,19.915140909557532,19.915140909557532,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2031,32.18770054765342,32.18770054765342,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2032,32.18770054765343,32.18770054765343,19.915140909557543,19.915140909557543,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_km,2033,32.187700547653435,32.187700547653435,19.915140909557543,19.915140909557543,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2034,32.18770054765343,32.18770054765343,19.91514090955754,19.91514090955754,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_km,2035,32.187700547653435,32.187700547653435,19.915140909557536,19.915140909557536,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_km,2036,32.187700547653435,32.187700547653435,19.915140909557522,19.915140909557522,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2037,32.187700547653414,32.187700547653414,19.91514090955754,19.91514090955754,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2038,32.18770054765343,32.18770054765343,19.915140909557547,19.915140909557547,0.9395044965180497,0.9395044965180497,0.0,0.0,0.0
light_ruc_net_km,2039,32.18770054765342,32.18770054765342,19.91514090955753,19.91514090955753,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_km,2040,32.18770054765343,32.18770054765343,19.91514090955754,19.91514090955754,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2041,32.18770054765343,32.18770054765343,19.91514090955754,19.91514090955754,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_km,2042,32.18770054765341,32.18770054765341,19.91514090955755,19.91514090955755,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2043,32.18770054765344,32.18770054765344,19.915140909557532,19.915140909557532,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2044,32.18770054765342,32.18770054765342,19.915140909557554,19.915140909557554,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2045,32.187700547653435,32.187700547653435,19.91514090955753,19.91514090955753,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_km,2046,32.187700547653414,32.187700547653414,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2047,32.187700547653414,32.187700547653414,19.915140909557525,19.915140909557525,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_km,2048,32.18770054765343,32.18770054765343,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_km,2049,32.18770054765342,32.18770054765342,19.915140909557532,19.915140909557532,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_km,2050,32.18770054765343,32.18770054765343,19.915140909557532,19.915140909557532,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_revenue,2026,16.123016580001146,16.123016580001146,4.278352974376497,4.278352974376497,0.968885519620301,0.968885519620301,0.0,0.0,0.0
light_ruc_net_revenue,2027,21.004691649641284,21.004691649641284,5.7057362763936545,5.7057362763936545,0.947966259151959,0.947966259151959,0.0,0.0,0.0
light_ruc_net_revenue,2028,20.935953904245995,20.935953904245995,7.611444748995279,7.611444748995279,0.944864636737568,0.944864636737568,0.0,0.0,0.0
light_ruc_net_revenue,2029,26.923439827449123,26.923439827449123,13.731102773395719,13.731102773395719,0.9527450613715793,0.9527450613715793,0.0,0.0,0.0
light_ruc_net_revenue,2030,32.18770054765343,32.18770054765343,19.915140909557532,19.915140909557532,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2031,32.187700547653414,32.187700547653414,19.915140909557547,19.915140909557547,0.93950449651805,0.93950449651805,0.0,0.0,0.0
light_ruc_net_revenue,2032,32.18770054765343,32.18770054765343,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2033,32.18770054765343,32.18770054765343,19.915140909557525,19.915140909557525,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2034,32.18770054765343,32.18770054765343,19.91514090955754,19.91514090955754,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2035,32.18770054765343,32.18770054765343,19.915140909557543,19.915140909557543,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_revenue,2036,32.18770054765342,32.18770054765342,19.915140909557525,19.915140909557525,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2037,32.18770054765344,32.18770054765344,19.915140909557536,19.915140909557536,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_revenue,2038,32.18770054765342,32.18770054765342,19.91514090955754,19.91514090955754,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_revenue,2039,32.187700547653435,32.187700547653435,19.91514090955753,19.91514090955753,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2040,32.18770054765342,32.18770054765342,19.915140909557522,19.915140909557522,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_revenue,2041,32.187700547653435,32.187700547653435,19.91514090955754,19.91514090955754,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2042,32.18770054765343,32.18770054765343,19.915140909557522,19.915140909557522,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_revenue,2043,32.18770054765343,32.18770054765343,19.915140909557543,19.915140909557543,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_revenue,2044,32.18770054765343,32.18770054765343,19.915140909557522,19.915140909557522,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2045,32.18770054765343,32.18770054765343,19.91514090955753,19.91514090955753,0.9395044965180498,0.9395044965180498,0.0,0.0,0.0
light_ruc_net_revenue,2046,32.18770054765342,32.18770054765342,19.915140909557532,19.915140909557532,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2047,32.18770054765344,32.18770054765344,19.915140909557543,19.915140909557543,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2048,32.187700547653435,32.187700547653435,19.915140909557525,19.915140909557525,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2049,32.187700547653414,32.187700547653414,19.91514090955752,19.91514090955752,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
light_ruc_net_revenue,2050,32.18770054765342,32.18770054765342,19.915140909557536,19.915140909557536,0.9395044965180499,0.9395044965180499,0.0,0.0,0.0
mr1_revenue,2026,12.225213049595014,12.225213049595014,7.637863312095686,7.637863312095686,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2027,12.22521304959501,12.22521304959501,7.637863312095699,7.637863312095699,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2028,12.225213049595004,12.225213049595004,7.6378633120957025,7.6378633120957025,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2029,12.225213049594998,12.225213049594998,7.637863312095677,7.637863312095677,1.0000000000291605,1.0000000000291605,0.0,0.0,0.0
mr1_revenue,2030,12.225213049595006,12.225213049595006,7.637863312095682,7.637863312095682,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2031,12.225213049594998,12.225213049594998,7.637863312095686,7.637863312095686,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2032,12.225213049595018,12.225213049595018,7.637863312095698,7.637863312095698,1.00000000002916,1.00000000002916,0.0,0.0,0.0
mr1_revenue,2033,12.225213049595,12.225213049595,7.637863312095685,7.637863312095685,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2034,12.225213049594988,12.225213049594988,7.6378633120956865,7.6378633120956865,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2035,12.225213049595004,12.225213049595004,7.637863312095685,7.637863312095685,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2036,12.225213049595002,12.225213049595002,7.6378633120956865,7.6378633120956865,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2037,12.225213049595,12.225213049595,7.637863312095672,7.637863312095672,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2038,12.225213049595006,12.225213049595006,7.637863312095689,7.637863312095689,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2039,12.225213049595016,12.225213049595016,7.637863312095679,7.637863312095679,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2040,12.225213049595006,12.225213049595006,7.637863312095696,7.637863312095696,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2041,12.22521304959499,12.22521304959499,7.637863312095697,7.637863312095697,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2042,12.225213049595004,12.225213049595004,7.637863312095693,7.637863312095693,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2043,12.225213049594997,12.225213049594997,7.6378633120957025,7.6378633120957025,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2044,12.225213049594995,12.225213049594995,7.637863312095689,7.637863312095689,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2045,12.225213049595007,12.225213049595007,7.637863312095687,7.637863312095687,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2046,12.225213049595009,12.225213049595009,7.637863312095694,7.637863312095694,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2047,12.22521304959499,12.22521304959499,7.637863312095684,7.637863312095684,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2048,12.225213049594997,12.225213049594997,7.637863312095686,7.637863312095686,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2049,12.225213049594998,12.225213049594998,7.637863312095676,7.637863312095676,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr1_revenue,2050,12.225213049595002,12.225213049595002,7.6378633120956865,7.6378633120956865,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2026,12.225213049595018,12.225213049595018,7.637863312095677,7.637863312095677,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2027,12.225213049595006,12.225213049595006,7.6378633120957,7.6378633120957,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2028,12.225213049595009,12.225213049595009,7.637863312095694,7.637863312095694,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2029,12.225213049595,12.225213049595,7.637863312095685,7.637863312095685,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2030,12.225213049595004,12.225213049595004,7.637863312095706,7.637863312095706,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2031,12.22521304959501,12.22521304959501,7.637863312095686,7.637863312095686,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2032,12.225213049594998,12.225213049594998,7.6378633120957,7.6378633120957,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2033,12.22521304959502,12.22521304959502,7.637863312095708,7.637863312095708,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2034,12.225213049595,12.225213049595,7.637863312095671,7.637863312095671,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2035,12.225213049595014,12.225213049595014,7.63786331209569,7.63786331209569,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2036,12.225213049595002,12.225213049595002,7.6378633120956705,7.6378633120956705,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2037,12.22521304959501,12.22521304959501,7.637863312095678,7.637863312095678,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2038,12.225213049595006,12.225213049595006,7.63786331209569,7.63786331209569,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2039,12.225213049595004,12.225213049595004,7.637863312095678,7.637863312095678,1.00000000002916,1.00000000002916,0.0,0.0,0.0
mr2_revenue,2040,12.225213049595006,12.225213049595006,7.63786331209568,7.63786331209568,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2041,12.22521304959499,12.22521304959499,7.637863312095683,7.637863312095683,1.00000000002916,1.00000000002916,0.0,0.0,0.0
mr2_revenue,2042,12.225213049595013,12.225213049595013,7.637863312095687,7.637863312095687,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2043,12.225213049595,12.225213049595,7.637863312095683,7.637863312095683,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2044,12.225213049595002,12.225213049595002,7.637863312095688,7.637863312095688,1.00000000002916,1.00000000002916,0.0,0.0,0.0
mr2_revenue,2045,12.225213049595002,12.225213049595002,7.637863312095688,7.637863312095688,1.00000000002916,1.00000000002916,0.0,0.0,0.0
mr2_revenue,2046,12.225213049595013,12.225213049595013,7.6378633120956945,7.6378633120956945,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2047,12.225213049594986,12.225213049594986,7.637863312095677,7.637863312095677,1.00000000002916,1.00000000002916,0.0,0.0,0.0
mr2_revenue,2048,12.22521304959501,12.22521304959501,7.6378633120956945,7.6378633120956945,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mr2_revenue,2049,12.225213049595009,12.225213049595009,7.637863312095702,7.637863312095702,1.00000000002916,1.00000000002916,0.0,0.0,0.0
mr2_revenue,2050,12.22521304959501,12.22521304959501,7.637863312095702,7.637863312095702,1.0000000000291602,1.0000000000291602,0.0,0.0,0.0
mvr_admin_revenue,2026,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2028,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2029,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2030,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2031,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2032,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2033,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2034,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2035,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2036,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2037,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2038,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2039,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2040,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2041,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2042,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2043,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2044,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2045,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2046,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2047,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2048,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2049,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_admin_revenue,2050,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2026,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2028,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2029,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2030,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2031,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2032,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2033,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2034,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2035,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2036,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2037,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2038,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2039,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2040,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2041,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2042,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2043,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2044,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2045,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2046,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2047,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2048,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2049,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_refunds,2050,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2026,14.472832053716306,14.472832053716306,9.04209296940345,9.04209296940345,1.0000000000345215,1.0000000000345215,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2027,14.043075710969244,14.043075710969244,8.773597018445994,8.773597018445994,1.000000000033496,1.000000000033496,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2028,14.010751684896942,14.010751684896942,8.753402156251383,8.753402156251383,1.000000000033419,1.000000000033419,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2029,14.021386167320816,14.021386167320816,8.760046189596125,8.760046189596125,1.0000000000334446,1.0000000000334446,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2030,14.030928502498197,14.030928502498197,8.766007889524568,8.766007889524568,1.0000000000334672,1.0000000000334672,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2031,14.039575817177615,14.039575817177615,8.771410413576348,8.771410413576348,1.0000000000334877,1.0000000000334877,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2032,14.047472022015747,14.047472022015747,8.776343671834752,8.776343671834752,1.0000000000335068,1.0000000000335068,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2033,14.054725832826175,14.054725832826175,8.78087558594022,8.78087558594022,1.0000000000335239,1.0000000000335239,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2034,14.06142211158708,14.06142211158708,8.785059174534393,8.785059174534393,1.00000000003354,1.00000000003354,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2035,14.067629029426506,14.067629029426506,8.788937028429793,8.788937028429793,1.0000000000335547,1.0000000000335547,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2036,14.073402681687188,14.073402681687188,8.792544193932734,8.792544193932734,1.0000000000335687,1.0000000000335687,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2037,14.078790135811944,14.078790135811944,8.795910077049756,8.795910077049756,1.0000000000335814,1.0000000000335814,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2038,14.083831501608913,14.083831501608913,8.799059736913112,8.799059736913112,1.0000000000335934,1.0000000000335934,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2039,14.088561380401028,14.088561380401028,8.802014791156374,8.802014791156374,1.0000000000336047,1.0000000000336047,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2040,14.093009910765996,14.093009910765996,8.804794069253981,8.804794069253981,1.0000000000336153,1.0000000000336153,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2041,14.097203545633722,14.097203545633722,8.807414098023267,8.807414098023267,1.0000000000336253,1.0000000000336253,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2042,14.10116564561622,14.10116564561622,8.809889472315081,8.809889472315081,1.0000000000336349,1.0000000000336349,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2043,14.104916943125259,14.104916943125259,8.812233144977561,8.812233144977561,1.0000000000336438,1.0000000000336438,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2044,14.10847591315929,14.10847591315929,8.814456658509934,8.814456658509934,1.0000000000336522,1.0000000000336522,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2045,14.111859074943206,14.111859074943206,8.816570333516118,8.816570333516118,1.0000000000336604,1.0000000000336604,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2046,14.115081241133694,14.115081241133694,8.818583424399039,8.818583424399039,1.000000000033668,1.000000000033668,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2047,14.11815572642586,14.11815572642586,8.820504249690257,8.820504249690257,1.0000000000336755,1.0000000000336755,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2048,14.121094524138037,14.121094524138037,8.822340302373894,8.822340302373894,1.0000000000336822,1.0000000000336822,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2049,14.12390845712471,14.12390845712471,8.824098344171162,8.824098344171162,1.000000000033689,1.000000000033689,0.0,0.0,0.0
mvr_revenue_net_admin_coo,2050,14.126607307809328,14.126607307809328,8.8257844867803,8.8257844867803,1.0000000000336953,1.0000000000336953,0.0,0.0,0.0
net_fed_revenue,2026,3.1037393172509846,3.1037393172509846,1.6182527024107927,1.6182527024107927,1.0013985251152255,1.0013985251152255,0.0,0.0,0.0
net_fed_revenue,2027,9.371688722185144,9.371688722185144,2.0533578689476752,2.0533578689476752,1.0012319942288395,1.0012319942288395,0.0,0.0,0.0
net_fed_revenue,2028,11.491997927116225,11.491997927116225,8.173013471255915,8.173013471255915,1.009713180821057,1.009713180821057,0.0,0.0,0.0
net_fed_revenue,2029,11.457877469058666,11.457877469058666,8.276181241578746,8.276181241578746,1.0058847690532364,1.0058847690532364,0.0,0.0,0.0
net_fed_revenue,2030,16.576822853255123,16.576822853255123,13.030702753246777,13.030702753246777,0.9490591713348537,0.9490591713348537,0.0,0.0,0.0
net_fed_revenue,2031,16.58585018696023,16.58585018696023,13.037798956373642,13.037798956373642,0.9490314302011248,0.9490314302011248,0.0,0.0,0.0
net_fed_revenue,2032,16.593370710535357,16.593370710535357,13.043710686753109,13.043710686753109,0.9490083195178349,0.9490083195178349,0.0,0.0,0.0
net_fed_revenue,2033,16.599414816426147,16.599414816426147,13.048461835267473,13.048461835267473,0.9489897458885369,0.9489897458885369,0.0,0.0,0.0
net_fed_revenue,2034,16.604123475186768,16.604123475186768,13.052163215997604,13.052163215997604,0.9489752761085741,0.9489752761085741,0.0,0.0,0.0
net_fed_revenue,2035,16.607103365038302,16.607103365038302,13.054505646705621,13.054505646705621,0.9489661188617534,0.9489661188617534,0.0,0.0,0.0
net_fed_revenue,2036,16.6079608578105,16.6079608578105,13.055179704305594,13.055179704305594,0.948963483773427,0.948963483773427,0.0,0.0,0.0
net_fed_revenue,2037,16.606222931073162,16.606222931073162,13.05381355550122,13.05381355550122,0.9489688244487148,0.9489688244487148,0.0,0.0,0.0
net_fed_revenue,2038,16.60123357069678,16.60123357069678,13.049891520949211,13.049891520949211,0.9489841568290103,0.9489841568290103,0.0,0.0,0.0
net_fed_revenue,2039,16.59234937581098,16.59234937581098,13.042907836332212,13.042907836332212,0.9490114580949716,0.9490114580949716,0.0,0.0,0.0
net_fed_revenue,2040,16.578971830036384,16.578971830036384,13.032392020117022,13.032392020117022,0.9490525674965314,0.9490525674965314,0.0,0.0,0.0
net_fed_revenue,2041,16.560510505447276,16.560510505447276,13.017879948938972,13.017879948938972,0.9491092994276831,0.9491092994276831,0.0,0.0,0.0
net_fed_revenue,2042,16.534791919488303,16.534791919488303,12.99766309243808,12.99766309243808,0.9491883330333654,0.9491883330333654,0.0,0.0,0.0
net_fed_revenue,2043,16.502904231639096,16.502904231639096,12.972596830613973,12.972596830613973,0.9492863243829521,0.9492863243829521,0.0,0.0,0.0
net_fed_revenue,2044,16.467192141752147,16.467192141752147,12.94452428425612,12.94452428425612,0.9493960681781481,0.9493960681781481,0.0,0.0,0.0
