stream,ensemble,component_model,weight,method,origin
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2017Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,1.0,prequential_convex_mape,2018Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.6680138248140174,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.3319861751859826,prequential_convex_mape,2018Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.2912082351356172,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.7087917648643828,prequential_convex_mape,2018Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w52,0.11171029316051795,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.888289706839482,prequential_convex_mape,2019Q1
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q2
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,1.0,prequential_convex_mape,2019Q3
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.88828970683948,prequential_convex_mape,2019Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w40,0.11171029316052003,prequential_convex_mape,2019Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.88828970683948,prequential_convex_mape,2019Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w40,0.11171029316052003,prequential_convex_mape,2019Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.88828970683948,prequential_convex_mape,2019Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w40,0.11171029316052003,prequential_convex_mape,2019Q4
LIGHT_RUC,LIGHT_RUC__solver_preq_convex_top18,LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__noylag__w52,0.88828970683948,prequential_convex_mape,2019Q4
