case_id,history_candidate,component_label,component_model,origin,target_period,horizon,feature_order,feature_name,current_repo_feature_value,source_script_feature_value,current_vs_source_abs_delta,parent_feature_value,comparison_status,current_training_start,current_training_end,current_training_rows,source_training_start,source_training_end,source_training_rows,target_transform,inverse_transform,hyperparameters_json,stored_component_pred,replayed_component_pred,abs_delta,notes
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,308,light_ruc_price_real_nzd_1_000_km__diff4,,27.633037476660135,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,309,lagged_light_ruc_price_real_nzd_1_000_km__diff1,,26.472937862906633,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,310,lagged_light_ruc_price_real_nzd_1_000_km__diff4,,24.72959237155934,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,311,log_lagged_light_ruc_price__diff1,,0.3993808834374537,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,312,log_lagged_light_ruc_price__log_diff1,,0.3993808834374537,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,313,log_lagged_light_ruc_price__diff4,,0.36756467324798603,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,314,log_lagged_light_ruc_price__log_diff4,,0.36756467324798603,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,315,heavy_ruc_price_nominal_nzd_1_000_km__diff1,,9.226212627058203,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,316,heavy_ruc_price_nominal_nzd_1_000_km__diff4,,116.11972138796438,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,317,heavy_ruc_price_real_nzd_1_000_km__diff1,,8.229842363811542,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,318,heavy_ruc_price_real_nzd_1_000_km__diff4,,113.4052497904542,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,319,cpi_index__lag1,,1253.0,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,320,cpi_index__log_lag1,,7.133295954896068,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,321,cpi_index__lag2,,1231.0,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,322,cpi_index__log_lag2,,7.115582126184454,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,323,cpi_index__lag4,,1203.0,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,324,cpi_index__log_lag4,,7.0925737159746784,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,325,cpi_index__lag8,,1122.0,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,326,cpi_index__log_lag8,,7.022868086082641,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,327,cpi_rebasing_factor__lag1,,1.068635275339186,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,328,cpi_rebasing_factor__log_lag1,,0.06638239079510415,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,329,cpi_rebasing_factor__lag2,,1.0877335499593825,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,330,cpi_rebasing_factor__log_lag2,,0.08409621950671893,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,331,cpi_rebasing_factor__lag4,,1.113050706566916,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,332,cpi_rebasing_factor__log_lag4,,0.10710462971649355,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,333,cpi_rebasing_factor__lag8,,1.1934046345811051,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,334,cpi_rebasing_factor__log_lag8,,0.17681025960853083,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,335,gdp_deflator_seasonally_adjusted__lag1,,1448.0,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,336,gdp_deflator_seasonally_adjusted__log_lag1,,7.277938572945661,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,337,gdp_deflator_seasonally_adjusted__lag2,,1429.0,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,338,gdp_deflator_seasonally_adjusted__log_lag2,,7.264730177929867,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,339,gdp_deflator_seasonally_adjusted__lag4,,1392.0,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,340,gdp_deflator_seasonally_adjusted__log_lag4,,7.238496840894365,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,341,gdp_deflator_seasonally_adjusted__lag8,,1320.0,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,342,gdp_deflator_seasonally_adjusted__log_lag8,,7.1853870155804165,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,343,nominal_gdp_per_capita_nzd__lag1,,19953.614446332107,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,344,nominal_gdp_per_capita_nzd__log_lag1,,9.901165581162497,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,345,nominal_gdp_per_capita_nzd__lag2,,19838.846153846152,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,346,nominal_gdp_per_capita_nzd__log_lag2,,9.895397221579408,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,347,nominal_gdp_per_capita_nzd__lag4,,19524.869646727988,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
current_repo_model_input_history::C4,current_repo_model_input_history,C4,HEAVY_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,2020Q4,2023Q4,12,348,nominal_gdp_per_capita_nzd__log_lag4,,9.879444298461681,,,parent_feature_matrix_missing,2011Q1,2020Q4,40,2011Q1,2020Q4,40,log target for component model fit,"exp(pred_log), clipped by source safe_exp","{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",1037184684.0682184,978486914.9205403,58697769.14767802,Parent-run fitted feature matrix is not available. This compares the committed repo history feature row with the source-script workbook feature row.
