record_type,staged_name,artifact_basename,archive_container,archive_entry_name,source_hint,classification,source_stage,status,component_label,target_component_match,size_bytes,sha256,manifest_sha256,hash_matches_manifest,used_for_parity,vendor_action,notes
staged_file,0065_C1_2025q2.joblib,0065_C1_2025q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C1,False,12284,dfec6097140c1165fd11eb337bd1ee5d628ee28a20ba8a0cc33c4d9d387c4a63,dfec6097140c1165fd11eb337bd1ee5d628ee28a20ba8a0cc33c4d9d387c4a63,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0066_C1_2025q3.joblib,0066_C1_2025q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C1,False,12326,2abc77176d499d4807888006f7b6cb25b1b07ea15c6ab74bb5055320edee9fb7,2abc77176d499d4807888006f7b6cb25b1b07ea15c6ab74bb5055320edee9fb7,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0067_C2_2015q2.joblib,0067_C2_2015q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,61994,ba0620f38ae69216c4b4d9191fbf5c693526518f4e2f7028a4e273b126e3153b,ba0620f38ae69216c4b4d9191fbf5c693526518f4e2f7028a4e273b126e3153b,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0068_C2_2015q3.joblib,0068_C2_2015q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62595,8200fb56ec44a65d0f9be6b44fbcf485f466f94dd448ac65271680c221c52fb3,8200fb56ec44a65d0f9be6b44fbcf485f466f94dd448ac65271680c221c52fb3,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0069_C2_2015q4.joblib,0069_C2_2015q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62451,7108e7220b64115aaded963a7ef05df9678188ae0214fbcfe685853f0e39c980,7108e7220b64115aaded963a7ef05df9678188ae0214fbcfe685853f0e39c980,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0070_C2_2016q1.joblib,0070_C2_2016q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62470,e0a57c39ab7862c73babdbfd4046ccc7e257e69f3aca95390a7d7180cd303ed6,e0a57c39ab7862c73babdbfd4046ccc7e257e69f3aca95390a7d7180cd303ed6,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0071_C2_2016q2.joblib,0071_C2_2016q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62378,87bd15ca38f30c9448842997a218b4ed6bc9988d4e266d6dd4b043eda1f7aca0,87bd15ca38f30c9448842997a218b4ed6bc9988d4e266d6dd4b043eda1f7aca0,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0072_C2_2016q3.joblib,0072_C2_2016q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62452,ba7e2beaa27a20cb5177a8809af04de68e95b3f6b8b80b7b2f16c201d91854fc,ba7e2beaa27a20cb5177a8809af04de68e95b3f6b8b80b7b2f16c201d91854fc,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0073_C2_2016q4.joblib,0073_C2_2016q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62596,b63b9d02baea72f3bc262351f45c7a811aa9c82f50c9082ff8472430587aee8a,b63b9d02baea72f3bc262351f45c7a811aa9c82f50c9082ff8472430587aee8a,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0074_C2_2017q1.joblib,0074_C2_2017q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62373,dac52d744e0f0b56059dcd758b4bea06fd46e7eea86fcc44b80ef67797c1d06e,dac52d744e0f0b56059dcd758b4bea06fd46e7eea86fcc44b80ef67797c1d06e,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0075_C2_2017q2.joblib,0075_C2_2017q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62718,ee77abfa8c85561bbc0a46bb1035254db0d55563d89ff9909f6f6a0021cbd3ea,ee77abfa8c85561bbc0a46bb1035254db0d55563d89ff9909f6f6a0021cbd3ea,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0076_C2_2017q3.joblib,0076_C2_2017q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62225,3d0b08640dcf4de7d3bd96e8a1c9c9eea41b3b9c3bfc8fa8201b4309848ac34a,3d0b08640dcf4de7d3bd96e8a1c9c9eea41b3b9c3bfc8fa8201b4309848ac34a,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0077_C2_2017q4.joblib,0077_C2_2017q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62850,244aa27d88d73ffb90500edff7d11c71456ce25ed5488880f65c8c1c1d093361,244aa27d88d73ffb90500edff7d11c71456ce25ed5488880f65c8c1c1d093361,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0078_C2_2018q1.joblib,0078_C2_2018q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62815,f84f12415885e15218734a3080d438966e5f9a0a9ba9ea383a7da4844b856cbc,f84f12415885e15218734a3080d438966e5f9a0a9ba9ea383a7da4844b856cbc,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0079_C2_2018q2.joblib,0079_C2_2018q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62429,6bfe11e8b00cf0044818108b91175fdffbeaf69016ef2b4c29b302ccfbc2d375,6bfe11e8b00cf0044818108b91175fdffbeaf69016ef2b4c29b302ccfbc2d375,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0080_C2_2018q3.joblib,0080_C2_2018q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62774,a054559f225a3e94cf46586ce9fa4455a653d505341b90a4ae7453fb7215c6a6,a054559f225a3e94cf46586ce9fa4455a653d505341b90a4ae7453fb7215c6a6,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0081_C2_2018q4.joblib,0081_C2_2018q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62114,052790d87d5b84f0d904e0ccd3f23042989af5b3357d85b7072f0a1917b41090,052790d87d5b84f0d904e0ccd3f23042989af5b3357d85b7072f0a1917b41090,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0082_C2_2019q1.joblib,0082_C2_2019q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62791,7a5c2b7e46bae983435eed0db05db3e575abb5ad11cb19bc6755e577f6377db7,7a5c2b7e46bae983435eed0db05db3e575abb5ad11cb19bc6755e577f6377db7,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0083_C2_2019q2.joblib,0083_C2_2019q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62897,e12febbc1d711ac27857ae175b53b43ee43c5b90ed52526105c4ba374a416f05,e12febbc1d711ac27857ae175b53b43ee43c5b90ed52526105c4ba374a416f05,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0084_C2_2019q3.joblib,0084_C2_2019q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62793,13a24f6ba19c41bbf0cee5d851c07a07db59327b0821ba8dfcbdd518b9434dba,13a24f6ba19c41bbf0cee5d851c07a07db59327b0821ba8dfcbdd518b9434dba,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0085_C2_2019q4.joblib,0085_C2_2019q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,63116,87e98506e823734cb2c41a84c7a2243b3d03d6d68d1d005a3a306d86a1727cf6,87e98506e823734cb2c41a84c7a2243b3d03d6d68d1d005a3a306d86a1727cf6,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0086_C2_2020q1.joblib,0086_C2_2020q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62665,6c4e43a2bd2a69ccefa4acd68c3ffd458b7b07e9df6cf927e8a1001bc71b3889,6c4e43a2bd2a69ccefa4acd68c3ffd458b7b07e9df6cf927e8a1001bc71b3889,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0087_C2_2020q2.joblib,0087_C2_2020q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62867,c86892207a0e86b9cd6fec1dbe271072c0a2fc630592adbf19c2fa873b29f8d6,c86892207a0e86b9cd6fec1dbe271072c0a2fc630592adbf19c2fa873b29f8d6,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0088_C2_2020q3.joblib,0088_C2_2020q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62189,5a038f851c7ebbc0fddec37fb959caf5e9046c46871548e0cfc83aa4f46b5bdb,5a038f851c7ebbc0fddec37fb959caf5e9046c46871548e0cfc83aa4f46b5bdb,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0089_C2_2020q4.joblib,0089_C2_2020q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62478,ba994a2f4b8f9a81edba7dc8233997a3c2a06279f973a76ae97798e93f871e07,ba994a2f4b8f9a81edba7dc8233997a3c2a06279f973a76ae97798e93f871e07,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0090_C2_2021q1.joblib,0090_C2_2021q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62605,b89c8106c3aea7620b6086fe1e7d3d30e8a985b47540186dfa61410b80933838,b89c8106c3aea7620b6086fe1e7d3d30e8a985b47540186dfa61410b80933838,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0091_C2_2021q2.joblib,0091_C2_2021q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62299,d4fc747f2af33d869495c371e3903463dda412067e8d082230e48c8125ca4075,d4fc747f2af33d869495c371e3903463dda412067e8d082230e48c8125ca4075,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0092_C2_2021q3.joblib,0092_C2_2021q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62573,3e025e3cc61c66d85e7a603ae8fd87239aaf8a4babff9f975ae354ef4448e76c,3e025e3cc61c66d85e7a603ae8fd87239aaf8a4babff9f975ae354ef4448e76c,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0093_C2_2021q4.joblib,0093_C2_2021q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62653,237ef6771dd0408505c7d1958d41ede642be32910d874a2554f8adf5b52884ee,237ef6771dd0408505c7d1958d41ede642be32910d874a2554f8adf5b52884ee,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0094_C2_2022q1.joblib,0094_C2_2022q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62590,8415c893a1c9a152f17a9c41b2f94157751ccc130b5e1a40cd1e8fbf3b3b370c,8415c893a1c9a152f17a9c41b2f94157751ccc130b5e1a40cd1e8fbf3b3b370c,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0095_C2_2022q2.joblib,0095_C2_2022q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62680,13076e372764f0af00b37d807f52259957046bd53688ce7a3cec3864c8fc63cf,13076e372764f0af00b37d807f52259957046bd53688ce7a3cec3864c8fc63cf,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0096_C2_2022q3.joblib,0096_C2_2022q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,63046,fabaa683f1da2fc9e4eb768454ee8547afbbbd09a6a7647d1254286aa40aafd5,fabaa683f1da2fc9e4eb768454ee8547afbbbd09a6a7647d1254286aa40aafd5,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0097_C2_2022q4.joblib,0097_C2_2022q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62891,d7396710222eddc2e2fe7e90e01c5cedb503daa333dfbdfe7db2e49099e319ae,d7396710222eddc2e2fe7e90e01c5cedb503daa333dfbdfe7db2e49099e319ae,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0098_C2_2023q1.joblib,0098_C2_2023q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,63020,791a1817008aee3be2751f02fd6ec9ad616312b145d28acc0f19a58be7728cc9,791a1817008aee3be2751f02fd6ec9ad616312b145d28acc0f19a58be7728cc9,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0099_C2_2023q2.joblib,0099_C2_2023q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,63035,355472e708b16ed2a57dde1caa949a921b7885e2f2bce6c1b29f66d4bffa42a6,355472e708b16ed2a57dde1caa949a921b7885e2f2bce6c1b29f66d4bffa42a6,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0100_C2_2023q3.joblib,0100_C2_2023q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62517,f2cb78fd3defb10e062f6d6b03dadf82744a17b1172c4e0bba6db636a4616585,f2cb78fd3defb10e062f6d6b03dadf82744a17b1172c4e0bba6db636a4616585,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0101_C2_2023q4.joblib,0101_C2_2023q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62915,779fc0298c5c41921b96615c3874857bde6d02fd2b6d59e75caecc08c67e11f1,779fc0298c5c41921b96615c3874857bde6d02fd2b6d59e75caecc08c67e11f1,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0102_C2_2024q1.joblib,0102_C2_2024q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62988,b5358ff99034e8630eb67e76544ca95e1a4e7789bd8c6761369674b660891c8c,b5358ff99034e8630eb67e76544ca95e1a4e7789bd8c6761369674b660891c8c,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0103_C2_2024q2.joblib,0103_C2_2024q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62888,48053064adc102041df3decd29f8999fbfb1161d9c2d5d368718d532b795c947,48053064adc102041df3decd29f8999fbfb1161d9c2d5d368718d532b795c947,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0104_C2_2024q3.joblib,0104_C2_2024q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,63059,018225890daf1c3fae0632ad663eb6d7555e269d215d9cd779b3e330c8a0e271,018225890daf1c3fae0632ad663eb6d7555e269d215d9cd779b3e330c8a0e271,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0105_C2_2024q4.joblib,0105_C2_2024q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62992,6cd5c9e22a19520af66ecfca5d9986ea528a65211dbb06caf0cf5ac4c6c70b90,6cd5c9e22a19520af66ecfca5d9986ea528a65211dbb06caf0cf5ac4c6c70b90,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0106_C2_2025q1.joblib,0106_C2_2025q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,62846,13c890560928100404d4cf9a4b8d016192b4f8512a6eeeae1dcfa809231cf243,13c890560928100404d4cf9a4b8d016192b4f8512a6eeeae1dcfa809231cf243,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0107_C2_2025q2.joblib,0107_C2_2025q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,63313,d220577891407635f5a90161f367566ef065ff2c1774b3d97f2fbd348aae5dae,d220577891407635f5a90161f367566ef065ff2c1774b3d97f2fbd348aae5dae,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0108_C2_2025q3.joblib,0108_C2_2025q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C2,False,63057,714011201fd558313318c389ef052d03f2cd5381c596d0e1d736b3522e6c02b9,714011201fd558313318c389ef052d03f2cd5381c596d0e1d736b3522e6c02b9,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0109_C3_2015q2.joblib,0109_C3_2015q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,48859,dd545e19548eaaa83abc5f23c8107c74f7e49199157305270a3e1bf16c661d6e,dd545e19548eaaa83abc5f23c8107c74f7e49199157305270a3e1bf16c661d6e,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0110_C3_2015q3.joblib,0110_C3_2015q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,48855,5c39553530cbd8dfa078072f0541c680b31095912ec39b5dd2e16121b96f53ba,5c39553530cbd8dfa078072f0541c680b31095912ec39b5dd2e16121b96f53ba,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0111_C3_2015q4.joblib,0111_C3_2015q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,48970,11b660457f7a507665d2de1d7d90a2489e8d626556851f6b04044b1aff1cdb7b,11b660457f7a507665d2de1d7d90a2489e8d626556851f6b04044b1aff1cdb7b,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0112_C3_2016q1.joblib,0112_C3_2016q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,48919,49b5e7f65a80bef00180700c88c5e7c6fbb2083b019b32a86b36ef346f90f707,49b5e7f65a80bef00180700c88c5e7c6fbb2083b019b32a86b36ef346f90f707,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0113_C3_2016q2.joblib,0113_C3_2016q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49007,92b477c6e758ff3f8b8bb29b2312f06f6ba3da63012f2e997a821de5625070b1,92b477c6e758ff3f8b8bb29b2312f06f6ba3da63012f2e997a821de5625070b1,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0114_C3_2016q3.joblib,0114_C3_2016q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,48883,d8c7dde78901a6061995d78d29a8dd896c594a8a5effffe6a7582183c5920e64,d8c7dde78901a6061995d78d29a8dd896c594a8a5effffe6a7582183c5920e64,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0115_C3_2016q4.joblib,0115_C3_2016q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49188,fd590a705b3a2f7a1075474c81141a30b57f3cdfab3623ff6308974d59489425,fd590a705b3a2f7a1075474c81141a30b57f3cdfab3623ff6308974d59489425,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0116_C3_2017q1.joblib,0116_C3_2017q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49314,960145e36f8ba1a91f9f09ab94328547da57cacb931a30b95c62f0d878c1a7a3,960145e36f8ba1a91f9f09ab94328547da57cacb931a30b95c62f0d878c1a7a3,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0117_C3_2017q2.joblib,0117_C3_2017q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49206,9baa48c158cc7f5c1a10cba245078a57658b4bbf334cad01eb6aae91bebe2038,9baa48c158cc7f5c1a10cba245078a57658b4bbf334cad01eb6aae91bebe2038,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0118_C3_2017q3.joblib,0118_C3_2017q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49287,6872d3f572ff4203c71418178b84f1881fddb3bc6b1a86f36025cae2064c7607,6872d3f572ff4203c71418178b84f1881fddb3bc6b1a86f36025cae2064c7607,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0119_C3_2017q4.joblib,0119_C3_2017q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49243,4676b385e0f8b2141f41bbe47350327c95d7652350ce5e8611b320a53b04d464,4676b385e0f8b2141f41bbe47350327c95d7652350ce5e8611b320a53b04d464,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0120_C3_2018q1.joblib,0120_C3_2018q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49439,135a2530cf0bb973ed508cdebda47780460a6849d045a42712f1711941b0941b,135a2530cf0bb973ed508cdebda47780460a6849d045a42712f1711941b0941b,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0121_C3_2018q2.joblib,0121_C3_2018q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49403,e57f0e10a57b73e15f4b68bc4846d2e1f32e1912fd91e6e15d5c6616d2371b2e,e57f0e10a57b73e15f4b68bc4846d2e1f32e1912fd91e6e15d5c6616d2371b2e,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0122_C3_2018q3.joblib,0122_C3_2018q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49669,148128fc539ce2db8b3bde1dedbeeb0de83db93a8727110cb7e38d852cb4e1df,148128fc539ce2db8b3bde1dedbeeb0de83db93a8727110cb7e38d852cb4e1df,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0123_C3_2018q4.joblib,0123_C3_2018q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49283,e350de3f38adf3ecec5c73575046fabaaaa6686a2d5e38536ee28463c1521451,e350de3f38adf3ecec5c73575046fabaaaa6686a2d5e38536ee28463c1521451,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0124_C3_2019q1.joblib,0124_C3_2019q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49357,21ff5c5812bcd1df406fe26bb5f5a7516e2eaf213b9d9835d4d37179a35b4e53,21ff5c5812bcd1df406fe26bb5f5a7516e2eaf213b9d9835d4d37179a35b4e53,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0125_C3_2019q2.joblib,0125_C3_2019q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49317,8d21b3cc90e09002c951869d6b51bdedd9b94bf4ebd15da8b4053455d1a54b32,8d21b3cc90e09002c951869d6b51bdedd9b94bf4ebd15da8b4053455d1a54b32,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0126_C3_2019q3.joblib,0126_C3_2019q3.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49293,2e802c4a36d3597fedc7f2e60aa9db14d8b9b2a9a3bb8c410a7627a2b55b7398,2e802c4a36d3597fedc7f2e60aa9db14d8b9b2a9a3bb8c410a7627a2b55b7398,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0127_C3_2019q4.joblib,0127_C3_2019q4.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49392,5dc0fb61db4baed77a15fe62d2b1ce92c7e764beee4b69354287da72f4ce202f,5dc0fb61db4baed77a15fe62d2b1ce92c7e764beee4b69354287da72f4ce202f,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0128_C3_2020q1.joblib,0128_C3_2020q1.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49433,af39fb94df8da8f8fdcafb3162f2f84842f1742ff3d2a6dfc9f25db3e1b58f0e,af39fb94df8da8f8fdcafb3162f2f84842f1742ff3d2a6dfc9f25db3e1b58f0e,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
staged_file,0129_C3_2020q2.joblib,0129_C3_2020q2.joblib,,,repo_forward_state,source_refit_state,repo_forward_state_reference,same_as_repo_source_refit_state,C3,True,49477,95462cd8102369975252abd0b377cab48b9c7999062f18a75303489448ea111b,95462cd8102369975252abd0b377cab48b9c7999062f18a75303489448ea111b,True,False,not_vendored,Joblib hash matches repo forward_state source-refit artifact; not original parent fitted state.
