source_sheet,release_round,release_family,release_year,FY,horizon,series,metric,unit,forecast,raw_actual,crown_top_up,benchmark_actual,error,pct_error,source_cell,source_workbook_sheet,source_workbook_row,value_status,revenue_basis
OBU 2015,OBU15,OBU,2015,2018,3,Total RUC+PED revenue,Revenue,$m ex GST,3369.871806768615,3489.641963721305,0,3489.641963721305,-119.77015695268983,-0.0343216175750502,J1749,Forecast archive,1749,forecast_archive,net
OBU 2015,OBU15,OBU,2015,2019,4,Total RUC+PED revenue,Revenue,$m ex GST,3489.995281363944,3693.520762169131,0,3693.520762169131,-203.52548080518727,-0.055103380733579746,J1750,Forecast archive,1750,forecast_archive,net
OBU 2015,OBU15,OBU,2015,2020,5,Total RUC+PED revenue,Revenue,$m ex GST,3603.176168977252,3626.523078277392,0,3626.523078277392,-23.34690930013994,-0.006437821791342297,J1751,Forecast archive,1751,forecast_archive,net
OBU 2015,OBU15,OBU,2015,2021,6,Total RUC+PED revenue,Revenue,$m ex GST,3718.527526463722,4104.162057045654,0,4104.162057045654,-385.63453058193227,-0.09396181856900844,J1752,Forecast archive,1752,forecast_archive,net
OBU 2015,OBU15,OBU,2015,2022,7,Total RUC+PED revenue,Revenue,$m ex GST,3839.469555475406,3560.963882273915,384.98603788,3945.949920153915,-106.48036467850898,-0.026984722774777543,J1753,Forecast archive,1753,forecast_archive,net
OBU 2015,OBU15,OBU,2015,2023,8,Total RUC+PED revenue,Revenue,$m ex GST,3963.672268774642,2702.098837120435,1270.381169834449,3972.480006954884,-8.807738180242268,-0.0022171888001505297,J1754,Forecast archive,1754,forecast_archive,net
OBU 2015,OBU15,OBU,2015,2024,9,Total RUC+PED revenue,Revenue,$m ex GST,4089.701536753994,3808.655835219569,0,3808.655835219569,281.045701534425,0.07379130950492478,J1755,Forecast archive,1755,forecast_archive,net
OBU 2015,OBU15,OBU,2015,2025,10,Total RUC+PED revenue,Revenue,$m ex GST,4217.823667005478,3967.611020510431,0,3967.611020510431,250.21264649504656,0.06306380469294513,J1756,Forecast archive,1756,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2016,0,Total RUC+PED revenue,Revenue,$m ex GST,3200.529095599843,3293.007486213044,0,3293.007486213044,-92.4783906132011,-0.0280832615778688,J1757,Forecast archive,1757,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2017,1,Total RUC+PED revenue,Revenue,$m ex GST,3223.265468573294,3404.466471846087,0,3404.466471846087,-181.20100327279306,-0.05322449340337783,J1758,Forecast archive,1758,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2018,2,Total RUC+PED revenue,Revenue,$m ex GST,3291.835683886556,3489.641963721305,0,3489.641963721305,-197.8062798347487,-0.056683832293159056,J1759,Forecast archive,1759,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2019,3,Total RUC+PED revenue,Revenue,$m ex GST,3413.983112253394,3693.520762169131,0,3693.520762169131,-279.5376499157369,-0.07568324856297004,J1760,Forecast archive,1760,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2020,4,Total RUC+PED revenue,Revenue,$m ex GST,3526.413658783508,3626.523078277392,0,3626.523078277392,-100.10941949388416,-0.02760479316774027,J1761,Forecast archive,1761,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2021,5,Total RUC+PED revenue,Revenue,$m ex GST,3635.83495991812,4104.162057045654,0,4104.162057045654,-468.3270971275342,-0.1141102838089818,J1762,Forecast archive,1762,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2022,6,Total RUC+PED revenue,Revenue,$m ex GST,3752.45809154174,3560.963882273915,384.98603788,3945.949920153915,-193.49182861217514,-0.049035551014957594,J1763,Forecast archive,1763,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2023,7,Total RUC+PED revenue,Revenue,$m ex GST,3872.1625132653,2702.098837120435,1270.381169834449,3972.480006954884,-100.31749368958435,-0.02525311480836955,J1764,Forecast archive,1764,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2024,8,Total RUC+PED revenue,Revenue,$m ex GST,3993.557003114405,3808.655835219569,0,3808.655835219569,184.9011678948359,0.04854761781965431,J1765,Forecast archive,1765,forecast_archive,net
MOT summary sheets,BEFU16,BEFU,2016,2025,9,Total RUC+PED revenue,Revenue,$m ex GST,4116.897157419041,3967.611020510431,0,3967.611020510431,149.28613690860993,0.0376262028048819,J1766,Forecast archive,1766,forecast_archive,net
HYEFU 2016,HYEFU16,HYEFU,2016,2017,1,Total RUC+PED revenue,Revenue,$m ex GST,3396.806861876154,3404.466471846087,0,3404.466471846087,-7.659609969933172,-0.0022498708779410343,J1767,Forecast archive,1767,forecast_archive,net
HYEFU 2016,HYEFU16,HYEFU,2016,2018,2,Total RUC+PED revenue,Revenue,$m ex GST,3472.684937376864,3489.641963721305,0,3489.641963721305,-16.957026344440692,-0.004859245309612783,J1768,Forecast archive,1768,forecast_archive,net
HYEFU 2016,HYEFU16,HYEFU,2016,2019,3,Total RUC+PED revenue,Revenue,$m ex GST,3596.91266623859,3693.520762169131,0,3693.520762169131,-96.60809593054091,-0.026156099329411892,J1769,Forecast archive,1769,forecast_archive,net
HYEFU 2016,HYEFU16,HYEFU,2016,2020,4,Total RUC+PED revenue,Revenue,$m ex GST,3719.185743736907,3626.523078277392,0,3626.523078277392,92.66266545951521,0.025551378954282077,J1770,Forecast archive,1770,forecast_archive,net
HYEFU 2016,HYEFU16,HYEFU,2016,2021,5,Total RUC+PED revenue,Revenue,$m ex GST,3831.21029225002,4104.162057045654,0,4104.162057045654,-272.9517647956345,-0.06650608845405011,J1771,Forecast archive,1771,forecast_archive,net
HYEFU 2016,HYEFU16,HYEFU,2016,2022,6,Total RUC+PED revenue,Revenue,$m ex GST,3944.260791484813,3560.963882273915,384.98603788,3945.949920153915,-1.6891286691020468,-0.0004280664233661032,J1772,Forecast archive,1772,forecast_archive,net
HYEFU 2016,HYEFU16,HYEFU,2016,2023,7,Total RUC+PED revenue,Revenue,$m ex GST,4061.095751019621,2702.098837120435,1270.381169834449,3972.480006954884,88.61574406473665,0.022307410964835867,J1773,Forecast archive,1773,forecast_archive,net
HYEFU 2016,HYEFU16,HYEFU,2016,2024,8,Total RUC+PED revenue,Revenue,$m ex GST,4181.983530767929,3808.655835219569,0,3808.655835219569,373.32769554835977,0.09802085347174391,J1774,Forecast archive,1774,forecast_archive,net
HYEFU 2016,HYEFU16,HYEFU,2016,2025,9,Total RUC+PED revenue,Revenue,$m ex GST,4306.195553223073,3967.611020510431,0,3967.611020510431,338.58453271264216,0.08533712880681621,J1775,Forecast archive,1775,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2016,0,Total RUC+PED revenue,Revenue,$m ex GST,3194.095133165958,3293.007486213044,0,3293.007486213044,-98.91235304708607,-0.030037087210158516,J1776,Forecast archive,1776,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2017,1,Total RUC+PED revenue,Revenue,$m ex GST,3214.197748472558,3404.466471846087,0,3404.466471846087,-190.26872337352916,-0.05588797097782992,J1777,Forecast archive,1777,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2018,2,Total RUC+PED revenue,Revenue,$m ex GST,3291.182079982766,3489.641963721305,0,3489.641963721305,-198.4598837385388,-0.05687113056346445,J1778,Forecast archive,1778,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2019,3,Total RUC+PED revenue,Revenue,$m ex GST,3406.731967641381,3693.520762169131,0,3693.520762169131,-286.78879452775027,-0.07764645523728556,J1779,Forecast archive,1779,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2020,4,Total RUC+PED revenue,Revenue,$m ex GST,3516.116849508122,3626.523078277392,0,3626.523078277392,-110.40622876927,-0.030444099316669245,J1780,Forecast archive,1780,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2021,5,Total RUC+PED revenue,Revenue,$m ex GST,3628.648788492887,4104.162057045654,0,4104.162057045654,-475.5132685527674,-0.11586123109745367,J1781,Forecast archive,1781,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2022,6,Total RUC+PED revenue,Revenue,$m ex GST,3744.430254976824,3560.963882273915,384.98603788,3945.949920153915,-201.51966517709116,-0.05107000069814133,J1782,Forecast archive,1782,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2023,7,Total RUC+PED revenue,Revenue,$m ex GST,3863.186722492699,2702.098837120435,1270.381169834449,3972.480006954884,-109.29328446218506,-0.02751260780943845,J1783,Forecast archive,1783,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2024,8,Total RUC+PED revenue,Revenue,$m ex GST,3983.580020270939,3808.655835219569,0,3808.655835219569,174.92418505136993,0.04592806297534247,J1784,Forecast archive,1784,forecast_archive,net
MBU 2016,MBU16,MBU,2016,2025,9,Total RUC+PED revenue,Revenue,$m ex GST,4105.864902606926,3967.611020510431,0,3967.611020510431,138.2538820964951,0.0348456240749903,J1785,Forecast archive,1785,forecast_archive,net
OBU 2016,OBU16,OBU,2016,2017,1,Total RUC+PED revenue,Revenue,$m ex GST,3347.522002942515,3404.466471846087,0,3404.466471846087,-56.944468903572215,-0.01672640026696865,J1786,Forecast archive,1786,forecast_archive,net
OBU 2016,OBU16,OBU,2016,2018,2,Total RUC+PED revenue,Revenue,$m ex GST,3440.689431490298,3489.641963721305,0,3489.641963721305,-48.9525322310069,-0.014027952649561965,J1787,Forecast archive,1787,forecast_archive,net
OBU 2016,OBU16,OBU,2016,2019,3,Total RUC+PED revenue,Revenue,$m ex GST,3562.487977957936,3693.520762169131,0,3693.520762169131,-131.03278421119512,-0.03547639031931207,J1788,Forecast archive,1788,forecast_archive,net
OBU 2016,OBU16,OBU,2016,2020,4,Total RUC+PED revenue,Revenue,$m ex GST,3683.500013375897,3626.523078277392,0,3626.523078277392,56.97693509850524,0.015711174000185717,J1789,Forecast archive,1789,forecast_archive,net
OBU 2016,OBU16,OBU,2016,2021,5,Total RUC+PED revenue,Revenue,$m ex GST,3793.295324438776,4104.162057045654,0,4104.162057045654,-310.8667326068785,-0.07574426357585237,J1790,Forecast archive,1790,forecast_archive,net
OBU 2016,OBU16,OBU,2016,2022,6,Total RUC+PED revenue,Revenue,$m ex GST,3905.257847701014,3560.963882273915,384.98603788,3945.949920153915,-40.69207245290136,-0.010312364139510956,J1791,Forecast archive,1791,forecast_archive,net
OBU 2016,OBU16,OBU,2016,2023,7,Total RUC+PED revenue,Revenue,$m ex GST,4021.201893378126,2702.098837120435,1270.381169834449,3972.480006954884,48.72188642324181,0.012264853778481246,J1792,Forecast archive,1792,forecast_archive,net
OBU 2016,OBU16,OBU,2016,2024,8,Total RUC+PED revenue,Revenue,$m ex GST,4143.504664687091,3808.655835219569,0,3808.655835219569,334.8488294675217,0.08791784922415224,J1793,Forecast archive,1793,forecast_archive,net
OBU 2016,OBU16,OBU,2016,2025,9,Total RUC+PED revenue,Revenue,$m ex GST,4269.820226099152,3967.611020510431,0,3967.611020510431,302.20920558872103,0.07616906093527333,J1794,Forecast archive,1794,forecast_archive,net
MOT summary sheets,BEFU17,BEFU,2017,2017,0,Total RUC+PED revenue,Revenue,$m ex GST,3345.95480742057,3404.466471846087,0,3404.466471846087,-58.51166442551721,-0.017186735398744872,J1795,Forecast archive,1795,forecast_archive,net
MOT summary sheets,BEFU17,BEFU,2017,2018,1,Total RUC+PED revenue,Revenue,$m ex GST,3371.378299435332,3489.641963721305,0,3489.641963721305,-118.26366428597294,-0.03388991349698759,J1796,Forecast archive,1796,forecast_archive,net
MOT summary sheets,BEFU17,BEFU,2017,2019,2,Total RUC+PED revenue,Revenue,$m ex GST,3463.059948026286,3693.520762169131,0,3693.520762169131,-230.46081414284527,-0.062395970940068636,J1797,Forecast archive,1797,forecast_archive,net
MOT summary sheets,BEFU17,BEFU,2017,2020,3,Total RUC+PED revenue,Revenue,$m ex GST,3600.915398979042,3626.523078277392,0,3626.523078277392,-25.60767929834992,-0.0070612205535759715,J1798,Forecast archive,1798,forecast_archive,net
MOT summary sheets,BEFU17,BEFU,2017,2021,4,Total RUC+PED revenue,Revenue,$m ex GST,3734.147934238239,4104.162057045654,0,4104.162057045654,-370.01412280741533,-0.09015582661318369,J1799,Forecast archive,1799,forecast_archive,net
MOT summary sheets,BEFU17,BEFU,2017,2022,5,Total RUC+PED revenue,Revenue,$m ex GST,3860.555610686715,3560.963882273915,384.98603788,3945.949920153915,-85.39430946719995,-0.021641001836097573,J1800,Forecast archive,1800,forecast_archive,net
MOT summary sheets,BEFU17,BEFU,2017,2023,6,Total RUC+PED revenue,Revenue,$m ex GST,3986.73416913023,2702.098837120435,1270.381169834449,3972.480006954884,14.254162175345755,0.003588227543093999,J1801,Forecast archive,1801,forecast_archive,net
MOT summary sheets,BEFU17,BEFU,2017,2024,7,Total RUC+PED revenue,Revenue,$m ex GST,4117.242037165052,3808.655835219569,0,3808.655835219569,308.5862019454835,0.08102233840398801,J1802,Forecast archive,1802,forecast_archive,net
MOT summary sheets,BEFU17,BEFU,2017,2025,8,Total RUC+PED revenue,Revenue,$m ex GST,4249.884359528654,3967.611020510431,0,3967.611020510431,282.2733390182234,0.07114440845108579,J1803,Forecast archive,1803,forecast_archive,net
HYEFU 2017,HYEFU17,HYEFU,2017,2018,1,Total RUC+PED revenue,Revenue,$m ex GST,3488.521224187294,3489.641963721305,0,3489.641963721305,-1.1207395340106814,-0.00032116175403150546,J1804,Forecast archive,1804,forecast_archive,net
HYEFU 2017,HYEFU17,HYEFU,2017,2019,2,Total RUC+PED revenue,Revenue,$m ex GST,3517.429310531647,3693.520762169131,0,3693.520762169131,-176.09145163748417,-0.047675771432260525,J1805,Forecast archive,1805,forecast_archive,net
HYEFU 2017,HYEFU17,HYEFU,2017,2020,3,Total RUC+PED revenue,Revenue,$m ex GST,3562.028340113198,3626.523078277392,0,3626.523078277392,-64.49473816419413,-0.017784179714865983,J1806,Forecast archive,1806,forecast_archive,net
HYEFU 2017,HYEFU17,HYEFU,2017,2021,4,Total RUC+PED revenue,Revenue,$m ex GST,3630.983931481576,4104.162057045654,0,4104.162057045654,-473.1781255640785,-0.11529226160837609,J1807,Forecast archive,1807,forecast_archive,net
HYEFU 2017,HYEFU17,HYEFU,2017,2022,5,Total RUC+PED revenue,Revenue,$m ex GST,3701.383676591759,3560.963882273915,384.98603788,3945.949920153915,-244.56624356215616,-0.06197905409621028,J1808,Forecast archive,1808,forecast_archive,net
HYEFU 2017,HYEFU17,HYEFU,2017,2023,6,Total RUC+PED revenue,Revenue,$m ex GST,3787.634756852748,2702.098837120435,1270.381169834449,3972.480006954884,-184.8452501021361,-0.046531448812458534,J1809,Forecast archive,1809,forecast_archive,net
HYEFU 2017,HYEFU17,HYEFU,2017,2024,7,Total RUC+PED revenue,Revenue,$m ex GST,3849.946962342445,3808.655835219569,0,3808.655835219569,41.29112712287633,0.010841391007569446,J1810,Forecast archive,1810,forecast_archive,net
HYEFU 2017,HYEFU17,HYEFU,2017,2025,8,Total RUC+PED revenue,Revenue,$m ex GST,3898.047879570153,3967.611020510431,0,3967.611020510431,-69.56314094027812,-0.017532752223107007,J1811,Forecast archive,1811,forecast_archive,net
MBU 2017,MBU17,MBU,2017,2017,0,Total RUC+PED revenue,Revenue,$m ex GST,3376.134098386093,3404.466471846087,0,3404.466471846087,-28.332373459994415,-0.008322118515278271,J1812,Forecast archive,1812,forecast_archive,net
MBU 2017,MBU17,MBU,2017,2018,1,Total RUC+PED revenue,Revenue,$m ex GST,3453.366414687066,3489.641963721305,0,3489.641963721305,-36.27554903423879,-0.010395206560261288,J1813,Forecast archive,1813,forecast_archive,net
MBU 2017,MBU17,MBU,2017,2019,2,Total RUC+PED revenue,Revenue,$m ex GST,3588.55497575262,3693.520762169131,0,3693.520762169131,-104.96578641651104,-0.028418897083677612,J1814,Forecast archive,1814,forecast_archive,net
MBU 2017,MBU17,MBU,2017,2020,3,Total RUC+PED revenue,Revenue,$m ex GST,3717.410772302496,3626.523078277392,0,3626.523078277392,90.88769402510388,0.025061937305601203,J1815,Forecast archive,1815,forecast_archive,net
MBU 2017,MBU17,MBU,2017,2021,4,Total RUC+PED revenue,Revenue,$m ex GST,3838.491156739478,4104.162057045654,0,4104.162057045654,-265.67090030617646,-0.06473206871792421,J1816,Forecast archive,1816,forecast_archive,net
MBU 2017,MBU17,MBU,2017,2022,5,Total RUC+PED revenue,Revenue,$m ex GST,3959.966471850718,3560.963882273915,384.98603788,3945.949920153915,14.016551696802708,0.00355213623599561,J1817,Forecast archive,1817,forecast_archive,net
MBU 2017,MBU17,MBU,2017,2023,6,Total RUC+PED revenue,Revenue,$m ex GST,4086.780831764177,2702.098837120435,1270.381169834449,3972.480006954884,114.30082480929286,0.028773165531149014,J1818,Forecast archive,1818,forecast_archive,net
MBU 2017,MBU17,MBU,2017,2024,7,Total RUC+PED revenue,Revenue,$m ex GST,4218.283846134985,3808.655835219569,0,3808.655835219569,409.62801091541587,0.10755185783065138,J1819,Forecast archive,1819,forecast_archive,net
MBU 2017,MBU17,MBU,2017,2025,8,Total RUC+PED revenue,Revenue,$m ex GST,4351.931060881938,3967.611020510431,0,3967.611020510431,384.3200403715068,0.09686434440895979,J1820,Forecast archive,1820,forecast_archive,net
OBU 2017,OBU17,OBU,2017,2018,1,Total RUC+PED revenue,Revenue,$m ex GST,3467.942585606273,3489.641963721305,0,3489.641963721305,-21.699378115031777,-0.00621822477509752,J1821,Forecast archive,1821,forecast_archive,net
OBU 2017,OBU17,OBU,2017,2019,2,Total RUC+PED revenue,Revenue,$m ex GST,3571.918991213252,3693.520762169131,0,3693.520762169131,-121.60177095587915,-0.03292299645405671,J1822,Forecast archive,1822,forecast_archive,net
OBU 2017,OBU17,OBU,2017,2020,3,Total RUC+PED revenue,Revenue,$m ex GST,3701.521283601217,3626.523078277392,0,3626.523078277392,74.998205323825,0.020680470992466247,J1823,Forecast archive,1823,forecast_archive,net
OBU 2017,OBU17,OBU,2017,2021,4,Total RUC+PED revenue,Revenue,$m ex GST,3844.526203416131,4104.162057045654,0,4104.162057045654,-259.63585362952335,-0.06326159884057307,J1824,Forecast archive,1824,forecast_archive,net
OBU 2017,OBU17,OBU,2017,2022,5,Total RUC+PED revenue,Revenue,$m ex GST,3985.15265595957,3560.963882273915,384.98603788,3945.949920153915,39.20273580565481,0.009934929889866842,J1825,Forecast archive,1825,forecast_archive,net
OBU 2017,OBU17,OBU,2017,2023,6,Total RUC+PED revenue,Revenue,$m ex GST,4130.799629461791,2702.098837120435,1270.381169834449,3972.480006954884,158.3196225069064,0.03985410177766175,J1826,Forecast archive,1826,forecast_archive,net
OBU 2017,OBU17,OBU,2017,2024,7,Total RUC+PED revenue,Revenue,$m ex GST,4267.56841092206,3808.655835219569,0,3808.655835219569,458.91257570249127,0.12049200441237426,J1827,Forecast archive,1827,forecast_archive,net
OBU 2017,OBU17,OBU,2017,2025,8,Total RUC+PED revenue,Revenue,$m ex GST,4394.633693467539,3967.611020510431,0,3967.611020510431,427.02267295710817,0.10762715164103258,J1828,Forecast archive,1828,forecast_archive,net
PREFU 2017,PREFU17,PREFU,2017,2018,1,Total RUC+PED revenue,Revenue,$m ex GST,3445.519806864546,3489.641963721305,0,3489.641963721305,-44.12215685675892,-0.012643748933402806,J1829,Forecast archive,1829,forecast_archive,net
PREFU 2017,PREFU17,PREFU,2017,2019,2,Total RUC+PED revenue,Revenue,$m ex GST,3554.670588476411,3693.520762169131,0,3693.520762169131,-138.8501736927201,-0.037592904611473243,J1830,Forecast archive,1830,forecast_archive,net
PREFU 2017,PREFU17,PREFU,2017,2020,3,Total RUC+PED revenue,Revenue,$m ex GST,3670.618291729403,3626.523078277392,0,3626.523078277392,44.095213452011194,0.012159088057687624,J1831,Forecast archive,1831,forecast_archive,net
PREFU 2017,PREFU17,PREFU,2017,2021,4,Total RUC+PED revenue,Revenue,$m ex GST,3803.118379301039,4104.162057045654,0,4104.162057045654,-301.04367774461525,-0.07335082620039593,J1832,Forecast archive,1832,forecast_archive,net
PREFU 2017,PREFU17,PREFU,2017,2022,5,Total RUC+PED revenue,Revenue,$m ex GST,3868.034910095823,3560.963882273915,384.98603788,3945.949920153915,-77.91501005809232,-0.019745564853761038,J1833,Forecast archive,1833,forecast_archive,net
PREFU 2017,PREFU17,PREFU,2017,2023,6,Total RUC+PED revenue,Revenue,$m ex GST,3937.990093549965,2702.098837120435,1270.381169834449,3972.480006954884,-34.48991340491921,-0.008682211954379992,J1834,Forecast archive,1834,forecast_archive,net
PREFU 2017,PREFU17,PREFU,2017,2024,7,Total RUC+PED revenue,Revenue,$m ex GST,3991.268612711314,3808.655835219569,0,3808.655835219569,182.61277749174496,0.0479467784416434,J1835,Forecast archive,1835,forecast_archive,net
PREFU 2017,PREFU17,PREFU,2017,2025,8,Total RUC+PED revenue,Revenue,$m ex GST,4043.911046474888,3967.611020510431,0,3967.611020510431,76.30002596445684,0.019230722359129065,J1836,Forecast archive,1836,forecast_archive,net
MOT summary sheets,BEFU18,BEFU,2018,2018,0,Total RUC+PED revenue,Revenue,$m ex GST,3460.49174797319,3489.641963721305,0,3489.641963721305,-29.150215748114988,-0.008353354312896218,J1837,Forecast archive,1837,forecast_archive,net
MOT summary sheets,BEFU18,BEFU,2018,2019,1,Total RUC+PED revenue,Revenue,$m ex GST,3699.689835312682,3693.520762169131,0,3693.520762169131,6.1690731435510315,0.0016702419021811746,J1838,Forecast archive,1838,forecast_archive,net
MOT summary sheets,BEFU18,BEFU,2018,2020,2,Total RUC+PED revenue,Revenue,$m ex GST,3950.223307372109,3626.523078277392,0,3626.523078277392,323.7002290947171,0.08925911185665901,J1839,Forecast archive,1839,forecast_archive,net
MOT summary sheets,BEFU18,BEFU,2018,2021,3,Total RUC+PED revenue,Revenue,$m ex GST,4164.002632124955,4104.162057045654,0,4104.162057045654,59.840575079300834,0.014580461065510789,J1840,Forecast archive,1840,forecast_archive,net
MOT summary sheets,BEFU18,BEFU,2018,2022,4,Total RUC+PED revenue,Revenue,$m ex GST,4227.169017428665,3560.963882273915,384.98603788,3945.949920153915,281.21909727474986,0.07126778164072105,J1841,Forecast archive,1841,forecast_archive,net
MOT summary sheets,BEFU18,BEFU,2018,2023,5,Total RUC+PED revenue,Revenue,$m ex GST,4285.990186704783,2702.098837120435,1270.381169834449,3972.480006954884,313.5101797498987,0.07892051796384517,J1842,Forecast archive,1842,forecast_archive,net
MOT summary sheets,BEFU18,BEFU,2018,2024,6,Total RUC+PED revenue,Revenue,$m ex GST,4335.235584105096,3808.655835219569,0,3808.655835219569,526.5797488855269,0.13825868539134348,J1843,Forecast archive,1843,forecast_archive,net
MOT summary sheets,BEFU18,BEFU,2018,2025,7,Total RUC+PED revenue,Revenue,$m ex GST,4380.604596062261,3967.611020510431,0,3967.611020510431,412.9935755518304,0.10409124619749116,J1844,Forecast archive,1844,forecast_archive,net
HYEFU 2018,HYEFU18,HYEFU,2018,2019,1,Total RUC+PED revenue,Revenue,$m ex GST,3673.508285350678,3693.520762169131,0,3693.520762169131,-20.01247681845325,-0.005418265689320322,J1845,Forecast archive,1845,forecast_archive,net
HYEFU 2018,HYEFU18,HYEFU,2018,2020,2,Total RUC+PED revenue,Revenue,$m ex GST,3910.040761208763,3626.523078277392,0,3626.523078277392,283.5176829313709,0.07817892698094799,J1846,Forecast archive,1846,forecast_archive,net
HYEFU 2018,HYEFU18,HYEFU,2018,2021,3,Total RUC+PED revenue,Revenue,$m ex GST,4161.603770342029,4104.162057045654,0,4104.162057045654,57.44171329637447,0.013995966167506405,J1847,Forecast archive,1847,forecast_archive,net
HYEFU 2018,HYEFU18,HYEFU,2018,2022,4,Total RUC+PED revenue,Revenue,$m ex GST,4233.974455622248,3560.963882273915,384.98603788,3945.949920153915,288.0245354683325,0.07299244574728354,J1848,Forecast archive,1848,forecast_archive,net
HYEFU 2018,HYEFU18,HYEFU,2018,2023,5,Total RUC+PED revenue,Revenue,$m ex GST,4296.779418006792,2702.098837120435,1270.381169834449,3972.480006954884,324.299411051908,0.0816365118223718,J1849,Forecast archive,1849,forecast_archive,net
HYEFU 2018,HYEFU18,HYEFU,2018,2024,6,Total RUC+PED revenue,Revenue,$m ex GST,4348.581542637899,3808.655835219569,0,3808.655835219569,539.9257074183297,0.14176279789460236,J1850,Forecast archive,1850,forecast_archive,net
HYEFU 2018,HYEFU18,HYEFU,2018,2025,7,Total RUC+PED revenue,Revenue,$m ex GST,4400.380922160442,3967.611020510431,0,3967.611020510431,432.76990165001143,0.10907568796760117,J1851,Forecast archive,1851,forecast_archive,net
MBU 2018,MBU18,MBU,2018,2018,0,Total RUC+PED revenue,Revenue,$m ex GST,3497.230258546156,3489.641963721305,0,3489.641963721305,7.588294824851346,0.0021745195936259593,J1852,Forecast archive,1852,forecast_archive,net
MBU 2018,MBU18,MBU,2018,2019,1,Total RUC+PED revenue,Revenue,$m ex GST,3536.331440797515,3693.520762169131,0,3693.520762169131,-157.1893213716162,-0.04255812583528082,J1853,Forecast archive,1853,forecast_archive,net
MBU 2018,MBU18,MBU,2018,2020,2,Total RUC+PED revenue,Revenue,$m ex GST,3598.027194728002,3626.523078277392,0,3626.523078277392,-28.495883549389873,-0.007857631934035696,J1854,Forecast archive,1854,forecast_archive,net
MBU 2018,MBU18,MBU,2018,2021,3,Total RUC+PED revenue,Revenue,$m ex GST,3656.490049876874,4104.162057045654,0,4104.162057045654,-447.6720071687805,-0.10907756588223842,J1855,Forecast archive,1855,forecast_archive,net
MBU 2018,MBU18,MBU,2018,2022,4,Total RUC+PED revenue,Revenue,$m ex GST,3709.300210802984,3560.963882273915,384.98603788,3945.949920153915,-236.64970935093106,-0.05997281114548467,J1856,Forecast archive,1856,forecast_archive,net
MBU 2018,MBU18,MBU,2018,2023,5,Total RUC+PED revenue,Revenue,$m ex GST,3749.850221333405,2702.098837120435,1270.381169834449,3972.480006954884,-222.6297856214792,-0.05604302230135997,J1857,Forecast archive,1857,forecast_archive,net
MBU 2018,MBU18,MBU,2018,2024,6,Total RUC+PED revenue,Revenue,$m ex GST,3788.272709268227,3808.655835219569,0,3808.655835219569,-20.383125951341754,-0.005351789931464539,J1858,Forecast archive,1858,forecast_archive,net
MBU 2018,MBU18,MBU,2018,2025,7,Total RUC+PED revenue,Revenue,$m ex GST,3823.943315692983,3967.611020510431,0,3967.611020510431,-143.66770481744788,-0.03621012848153777,J1859,Forecast archive,1859,forecast_archive,net
OBU 2018,OBU18,OBU,2018,2019,1,Total RUC+PED revenue,Revenue,$m ex GST,3617.522284585591,3693.520762169131,0,3693.520762169131,-75.99847758354008,-0.020576160925357218,J1860,Forecast archive,1860,forecast_archive,net
OBU 2018,OBU18,OBU,2018,2020,2,Total RUC+PED revenue,Revenue,$m ex GST,3659.193702359328,3626.523078277392,0,3626.523078277392,32.67062408193624,0.009008800820165985,J1861,Forecast archive,1861,forecast_archive,net
OBU 2018,OBU18,OBU,2018,2021,3,Total RUC+PED revenue,Revenue,$m ex GST,3726.616243894686,4104.162057045654,0,4104.162057045654,-377.54581315096857,-0.09199096134686788,J1862,Forecast archive,1862,forecast_archive,net
OBU 2018,OBU18,OBU,2018,2022,4,Total RUC+PED revenue,Revenue,$m ex GST,3806.722421308513,3560.963882273915,384.98603788,3945.949920153915,-139.22749884540235,-0.035283645677888296,J1863,Forecast archive,1863,forecast_archive,net
OBU 2018,OBU18,OBU,2018,2023,5,Total RUC+PED revenue,Revenue,$m ex GST,3891.305572704208,2702.098837120435,1270.381169834449,3972.480006954884,-81.17443425067631,-0.020434195794203833,J1864,Forecast archive,1864,forecast_archive,net
OBU 2018,OBU18,OBU,2018,2024,6,Total RUC+PED revenue,Revenue,$m ex GST,3981.465073056117,3808.655835219569,0,3808.655835219569,172.80923783654816,0.04537276281005467,J1865,Forecast archive,1865,forecast_archive,net
