scenario_name,series_id,time_grain,period,skeleton_value,direct_factor,transferred_base_factor,direct_value,factor_transfer_value,value_delta,factor_rel_deviation,parity,authoritative
current_comparison_1,gross_fed_revenue,june_year,FY2025,2067.62792391,1.0,1.0,2067.62792391,2067.62792391,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,gross_fed_revenue,june_year,FY2026,2187.6726433644412,1.000235207874125,1.000235012976976,2188.1872011961686,2188.186774825007,0.00042637116166588385,1.9485135638319662e-07,transfer_was_wrong,direct_replay
current_comparison_1,gross_fed_revenue,june_year,FY2027,2327.9300486729985,1.0015096963432513,1.002220001955983,2331.4445161548247,2333.098057934444,-1.6535417796194452,0.0007087322258042539,transfer_was_wrong,direct_replay
current_comparison_1,gross_fed_revenue,june_year,FY2028,2610.086751267217,1.0065475236124655,1.0064488648886274,2627.1763559017227,2626.9188480737357,0.2575078279869558,9.802656377289054e-05,transfer_was_wrong,direct_replay
current_comparison_1,gross_fed_revenue,june_year,FY2029,2771.66845571597,1.0105626795354905,1.0105983388899649,2800.944701392326,2801.043537300274,-0.09883590794788688,3.528538797470393e-05,transfer_was_wrong,direct_replay
current_comparison_1,gross_fed_revenue,june_year,FY2030,2897.420370068892,1.0146743618731737,1.0146679274025703,2939.9381650779883,2939.9195217117913,0.018643366197011346,6.341454607650121e-06,transfer_was_wrong,direct_replay
current_comparison_1,net_fed_revenue,june_year,FY2025,1997.7271466,1.0,1.0,1997.7271466,1997.7271466,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,net_fed_revenue,june_year,FY2026,2114.4051186688407,1.0002433582037729,1.0002431653073633,2114.919676500568,2114.9192686394126,0.00040786115550872637,1.9284951524589644e-07,transfer_was_wrong,direct_replay
current_comparison_1,net_fed_revenue,june_year,FY2027,2245.825086769042,1.0015648892260272,1.0023017010053659,2249.3395542508683,2250.994304629134,-1.6547503782658168,0.000735119753463076,transfer_was_wrong,direct_replay
current_comparison_1,net_fed_revenue,june_year,FY2028,2517.9750362657637,1.0067870429167758,1.0066878645475432,2535.0646409002698,2534.8149122424043,0.24972865786548937,9.851948426642387e-05,transfer_was_wrong,direct_replay
current_comparison_1,net_fed_revenue,june_year,FY2029,2673.8379389212682,1.0109491473848138,1.0109937571452083,2703.114184597624,2703.233463867413,-0.11927926978887626,4.412466454839503e-05,transfer_was_wrong,direct_replay
current_comparison_1,net_fed_revenue,june_year,FY2030,2795.0073776783784,1.0152120510838911,1.015219696478042,2837.5251726874744,2837.5465416205316,-0.021368933057146933,7.530777995534699e-06,transfer_was_wrong,direct_replay
current_comparison_1,total_ruc_net_revenue,june_year,FY2025,1979.16866774783,1.0,1.0,1979.16866774783,1979.16866774783,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,total_ruc_net_revenue,june_year,FY2026,2081.866502550141,0.9991654335009155,0.9991667383011188,2080.129046511546,2080.131762931382,-0.002716419835905981,1.3058883501226859e-06,transfer_was_wrong,direct_replay
current_comparison_1,total_ruc_net_revenue,june_year,FY2027,2271.6152884711487,1.0010743804023552,1.0010710925225592,2274.0558674187723,2274.0483986207614,0.00746879801090472,3.284361940414371e-06,transfer_was_wrong,direct_replay
current_comparison_1,total_ruc_net_revenue,june_year,FY2028,2676.843393384666,1.0085424610688614,1.0085207187689533,2699.7102238600933,2699.6520231282275,0.05820073186578156,2.1558605096894112e-05,transfer_was_wrong,direct_replay
current_comparison_1,total_ruc_net_revenue,june_year,FY2029,2968.2311604815154,1.0134047747288843,1.0133560223677776,3008.019630531025,3007.8749222536408,0.1447082773843249,4.810980546876564e-05,transfer_was_wrong,direct_replay
current_comparison_1,total_ruc_net_revenue,june_year,FY2030,3233.8787196324442,1.0185033533534213,1.0183788850587046,3293.7163202839133,3293.3138049143595,0.40251536955383926,0.0001222219907963673,transfer_was_wrong,direct_replay
current_comparison_1,net_mvr_revenue,june_year,FY2025,286.79349111,1.0,1.0,286.79349111,286.79349111,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,net_mvr_revenue,june_year,FY2026,425.1291935285919,1.0,1.0,425.1291935285919,425.1291935285919,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,net_mvr_revenue,june_year,FY2027,496.1497521504495,1.0,1.0,496.1497521504495,496.1497521504495,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,net_mvr_revenue,june_year,FY2028,490.25051027658566,1.0,1.0,490.25051027658566,490.25051027658566,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,net_mvr_revenue,june_year,FY2029,484.84310999369575,1.0,1.0,484.84310999369575,484.84310999369575,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,net_mvr_revenue,june_year,FY2030,479.8837182888595,1.0,1.0,479.8837182888595,479.8837182888595,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,total_fed_ruc_net_revenue,june_year,FY2025,3976.8958143478303,1.0,1.0,3976.8958143478303,3976.8958143478303,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,total_fed_ruc_net_revenue,june_year,FY2026,4196.271621218982,0.9997085750596593,0.9997090280738785,4195.048723012114,4195.050623982826,-0.0019009707120858366,4.5314607199919976e-07,transfer_was_wrong,direct_replay
current_comparison_1,total_fed_ruc_net_revenue,june_year,FY2027,4517.44037524019,1.0013182346494465,1.0016820490979774,4523.39542166964,4525.03893174853,-1.6435100788894488,0.000363203522373734,transfer_was_wrong,direct_replay
current_comparison_1,total_fed_ruc_net_revenue,june_year,FY2028,5194.81842965043,1.0076915941627282,1.007635297255671,5234.774864760362,5234.482412550049,0.29245221031305846,5.587032055198726e-05,transfer_was_wrong,direct_replay
current_comparison_1,total_fed_ruc_net_revenue,june_year,FY2029,5642.069099402784,1.0122410262102561,1.0122427156778968,5711.133815128649,5711.14334722182,-0.009532093170491862,1.6690341303471357e-06,transfer_was_wrong,direct_replay
current_comparison_1,total_fed_ruc_net_revenue,june_year,FY2030,6028.886097310822,1.0169774970049974,1.0169254827348688,6131.241492971387,6130.927904861347,0.3135881100397455,5.114855612498026e-05,transfer_was_wrong,direct_replay
current_comparison_1,total_nltf_net_revenue,june_year,FY2025,4280.78411583783,1.0,1.0,4280.78411583783,4280.78411583783,0.0,0.0,within_tolerance,direct_replay
current_comparison_1,total_nltf_net_revenue,june_year,FY2026,4638.806892233985,0.9997363765650789,0.9997368088520385,4637.583994027119,4637.585999322847,-0.0020052957279403927,4.3240076375017367e-07,transfer_was_wrong,direct_replay
current_comparison_1,total_nltf_net_revenue,june_year,FY2027,5031.1480270834645,1.0011836357025061,1.0015094924623869,5037.103073512913,5038.7425071074995,-1.6394335945860803,0.00032536562292539983,transfer_was_wrong,direct_replay
current_comparison_1,total_nltf_net_revenue,june_year,FY2028,5702.62683961984,1.007006671878358,1.006949386467182,5742.583274729774,5742.256597406483,0.32667732329082355,5.689006016185161e-05,transfer_was_wrong,direct_replay
current_comparison_1,total_nltf_net_revenue,june_year,FY2029,6144.470109089304,1.0112401418673518,1.011228772720778,6213.53482481517,6213.4649674338825,0.06985738128787489,1.1242902576036329e-05,transfer_was_wrong,direct_replay
current_comparison_1,total_nltf_net_revenue,june_year,FY2030,6526.3277152925075,1.015683459385701,1.0156130593061452,6628.683110953072,6628.223656962708,0.4594539903637269,6.931781637753431e-05,transfer_was_wrong,direct_replay
