metric_type,time_grain,row_type,scenario_name,scenario_role,stream,stream_label,period,target_period,june_year,horizon,horizon_scope,value,value_unit,forecast_available,bridge_status,bridge_method,rate_value,rate_unit,gap_code,gap_reason,source,quarter_count,aggregation_method,canonical_stream_key,canonical_period_key,canonical_scenario_key,canonical_join_key
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2028Q4,2028Q4,2029,12,H1-H12,1544.0468544800913,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2028Q4,current_comparison_1,PED|2028Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2029Q1,2029Q1,2029,13,H13+,1532.0090305007263,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2029Q1,current_basecase,PED|2029Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2029Q1,2029Q1,2029,13,H13+,1529.591974816392,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2029Q1,current_comparison_1,PED|2029Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2029Q2,2029Q2,2029,14,H13+,1522.1807725201995,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2029Q2,current_basecase,PED|2029Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2029Q2,2029Q2,2029,14,H13+,1519.7474286649638,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2029Q2,current_comparison_1,PED|2029Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2029Q3,2029Q3,2030,15,H13+,1527.7729389588642,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2029Q3,current_basecase,PED|2029Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2029Q3,2029Q3,2030,15,H13+,1525.1890442644317,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2029Q3,current_comparison_1,PED|2029Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2029Q4,2029Q4,2030,16,H13+,1540.3025977253524,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2029Q4,current_basecase,PED|2029Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2029Q4,2029Q4,2030,16,H13+,1537.55379489924,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2029Q4,current_comparison_1,PED|2029Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2030Q1,2030Q1,2030,17,H13+,1526.0933810060255,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2030Q1,current_basecase,PED|2030Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2030Q1,2030Q1,2030,17,H13+,1523.2558628275538,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2030Q1,current_comparison_1,PED|2030Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2030Q2,2030Q2,2030,18,H13+,1520.0400159101446,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2030Q2,current_basecase,PED|2030Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2030Q2,2030Q2,2030,18,H13+,1517.0907305977769,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2030Q2,current_comparison_1,PED|2030Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2030Q3,2030Q3,2031,19,H13+,1525.5806498273582,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2030Q3,current_basecase,PED|2030Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2030Q3,2030Q3,2031,19,H13+,1522.4923997173983,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2030Q3,current_comparison_1,PED|2030Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2030Q4,2030Q4,2031,20,H13+,1538.6876892524017,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2030Q4,current_basecase,PED|2030Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2030Q4,2030Q4,2031,20,H13+,1535.436445480807,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2030Q4,current_comparison_1,PED|2030Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2031Q1,2031Q1,2031,21,H13+,1527.9218882798018,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2031Q1,current_basecase,PED|2031Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2031Q1,2031Q1,2031,21,H13+,1524.513713696529,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2031Q1,current_comparison_1,PED|2031Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2031Q2,2031Q2,2031,22,H13+,1521.2071947448685,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2031Q2,current_basecase,PED|2031Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2031Q2,2031Q2,2031,22,H13+,1517.629984173358,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2031Q2,current_comparison_1,PED|2031Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2031Q3,2031Q3,2032,23,H13+,1526.0940286297152,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2031Q3,current_basecase,PED|2031Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2031Q3,2031Q3,2032,23,H13+,1522.0970195209356,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2031Q3,current_comparison_1,PED|2031Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2031Q4,2031Q4,2032,24,H13+,1538.538192242582,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2031Q4,current_basecase,PED|2031Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2031Q4,2031Q4,2032,24,H13+,1534.3076979370112,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2031Q4,current_comparison_1,PED|2031Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2032Q1,2032Q1,2032,25,H13+,1523.6961234045816,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2032Q1,current_basecase,PED|2032Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2032Q1,2032Q1,2032,25,H13+,1519.3367328637466,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2032Q1,current_comparison_1,PED|2032Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2032Q2,2032Q2,2032,26,H13+,1517.002305680549,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2032Q2,current_basecase,PED|2032Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2032Q2,2032Q2,2032,26,H13+,1512.3717057668453,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2032Q2,current_comparison_1,PED|2032Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2032Q3,2032Q3,2033,27,H13+,1521.8757800158855,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2032Q3,current_basecase,PED|2032Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2032Q3,2032Q3,2033,27,H13+,1517.0410613992813,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2032Q3,current_comparison_1,PED|2032Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2032Q4,2032Q4,2033,28,H13+,1534.2795716459045,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2032Q4,current_basecase,PED|2032Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2032Q4,2032Q4,2033,28,H13+,1529.20513752456,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2032Q4,current_comparison_1,PED|2032Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2033Q1,2033Q1,2033,29,H13+,1519.568020329357,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2033Q1,current_basecase,PED|2033Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2033Q1,2033Q1,2033,29,H13+,1514.296165312493,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2033Q1,current_comparison_1,PED|2033Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2033Q2,2033Q2,2033,30,H13+,1513.1131803250605,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2033Q2,current_basecase,PED|2033Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2033Q2,2033Q2,2033,30,H13+,1507.6328128209539,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2033Q2,current_comparison_1,PED|2033Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2033Q3,2033Q3,2034,31,H13+,1518.0082215395155,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2033Q3,current_basecase,PED|2033Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2033Q3,2033Q3,2034,31,H13+,1512.2888634141123,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2033Q3,current_comparison_1,PED|2033Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2033Q4,2033Q4,2034,32,H13+,1530.3966882708787,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2033Q4,current_basecase,PED|2033Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2033Q4,2033Q4,2034,32,H13+,1524.4084333943456,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2033Q4,current_comparison_1,PED|2033Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2034Q1,2034Q1,2034,33,H13+,1515.5888943193531,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2034Q1,current_basecase,PED|2034Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2034Q1,2034Q1,2034,33,H13+,1509.5247362044418,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2034Q1,current_comparison_1,PED|2034Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2034Q2,2034Q2,2034,34,H13+,1508.9542077975339,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2034Q2,current_basecase,PED|2034Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2034Q2,2034Q2,2034,34,H13+,1502.9060387528434,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2034Q2,current_comparison_1,PED|2034Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2034Q3,2034Q3,2035,35,H13+,1513.7758489194787,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2034Q3,current_basecase,PED|2034Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2034Q3,2034Q3,2035,35,H13+,1507.5092971887798,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2034Q3,current_comparison_1,PED|2034Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2034Q4,2034Q4,2035,36,H13+,1526.084119154798,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2034Q4,current_basecase,PED|2034Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2034Q4,2034Q4,2035,36,H13+,1519.5577206307257,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2034Q4,current_comparison_1,PED|2034Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2035Q1,2035Q1,2035,37,H13+,1511.3035850924284,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2035Q1,current_basecase,PED|2035Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2035Q1,2035Q1,2035,37,H13+,1504.6599543850434,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2035Q1,current_comparison_1,PED|2035Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2035Q2,2035Q2,2035,38,H13+,1504.6155585433999,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2035Q2,current_basecase,PED|2035Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2035Q2,2035Q2,2035,38,H13+,1497.8113844395134,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2035Q2,current_comparison_1,PED|2035Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2035Q3,2035Q3,2036,39,H13+,1509.4133764751919,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2035Q3,current_basecase,PED|2035Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2035Q3,2035Q3,2036,39,H13+,1502.146617129493,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2035Q3,current_comparison_1,PED|2035Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2035Q4,2035Q4,2036,40,H13+,1521.6733080028312,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2035Q4,current_basecase,PED|2035Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2035Q4,2035Q4,2036,40,H13+,1514.1416455859958,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2035Q4,current_comparison_1,PED|2035Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2036Q1,2036Q1,2036,41,H13+,1506.8991506335983,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2036Q1,current_basecase,PED|2036Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2036Q1,2036Q1,2036,41,H13+,1499.200781042463,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2036Q1,current_comparison_1,PED|2036Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2036Q2,2036Q2,2036,42,H13+,1500.1885261409884,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2036Q2,current_basecase,PED|2036Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2036Q2,2036Q2,2036,42,H13+,1492.2742061469721,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2036Q2,current_comparison_1,PED|2036Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2036Q3,2036Q3,2037,43,H13+,1504.9284031322177,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2036Q3,current_basecase,PED|2036Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2036Q3,2036Q3,2037,43,H13+,1496.733970096401,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2036Q3,current_comparison_1,PED|2036Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2036Q4,2036Q4,2037,44,H13+,1517.1015197963843,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2036Q4,current_basecase,PED|2036Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2036Q4,2036Q4,2037,44,H13+,1508.5717230436567,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2036Q4,current_comparison_1,PED|2036Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2037Q1,2037Q1,2037,45,H13+,1502.3825386875994,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2037Q1,current_basecase,PED|2037Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2037Q1,2037Q1,2037,45,H13+,1493.7001958223032,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2037Q1,current_comparison_1,PED|2037Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2037Q2,2037Q2,2037,46,H13+,1495.6951854182144,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2037Q2,current_basecase,PED|2037Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2037Q2,2037Q2,2037,46,H13+,1486.8039055613706,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2037Q2,current_comparison_1,PED|2037Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2037Q3,2037Q3,2038,47,H13+,1500.421488919124,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2037Q3,current_basecase,PED|2037Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2037Q3,2037Q3,2038,47,H13+,1491.2489897746918,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2037Q3,current_comparison_1,PED|2037Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2037Q4,2037Q4,2038,48,H13+,1512.5520101181335,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2037Q4,current_basecase,PED|2037Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2037Q4,2037Q4,2038,48,H13+,1503.0366970844227,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2037Q4,current_comparison_1,PED|2037Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2038Q1,2038Q1,2038,49,H13+,1497.8885988671777,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2038Q1,current_basecase,PED|2038Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2038Q1,2038Q1,2038,49,H13+,1488.2345047572426,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2038Q1,current_comparison_1,PED|2038Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2038Q2,2038Q2,2038,50,H13+,1491.22482823888,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2038Q2,current_basecase,PED|2038Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2038Q2,2038Q2,2038,50,H13+,1481.3685861689182,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2038Q2,current_comparison_1,PED|2038Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2038Q3,2038Q3,2039,51,H13+,1495.9379067856653,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2038Q3,current_basecase,PED|2038Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2038Q3,2038Q3,2039,51,H13+,1485.7992663940977,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2038Q3,current_comparison_1,PED|2038Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2038Q4,2038Q4,2039,52,H13+,1508.0262361136638,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2038Q4,current_basecase,PED|2038Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2038Q4,2038Q4,2039,52,H13+,1497.5373689991134,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2038Q4,current_comparison_1,PED|2038Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2039Q1,2039Q1,2039,53,H13+,1493.4182223081518,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2039Q1,current_basecase,PED|2039Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2039Q1,2039Q1,2039,53,H13+,1482.8041408837894,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2039Q1,current_comparison_1,PED|2039Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2039Q2,2039Q2,2039,54,H13+,1486.7779866110382,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2039Q2,current_basecase,PED|2039Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2039Q2,2039Q2,2039,54,H13+,1475.9684470583052,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2039Q2,current_comparison_1,PED|2039Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2039Q3,2039Q3,2040,55,H13+,1491.4779592452567,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2039Q3,current_basecase,PED|2039Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2039Q3,2039Q3,2040,55,H13+,1480.3848486724683,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2039Q3,current_comparison_1,PED|2039Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2039Q4,2039Q4,2040,56,H13+,1503.5243515378181,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2039Q4,current_basecase,PED|2039Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2039Q4,2039Q4,2040,56,H13+,1492.0736889733846,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2039Q4,current_comparison_1,PED|2039Q4|current_comparison_1
