source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status
Current finalist Base case,2053,FY2053,MVR,Gross MVR,gross_mvr_revenue,496.59226244324344,$m nominal ex GST,calculated_rollup,mbu26_official_annual.csv,BC56,mr1_revenue + mr2_revenue + coo_revenue,source_backed,MBU26 official formula,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,4.547473508864641e-13,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,MVR,MVR admin,mvr_admin_revenue,67.0674162638673,$m nominal ex GST,deduction,mbu26_annual_spine.csv,BC57,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,429.52484617937614,$m nominal ex GST,calculated_rollup,mbu26_official_annual.csv,BC58,mr1_revenue + mr2_revenue - mvr_admin_revenue,source_backed,MBU26 official formula,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1.1368683772161603e-13,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,MVR,MVR refunds,mvr_refunds,2.34357282910088,$m nominal ex GST,deduction,mbu26_annual_spine.csv,BC59,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,MVR,MVR net admin/refunds/COO,net_mvr_revenue,427.18127335027526,$m nominal ex GST,calculated_rollup,mbu26_official_annual.csv,BC60,mvr_revenue_net_admin_coo - mvr_refunds,source_backed,MBU26 official formula,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,2.8421709430404007e-13,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,TUC,TUC net revenue,tuc_net_revenue,17.5578996928248,$m nominal ex GST,leaf,mbu26_annual_spine.csv,BC63,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,Totals,Total gross revenues,total_gross_revenue,15989.965563407912,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2053,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,source_backed,current_hybrid_formula,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1230.6297907860117,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,Totals,Total admin fees,total_admin_fees,163.798510552572,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2053,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,source_backed,current_hybrid_formula,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,Totals,Total revenues net of admin fees,total_revenue_net_admin,15826.16705285534,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2053,total_gross_revenue - total_admin_fees,source_backed,current_hybrid_formula,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1230.6297907860408,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,Totals,Total refunds,total_refunds,445.6423090407614,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2053,ruc_refunds + fed_refunds + mvr_refunds,source_backed,current_hybrid_formula,,,,,,,,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,3.979039320256561e-13,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,Totals,Total NLTF revenue,total_nltf_net_revenue,15380.52474381458,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2053,total_revenue_net_admin - total_refunds,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1230.629790785979,current_basecase,basecase,Current planned path,available
Current finalist Base case,2053,FY2053,Key volumes,Current finalist Light RUC total modelled km,current_light_ruc_total_modelled_km,23589.798952330304,million km,audit_only,forecast_scenario_comparison.parquet,extrapolated_model_extension:current_basecase:FY2053:light_ruc_net_km,sum quarterly current finalist Light RUC total net km before EV/PHEV allocation,source_backed,current_finalist_model_total_light_ruc_universe,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,FY2053 extrapolated_model_extension,,FY2053 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,Key volumes,Light RUC net km,light_ruc_net_km,4871.5384214024125,million km,bridge_input,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4); MBU26 migration cells BD10; BD12; BD14,current Light RUC total modelled km - lambda * optimized EV/PHEV migration total,source_backed,optimized PED/light-petrol + total Light RUC migration allocation with scenario-input population where supplied,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,177.17850314461248,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,Key volumes,Heavy RUC net km,heavy_ruc_net_km,4870.232991946718,million km,bridge_input,forecast_scenario_comparison.parquet,extrapolated_model_extension:current_basecase:FY2054:heavy_ruc_net_km,sum quarterly current finalist Heavy RUC net km,source_backed,current_finalist_model,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1473.6066354621585,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,48652.0293078397,million km,bridge_input,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4); MBU26 migration cells BD10; BD12; BD14,optimized EV/PHEV migration total * MBU26 Light BEV share within EV/PHEV,source_backed,optimized PED/light-petrol + total Light RUC migration allocation with scenario-input population where supplied,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1268.7629866666975,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,1488.53075225955,million km,bridge_input,mbu26_annual_spine.csv,BD13,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,Key volumes,PHEV RUC net km,phev_ruc_net_km,2558.634851047741,million km,bridge_input,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4); MBU26 migration cells BD10; BD12; BD14,optimized EV/PHEV migration total * MBU26 PHEV share within EV/PHEV,source_backed,optimized PED/light-petrol + total Light RUC migration allocation with scenario-input population where supplied,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,66.72488777116087,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,Key volumes,PED volume,ped_volume,458.28755420233125,million litres,bridge_input,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4); MBU26 migration cells BD10; BD12; BD14,adjusted PED/light-petrol VKT after optimized EV/PHEV migration * MBU26 litres intensity / 100,source_backed,current finalist PED VKT/capita + scenario-input population (scenario_input_population_with_mbu_population_proxy_for_missing_quarters) + optimized EV/PHEV migration + MBU26 intensity,forecast_scenario_comparison.parquet,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4),scenario_input_population_with_mbu_population_proxy_for_missing_quarters,PED__VNEXT_SOLVED_CONVEX_TOP2,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,8.609039839875265,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,Key volumes,Light petrol VKT,light_petrol_vkt,6874.59705781069,million km,bridge_input,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4); MBU26 migration cells BD10; BD12; BD14,current PED-derived light-petrol VKT - (1 - lambda) * optimized EV/PHEV migration total,source_backed,optimized PED/light-petrol + total Light RUC migration allocation with scenario-input population where supplied,forecast_scenario_comparison.parquet,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4),scenario_input_population_with_mbu_population_proxy_for_missing_quarters,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,129.1409278106903,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,Key volumes,PED VKT per capita,ped_vkt_per_capita,5729.716792856765,km/person,bridge_input,forecast_scenario_comparison.parquet,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita,sum quarterly current finalist PED VKT/capita,source_backed,current_finalist_model,forecast_scenario_comparison.parquet,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita,current_finalist_model,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,4736.320823710483,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,Key volumes,TUC GTK,tuc_gtk,8179315222.66,tonne-km,bridge_input,mbu26_annual_spine.csv,BD18,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,Light RUC net revenue,light_ruc_net_revenue,876.3897620102948,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4); MBU26 migration cells BD10; BD12; BD14,optimized conventional Light RUC km * MBU26 conventional Light effective rate,source_backed,"optimized PED/light-petrol + total Light RUC migration allocation, scenario-input population and MBU26 effective rate",,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,True,extrapolated_model_extension,31.874412715715835,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,3596.228743583371,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:heavy_ruc_net_km,sum quarterly current Heavy RUC net km * MBU26 effective rate,source_backed,current_finalist_model + MBU26 effective rate,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,True,extrapolated_model_extension,1088.1258756916109,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,8752.500072480369,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4); MBU26 migration cells BD10; BD12; BD14,optimized Light BEV RUC km * MBU26 Light BEV effective rate,source_backed,"optimized PED/light-petrol + total Light RUC migration allocation, scenario-input population and MBU26 effective rate",,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,True,extrapolated_model_extension,228.25046130133887,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,1099.14599277597,$m nominal ex GST,leaf,mbu26_annual_spine.csv,BD36,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,227.0020839849554,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4); MBU26 migration cells BD10; BD12; BD14,optimized PHEV RUC km * MBU26 PHEV effective rate,source_backed,"optimized PED/light-petrol + total Light RUC migration allocation, scenario-input population and MBU26 effective rate",,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,True,extrapolated_model_extension,5.919832043057397,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,RUC refunds,ruc_refunds,414.398187115069,$m nominal ex GST,deduction,mbu26_annual_spine.csv,BD38,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,Gross RUC,gross_ruc_revenue,14965.664841950027,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2054,optimized light_ruc_net_revenue + heavy_ruc_net_revenue + optimized light_bev_ruc_net_revenue + MBU26 heavy_bev_ruc_net_revenue + optimized phev_ruc_net_revenue + MBU26 ruc_refunds,source_backed,current_hybrid_formula,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1354.1705817517268,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,RUC admin,ruc_admin_revenue,98.1564805655877,$m nominal ex GST,deduction,mbu26_annual_spine.csv,BD40,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,RUC net admin,ruc_revenue_net_admin,14867.50836138444,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2054,gross_ruc_revenue - MBU26 ruc_admin_revenue,source_backed,current_hybrid_formula,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1354.1705817517395,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,RUC,RUC net admin/refunds,total_ruc_net_revenue,14453.110174269372,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2054,ruc_revenue_net_admin - MBU26 ruc_refunds,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1354.1705817516722,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,FED,Gross PED,gross_ped_revenue,861.6890540521144,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4); MBU26 migration cells BD10; BD12; BD14,adjusted PED/light-petrol VKT after optimized EV/PHEV migration * MBU26 litres intensity / 100 * MBU26 PED rate,source_backed,"optimized PED/light-petrol + total Light RUC migration allocation, scenario-input population and MBU26 effective rate; population_source=scenario_input_population_with_mbu_population_proxy_for_missing_quarters",forecast_scenario_comparison.parquet,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (none); mbu26_official_annual.csv:population_proxy (FY2054 EXTRAPOLATED_MODEL_EXTENSION; missing_quarter_2; missing_quarter_3; missing_quarter_4),scenario_input_population_with_mbu_population_proxy_for_missing_quarters,PED__VNEXT_SOLVED_CONVEX_TOP2,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,True,extrapolated_model_extension,16.187032198225438,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,FED,LPG,gross_lpg_revenue,45.7894958202702,$m nominal ex GST,leaf,mbu26_annual_spine.csv,BD46,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,BD47,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,FED,Gross FED,gross_fed_revenue,907.4785498723846,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2054,gross_ped_revenue + MBU26 gross_lpg_revenue + MBU26 gross_cng_revenue,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,16.187032198224642,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,FED,FED refunds,fed_refunds,35.3579907387027,$m nominal ex GST,deduction,mbu26_annual_spine.csv,BD49,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,FED,Net FED,net_fed_revenue,872.1205591336819,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2054,gross_fed_revenue - MBU26 fed_refunds,source_backed,current_hybrid_formula,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,16.18703219822487,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,MVR,MR1,mr1_revenue,462.299507941098,$m nominal ex GST,leaf,mbu26_annual_spine.csv,BD53,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,MVR,MR2,mr2_revenue,33.1625811971729,$m nominal ex GST,leaf,mbu26_annual_spine.csv,BD54,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,MVR,MR13,coo_revenue,0.0,$m nominal ex GST,deduction,mbu26_annual_spine.csv,BD55,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,MVR,Gross MVR,gross_mvr_revenue,495.4620891382709,$m nominal ex GST,calculated_rollup,mbu26_official_annual.csv,BD56,mr1_revenue + mr2_revenue + coo_revenue,source_backed,MBU26 official formula,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,-5.684341886080802e-14,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,MVR,MVR admin,mvr_admin_revenue,66.9850872376988,$m nominal ex GST,deduction,mbu26_annual_spine.csv,BD57,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,428.47700190057213,$m nominal ex GST,calculated_rollup,mbu26_official_annual.csv,BD58,mr1_revenue + mr2_revenue - mvr_admin_revenue,source_backed,MBU26 official formula,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,1.1368683772161603e-13,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,MVR,MVR refunds,mvr_refunds,2.36770401990106,$m nominal ex GST,deduction,mbu26_annual_spine.csv,BD59,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,MVR,MVR net admin/refunds/COO,net_mvr_revenue,426.1092978806711,$m nominal ex GST,calculated_rollup,mbu26_official_annual.csv,BD60,mvr_revenue_net_admin_coo - mvr_refunds,source_backed,MBU26 official formula,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,5.684341886080802e-14,current_basecase,basecase,Current planned path,available
Current finalist Base case,2054,FY2054,TUC,TUC net revenue,tuc_net_revenue,17.5578996928248,$m nominal ex GST,leaf,mbu26_annual_spine.csv,BD63,nan,source_backed,MBU26 official fixed component,,,,,,,,FY2054 extrapolated_model_extension,,FY2054 extrapolated from FY2046-FY2050 annual current-finalist gradient,False,extrapolated_model_extension,0.0,current_basecase,basecase,Current planned path,available
