series_id,series_label,trace_name,trace_type,trace_role,trace_source,scenario_name,fed_path,period,june_year,value,value_unit,row_type,data_scope,source_file,source_cell,source_status,formula,model_id,replacement_only,value_status,actual_quarters,forecast_quarters,quarters_present,anchor_flag,nowcast_flag,plot_allowed
light_ruc_net_km,Light RUC net km,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2027,2027,12961.948272829242,million km,future_forecast,current_forecast,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,source_backed,raw Light RUC conventional model forecast (preserved exactly under the Base uptake basis),dynamic_RESID_GBR_n150_d1_lr0.05_w36,False,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,False,True
light_ruc_net_km,Light RUC net km,MBU26 official,MBU26 official,official_external_comparator,mbu26_official,mbu26_official,MBU26,FY2027,2027,12939.636710647,million km,official_comparator,mbu26_official_forecast,mbu26_annual_spine.csv,AC10,ST_FORECAST,,,False,official_forecast,,,,False,False,True
light_ruc_net_revenue,Light RUC revenue,Actual,Actual,source_actual,actual_benchmark,actual,,FY2024,2024,696.350840121739,$m nominal ex GST,historical_actual,befu26_complete_actual_line,annual_spine.csv,Y28,ACTUAL,,,False,actual,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2023Q3; 2023Q4; 2024Q1; 2024Q2,False,False,True
light_ruc_net_revenue,Light RUC revenue,Actual,Actual,source_actual,actual_benchmark,actual,,FY2025,2025,830.974453217391,$m nominal ex GST,historical_actual,befu26_complete_actual_line,annual_spine.csv,Z28,ACTUAL,,,False,actual,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
light_ruc_net_revenue,Light RUC revenue,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2025,2025,830.974453217391,$m nominal ex GST,future_forecast,actual_anchor,annual_spine.csv,Z28,ACTUAL,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,True,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
light_ruc_net_revenue,Light RUC revenue,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2025,2025,830.974453217391,$m nominal ex GST,future_forecast,actual_anchor,annual_spine.csv,Z28,ACTUAL,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,True,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
light_ruc_net_revenue,Light RUC revenue,BEFU26 official,BEFU26 official,official_external_comparator,befu26_official,befu26_official,BEFU26,FY2026,2026,860.866112388873,$m nominal ex GST,official_comparator,befu26_official_forecast,annual_spine.csv,AA28,ST_FORECAST,,,False,official_forecast,,,,False,False,True
light_ruc_net_revenue,Light RUC revenue,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2026,2026,867.4389604921547,$m nominal ex GST,future_forecast,current_nowcast,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4); VFM 202405 Base uptake shares; BEFU26 rate cells AA5; AA7; AA9,source_backed,conventional Light RUC km * BEFU26 conventional Light effective rate,dynamic_RESID_GBR_n150_d1_lr0.05_w36,True,Current-finalist FY nowcast (3 actual + 1 forecast),2025Q3; 2025Q4; 2026Q1,2026Q2,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,True,True
light_ruc_net_revenue,Light RUC revenue,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2026,2026,868.010111925335,$m nominal ex GST,future_forecast,current_nowcast,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q1; 2026Q2); official_annual.csv:population_proxy (2025Q3; 2025Q4); VFM 202405 Base uptake shares; BEFU26 rate cells AA5; AA7; AA9,source_backed,conventional Light RUC km * BEFU26 conventional Light effective rate,dynamic_RESID_GBR_n150_d1_lr0.05_w36,True,Current-finalist FY nowcast (3 actual + 1 forecast),2025Q3; 2025Q4; 2026Q1,2026Q2,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,True,True
light_ruc_net_revenue,Light RUC revenue,MBU26 official,MBU26 official,official_external_comparator,mbu26_official,mbu26_official,MBU26,FY2026,2026,873.815974346887,$m nominal ex GST,official_comparator,mbu26_official_forecast,mbu26_annual_spine.csv,AB33,ST_FORECAST,,,False,official_forecast,,,,False,False,True
light_ruc_net_revenue,Light RUC revenue,BEFU26 official,BEFU26 official,official_external_comparator,befu26_official,befu26_official,BEFU26,FY2027,2027,909.106161645825,$m nominal ex GST,official_comparator,befu26_official_forecast,annual_spine.csv,AB28,ST_FORECAST,,,False,official_forecast,,,,False,False,True
light_ruc_net_revenue,Light RUC revenue,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2027,2027,940.1600224373842,$m nominal ex GST,future_forecast,current_forecast,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,source_backed,conventional Light RUC km * BEFU26 conventional Light effective rate,dynamic_RESID_GBR_n150_d1_lr0.05_w36,True,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,False,True
light_ruc_net_revenue,Light RUC revenue,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2027,2027,945.8176832453779,$m nominal ex GST,future_forecast,current_forecast,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,source_backed,conventional Light RUC km * BEFU26 conventional Light effective rate,dynamic_RESID_GBR_n150_d1_lr0.05_w36,True,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,False,True
light_ruc_net_revenue,Light RUC revenue,MBU26 official,MBU26 official,official_external_comparator,mbu26_official,mbu26_official,MBU26,FY2027,2027,943.716988712666,$m nominal ex GST,official_comparator,mbu26_official_forecast,mbu26_annual_spine.csv,AC33,ST_FORECAST,,,False,official_forecast,,,,False,False,True
net_fed_revenue,Net FED revenue,Actual,Actual,source_actual,actual_benchmark,actual,,FY2024,2024,2006.92979505,$m nominal ex GST,historical_actual,befu26_complete_actual_line,annual_spine.csv,Y45,ACTUAL,gross_fed_revenue - fed_refunds,,False,actual,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2023Q3; 2023Q4; 2024Q1; 2024Q2,False,False,True
net_fed_revenue,Net FED revenue,Actual,Actual,source_actual,actual_benchmark,actual,,FY2025,2025,1997.7271466,$m nominal ex GST,historical_actual,befu26_complete_actual_line,annual_spine.csv,Z45,ACTUAL,gross_fed_revenue - fed_refunds,,False,actual,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
net_fed_revenue,Net FED revenue,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2025,2025,1997.7271466,$m nominal ex GST,future_forecast,actual_anchor,annual_spine.csv,Z45,ACTUAL,gross_fed_revenue - fed_refunds,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
net_fed_revenue,Net FED revenue,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2025,2025,1997.7271466,$m nominal ex GST,future_forecast,actual_anchor,annual_spine.csv,Z45,ACTUAL,gross_fed_revenue - fed_refunds,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
net_fed_revenue,Net FED revenue,BEFU26 official,BEFU26 official,official_external_comparator,befu26_official,befu26_official,BEFU26,FY2026,2026,2007.89765301342,$m nominal ex GST,official_comparator,befu26_official_forecast,annual_spine.csv,AA45,ST_FORECAST,gross_fed_revenue - fed_refunds,,False,official_forecast,,,,False,False,True
net_fed_revenue,Net FED revenue,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2026,2026,2114.6925455991745,$m nominal ex GST,future_forecast,current_nowcast,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2026,source_backed,gross_fed_revenue - BEFU26 fed_refunds,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,True,True
net_fed_revenue,Net FED revenue,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2026,2026,2116.9648934992833,$m nominal ex GST,future_forecast,current_nowcast,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2026,source_backed,gross_fed_revenue - BEFU26 fed_refunds,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,True,True
net_fed_revenue,Net FED revenue,MBU26 official,MBU26 official,official_external_comparator,mbu26_official,mbu26_official,MBU26,FY2026,2026,2031.56232478189,$m nominal ex GST,official_comparator,mbu26_official_forecast,mbu26_annual_spine.csv,AB50,ST_FORECAST,gross_fed_revenue - fed_refunds,,False,official_forecast,,,,False,False,True
net_fed_revenue,Net FED revenue,BEFU26 official,BEFU26 official,official_external_comparator,befu26_official,befu26_official,BEFU26,FY2027,2027,2123.48097040027,$m nominal ex GST,official_comparator,befu26_official_forecast,annual_spine.csv,AB45,ST_FORECAST,gross_fed_revenue - fed_refunds,,False,official_forecast,,,,False,False,True
net_fed_revenue,Net FED revenue,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2027,2027,2233.1768916064866,$m nominal ex GST,future_forecast,current_forecast,current_hybrid_formula,current_revenue_outlook:current_basecase:FY2027,source_backed,gross_fed_revenue - BEFU26 fed_refunds,PED__VNEXT_SOLVED_CONVEX_TOP2,False,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,False,True
net_fed_revenue,Net FED revenue,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2027,2027,2247.974708697949,$m nominal ex GST,future_forecast,current_forecast,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2027,source_backed,gross_fed_revenue - BEFU26 fed_refunds,PED__VNEXT_SOLVED_CONVEX_TOP2,False,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,False,True
net_fed_revenue,Net FED revenue,MBU26 official,MBU26 official,official_external_comparator,mbu26_official,mbu26_official,MBU26,FY2027,2027,2161.40562344609,$m nominal ex GST,official_comparator,mbu26_official_forecast,mbu26_annual_spine.csv,AC50,ST_FORECAST,gross_fed_revenue - fed_refunds,,False,official_forecast,,,,False,False,True
net_mvr_revenue,Net MVR revenue,Actual,Actual,source_actual,actual_benchmark,actual,,FY2024,2024,232.27816723,$m nominal ex GST,historical_actual,befu26_complete_actual_line,annual_spine.csv,Y55,ACTUAL,mvr_revenue_net_admin_coo - mvr_refunds,,False,actual,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2023Q3; 2023Q4; 2024Q1; 2024Q2,False,False,True
net_mvr_revenue,Net MVR revenue,Actual,Actual,source_actual,actual_benchmark,actual,,FY2025,2025,286.79349111,$m nominal ex GST,historical_actual,befu26_complete_actual_line,annual_spine.csv,Z55,ACTUAL,mvr_revenue_net_admin_coo - mvr_refunds,,False,actual,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
net_mvr_revenue,Net MVR revenue,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2025,2025,286.79349111,$m nominal ex GST,future_forecast,actual_anchor,annual_spine.csv,Z55,ACTUAL,mvr_revenue_net_admin_coo - mvr_refunds,,False,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
net_mvr_revenue,Net MVR revenue,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2025,2025,286.79349111,$m nominal ex GST,future_forecast,actual_anchor,annual_spine.csv,Z55,ACTUAL,mvr_revenue_net_admin_coo - mvr_refunds,,False,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
net_mvr_revenue,Net MVR revenue,BEFU26 official,BEFU26 official,official_external_comparator,befu26_official,befu26_official,BEFU26,FY2026,2026,393.874774521237,$m nominal ex GST,official_comparator,befu26_official_forecast,annual_spine.csv,AA55,ST_FORECAST,mvr_revenue_net_admin_coo - mvr_refunds,,False,official_forecast,,,,False,False,True
net_mvr_revenue,Net MVR revenue,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2026,2026,393.8747745212369,$m nominal ex GST,future_forecast,current_nowcast,official_annual.csv,AA55,source_backed,mvr_revenue_net_admin_coo - mvr_refunds,,False,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,True,True
net_mvr_revenue,Net MVR revenue,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2026,2026,393.8747745212369,$m nominal ex GST,future_forecast,current_nowcast,official_annual.csv,AA55,source_backed,mvr_revenue_net_admin_coo - mvr_refunds,,False,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,True,True
net_mvr_revenue,Net MVR revenue,MBU26 official,MBU26 official,official_external_comparator,mbu26_official,mbu26_official,MBU26,FY2026,2026,425.129193528592,$m nominal ex GST,official_comparator,mbu26_official_forecast,mbu26_annual_spine.csv,AB60,ST_FORECAST,mvr_revenue_net_admin_coo - mvr_refunds,,False,official_forecast,,,,False,False,True
net_mvr_revenue,Net MVR revenue,BEFU26 official,BEFU26 official,official_external_comparator,befu26_official,befu26_official,BEFU26,FY2027,2027,484.046990172007,$m nominal ex GST,official_comparator,befu26_official_forecast,annual_spine.csv,AB55,ST_FORECAST,mvr_revenue_net_admin_coo - mvr_refunds,,False,official_forecast,,,,False,False,True
net_mvr_revenue,Net MVR revenue,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2027,2027,484.04699017200664,$m nominal ex GST,future_forecast,current_forecast,official_annual.csv,AB55,source_backed,mvr_revenue_net_admin_coo - mvr_refunds,,False,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,False,True
net_mvr_revenue,Net MVR revenue,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2027,2027,484.04699017200664,$m nominal ex GST,future_forecast,current_forecast,official_annual.csv,AB55,source_backed,mvr_revenue_net_admin_coo - mvr_refunds,,False,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,False,True
net_mvr_revenue,Net MVR revenue,MBU26 official,MBU26 official,official_external_comparator,mbu26_official,mbu26_official,MBU26,FY2027,2027,496.149752150449,$m nominal ex GST,official_comparator,mbu26_official_forecast,mbu26_annual_spine.csv,AC60,ST_FORECAST,mvr_revenue_net_admin_coo - mvr_refunds,,False,official_forecast,,,,False,False,True
ped_vkt_per_capita,PED VKT per capita,Actual,Actual,source_actual,actual_benchmark,actual,,FY2024,2024,6110.2238322405,km/person,historical_actual,befu26_complete_actual_line,annual_spine.csv,Y12,ACTUAL,,,False,actual,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2023Q3; 2023Q4; 2024Q1; 2024Q2,False,False,True
ped_vkt_per_capita,PED VKT per capita,Actual,Actual,source_actual,actual_benchmark,actual,,FY2025,2025,5973.0514101063,km/person,historical_actual,befu26_complete_actual_line,annual_spine.csv,Z12,ACTUAL,,,False,actual,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
ped_vkt_per_capita,PED VKT per capita,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2025,2025,5973.0514101063,km/person,future_forecast,actual_anchor,annual_spine.csv,Z12,ACTUAL,,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
ped_vkt_per_capita,PED VKT per capita,Current finalist comparison behavioural path,current finalist comparison behavioural,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2025,2025,5973.0514101063,km/person,future_forecast,actual_anchor,annual_spine.csv,Z12,ACTUAL,,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
ped_vkt_per_capita,PED VKT per capita,BEFU26 official,BEFU26 official,official_external_comparator,befu26_official,befu26_official,BEFU26,FY2026,2026,5860.79487488994,km/person,official_comparator,befu26_official_forecast,annual_spine.csv,AA12,ST_FORECAST,,,False,official_forecast,,,,False,False,True
ped_vkt_per_capita,PED VKT per capita,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2026,2026,6169.513389534369,km/person,future_forecast,current_nowcast,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q2,source_backed,sum quarterly current finalist PED VKT/capita,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,True,True
ped_vkt_per_capita,PED VKT per capita,Current finalist comparison behavioural path,current finalist comparison behavioural,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2026,2026,6169.2392325267765,km/person,future_forecast,current_nowcast,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q2,source_backed,sum quarterly current finalist PED VKT/capita,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1; 2026Q2,False,True,True
ped_vkt_per_capita,PED VKT per capita,MBU26 official,MBU26 official,official_external_comparator,mbu26_official,mbu26_official,MBU26,FY2026,2026,5935.87599744435,km/person,official_comparator,mbu26_official_forecast,mbu26_annual_spine.csv,AB17,ST_FORECAST,,,False,official_forecast,,,,False,False,True
ped_vkt_per_capita,PED VKT per capita,BEFU26 official,BEFU26 official,official_external_comparator,befu26_official,befu26_official,BEFU26,FY2027,2027,5816.72597882556,km/person,official_comparator,befu26_official_forecast,annual_spine.csv,AB12,ST_FORECAST,,,False,official_forecast,,,,False,False,True
ped_vkt_per_capita,PED VKT per capita,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2027,2027,6141.008454644322,km/person,future_forecast,current_forecast,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2027Q2,source_backed,sum quarterly current finalist PED VKT/capita,PED__VNEXT_SOLVED_CONVEX_TOP2,False,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,False,True
ped_vkt_per_capita,PED VKT per capita,Current finalist comparison behavioural path,current finalist comparison behavioural,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2027,2027,6138.803634393285,km/person,future_forecast,current_forecast,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2,source_backed,sum quarterly current finalist PED VKT/capita,PED__VNEXT_SOLVED_CONVEX_TOP2,False,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,False,True
ped_vkt_per_capita,PED VKT per capita,MBU26 official,MBU26 official,official_external_comparator,mbu26_official,mbu26_official,MBU26,FY2027,2027,5924.5731702763,km/person,official_comparator,mbu26_official_forecast,mbu26_annual_spine.csv,AC17,ST_FORECAST,,,False,official_forecast,,,,False,False,True
ped_volume,PED volume,Actual,Actual,source_actual,actual_benchmark,actual,,FY2024,2024,2904.38868695019,million litres,historical_actual,befu26_complete_actual_line,annual_spine.csv,Y10,ACTUAL,,,False,actual,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2023Q3; 2023Q4; 2024Q1; 2024Q2,False,False,True
ped_volume,PED volume,Actual,Actual,source_actual,actual_benchmark,actual,,FY2025,2025,2894.27382723066,million litres,historical_actual,befu26_complete_actual_line,annual_spine.csv,Z10,ACTUAL,,,False,actual,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
ped_volume,PED volume,Current finalist Base case,current finalist base,in_house_current_finalist,current_finalist_forecast,current_basecase,Current planned path,FY2025,2025,2894.27382723066,million litres,future_forecast,actual_anchor,annual_spine.csv,Z10,ACTUAL,,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
ped_volume,PED volume,Current finalist High population/comparison,current finalist comparison,in_house_current_finalist,current_finalist_forecast,current_comparison_1,Current planned path,FY2025,2025,2894.27382723066,million litres,future_forecast,actual_anchor,annual_spine.csv,Z10,ACTUAL,,PED__VNEXT_SOLVED_CONVEX_TOP2,False,Actual anchor,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2024Q3; 2024Q4; 2025Q1; 2025Q2,True,False,True
ped_volume,PED volume,BEFU26 official,BEFU26 official,official_external_comparator,befu26_official,befu26_official,BEFU26,FY2026,2026,2910.77244455591,million litres,official_comparator,befu26_official_forecast,annual_spine.csv,AA10,ST_FORECAST,,,False,official_forecast,,,,False,False,True
