FY,period,source_path,scenario_name,scenario_role,lambda_mode,lambda_value,lambda_raw_unconstrained,lambda_lower_bound,lambda_upper_bound,lambda_binding_constraints,lambda_smoothness_penalty,current_P_t_light_petrol_km,current_L_t_total_light_ruc_km,current_U_t_light_mobility_km,mbu_light_petrol_vkt,mbu_conventional_light_km,mbu_light_bev_km,mbu_phev_km,mbu_total_light_mobility_km,p_PED,p_Lconv,p_BEV,p_PHEV,p_EV,target_PED_light_petrol_km,target_conventional_light_km,target_BEV_km,target_PHEV_km,target_EV_total_km,current_PED_light_petrol_km,current_conventional_light_km,current_BEV_km,current_PHEV_km,component_sum_km,component_sum_residual_km,current_PED_prop,current_Lconv_prop,current_BEV_prop,current_PHEV_prop,ped_prop_residual,lconv_prop_residual,bev_prop_residual,phev_prop_residual,weighted_sse,ped_litres_per_100km,ped_rate,conventional_light_rate,light_bev_rate,phev_rate,current_PED_volume,current_PED_revenue,current_light_ruc_net_revenue,current_light_bev_ruc_net_revenue,current_phev_ruc_net_revenue,old_light_only_PED_revenue,old_light_only_light_ruc_net_revenue,old_light_only_light_bev_ruc_net_revenue,old_light_only_phev_ruc_net_revenue,source_file,source_cells,source_formula,availability_status,assumption_status,extrapolated_model_extension,notes
2053,FY2053,Current finalist Base case,current_basecase,basecase,fixed_light_only,0.47394689173529436,0.3714403515268976,0.22115021645875776,0.47394689173529436,lambda_upper_bound,25.0,38765.756518697446,23589.798952330304,62355.55547102775,7312.890094,4987.81282031804,46073.9897836358,2584.49395972113,60959.18665767497,0.11996370842456577,0.081822168138952,0.7558170033069975,0.04239712012948476,0.7982141234364822,7480.4036751782105,5102.066744148181,47129.38907565545,2643.695976045914,49773.08505170136,12582.47041932639,0.0,47129.38907565545,2643.695976045914,62355.55547102775,0.0,0.20178587656351776,0.0,0.7558170033069975,0.04239712012948476,0.08182216813895199,-0.081822168138952,0.0,0.0,0.013389734397917862,6.753496263516865,1.8597998438558625,0.17798999999999998,0.1779900000000001,0.08777499999999992,849.7566696273226,1580.3773214883722,0.0,8388.559961575917,232.0504142974299,4869.0376699307435,4198.74831552527,8388.559961575917,232.0504142974299,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2053:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2053:light_ruc_net_km; BC16; BC10; BC12; BC14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2053,FY2053,Current finalist Base case,current_basecase,basecase,fixed_ped_only,0.22115021645875776,0.3714403515268976,0.22115021645875776,0.47394689173529436,lambda_lower_bound,25.0,38765.756518697446,23589.798952330304,62355.55547102775,7312.890094,4987.81282031804,46073.9897836358,2584.49395972113,60959.18665767497,0.11996370842456577,0.081822168138952,0.7558170033069975,0.04239712012948476,0.7982141234364822,7480.4036751782105,5102.066744148181,47129.38907565545,2643.695976045914,49773.08505170136,0.0,12582.470419326388,47129.38907565545,2643.695976045914,62355.55547102775,0.0,0.0,0.20178587656351774,0.7558170033069975,0.04239712012948476,-0.11996370842456577,0.11996370842456573,0.0,0.0,0.028782582677948455,6.753496263516865,1.8597998438558625,0.17798999999999998,0.1779900000000001,0.08777499999999992,0.0,0.0,2239.5539099359034,8388.559961575917,232.0504142974299,4869.0376699307435,4198.74831552527,8388.559961575917,232.0504142974299,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2053:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2053:light_ruc_net_km; BC16; BC10; BC12; BC14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2053,FY2053,Current finalist Base case,current_basecase,basecase,mbu_ratio,0.40549006467851667,0.3714403515268976,0.22115021645875776,0.47394689173529436,,25.0,38765.756518697446,23589.798952330304,62355.55547102775,7312.890094,4987.81282031804,46073.9897836358,2584.49395972113,60959.18665767497,0.11996370842456577,0.081822168138952,0.7558170033069975,0.04239712012948476,0.7982141234364822,7480.4036751782105,5102.066744148181,47129.38907565545,2643.695976045914,49773.08505170136,9175.162943859781,3407.3074754666086,47129.38907565545,2643.695976045914,62355.55547102775,0.0,0.14714267036114906,0.05464320620236869,0.7558170033069975,0.04239712012948476,0.027178961936583285,-0.027178961936583312,0.0,0.0,0.0014773919439004875,6.753496263516865,1.8597998438558625,0.17798999999999998,0.1779900000000001,0.08777499999999992,619.6442865851543,1152.4143474372472,606.4666575583016,8388.559961575917,232.0504142974299,4869.0376699307435,4198.74831552527,8388.559961575917,232.0504142974299,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2053:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2053:light_ruc_net_km; BC16; BC10; BC12; BC14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2054,FY2054,Current finalist Base case,current_basecase,basecase,optimized,0.3748231885109491,0.37551256311530623,0.2402658004466569,0.4696347350648305,,25.0,38906.49294334743,24050.30669475312,62956.79963810055,6745.45613,4694.3599182578,47383.266321173,2491.90996327658,61314.992332707385,0.1100131611107086,0.07656137169169436,0.7727843471636096,0.040641120033987434,0.813425467197597,6926.076541600956,4820.058937612145,48652.0293078397,2558.634851047741,51210.66415888745,6890.773210257557,4855.362268955545,48652.0293078397,2558.634851047741,62956.79963810054,7.275957614183426e-12,0.10945240625108524,0.07712212655131773,0.7727843471636096,0.040641120033987434,-0.0005607548596233553,0.0005607548596233691,0.0,0.0,6.288920251824332e-07,6.666391504090266,1.880236646513171,0.17990000000000017,0.17990000000000014,0.08871999999999992,459.36591985473785,863.7166366701103,873.4796721851034,8752.500072480369,227.0020839849554,4876.692963807672,4326.65017438609,8752.500072480369,227.0020839849554,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; BD16; BD10; BD12; BD14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2054,FY2054,Current finalist Base case,current_basecase,basecase,fixed_light_only,0.4696347350648305,0.37551256311530623,0.2402658004466569,0.4696347350648305,lambda_upper_bound,25.0,38906.49294334743,24050.30669475312,62956.79963810055,6745.45613,4694.3599182578,47383.266321173,2491.90996327658,61314.992332707385,0.1100131611107086,0.07656137169169436,0.7727843471636096,0.040641120033987434,0.813425467197597,6926.076541600956,4820.058937612145,48652.0293078397,2558.634851047741,51210.66415888745,11746.135479213099,0.0,48652.0293078397,2558.634851047741,62956.799638100536,1.4551915228366852e-11,0.1865745328024029,0.0,0.7727843471636096,0.040641120033987434,0.07656137169169432,-0.07656137169169436,0.0,0.0,0.01172328727062755,6.666391504090266,1.880236646513171,0.17990000000000017,0.17990000000000014,0.08871999999999992,783.0433776451946,1472.3068544579473,0.0,8752.500072480369,227.0020839849554,4876.692963807672,4326.65017438609,8752.500072480369,227.0020839849554,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; BD16; BD10; BD12; BD14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2054,FY2054,Current finalist Base case,current_basecase,basecase,fixed_ped_only,0.2402658004466569,0.37551256311530623,0.2402658004466569,0.4696347350648305,lambda_lower_bound,25.0,38906.49294334743,24050.30669475312,62956.79963810055,6745.45613,4694.3599182578,47383.266321173,2491.90996327658,61314.992332707385,0.1100131611107086,0.07656137169169436,0.7727843471636096,0.040641120033987434,0.813425467197597,6926.076541600956,4820.058937612145,48652.0293078397,2558.634851047741,51210.66415888745,0.0,11746.135479213102,48652.0293078397,2558.634851047741,62956.79963810054,7.275957614183426e-12,0.0,0.18657453280240296,0.7727843471636096,0.040641120033987434,-0.1100131611107086,0.11001316111070861,0.0,0.0,0.024205791235141452,6.666391504090266,1.880236646513171,0.17990000000000017,0.17990000000000014,0.08871999999999992,0.0,0.0,2113.1297727104393,8752.500072480369,227.0020839849554,4876.692963807672,4326.65017438609,8752.500072480369,227.0020839849554,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; BD16; BD10; BD12; BD14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2054,FY2054,Current finalist Base case,current_basecase,basecase,mbu_ratio,0.4103527450489658,0.37551256311530623,0.2402658004466569,0.4696347350648305,,25.0,38906.49294334743,24050.30669475312,62956.79963810055,6745.45613,4694.3599182578,47383.266321173,2491.90996327658,61314.992332707385,0.1100131611107086,0.07656137169169436,0.7727843471636096,0.040641120033987434,0.813425467197597,6926.076541600956,4820.058937612145,48652.0293078397,2558.634851047741,51210.66415888745,8710.265397840136,3035.8700813729665,48652.0293078397,2558.634851047741,62956.79963810054,7.275957614183426e-12,0.13835305237734494,0.048221480425058035,0.7727843471636096,0.040641120033987434,0.028339891266636344,-0.028339891266636323,0.0,0.0,0.0016062988740095407,6.666391504090266,1.880236646513171,0.17990000000000017,0.17990000000000014,0.08871999999999992,580.6603924653291,1091.7789490920322,546.1530276389972,8752.500072480369,227.0020839849554,4876.692963807672,4326.65017438609,8752.500072480369,227.0020839849554,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2054:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2054:light_ruc_net_km; BD16; BD10; BD12; BD14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2055,FY2055,Current finalist Base case,current_basecase,basecase,optimized,0.37867026015259625,0.379721655540147,0.2583419104979259,0.46563269414468184,,25.0,39040.73755174776,24510.814437175934,63551.5519889237,6200.254404,4388.46114954926,48685.1167264313,2396.34173142997,61670.174011410534,0.10053894777162128,0.07116018756063967,0.7894434790701794,0.03885738559755947,0.8283008646677389,6389.406166219875,4522.340359301554,50170.358302445304,2469.4471609569555,52639.805463402256,6334.060917554096,4577.685607967345,50170.358302445304,2469.4471609569555,63551.551988923704,-7.275957614183426e-12,0.09966807606300551,0.07203105926925567,0.7894434790701794,0.03885738559755947,-0.0008708717086157725,0.0008708717086159945,0.0,0.0,1.5168350657350963e-06,6.579003286689944,1.8802366465131721,0.17990000000000003,0.1799000000000002,0.08872000000000002,416.7180759468272,783.5285976596837,823.5256408733255,9025.64745860992,219.08935212010115,4829.371669089166,4409.495517247951,9025.64745860992,219.08935212010115,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2055:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2055:light_ruc_net_km; BE16; BE10; BE12; BE14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2055,FY2055,Current finalist Base case,current_basecase,basecase,fixed_light_only,0.46563269414468184,0.379721655540147,0.2583419104979259,0.46563269414468184,lambda_upper_bound,25.0,39040.73755174776,24510.814437175934,63551.5519889237,6200.254404,4388.46114954926,48685.1167264313,2396.34173142997,61670.174011410534,0.10053894777162128,0.07116018756063967,0.7894434790701794,0.03885738559755947,0.8283008646677389,6389.406166219875,4522.340359301554,50170.358302445304,2469.4471609569555,52639.805463402256,10911.746525521437,0.0,50170.358302445304,2469.4471609569555,63551.551988923704,-7.275957614183426e-12,0.1716991353322611,0.0,0.7894434790701794,0.03885738559755947,0.07116018756063983,-0.07116018756063967,0.0,0.0,0.010127544587330856,6.579003286689944,1.8802366465131721,0.17990000000000003,0.1799000000000002,0.08872000000000002,717.8841625493311,1349.7921103766712,0.0,9025.64745860992,219.08935212010115,4829.371669089166,4409.495517247951,9025.64745860992,219.08935212010115,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2055:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2055:light_ruc_net_km; BE16; BE10; BE12; BE14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2055,FY2055,Current finalist Base case,current_basecase,basecase,fixed_ped_only,0.2583419104979259,0.379721655540147,0.2583419104979259,0.46563269414468184,lambda_lower_bound,25.0,39040.73755174776,24510.814437175934,63551.5519889237,6200.254404,4388.46114954926,48685.1167264313,2396.34173142997,61670.174011410534,0.10053894777162128,0.07116018756063967,0.7894434790701794,0.03885738559755947,0.8283008646677389,6389.406166219875,4522.340359301554,50170.358302445304,2469.4471609569555,52639.805463402256,0.0,10911.74652552144,50170.358302445304,2469.4471609569555,63551.551988923704,-7.275957614183426e-12,0.0,0.17169913533226114,0.7894434790701794,0.03885738559755947,-0.10053894777162128,0.10053894777162146,0.0,0.0,0.020216160038049623,6.579003286689944,1.8802366465131721,0.17990000000000003,0.1799000000000002,0.08872000000000002,0.0,0.0,1963.0231999413072,9025.64745860992,219.08935212010115,4829.371669089166,4409.495517247951,9025.64745860992,219.08935212010115,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2055:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2055:light_ruc_net_km; BE16; BE10; BE12; BE14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2055,FY2055,Current finalist Base case,current_basecase,basecase,mbu_ratio,0.414446976817531,0.379721655540147,0.2583419104979259,0.46563269414468184,,25.0,39040.73755174776,24510.814437175934,63551.5519889237,6200.254404,4388.46114954926,48685.1167264313,2396.34173142997,61670.174011410534,0.10053894777162128,0.07116018756063967,0.7894434790701794,0.03885738559755947,0.8283008646677389,6389.406166219875,4522.340359301554,50170.358302445304,2469.4471609569555,52639.805463402256,8217.340322915523,2694.406202605918,50170.358302445304,2469.4471609569555,63551.551988923704,-7.275957614183426e-12,0.12930196141154365,0.0423971739207175,0.7894434790701794,0.03885738559755947,0.02876301363992237,-0.028763013639922175,0.0,0.0,0.0016546219073007092,6.579003286689944,1.8802366465131721,0.17990000000000003,0.1799000000000002,0.08872000000000002,540.6190899231103,1016.491824678032,484.72367584880476,9025.64745860992,219.08935212010115,4829.371669089166,4409.495517247951,9025.64745860992,219.08935212010115,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,extrapolated_model_extension:current_basecase:FY2055:ped_vkt_per_capita; extrapolated_model_extension:current_basecase:FY2055:light_ruc_net_km; BE16; BE10; BE12; BE14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,True,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2025,FY2025,Current finalist High population/comparison,current_comparison_1,comparison,optimized,0.25170134231069297,0.28409078139720934,0.0,1.0,,25.0,31683.346112409774,12273.983872,43957.32998440978,31705.2291616288,12273.983872,820.641429,435.117435,45234.9718976288,0.7009008258782797,0.27133837730190785,0.01814174729360267,0.009619049526209802,0.027760796819812472,30809.728889476883,11927.310588494247,797.4627722786656,422.8277341599848,1220.2905064386505,30770.20436445073,11966.835113520397,797.4627722786656,422.8277341599848,43957.32998440978,0.0,0.7000016692406912,0.27223753393949635,0.01814174729360267,0.009619049526209802,-0.0008991566375885496,0.0008991566375884941,0.0,0.0,1.6169653178389927e-06,9.128695498386273,0.7002400000000009,0.0677020975327375,0.06751091764638999,0.034720659123048926,2808.91826066187,1966.9169228458704,810.1798380137458,53.837443545366845,14.680857625539982,2025.28747949686,830.9744532173911,53.837443545366845,14.680857625539982,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q1; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q1; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q2; AA16; AA10; AA12; AA14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2025,FY2025,Current finalist High population/comparison,current_comparison_1,comparison,fixed_light_only,1.0,0.28409078139720934,0.0,1.0,lambda_upper_bound,25.0,31683.346112409774,12273.983872,43957.32998440978,31705.2291616288,12273.983872,820.641429,435.117435,45234.9718976288,0.7009008258782797,0.27133837730190785,0.01814174729360267,0.009619049526209802,0.027760796819812472,30809.728889476883,11927.310588494247,797.4627722786656,422.8277341599848,1220.2905064386505,31683.346112409774,11053.69336556135,797.4627722786656,422.8277341599848,43957.32998440977,7.275957614183426e-12,0.7207750362373424,0.25146416694284507,0.01814174729360267,0.009619049526209802,0.019874210359062672,-0.019874210359062783,0.0,0.0,0.0007899684747925524,9.128695498386273,0.7002400000000009,0.0677020975327375,0.06751091764638999,0.034720659123048926,2892.276190301693,2025.28747949686,748.3582263322079,53.837443545366845,14.680857625539982,2025.28747949686,830.9744532173911,53.837443545366845,14.680857625539982,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q1; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q1; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q2; AA16; AA10; AA12; AA14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2025,FY2025,Current finalist High population/comparison,current_comparison_1,comparison,fixed_ped_only,0.0,0.28409078139720934,0.0,1.0,lambda_lower_bound,25.0,31683.346112409774,12273.983872,43957.32998440978,31705.2291616288,12273.983872,820.641429,435.117435,45234.9718976288,0.7009008258782797,0.27133837730190785,0.01814174729360267,0.009619049526209802,0.027760796819812472,30809.728889476883,11927.310588494247,797.4627722786656,422.8277341599848,1220.2905064386505,30463.055605971123,12273.983872,797.4627722786656,422.8277341599848,43957.32998440977,7.275957614183426e-12,0.6930142394175299,0.27922496376265754,0.01814174729360267,0.009619049526209802,-0.0078865864607498,0.00788658646074969,0.0,0.0,0.0001243964920057624,9.128695498386273,0.7002400000000009,0.0677020975327375,0.06751091764638999,0.034720659123048926,2780.8795857731934,1947.2831211418234,830.9744532173911,53.837443545366845,14.680857625539982,2025.28747949686,830.9744532173911,53.837443545366845,14.680857625539982,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q1; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q1; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q2; AA16; AA10; AA12; AA14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2025,FY2025,Current finalist High population/comparison,current_comparison_1,comparison,mbu_ratio,0.2790860278153379,0.28409078139720934,0.0,1.0,,25.0,31683.346112409774,12273.983872,43957.32998440978,31705.2291616288,12273.983872,820.641429,435.117435,45234.9718976288,0.7009008258782797,0.27133837730190785,0.01814174729360267,0.009619049526209802,0.027760796819812472,30809.728889476883,11927.310588494247,797.4627722786656,422.8277341599848,1220.2905064386505,30803.621636193853,11933.417841777271,797.4627722786656,422.8277341599848,43957.32998440977,7.275957614183426e-12,0.70076188993096,0.2714773132492274,0.01814174729360267,0.009619049526209802,-0.00013893594731972936,0.00013893594731956282,0.0,0.0,3.860639491521495e-08,9.128695498386273,0.7002400000000009,0.0677020975327375,0.06751091764638999,0.034720659123048926,2811.968821643168,1969.0530476674146,807.9174186229146,53.837443545366845,14.680857625539982,2025.28747949686,830.9744532173911,53.837443545366845,14.680857625539982,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q1; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2024Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q1; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q2; AA16; AA10; AA12; AA14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2026,FY2026,Current finalist High population/comparison,current_comparison_1,comparison,optimized,0.2654200945923512,0.11844770534298754,0.0,1.0,,25.0,33086.28236338582,12971.18552182918,46057.467885215,31834.7306569029,12899.1247322853,1209.37911079624,633.39411052937,46576.628610513806,0.6834915193865448,0.27694414810808277,0.025965363893324926,0.013598968612047482,0.039564332505372404,31479.888703962595,12755.34620748625,1195.898913644734,626.3340601214237,1822.2329737661576,31747.706637885978,12487.528273562866,1195.898913644734,626.3340601214237,46057.467885215,0.0,0.6893063838639156,0.271129283630712,0.025965363893324926,0.013598968612047482,0.005814864477370785,-0.005814864477370785,0.0,0.0,6.762529778037722e-05,9.253495188709412,0.7002400000000003,0.06774226875718223,0.06736085209075052,0.0344814091839728,2937.772506262357,2057.145819785154,845.9334964206075,80.55676983751215,21.596881012905833,2143.8810756442917,878.6975357190233,80.55676983751215,21.596881012905833,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q2; AB16; AB10; AB12; AB14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
2026,FY2026,Current finalist High population/comparison,current_comparison_1,comparison,fixed_light_only,1.0,0.11844770534298754,0.0,1.0,lambda_upper_bound,25.0,33086.28236338582,12971.18552182918,46057.467885215,31834.7306569029,12899.1247322853,1209.37911079624,633.39411052937,46576.628610513806,0.6834915193865448,0.27694414810808277,0.025965363893324926,0.013598968612047482,0.039564332505372404,31479.888703962595,12755.34620748625,1195.898913644734,626.3340601214237,1822.2329737661576,33086.28236338582,11148.952548063022,1195.898913644734,626.3340601214237,46057.467885215,0.0,0.7183695474932288,0.2420661200013987,0.025965363893324926,0.013598968612047482,0.034878028106683945,-0.034878028106684056,0.0,0.0,0.002432953689221278,9.253495188709412,0.7002400000000003,0.06774226875718223,0.06736085209075052,0.0344814091839728,3061.637546618718,2143.8810756442917,755.2553398719568,80.55676983751215,21.596881012905833,2143.8810756442917,878.6975357190233,80.55676983751215,21.596881012905833,forecast_scenario_comparison.parquet; mbu26_official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q2; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q2; AB16; AB10; AB12; AB14,U_t=current PED-derived light petrol activity + current finalist total Light RUC; target components=U_t*MBU26 light-mobility proportions; lambda allocates EV/PHEV migration between PED and Light RUC.,available,available,False,EV/PHEV uptake is allocated between PED/light-petrol and total Light RUC to match MBU proportions; it is not a new model.
