scenario_name,fy,series_id,transition_schedule_id,long_run_shape_vintage_id,anchor_fy,current_fy2030_anchor_level,current_growth_index,structural_growth_index,transition_weight_w,model_weight,hybrid_growth_index,hybrid_level,recomputed_hybrid_index,official_level_same_fy,official_level_anchor_fy,hybrid_over_official_ratio,anchor_over_official_anchor_ratio,official_level_substituted,construction
current_basecase,2044,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.0903820223750387,0.9074015012120238,0.9872592592592591,0.012740740740740941,0.9095277192589512,3824.919888159827,0.909527719258951,4069.37564724025,4484.64725020264,0.9399279446599611,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2045,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.0573009533990694,0.4788218272603616,1.0,0.0,0.4788218272603616,16177.889161898609,0.4788218272603616,15748.9051161068,32890.9507033464,1.027238975829061,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2045,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,2.262624832836018,2.154792840672799,1.0,0.0,2.154792840672799,41568.449335158795,2.154792840672799,41376.63459941815,19202.14037211065,1.004635822550521,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2045,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.096823293386561,0.8954198309618537,1.0,0.0,0.8954198309618537,3765.5906985321913,0.8954198309618537,4015.64208269999,4484.64725020264,0.9377306595014882,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2046,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.0606678522492072,0.4338845007063796,1.0,0.0,0.4338845007063796,14659.59770809849,0.4338845007063796,14270.8737236796,32890.9507033464,1.027238975829061,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2046,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,2.3609364298875173,2.2504453398228947,1.0,0.0,2.2504453398228947,43413.6968177245,2.2504453398228947,43213.36731504148,19202.14037211065,1.004635822550521,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2046,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.103375327183901,0.8823568764605465,1.0,0.0,0.8823568764605465,3710.6558643185776,0.8823568764605465,3957.05933971618,4484.64725020264,0.9377306595014884,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2047,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.0631334140313957,0.39285655342630893,1.0,0.0,0.39285655342630893,13273.39192998076,0.39285655342630893,12921.4255322313,32890.9507033464,1.027238975829061,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2047,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,2.4586113511373173,2.345126276916079,1.0,0.0,2.345126276916079,45240.20174305853,2.345126276916079,45031.443959667784,19202.14037211065,1.004635822550521,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2047,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.1100402143895531,0.868554474555154,1.0,0.0,0.868554474555154,3652.611364481536,0.868554474555154,3895.16043596497,4484.64725020264,0.9377306595014883,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2048,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.065858846359103,0.3559736703503334,1.0,0.0,0.3559736703503334,12027.23488282103,0.3559736703503334,11708.3124431821,32890.9507033464,1.027238975829061,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2048,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,2.556959609446761,2.4441565970178205,1.0,0.0,2.4441565970178205,47150.611303593585,2.4441565970178205,46933.03806735647,19202.14037211065,1.004635822550521,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2048,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.1168201301923608,0.8540381586632745,1.0,0.0,0.8540381586632745,3591.564577031342,0.8540381586632745,3830.05987981738,4484.64725020264,0.9377306595014882,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
