engine,source_path,series_id,FY,value,unit,formula,value_status,forecast_segment,baseline_segment,source_basis,baseline_block,scenario_name,scenario_role,time_grain,period,june_year,row_type,official_vintage_id
ar1,Current finalist Base case,light_petrol_vkt,2050,32177.292951388936,million km,FY2030 petrol anchor * raw (VKTpc x scenario population) growth,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2031,13975.746962431933,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2032,13775.00062702552,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2033,13525.177472846086,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2034,13237.583216969853,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2035,12912.571195009017,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2036,12552.122907498964,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2037,12146.543595309149,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2038,11684.693617102424,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2039,11178.367305618745,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2040,10641.233920367154,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2041,10111.285751276555,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2042,9611.7626401283633,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2043,9132.4050856727063,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2044,8671.8369423685144,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2045,8238.5087238525593,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2046,7823.6174602553601,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2047,7423.4694005560277,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2048,7035.4689395635132,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2049,6654.1728255871385,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_km,2050,6284.4766797366901,million km,structural pool (FY2030 anchor * VFM pool index) * exact VFM conventional share,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2031,1310.7853076064941,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2032,1344.6466862070968,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2033,1372.0616287328764,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2034,1393.5865731665017,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2035,1408.7615173754909,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2036,1417.4484793293268,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2037,1418.1696974703254,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2038,1408.9987798182983,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2039,1390.7006764920218,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2040,1364.5786317782813,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2041,1335.3469527423401,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2042,1306.1424251670392,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2043,1275.933976544763,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2044,1244.798833892293,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2045,1214.1502231777745,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2046,1182.9309599906146,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2047,1150.8233438211962,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2048,1117.6194183943664,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2049,1082.5341061306387,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,light_ruc_net_revenue,2050,1046.4282119429561,$m nominal ex GST,conventional Light RUC km * BEFU26 conventional Light effective rate,post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2031,515.95084048633601,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2032,511.35672487870301,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2033,507.13270073605401,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2034,503.24090330058999,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2035,499.64781267142598,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2036,496.32367304675802,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2037,493.24201239801499,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2038,490.37923860052302,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2039,487.714295442214,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2040,485.22836668676302,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2041,482.90461950181299,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2042,480.72798068286198,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2043,478.68494057492501,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2044,476.76338064253599,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2045,474.95242140569701,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2046,473.24228803457402,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2047,471.62419133796197,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2048,470.09022222774598,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2049,468.633258020048,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr1_revenue,2050,467.24687916090602,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2031,32.172824867594301,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2032,32.275135991054903,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2033,32.359639630184702,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2034,32.431353289181601,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2035,32.493699176088903,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2036,32.549055671539698,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2037,32.599104439525,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2038,32.645053022025103,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2039,32.6877804371222,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2040,32.727934335574098,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2041,32.765997093443602,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2042,32.802331580901701,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2043,32.837213364196799,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2044,32.8708536753551,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2045,32.903415987139802,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2046,32.935028088683602,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2047,32.9657909524934,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2048,32.995785287308699,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2049,33.025076406474,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mr2_revenue,2050,33.0537178609557,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2031,70.835129451156206,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2032,70.520733880881295,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2033,70.226068078118004,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2034,69.950695171675804,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2035,69.693764521989394,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2036,69.454212035398598,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2037,69.230881045771895,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2038,69.0225951048985,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2039,68.828201351112796,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2040,68.646595681041404,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2041,68.476736554728902,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2042,68.317651649335701,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2043,68.168440003114398,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2044,68.028271331328199,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2045,67.896383600396703,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2046,67.772079570612505,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2047,67.654722775942801,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2048,67.543733250934096,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2049,67.438583209179598,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_admin_revenue,2050,67.338792806443607,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_refunds,2031,1.9581977204029599,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_refunds,2032,1.9671336887659701,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_refunds,2033,1.9772409500257,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_refunds,2034,1.9884433568100599,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_refunds,2035,2.0006699351683399,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_refunds,2036,2.0138552726037799,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_refunds,2037,2.02793951629894,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_refunds,2038,2.04286816403657,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
ar1,Current finalist Base case,mvr_refunds,2039,2.0585917523434398,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation,post_model_extrapolation,post_model_structural_extrapolation,revenue_line_reconciliation,,,,,,,
