candidate_id,scenario_name,scenario_role,fy,series_id,value,unit,long_run_transition_schedule_id,long_run_shape_vintage_id,fleet_composition_scenario
unblended_current,current_basecase,basecase,2045,net_mvr_revenue,437.7920517365987,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2045,total_nltf_net_revenue,13799.510271142628,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2046,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2046,total_ruc_net_revenue,9875.572005670985,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2046,net_fed_revenue,4147.303733738967,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2046,net_mvr_revenue,436.21758236479513,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2046,total_nltf_net_revenue,14476.65122146757,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2047,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2047,total_ruc_net_revenue,10498.86179330227,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2047,net_fed_revenue,4217.340799282794,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2047,net_mvr_revenue,434.7268142558745,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2047,total_nltf_net_revenue,15168.487306533767,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2048,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2048,total_ruc_net_revenue,11146.580373704452,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2048,net_fed_revenue,4285.855516741673,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2048,net_mvr_revenue,433.3125181025614,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2048,total_nltf_net_revenue,15883.30630824151,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2049,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2049,total_ruc_net_revenue,11786.584602840112,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2049,net_fed_revenue,4351.821536609788,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2049,net_mvr_revenue,431.96818137790393,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2049,total_nltf_net_revenue,16587.93222052063,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2050,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2050,total_ruc_net_revenue,12401.091879942142,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2050,net_fed_revenue,4415.3502221943745,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2050,net_mvr_revenue,430.68793311893774,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_basecase,basecase,2050,total_nltf_net_revenue,17264.68793494828,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2031,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2031,total_ruc_net_revenue,3462.069792030883,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2031,net_fed_revenue,2926.8178373083874,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2031,net_mvr_revenue,475.3303381823711,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2031,total_nltf_net_revenue,6881.775867214466,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2032,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2032,total_ruc_net_revenue,3698.2339257858475,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2032,net_fed_revenue,3055.3356409508124,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2032,net_mvr_revenue,471.1439933001107,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2032,total_nltf_net_revenue,7242.271459729595,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2033,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2033,total_ruc_net_revenue,3948.5981016173087,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2033,net_fed_revenue,3180.65346022793,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2033,net_mvr_revenue,467.289031338095,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2033,total_nltf_net_revenue,7614.098492876159,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2034,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2034,total_ruc_net_revenue,4222.308765323808,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2034,net_fed_revenue,3306.863376496949,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2034,net_mvr_revenue,463.73311806128567,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2034,total_nltf_net_revenue,8010.463159574869,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2035,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2035,total_ruc_net_revenue,4523.372444626079,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2035,net_fed_revenue,3433.2625855725123,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2035,net_mvr_revenue,460.4470773903571,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2035,total_nltf_net_revenue,8434.640007281774,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2036,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2036,total_ruc_net_revenue,4853.874344839348,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2036,net_fed_revenue,3559.1311035137674,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2036,net_mvr_revenue,457.4046614102953,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2036,total_nltf_net_revenue,8887.968009456235,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2037,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2037,total_ruc_net_revenue,5217.087795029796,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2037,net_fed_revenue,3685.4142588280415,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2037,net_mvr_revenue,454.58229627546916,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2037,total_nltf_net_revenue,9374.642249826133,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2038,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
