candidate_id,scenario_name,scenario_role,fy,series_id,value,unit,long_run_transition_schedule_id,long_run_shape_vintage_id,fleet_composition_scenario
unblended_current,current_basecase,basecase,2040,total_ruc_net_revenue,6457.642073519177,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,net_fed_revenue,3665.6488265930584,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,net_mvr_revenue,447.23463984016297,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2040,total_nltf_net_revenue,10588.083439645223,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,ped_vkt_per_capita,5948.59206638935,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,light_petrol_vkt,35339.338408491414,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,ped_volume,2756.2290566930587,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,heavy_ruc_net_km,4508.10719717719,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,light_ruc_net_km,10111.285751276555,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,light_bev_ruc_net_km,20962.884157292618,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,phev_ruc_net_km,4170.422080933922,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,total_ruc_net_revenue,6982.068333956024,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,net_fed_revenue,3751.578760745287,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,net_mvr_revenue,445.10163109253966,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2041,total_nltf_net_revenue,11196.306625486675,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,ped_vkt_per_capita,5930.954526278821,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,light_petrol_vkt,35430.543969778795,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,ped_volume,2732.4939206505646,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,heavy_ruc_net_km,4532.805090841068,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,light_ruc_net_km,9611.762640128363,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,light_bev_ruc_net_km,23832.230018701586,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,phev_ruc_net_km,4081.2869337708557,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,total_ruc_net_revenue,7542.653220488002,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,net_fed_revenue,3833.893287542992,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,net_mvr_revenue,443.1025550242281,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2042,total_nltf_net_revenue,11837.206962748047,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,ped_vkt_per_capita,5913.410695618122,km/person,unblended_current,PREBU26,Base_EV
