engine,series_id,FY,reference_policy_state,central_changes_under_policy,rate_changes_under_policy,activity_changes_under_policy,band_should_change,reason,central_published,central_delayed_6m,central_off
ar1,light_petrol_vkt,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,31010.915411625287,31010.915411625287,31010.915411625287
ar1,light_petrol_vkt,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,29816.67849491601,29816.67849491601,29816.67849491601
ar1,light_petrol_vkt,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,28277.709462533072,28277.709462533072,28277.709462533072
ar1,light_petrol_vkt,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,26430.32291487474,26430.32291487474,26430.32291487474
ar1,light_petrol_vkt,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,24347.26777059283,24347.26777059283,24347.26777059283
ar1,light_petrol_vkt,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,22006.24832353741,22006.24832353741,22006.24832353741
ar1,light_petrol_vkt,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,19671.814585344364,19671.814585344364,19671.814585344364
ar1,light_petrol_vkt,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,17559.517401902725,17559.517401902725,17559.517401902725
ar1,light_petrol_vkt,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,15797.922645763405,15797.922645763405,15797.922645763405
ar1,light_petrol_vkt,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,14315.290968613072,14315.290968613072,14315.290968613072
ar1,light_petrol_vkt,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,12961.642700000251,12961.642700000251,12961.642700000251
ar1,light_petrol_vkt,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,11744.753868676848,11744.753868676848,11744.753868676848
ar1,light_petrol_vkt,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,10637.338942851455,10637.338942851455,10637.338942851455
ar1,light_petrol_vkt,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,9629.378316419868,9629.378316419868,9629.378316419868
ar1,light_ruc_net_km,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,12073.374168411488,12073.374168411488,12073.374168411488
ar1,light_ruc_net_km,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,12790.779603597242,12790.779603597242,12790.779603597242
ar1,light_ruc_net_km,2027,published,True,False,True,True,activity responded inside the fixed-finalist replay window,12897.952366561178,12939.128473679877,12939.128473679877
ar1,light_ruc_net_km,2028,published,True,False,True,True,activity responded inside the fixed-finalist replay window,13542.195255933108,13542.195255933108,13624.668383084801
ar1,light_ruc_net_km,2029,published,True,False,True,True,activity responded inside the fixed-finalist replay window,14131.358557992657,14131.358557992657,14213.786938198622
ar1,light_ruc_net_km,2030,published,True,False,True,True,activity responded inside the fixed-finalist replay window,14552.971035061611,14552.971035061611,14635.493104537227
ar1,light_ruc_net_km,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,14393.626371033974,14393.626371033974,14393.626371033974
ar1,light_ruc_net_km,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,14182.204692593667,14182.204692593667,14182.204692593667
ar1,light_ruc_net_km,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,13912.61738746834,13912.61738746834,13912.61738746834
ar1,light_ruc_net_km,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,13594.982754176992,13594.982754176992,13594.982754176992
ar1,light_ruc_net_km,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,13229.329799110064,13229.329799110064,13229.329799110064
ar1,light_ruc_net_km,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,12816.296439651014,12816.296439651014,12816.296439651014
ar1,light_ruc_net_km,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,12349.522553179142,12349.522553179142,12349.522553179142
ar1,light_ruc_net_km,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,11815.791864977055,11815.791864977055,11815.791864977055
ar1,light_ruc_net_km,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,11238.252484340763,11238.252484340763,11238.252484340763
ar1,light_ruc_net_km,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,10633.407435309253,10633.407435309253,10633.407435309253
ar1,light_ruc_net_km,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,10040.63709698761,10040.63709698761,10040.63709698761
ar1,light_ruc_net_km,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,9495.8071304273,9495.8071304273,9495.8071304273
ar1,light_ruc_net_km,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,8991.054506384144,8991.054506384144,8991.054506384144
ar1,light_ruc_net_km,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,8515.504800406195,8515.504800406195,8515.504800406195
ar1,light_ruc_net_km,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,8080.881551303927,8080.881551303927,8080.881551303927
ar1,light_ruc_net_km,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,7680.843975198953,7680.843975198953,7680.843975198953
ar1,light_ruc_net_km,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,7292.902940669605,7292.902940669605,7292.902940669605
ar1,light_ruc_net_km,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,6926.524430085186,6926.524430085186,6926.524430085186
ar1,light_ruc_net_km,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,6564.184458956384,6564.184458956384,6564.184458956384
ar1,light_ruc_net_km,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,6207.828794250147,6207.828794250147,6207.828794250147
ar1,light_ruc_net_revenue,2025,published,False,False,False,False,rate-priced but outside every affected year,817.392755499028,817.392755499028,817.392755499028
ar1,light_ruc_net_revenue,2026,published,False,False,False,False,rate-priced but outside every affected year,866.4745234882769,866.4745234882769,866.4745234882769
ar1,light_ruc_net_revenue,2027,published,True,True,True,True,rate and the modelled activity response both changed,941.1479793914806,869.8154909573449,869.8154909573449
ar1,light_ruc_net_revenue,2028,published,True,True,True,True,rate and the modelled activity response both changed,1101.293140132511,1101.293140132511,951.7308567097448
ar1,light_ruc_net_revenue,2029,published,True,True,True,True,rate and the modelled activity response both changed,1217.093810678792,1217.093810678792,1061.1407093103198
ar1,light_ruc_net_revenue,2030,published,True,True,True,True,rate and the modelled activity response both changed,1309.1303913442225,1309.1303913442225,1148.6881550476805
ar1,light_ruc_net_revenue,2031,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1349.97821733928,1349.97821733928,1184.8530373983144
ar1,light_ruc_net_revenue,2032,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1384.3959110675319,1384.3959110675319,1221.7030601054266
ar1,light_ruc_net_revenue,2033,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1411.3654708717315,1411.3654708717315,1251.7621598745177
ar1,light_ruc_net_revenue,2034,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1431.2118094459836,1431.2118094459836,1275.2480754511716
ar1,light_ruc_net_revenue,2035,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1443.3198810829158,1443.3198810829158,1291.5485110518446
ar1,light_ruc_net_revenue,2036,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1447.2802754475974,1447.2802754475974,1300.2484336158316
ar1,light_ruc_net_revenue,2037,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1441.8685056964368,1441.8685056964368,1300.1845798714712
ar1,light_ruc_net_revenue,2038,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1424.8072620382611,1424.8072620382611,1289.2414369411456
ar1,light_ruc_net_revenue,2039,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1398.150991576828,1398.150991576828,1269.2109203349996
ar1,light_ruc_net_revenue,2040,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1363.5750024668814,1363.5750024668814,1241.5718867814037
ar1,light_ruc_net_revenue,2041,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1326.0167382136708,1326.0167382136708,1210.8081840841405
ar1,light_ruc_net_revenue,2042,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1290.3852309537617,1290.3852309537617,1181.427400962039
ar1,light_ruc_net_revenue,2043,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1256.1851803594616,1256.1851803594616,1153.0227867277772
ar1,light_ruc_net_revenue,2044,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1222.358136574312,1222.358136574312,1124.6503838291749
ar1,light_ruc_net_revenue,2045,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1190.9199186234198,1190.9199186234198,1098.1961650382227
ar1,light_ruc_net_revenue,2046,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1161.343609050086,1161.343609050086,1073.209854116831
ar1,light_ruc_net_revenue,2047,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1130.582278377304,1130.582278377304,1046.9004841985886
ar1,light_ruc_net_revenue,2048,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1100.3130383411872,1100.3130383411872,1020.8352120600175
ar1,light_ruc_net_revenue,2049,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1067.894348705315,1067.894348705315,992.573546019476
ar1,light_ruc_net_revenue,2050,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",1033.6655725305918,1033.6655725305918,962.4367396196271
ar1,mr1_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,329.940070075217,329.940070075217,329.940070075217
ar1,mr1_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,436.822707962969,436.822707962969,436.822707962969
ar1,mr1_revenue,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,526.840027334863,526.840027334863,526.840027334863
ar1,mr1_revenue,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,532.414039464172,532.414039464172,532.414039464172
ar1,mr1_revenue,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,526.427022508523,526.427022508523,526.427022508523
ar1,mr1_revenue,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,520.957974139895,520.957974139895,520.957974139895
ar1,mr1_revenue,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,515.950840486336,515.950840486336,515.950840486336
ar1,mr1_revenue,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,511.356724878703,511.356724878703,511.356724878703
ar1,mr1_revenue,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,507.132700736054,507.132700736054,507.132700736054
ar1,mr1_revenue,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,503.24090330059,503.24090330059,503.24090330059
ar1,mr1_revenue,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,499.647812671426,499.647812671426,499.647812671426
ar1,mr1_revenue,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,496.323673046758,496.323673046758,496.323673046758
ar1,mr1_revenue,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,493.242012398015,493.242012398015,493.242012398015
ar1,mr1_revenue,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,490.379238600523,490.379238600523,490.379238600523
ar1,mr1_revenue,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,487.714295442214,487.714295442214,487.714295442214
ar1,mr1_revenue,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,485.228366686763,485.228366686763,485.228366686763
ar1,mr1_revenue,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,482.904619501813,482.904619501813,482.904619501813
ar1,mr1_revenue,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,480.727980682862,480.727980682862,480.727980682862
ar1,mr1_revenue,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,478.684940574925,478.684940574925,478.684940574925
ar1,mr1_revenue,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,476.763380642536,476.763380642536,476.763380642536
ar1,mr1_revenue,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,474.952421405697,474.952421405697,474.952421405697
ar1,mr1_revenue,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,473.242288034574,473.242288034574,473.242288034574
ar1,mr1_revenue,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,471.624191337962,471.624191337962,471.624191337962
ar1,mr1_revenue,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,470.090222227746,470.090222227746,470.090222227746
ar1,mr1_revenue,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,468.633258020048,468.633258020048,468.633258020048
ar1,mr1_revenue,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,467.246879160906,467.246879160906,467.246879160906
ar1,mr2_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,29.65313102,29.65313102,29.65313102
ar1,mr2_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,31.3740054746584,31.3740054746584,31.3740054746584
ar1,mr2_revenue,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,31.3601498274909,31.3601498274909,31.3601498274909
ar1,mr2_revenue,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,31.6618683538461,31.6618683538461,31.6618683538461
ar1,mr2_revenue,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,31.8808203574151,31.8808203574151,31.8808203574151
ar1,mr2_revenue,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,32.0452026276956,32.0452026276956,32.0452026276956
ar1,mr2_revenue,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,32.1728248675943,32.1728248675943,32.1728248675943
ar1,mr2_revenue,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,32.2751359910549,32.2751359910549,32.2751359910549
ar1,mr2_revenue,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,32.3596396301847,32.3596396301847,32.3596396301847
ar1,mr2_revenue,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,32.4313532891816,32.4313532891816,32.4313532891816
ar1,mr2_revenue,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,32.4936991760889,32.4936991760889,32.4936991760889
ar1,mr2_revenue,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,32.5490556715397,32.5490556715397,32.5490556715397
ar1,mr2_revenue,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,32.599104439525,32.599104439525,32.599104439525
ar1,mr2_revenue,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,32.6450530220251,32.6450530220251,32.6450530220251
ar1,mr2_revenue,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,32.6877804371222,32.6877804371222,32.6877804371222
ar1,mr2_revenue,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,32.7279343355741,32.7279343355741,32.7279343355741
ar1,mr2_revenue,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,32.7659970934436,32.7659970934436,32.7659970934436
ar1,mr2_revenue,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,32.8023315809017,32.8023315809017,32.8023315809017
ar1,mr2_revenue,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,32.8372133641968,32.8372133641968,32.8372133641968
ar1,mr2_revenue,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,32.8708536753551,32.8708536753551,32.8708536753551
ar1,mr2_revenue,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,32.9034159871398,32.9034159871398,32.9034159871398
ar1,mr2_revenue,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,32.9350280886836,32.9350280886836,32.9350280886836
ar1,mr2_revenue,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,32.9657909524934,32.9657909524934,32.9657909524934
ar1,mr2_revenue,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,32.9957852873087,32.9957852873087,32.9957852873087
ar1,mr2_revenue,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,33.025076406474,33.025076406474,33.025076406474
ar1,mr2_revenue,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,33.0537178609557,33.0537178609557,33.0537178609557
ar1,mvr_admin_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,71.7641373652173,71.7641373652173,71.7641373652173
ar1,mvr_admin_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,72.7105674192725,72.7105674192725,72.7105674192725
ar1,mvr_admin_revenue,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,72.2584767411959,72.2584767411959,72.2584767411959
ar1,mvr_admin_revenue,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,71.8861735118593,71.8861735118593,71.8861735118593
ar1,mvr_admin_revenue,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,71.5205705630239,71.5205705630239,71.5205705630239
ar1,mvr_admin_revenue,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,71.1689452067262,71.1689452067262,71.1689452067262
ar1,mvr_admin_revenue,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,70.8351294511562,70.8351294511562,70.8351294511562
ar1,mvr_admin_revenue,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,70.5207338808813,70.5207338808813,70.5207338808813
ar1,mvr_admin_revenue,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,70.226068078118,70.226068078118,70.226068078118
ar1,mvr_admin_revenue,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,69.9506951716758,69.9506951716758,69.9506951716758
ar1,mvr_admin_revenue,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,69.6937645219894,69.6937645219894,69.6937645219894
ar1,mvr_admin_revenue,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,69.4542120353986,69.4542120353986,69.4542120353986
ar1,mvr_admin_revenue,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,69.2308810457719,69.2308810457719,69.2308810457719
ar1,mvr_admin_revenue,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,69.0225951048985,69.0225951048985,69.0225951048985
ar1,mvr_admin_revenue,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,68.8282013511128,68.8282013511128,68.8282013511128
ar1,mvr_admin_revenue,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,68.6465956810414,68.6465956810414,68.6465956810414
ar1,mvr_admin_revenue,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,68.4767365547289,68.4767365547289,68.4767365547289
ar1,mvr_admin_revenue,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,68.3176516493357,68.3176516493357,68.3176516493357
ar1,mvr_admin_revenue,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,68.1684400031144,68.1684400031144,68.1684400031144
ar1,mvr_admin_revenue,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,68.0282713313282,68.0282713313282,68.0282713313282
ar1,mvr_admin_revenue,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,67.8963836003967,67.8963836003967,67.8963836003967
ar1,mvr_admin_revenue,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,67.7720795706125,67.7720795706125,67.7720795706125
ar1,mvr_admin_revenue,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,67.6547227759428,67.6547227759428,67.6547227759428
ar1,mvr_admin_revenue,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,67.5437332509341,67.5437332509341,67.5437332509341
ar1,mvr_admin_revenue,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,67.4385832091796,67.4385832091796,67.4385832091796
ar1,mvr_admin_revenue,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,67.3387928064436,67.3387928064436,67.3387928064436
ar1,mvr_refunds,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,1.03557262,1.03557262,1.03557262
ar1,mvr_refunds,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,1.61137149711806,1.61137149711806,1.61137149711806
ar1,mvr_refunds,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,1.8947102491513,1.8947102491513,1.8947102491513
ar1,mvr_refunds,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,1.93922402957318,1.93922402957318,1.93922402957318
ar1,mvr_refunds,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,1.94416230921848,1.94416230921848,1.94416230921848
ar1,mvr_refunds,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,1.95051327200492,1.95051327200492,1.95051327200492
ar1,mvr_refunds,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,1.95819772040296,1.95819772040296,1.95819772040296
ar1,mvr_refunds,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,1.96713368876597,1.96713368876597,1.96713368876597
ar1,mvr_refunds,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,1.9772409500257,1.9772409500257,1.9772409500257
ar1,mvr_refunds,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,1.98844335681006,1.98844335681006,1.98844335681006
ar1,mvr_refunds,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,2.00066993516834,2.00066993516834,2.00066993516834
ar1,mvr_refunds,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,2.01385527260378,2.01385527260378,2.01385527260378
ar1,mvr_refunds,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,2.02793951629894,2.02793951629894,2.02793951629894
ar1,mvr_refunds,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,2.04286816403657,2.04286816403657,2.04286816403657
ar1,mvr_refunds,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,2.05859175234344,2.05859175234344,2.05859175234344
ar1,mvr_refunds,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,2.07506550113276,2.07506550113276,2.07506550113276
ar1,mvr_refunds,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,2.09224894798797,2.09224894798797,2.09224894798797
ar1,mvr_refunds,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,2.11010559019988,2.11010559019988,2.11010559019988
ar1,mvr_refunds,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,2.12860254401761,2.12860254401761,2.12860254401761
ar1,mvr_refunds,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,2.14771022566508,2.14771022566508,2.14771022566508
ar1,mvr_refunds,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,2.1674020558414,2.1674020558414,2.1674020558414
ar1,mvr_refunds,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,2.18765418784998,2.18765418784998,2.18765418784998
ar1,mvr_refunds,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,2.20844525863813,2.20844525863813,2.20844525863813
ar1,mvr_refunds,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,2.22975616155917,2.22975616155917,2.22975616155917
ar1,mvr_refunds,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,2.25156983943842,2.25156983943842,2.25156983943842
ar1,mvr_refunds,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,2.27387109648037,2.27387109648037,2.27387109648037
ar1,mvr_revenue_net_admin_coo,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,287.82906372999975,287.82906372999975,287.82906372999975
ar1,mvr_revenue_net_admin_coo,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,395.4861460183549,395.4861460183549,395.4861460183549
ar1,mvr_revenue_net_admin_coo,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,485.941700421158,485.941700421158,485.941700421158
ar1,mvr_revenue_net_admin_coo,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,492.1897343061588,492.1897343061588,492.1897343061588
ar1,mvr_revenue_net_admin_coo,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,486.78727230291423,486.78727230291423,486.78727230291423
ar1,mvr_revenue_net_admin_coo,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,481.8342315608644,481.8342315608644,481.8342315608644
ar1,mvr_revenue_net_admin_coo,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,477.28853590277413,477.28853590277413,477.28853590277413
ar1,mvr_revenue_net_admin_coo,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,473.1111269888766,473.1111269888766,473.1111269888766
ar1,mvr_revenue_net_admin_coo,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,469.2662722881207,469.2662722881207,469.2662722881207
ar1,mvr_revenue_net_admin_coo,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,465.7215614180958,465.7215614180958,465.7215614180958
ar1,mvr_revenue_net_admin_coo,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,462.4477473255255,462.4477473255255,462.4477473255255
ar1,mvr_revenue_net_admin_coo,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,459.4185166828991,459.4185166828991,459.4185166828991
ar1,mvr_revenue_net_admin_coo,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,456.6102357917681,456.6102357917681,456.6102357917681
ar1,mvr_revenue_net_admin_coo,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,454.00169651764963,454.00169651764963,454.00169651764963
ar1,mvr_revenue_net_admin_coo,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,451.5738745282234,451.5738745282234,451.5738745282234
ar1,mvr_revenue_net_admin_coo,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,449.30970534129574,449.30970534129574,449.30970534129574
ar1,mvr_revenue_net_admin_coo,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,447.1938800405277,447.1938800405277,447.1938800405277
ar1,mvr_revenue_net_admin_coo,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,445.212660614428,445.212660614428,445.212660614428
ar1,mvr_revenue_net_admin_coo,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,443.3537139360074,443.3537139360074,443.3537139360074
ar1,mvr_revenue_net_admin_coo,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,441.6059629865629,441.6059629865629,441.6059629865629
ar1,mvr_revenue_net_admin_coo,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,439.9594537924401,439.9594537924401,439.9594537924401
ar1,mvr_revenue_net_admin_coo,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,438.40523655264514,438.40523655264514,438.40523655264514
ar1,mvr_revenue_net_admin_coo,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,436.93525951451255,436.93525951451255,436.93525951451255
ar1,mvr_revenue_net_admin_coo,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,435.5422742641206,435.5422742641206,435.5422742641206
ar1,mvr_revenue_net_admin_coo,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,434.2197512173424,434.2197512173424,434.2197512173424
ar1,mvr_revenue_net_admin_coo,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,432.9618042154181,432.9618042154181,432.9618042154181
ar1,net_fed_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,1997.7271466,1997.7271466,1997.7271466
ar1,net_fed_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,2106.1949845912095,2106.1949845912095,2106.1949845912095
ar1,net_fed_revenue,2027,published,True,False,False,True,central moves through a governed identity term,2172.2264140193133,2004.335325410929,2004.335325410929
ar1,net_fed_revenue,2028,published,True,False,False,True,central moves through a governed identity term,2409.761726849051,2409.761726849051,2075.692126621356
ar1,net_fed_revenue,2029,published,True,False,False,True,central moves through a governed identity term,2547.365083541614,2547.365083541614,2214.132051179748
ar1,net_fed_revenue,2030,published,True,False,False,True,central moves through a governed identity term,2657.114250993943,2657.114250993943,2324.587533233129
ar1,net_fed_revenue,2031,published,True,False,False,True,central moves through a governed identity term,2752.263560753427,2752.263560753427,2408.030475134508
ar1,net_fed_revenue,2032,published,True,False,False,True,central moves through a governed identity term,2834.863899638096,2834.863899638096,2494.157417422448
ar1,net_fed_revenue,2033,published,True,False,False,True,central moves through a governed identity term,2907.6248391348377,2907.6248391348377,2571.368010214262
ar1,net_fed_revenue,2034,published,True,False,False,True,central moves through a governed identity term,2968.182344080243,2968.182344080243,2637.4297816999147
