engine,series_id,FY,reference_policy_state,central_changes_under_policy,rate_changes_under_policy,activity_changes_under_policy,band_should_change,reason,central_published,central_delayed_6m,central_delayed_12m,central_delayed_18m,central_delayed_24m,central_delayed_30m,central_delayed_36m,central_off,central_option1_12c_10c_4c,central_option2_9c_9c_4c,central_option3_4c_semiannual,central_option4_labour_4c,central_mcert
ensemble,mvr_admin_revenue,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428,67.6547227759428
ensemble,mvr_admin_revenue,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341,67.5437332509341
ensemble,mvr_admin_revenue,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796,67.4385832091796
ensemble,mvr_admin_revenue,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436,67.3387928064436
ensemble,mvr_refunds,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,1.03557262,1.03557262,1.03557262,1.03557262,1.03557262,1.03557262,1.03557262,1.03557262,1.03557262,1.03557262,1.03557262,1.03557262,1.03557262
ensemble,mvr_refunds,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806,1.61137149711806
ensemble,mvr_refunds,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513,1.8947102491513
ensemble,mvr_refunds,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318,1.93922402957318
ensemble,mvr_refunds,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848,1.94416230921848
ensemble,mvr_refunds,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492,1.95051327200492
ensemble,mvr_refunds,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296,1.95819772040296
ensemble,mvr_refunds,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597,1.96713368876597
ensemble,mvr_refunds,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257,1.9772409500257
ensemble,mvr_refunds,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006,1.98844335681006
ensemble,mvr_refunds,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834,2.00066993516834
ensemble,mvr_refunds,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378,2.01385527260378
ensemble,mvr_refunds,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894,2.02793951629894
ensemble,mvr_refunds,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657,2.04286816403657
ensemble,mvr_refunds,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344,2.05859175234344
ensemble,mvr_refunds,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276,2.07506550113276
ensemble,mvr_refunds,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797,2.09224894798797
ensemble,mvr_refunds,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988,2.11010559019988
ensemble,mvr_refunds,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761,2.12860254401761
ensemble,mvr_refunds,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508,2.14771022566508
ensemble,mvr_refunds,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414,2.1674020558414
ensemble,mvr_refunds,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998,2.18765418784998
ensemble,mvr_refunds,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813,2.20844525863813
ensemble,mvr_refunds,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917,2.22975616155917
ensemble,mvr_refunds,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842,2.25156983943842
ensemble,mvr_refunds,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037,2.27387109648037
ensemble,mvr_revenue_net_admin_coo,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975,287.82906372999975
ensemble,mvr_revenue_net_admin_coo,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549,395.4861460183549
ensemble,mvr_revenue_net_admin_coo,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,485.941700421158,485.941700421158,485.941700421158,485.941700421158,485.941700421158,485.941700421158,485.941700421158,485.941700421158,485.941700421158,485.941700421158,485.941700421158,485.941700421158,485.941700421158
ensemble,mvr_revenue_net_admin_coo,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588,492.1897343061588
ensemble,mvr_revenue_net_admin_coo,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423,486.78727230291423
ensemble,mvr_revenue_net_admin_coo,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644,481.8342315608644
ensemble,mvr_revenue_net_admin_coo,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413,477.28853590277413
ensemble,mvr_revenue_net_admin_coo,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766,473.1111269888766
ensemble,mvr_revenue_net_admin_coo,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207,469.2662722881207
ensemble,mvr_revenue_net_admin_coo,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958,465.7215614180958
ensemble,mvr_revenue_net_admin_coo,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255,462.4477473255255
ensemble,mvr_revenue_net_admin_coo,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991,459.4185166828991
ensemble,mvr_revenue_net_admin_coo,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681,456.6102357917681
ensemble,mvr_revenue_net_admin_coo,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963,454.00169651764963
ensemble,mvr_revenue_net_admin_coo,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234,451.5738745282234
ensemble,mvr_revenue_net_admin_coo,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574,449.30970534129574
ensemble,mvr_revenue_net_admin_coo,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277,447.1938800405277
ensemble,mvr_revenue_net_admin_coo,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,445.212660614428,445.212660614428,445.212660614428,445.212660614428,445.212660614428,445.212660614428,445.212660614428,445.212660614428,445.212660614428,445.212660614428,445.212660614428,445.212660614428,445.212660614428
ensemble,mvr_revenue_net_admin_coo,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074,443.3537139360074
ensemble,mvr_revenue_net_admin_coo,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629,441.6059629865629
ensemble,mvr_revenue_net_admin_coo,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401,439.9594537924401
ensemble,mvr_revenue_net_admin_coo,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514,438.40523655264514
ensemble,mvr_revenue_net_admin_coo,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255,436.93525951451255
ensemble,mvr_revenue_net_admin_coo,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206,435.5422742641206
ensemble,mvr_revenue_net_admin_coo,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424,434.2197512173424
ensemble,mvr_revenue_net_admin_coo,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181,432.9618042154181
ensemble,net_fed_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,1997.7271466,1997.7271466,1997.7271466,1997.7271466,1997.7271466,1997.7271466,1997.7271466,1997.7271466,1997.7271466,1997.7271466,1997.7271466,1997.7271466,1997.7271466
ensemble,net_fed_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535,2115.206557571535
ensemble,net_fed_revenue,2027,published,True,False,False,True,central moves through a governed identity term,2238.3136272960724,2065.4262368327877,2065.4262368327877,2065.4262368327877,2065.4262368327877,2065.4262368327877,2065.4262368327877,2065.4262368327877,2065.4262368327877,2065.4262368327877,2065.4262368327877,2065.4262368327877,2065.4262368327877
ensemble,net_fed_revenue,2028,published,True,False,False,True,central moves through a governed identity term,2502.8351526623633,2502.8351526623633,2243.2462965151117,2065.542035404684,2065.542035404684,2065.542035404684,2065.542035404684,2156.117664937169,2243.2462965151117,2199.7059021989558,2243.2127605473047,2065.542035404684,2141.5774869918705
ensemble,net_fed_revenue,2029,published,True,False,False,True,central moves through a governed identity term,2651.172748656354,2651.172748656354,2507.4199171121677,2420.660886620568,2246.5421353067322,2062.7439730038545,2062.7439730038545,2304.6451646483347,2565.160676331665,2464.094086476913,2478.5201607658255,2062.7439730038545,2435.1395176484984
ensemble,net_fed_revenue,2030,published,True,False,False,True,central moves through a governed identity term,2763.882727300213,2763.882727300213,2649.3359310484207,2591.7195929812237,2505.1211193961162,2418.2854180574786,2244.005726437625,2418.2856861704795,2763.882727300213,2649.3359310484207,2591.7198743859326,2127.2084943723994,2721.2244777427118
ensemble,net_fed_revenue,2031,published,True,False,False,True,central moves through a governed identity term,2874.436012395285,2874.436012395285,2754.9381036471923,2695.018369878373,2635.0986361095547,2575.178902340736,2485.299301687508,2515.2591685719176,2874.436012395285,2754.9381036471923,2695.018369878373,2215.660499727824,2859.797637742625
ensemble,net_fed_revenue,2032,published,True,False,False,True,central moves through a governed identity term,2960.090057495811,2960.090057495811,2841.7959836442865,2782.502495877524,2723.2090081107617,2663.915520343999,2604.6220325772365,2604.6671199121374,2960.090057495811,2841.7959836442865,2782.502495877524,2308.154593743425,2975.2063311195025
ensemble,net_fed_revenue,2033,published,True,False,False,True,central moves through a governed identity term,3017.1887504894894,3017.1887504894894,2901.1334283541446,2842.970372507336,2784.8073166605272,2726.644260813719,2668.48120496691,2668.54196065595,3017.1887504894894,2901.1334283541437,2842.970372507336,2377.665925732867,3061.081831932868
ensemble,net_fed_revenue,2034,published,True,False,False,True,central moves through a governed identity term,3047.6829688027524,3047.6829688027524,2934.7142216872594,2878.091093807723,2821.4679659281865,2764.8448380486507,2708.221710169114,2708.266968764344,3047.6829688027524,2934.714221687259,2878.0910938077222,2425.1060707714323,3118.739387295752
ensemble,net_fed_revenue,2035,published,True,False,False,True,central moves through a governed identity term,3052.52786175358,3052.52786175358,2943.4607448942484,2888.7293195911943,2833.99789428814,2779.2664689850853,2724.535043682031,2724.451293954554,3052.52786175358,2943.4607448942475,2888.7293195911934,2450.8779171667593,3148.703589780702
ensemble,net_fed_revenue,2036,published,True,False,False,True,central moves through a governed identity term,3034.9079948306453,3034.9079948306453,2930.1975614762664,2877.62579442821,2825.054027380153,2772.4822603320968,2719.91049328404,2719.7770659218045,3034.9079948306453,2930.197561476266,2877.6257944282092,2457.0516580437575,3153.627571430506
ensemble,net_fed_revenue,2037,published,True,False,False,True,central moves through a governed identity term,2994.3689779122697,2994.3689779122697,2894.545319989473,2844.380747056424,2794.2161741233754,2744.0516011903264,2693.8870282572775,2693.667492031906,2994.3689779122697,2894.5453199894723,2844.3807470564234,2443.0641635920338,3132.827041421454
ensemble,net_fed_revenue,2038,published,True,False,False,True,central moves through a governed identity term,2927.4631673384356,2927.4631673384356,2833.0557093822354,2785.580225414882,2738.1047414475292,2690.629257480176,2643.153773512823,2642.8808867133107,2927.4631673384356,2833.0557093822345,2785.5802254148816,2405.7763536760576,3082.302000210838
ensemble,net_fed_revenue,2039,published,True,False,False,True,central moves through a governed identity term,2835.795837030379,2835.795837030379,2747.2753166819525,2702.718598775398,2658.161880868843,2613.605162962288,2569.0484450557337,2568.7095150091595,2835.795837030379,2747.275316681952,2702.7185987753974,2346.2648555229594,3003.4764446446407
ensemble,net_fed_revenue,2040,published,True,False,False,True,central moves through a governed identity term,2722.734266198321,2722.734266198321,2640.4502851010193,2598.9690543899314,2557.487823678844,2516.006592967756,2474.5253622566684,2474.083336235901,2722.734266198321,2640.450285101019,2598.9690543899314,2267.1192087012296,2899.707977045317
ensemble,net_fed_revenue,2041,published,True,False,False,True,central moves through a governed identity term,2591.312439636911,2591.312439636911,2515.4395803117545,2477.1322480617246,2438.8249158116946,2400.517583561665,2362.210251311635,2361.6868083558384,2591.312439636911,2515.439580311754,2477.1322480617246,2170.673590061486,2774.0140729994546
ensemble,net_fed_revenue,2042,published,True,False,False,True,central moves through a governed identity term,2440.534389996838,2440.534389996838,2371.2473092147197,2336.224868248232,2301.2024272817434,2266.179986315255,2231.157545348767,2230.599381642721,2440.534389996838,2371.2473092147193,2336.2248682482314,2056.0453405163257,2625.1600062217585
ensemble,net_fed_revenue,2043,published,True,False,False,True,central moves through a governed identity term,2261.7639477258904,2261.7639477258904,2199.365001989668,2167.838197185158,2136.3113923806477,2104.7845875761373,2073.2577827716273,2072.7828302661856,2261.7639477258904,2199.3650019896677,2167.8381971851577,1915.6237587490755,2443.697739224622
ensemble,net_fed_revenue,2044,published,True,False,False,True,central moves through a governed identity term,2086.3897865055624,2086.3897865055624,2030.4608005161472,2002.1964889858727,1973.932177455598,1945.6678659253234,1917.4035543950488,1916.9650315917258,2086.3897865055624,2030.4608005161467,2002.1964889858723,1776.0819967436753,2263.641370640912
ensemble,net_fed_revenue,2045,published,True,False,False,True,central moves through a governed identity term,1918.876955948665,1918.876955948665,1868.8988233227242,1843.6220563741226,1818.3452894255215,1793.0685224769202,1767.791755528319,1767.360438707697,1918.876955948665,1868.8988233227235,1843.6220563741222,1641.4079207853122,2090.070534122985
ensemble,net_fed_revenue,2046,published,True,False,False,True,central moves through a governed identity term,1761.9931271151595,1761.9931271151595,1717.393451129571,1694.81403210495,1672.234613080329,1649.6551940557079,1627.0757750310868,1626.645321800827,1761.9931271151595,1717.3934511295706,1694.8140321049495,1514.1786799079812,1926.253077107315
ensemble,net_fed_revenue,2047,published,True,False,False,True,central moves through a governed identity term,1615.7482383128986,1615.7482383128986,1575.9719741523368,1555.8213128042178,1535.6706514560992,1515.5199901079802,1495.3693287598617,1494.9591344778414,1615.7482383128986,1575.971974152336,1555.8213128042173,1394.6160220192673,1772.4409222964941
ensemble,net_fed_revenue,2048,published,True,False,False,True,central moves through a governed identity term,1481.9415463389673,1481.9415463389673,1446.4090983986807,1428.4156673049433,1410.422236211206,1392.4288051174685,1374.4353740237314,1374.0835272306617,1481.9415463389673,1446.40909839868,1428.4156673049429,1284.468218555044,1630.841767109488
ensemble,net_fed_revenue,2049,published,True,False,False,True,central moves through a governed identity term,1357.9353313738293,1357.9353313738293,1326.224757431757,1310.167663797915,1294.1105701640731,1278.053476530231,1261.996382896389,1261.6842993744028,1357.9353313738293,1326.2247574317566,1310.1676637979147,1181.710914727178,1498.838513995559
ensemble,net_fed_revenue,2050,published,True,False,False,True,central moves through a governed identity term,1243.1500388579746,1243.1500388579746,1214.8459005833822,1200.5267807738426,1186.2076609643032,1171.8885411547637,1157.569421345224,1157.3169428805782,1243.1500388579746,1214.8459005833818,1200.5267807738421,1085.973822297526,1375.935998440701
ensemble,net_mvr_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,286.79349111,286.79349111,286.79349111,286.79349111,286.79349111,286.79349111,286.79349111,286.79349111,286.79349111,286.79349111,286.79349111,286.79349111,286.79349111
ensemble,net_mvr_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369,393.8747745212369
ensemble,net_mvr_revenue,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664,484.04699017200664
ensemble,net_mvr_revenue,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566,490.25051027658566
ensemble,net_mvr_revenue,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575,484.84310999369575
ensemble,net_mvr_revenue,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595,479.8837182888595
ensemble,net_mvr_revenue,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711,475.3303381823711
ensemble,net_mvr_revenue,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107,471.1439933001107
ensemble,net_mvr_revenue,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,467.289031338095,467.289031338095,467.289031338095,467.289031338095,467.289031338095,467.289031338095,467.289031338095,467.289031338095,467.289031338095,467.289031338095,467.289031338095,467.289031338095,467.289031338095
ensemble,net_mvr_revenue,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567,463.73311806128567
ensemble,net_mvr_revenue,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571,460.4470773903571
