scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,range,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status,source_artifact
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,X86,X86,2047Q1,log_real_heavy_ruc_price,2047Q1,2047Q1,log_real_heavy_ruc_price,log_real_heavy_ruc_price,5.759038248517174,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Y86,Y86,2047Q1,log_lead_real_heavy_ruc_price,2047Q1,2047Q1,log_lead_real_heavy_ruc_price,log_lead_real_heavy_ruc_price,5.758788123433779,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Z86,Z86,2047Q1,log_target_lag_1,2047Q1,2047Q1,log_target_lag_1,log_target_lag_1,21.06676894356238,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AA86,AA86,2047Q1,log_target_lag_4,2047Q1,2047Q1,log_target_lag_4,log_target_lag_4,21.026293530034113,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AB86,AB86,2047Q1,diff_log_real_gdp,2047Q1,2047Q1,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AC86,AC86,2047Q1,gdp_heavy_ruc_price_interaction,2047Q1,2047Q1,gdp_heavy_ruc_price_interaction,gdp_heavy_ruc_price_interaction,149.08367484129823,derived interaction,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,A87,A87,2047Q2,period,2047Q2,2047Q2,period,period,2047Q2,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,B87,B87,2047Q2,year,2047Q2,2047Q2,year,year,2047,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,C87,C87,2047Q2,quarter,2047Q2,2047Q2,quarter,quarter,2,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,D87,D87,2047Q2,horizon,2047Q2,2047Q2,horizon,horizon,86,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,E87,E87,2047Q2,real_gdp_sa_nzd,2047Q2,2047Q2,real_gdp_sa_nzd,real_gdp_sa_nzd,175580729809.35086,real NZD,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,F87,F87,2047Q2,real_diesel_price_cents_per_litre,2047Q2,2047Q2,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.875,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,G87,G87,2047Q2,unemployment_rate,2047Q2,2047Q2,unemployment_rate,unemployment_rate,0.04700000000001029,percentage points,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,H87,H87,2047Q2,real_light_ruc_price_nzd_per_1000km,2047Q2,2047Q2,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.15128137781538,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,I87,I87,2047Q2,lagged_real_light_ruc_price_nzd_per_1000km,2047Q2,2047Q2,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.1798649104221,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,J87,J87,2047Q2,real_heavy_ruc_price_nzd_per_1000km,2047Q2,2047Q2,real_heavy_ruc_price_nzd_per_1000km,real_heavy_ruc_price_nzd_per_1000km,316.96397485658537,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,K87,K87,2047Q2,lead_real_heavy_ruc_price_nzd_per_1000km,2047Q2,2047Q2,lead_real_heavy_ruc_price_nzd_per_1000km,lead_real_heavy_ruc_price_nzd_per_1000km,316.88470413015267,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,L87,L87,2047Q2,target_lag_1,2047Q2,2047Q2,target_lag_1,target_lag_1,1371553334.5008984,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,M87,M87,2047Q2,target_lag_4,2047Q2,2047Q2,target_lag_4,target_lag_4,1258764439.8006167,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,N87,N87,2047Q2,q2_dummy,2047Q2,2047Q2,q2_dummy,q2_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,O87,O87,2047Q2,q3_dummy,2047Q2,2047Q2,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,P87,P87,2047Q2,q4_dummy,2047Q2,2047Q2,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Q87,Q87,2047Q2,post_2020_dummy,2047Q2,2047Q2,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,R87,R87,2047Q2,trend_index,2047Q2,2047Q2,trend_index,trend_index,182,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,S87,S87,2047Q2,log_real_gdp,2047Q2,2047Q2,log_real_gdp,log_real_gdp,25.891364772998944,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,T87,T87,2047Q2,log_real_diesel_price,2047Q2,2047Q2,log_real_diesel_price,log_real_diesel_price,5.225074404780319,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,U87,U87,2047Q2,log_unemployment_rate,2047Q2,2047Q2,log_unemployment_rate,log_unemployment_rate,-3.0576076772718594,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,V87,V87,2047Q2,log_real_light_ruc_price,2047Q2,2047Q2,log_real_light_ruc_price,log_real_light_ruc_price,4.332721906222781,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,W87,W87,2047Q2,log_lagged_real_light_ruc_price,2047Q2,2047Q2,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.333097187754348,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,X87,X87,2047Q2,log_real_heavy_ruc_price,2047Q2,2047Q2,log_real_heavy_ruc_price,log_real_heavy_ruc_price,5.758788123433779,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Y87,Y87,2047Q2,log_lead_real_heavy_ruc_price,2047Q2,2047Q2,log_lead_real_heavy_ruc_price,log_lead_real_heavy_ruc_price,5.758537998350382,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Z87,Z87,2047Q2,log_target_lag_1,2047Q2,2047Q2,log_target_lag_1,log_target_lag_1,21.03920975530066,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AA87,AA87,2047Q2,log_target_lag_4,2047Q2,2047Q2,log_target_lag_4,log_target_lag_4,20.953396473470963,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AB87,AB87,2047Q2,diff_log_real_gdp,2047Q2,2047Q2,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AC87,AC87,2047Q2,gdp_heavy_ruc_price_interaction,2047Q2,2047Q2,gdp_heavy_ruc_price_interaction,gdp_heavy_ruc_price_interaction,149.10288395423802,derived interaction,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,A88,A88,2047Q3,period,2047Q3,2047Q3,period,period,2047Q3,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,B88,B88,2047Q3,year,2047Q3,2047Q3,year,year,2047,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,C88,C88,2047Q3,quarter,2047Q3,2047Q3,quarter,quarter,3,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,D88,D88,2047Q3,horizon,2047Q3,2047Q3,horizon,horizon,87,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,E88,E88,2047Q3,real_gdp_sa_nzd,2047Q3,2047Q3,real_gdp_sa_nzd,real_gdp_sa_nzd,176365565144.3369,real NZD,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,F88,F88,2047Q3,real_diesel_price_cents_per_litre,2047Q3,2047Q3,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.8125,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,G88,G88,2047Q3,unemployment_rate,2047Q3,2047Q3,unemployment_rate,unemployment_rate,0.04700000000000669,percentage points,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,H88,H88,2047Q3,real_light_ruc_price_nzd_per_1000km,2047Q3,2047Q3,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.12270857006801,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,I88,I88,2047Q3,lagged_real_light_ruc_price_nzd_per_1000km,2047Q3,2047Q3,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.15128137781538,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,J88,J88,2047Q3,real_heavy_ruc_price_nzd_per_1000km,2047Q3,2047Q3,real_heavy_ruc_price_nzd_per_1000km,real_heavy_ruc_price_nzd_per_1000km,316.88470413015267,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,K88,K88,2047Q3,lead_real_heavy_ruc_price_nzd_per_1000km,2047Q3,2047Q3,lead_real_heavy_ruc_price_nzd_per_1000km,lead_real_heavy_ruc_price_nzd_per_1000km,316.80545322883756,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,L88,L88,2047Q3,target_lag_1,2047Q3,2047Q3,target_lag_1,target_lag_1,1275128377.5180247,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,M88,M88,2047Q3,target_lag_4,2047Q3,2047Q3,target_lag_4,target_lag_4,1296765448.7665725,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,N88,N88,2047Q3,q2_dummy,2047Q3,2047Q3,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,O88,O88,2047Q3,q3_dummy,2047Q3,2047Q3,q3_dummy,q3_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,P88,P88,2047Q3,q4_dummy,2047Q3,2047Q3,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Q88,Q88,2047Q3,post_2020_dummy,2047Q3,2047Q3,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,R88,R88,2047Q3,trend_index,2047Q3,2047Q3,trend_index,trend_index,183,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,S88,S88,2047Q3,log_real_gdp,2047Q3,2047Q3,log_real_gdp,log_real_gdp,25.895824752531027,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,T88,T88,2047Q3,log_real_diesel_price,2047Q3,2047Q3,log_real_diesel_price,log_real_diesel_price,5.224738100758317,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,U88,U88,2047Q3,log_unemployment_rate,2047Q3,2047Q3,log_unemployment_rate,log_unemployment_rate,-3.0576076772719363,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,V88,V88,2047Q3,log_real_light_ruc_price,2047Q3,2047Q3,log_real_light_ruc_price,log_real_light_ruc_price,4.332346624691215,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,W88,W88,2047Q3,log_lagged_real_light_ruc_price,2047Q3,2047Q3,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.332721906222781,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,X88,X88,2047Q3,log_real_heavy_ruc_price,2047Q3,2047Q3,log_real_heavy_ruc_price,log_real_heavy_ruc_price,5.758537998350382,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Y88,Y88,2047Q3,log_lead_real_heavy_ruc_price,2047Q3,2047Q3,log_lead_real_heavy_ruc_price,log_lead_real_heavy_ruc_price,5.758287873266987,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Z88,Z88,2047Q3,log_target_lag_1,2047Q3,2047Q3,log_target_lag_1,log_target_lag_1,20.96631269873751,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AA88,AA88,2047Q3,log_target_lag_4,2047Q3,2047Q3,log_target_lag_4,log_target_lag_4,20.983138884575038,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
