series_id,source_label,source_row,source_cell,FY,period_status,published_pct_change,recomputed_pct_change,detected_workbook_unit,residual,relative_residual,status
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,Z18,2025,ACTUAL,0.984532376425912,0.984532376425912,fraction,0.0,0.0,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AA18,2026,ST_FORECAST,0.47369980122736,0.4736998012273639,fraction,-3.885780586188048e-15,8.203044578274947e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AB18,2027,ST_FORECAST,0.30000161770641,0.30000161770640865,fraction,1.3322676295501878e-15,4.440868151764396e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AC18,2028,ST_FORECAST,0.265349547791713,0.26534954779170916,fraction,3.83026943495679e-15,1.4434806717528035e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AD18,2029,ST_FORECAST,0.257771115033885,0.25777111503388817,fraction,-3.164135620181696e-15,1.2274981313424972e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AE18,2030,ST_FORECAST,0.228583400451529,0.22858340045152792,fraction,1.0824674490095276e-15,4.735547055784873e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AF18,2031,LT_FORECAST,0.20335326278405,0.20335326278404797,fraction,2.0261570199409107e-15,9.963730073476119e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AG18,2032,LT_FORECAST,0.18888987470467,0.1888898747046699,fraction,1.1102230246251565e-16,5.877620631391677e-16,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AH18,2033,LT_FORECAST,0.181950614690762,0.18195061469076168,fraction,3.3306690738754696e-16,1.8305346643297602e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AI18,2034,LT_FORECAST,0.186931885946671,0.18693188594667243,fraction,-1.4155343563970746e-15,7.57246068121784e-15,reconciled
