series_id,section,unit,FY,official_vintage,comparison_vintage,befu26_value,mbu26_value,befu26_period_status,mbu26_period_status,delta,pct_delta,note
net_fed_revenue,FED,$m nominal ex GST,2043,BEFU26,MBU26,2086.54613663715,2085.48919412393,LT_FORECAST,LT_FORECAST,1.0569425132202923,0.05068079547946503,
net_fed_revenue,FED,$m nominal ex GST,2044,BEFU26,MBU26,1929.84783988212,1928.99006031736,LT_FORECAST,LT_FORECAST,0.8577795647599942,0.044467806361784525,
net_fed_revenue,FED,$m nominal ex GST,2045,BEFU26,MBU26,1779.6647618237,1778.98496254213,LT_FORECAST,LT_FORECAST,0.6797992815700127,0.038212761540074774,
net_fed_revenue,FED,$m nominal ex GST,2046,BEFU26,MBU26,1638.60603782997,1638.08318637898,LT_FORECAST,LT_FORECAST,0.5228514509901743,0.03191849201174876,
net_fed_revenue,FED,$m nominal ex GST,2047,BEFU26,MBU26,1506.74280036097,1506.35734956786,LT_FORECAST,LT_FORECAST,0.385450793110067,0.025588270487122075,
net_fed_revenue,FED,$m nominal ex GST,2048,BEFU26,MBU26,1385.81792131338,1385.55152927046,LT_FORECAST,LT_FORECAST,0.26639204292018803,0.019226426249224562,
net_fed_revenue,FED,$m nominal ex GST,2049,BEFU26,MBU26,1273.44278904278,1273.27934661464,LT_FORECAST,LT_FORECAST,0.16344242814011523,0.012836337020204674,
net_fed_revenue,FED,$m nominal ex GST,2050,BEFU26,MBU26,1169.13519062151,1169.06013491158,LT_FORECAST,LT_FORECAST,0.075055709929984,0.00642017529198023,
net_fed_revenue,FED,$m nominal ex GST,2051,BEFU26,MBU26,1075.4615128453,1075.46157957641,LT_FORECAST,LT_FORECAST,-6.673111010968569e-05,-6.204880897369568e-06,
net_fed_revenue,FED,$m nominal ex GST,2052,BEFU26,MBU26,996.31917990683,996.319164364698,LT_FORECAST,LT_FORECAST,1.554213190502196e-05,1.5599551289302346e-06,
net_fed_revenue,FED,$m nominal ex GST,2053,BEFU26,MBU26,926.041834108383,926.041837721304,LT_FORECAST,LT_FORECAST,-3.612920977502654e-06,-3.9014662516684015e-07,
net_fed_revenue,FED,$m nominal ex GST,2054,BEFU26,MBU26,855.933526400698,855.933526935457,LT_FORECAST,LT_FORECAST,-5.347590104065603e-07,-6.247669866621366e-08,
net_fed_revenue,FED,$m nominal ex GST,2055,BEFU26,MBU26,780.536115314962,780.536115157691,LT_FORECAST,LT_FORECAST,1.5727096069895197e-07,2.014909466004384e-08,
net_mvr_revenue,MVR,$m nominal ex GST,2001,BEFU26,MBU26,147.893,147.893,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2002,BEFU26,MBU26,153.242,153.242,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2003,BEFU26,MBU26,160.803,160.803,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2004,BEFU26,MBU26,172.054,172.054,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2005,BEFU26,MBU26,177.016,177.016,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2006,BEFU26,MBU26,179.441,179.441,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2007,BEFU26,MBU26,180.623,180.623,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2008,BEFU26,MBU26,183.3,183.3,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2009,BEFU26,MBU26,170.606,170.606,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2010,BEFU26,MBU26,171.296,171.296,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2011,BEFU26,MBU26,171.528,171.528,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2012,BEFU26,MBU26,174.655,174.655,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2013,BEFU26,MBU26,173.8431553,173.8431553,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2014,BEFU26,MBU26,187.11138627,187.11138627,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2015,BEFU26,MBU26,180.97377321,180.97377321,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2016,BEFU26,MBU26,214.12784664,214.12784664,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2017,BEFU26,MBU26,222.92673366,222.92673366,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2018,BEFU26,MBU26,227.44634928,227.44634928,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2019,BEFU26,MBU26,226.76755138,226.76755138,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2020,BEFU26,MBU26,225.63410553,225.63410553,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2021,BEFU26,MBU26,231.40607684,231.40607684,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2022,BEFU26,MBU26,234.22087228,234.22087228,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2023,BEFU26,MBU26,236.05552871,236.05552871,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2024,BEFU26,MBU26,232.27816723,232.27816723,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2025,BEFU26,MBU26,286.79349111,286.79349111,ACTUAL,ACTUAL,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2026,BEFU26,MBU26,393.874774521237,425.129193528592,ST_FORECAST,ST_FORECAST,-31.25441900735501,-7.351746124029235,
net_mvr_revenue,MVR,$m nominal ex GST,2027,BEFU26,MBU26,484.046990172007,496.149752150449,ST_FORECAST,ST_FORECAST,-12.102761978442004,-2.439336495883615,
net_mvr_revenue,MVR,$m nominal ex GST,2028,BEFU26,MBU26,490.250510276586,490.250510276586,ST_FORECAST,ST_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2029,BEFU26,MBU26,484.843109993696,484.843109993696,ST_FORECAST,ST_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2030,BEFU26,MBU26,479.88371828886,479.88371828886,ST_FORECAST,ST_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2031,BEFU26,MBU26,475.330338182372,475.330338182372,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2032,BEFU26,MBU26,471.143993300111,471.143993300111,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2033,BEFU26,MBU26,467.289031338095,467.289031338095,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2034,BEFU26,MBU26,463.733118061286,463.733118061286,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2035,BEFU26,MBU26,460.447077390357,460.447077390357,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2036,BEFU26,MBU26,457.404661410295,457.404661410295,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2037,BEFU26,MBU26,454.582296275469,454.582296275469,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2038,BEFU26,MBU26,451.958828353613,451.958828353613,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2039,BEFU26,MBU26,449.51528277588,449.51528277588,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2040,BEFU26,MBU26,447.234639840163,447.234639840163,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2041,BEFU26,MBU26,445.101631092539,445.101631092539,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2042,BEFU26,MBU26,443.102555024228,443.102555024228,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2043,BEFU26,MBU26,441.22511139199,441.22511139199,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2044,BEFU26,MBU26,439.458252760898,439.458252760898,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2045,BEFU26,MBU26,437.792051736599,437.792051736599,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2046,BEFU26,MBU26,436.217582364795,436.217582364795,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2047,BEFU26,MBU26,434.726814255875,434.726814255875,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2048,BEFU26,MBU26,433.312518102561,433.312518102561,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2049,BEFU26,MBU26,431.968181377904,431.968181377904,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2050,BEFU26,MBU26,430.687933118938,430.687933118938,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2051,BEFU26,MBU26,429.466476812957,429.466476812957,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2052,BEFU26,MBU26,428.299030506399,428.299030506399,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2053,BEFU26,MBU26,427.181273350275,427.181273350275,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2054,BEFU26,MBU26,426.109297880671,426.109297880671,LT_FORECAST,LT_FORECAST,0.0,0.0,
net_mvr_revenue,MVR,$m nominal ex GST,2055,BEFU26,MBU26,425.079567409157,425.079567409157,LT_FORECAST,LT_FORECAST,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2001,BEFU26,MBU26,,,ACTUAL,ACTUAL,,,
ped_vkt_per_capita,Key volumes,km/person,2002,BEFU26,MBU26,,,ACTUAL,ACTUAL,,,
ped_vkt_per_capita,Key volumes,km/person,2003,BEFU26,MBU26,7507.99494276506,7507.99494276506,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2004,BEFU26,MBU26,7533.53845680442,7533.53845680442,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2005,BEFU26,MBU26,7491.27155612729,7491.27155612729,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2006,BEFU26,MBU26,7349.17026262247,7349.17026262247,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2007,BEFU26,MBU26,7301.90825934366,7301.90825934366,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2008,BEFU26,MBU26,7208.30273938764,7208.30273938764,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2009,BEFU26,MBU26,7023.5387965748,7023.5387965748,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2010,BEFU26,MBU26,6990.63369732573,6990.63369732573,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2011,BEFU26,MBU26,6843.86642686168,6843.86642686168,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2012,BEFU26,MBU26,6719.83056633345,6719.83056633345,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2013,BEFU26,MBU26,6677.74724379994,6677.74724379994,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2014,BEFU26,MBU26,6675.62347644353,6675.62347644353,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2015,BEFU26,MBU26,6693.1300373161,6693.1300373161,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2016,BEFU26,MBU26,6802.19231052517,6802.19231052517,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2017,BEFU26,MBU26,6839.95844016367,6839.95844016367,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2018,BEFU26,MBU26,6826.89753842963,6826.89753842963,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2019,BEFU26,MBU26,6714.94251736152,6714.94251736152,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2020,BEFU26,MBU26,6194.58379092194,6194.58379092194,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2021,BEFU26,MBU26,6100.91182491297,6100.91182491297,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2022,BEFU26,MBU26,5909.2813978747,5909.2813978747,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2023,BEFU26,MBU26,6146.04718335969,6146.04718335969,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2024,BEFU26,MBU26,6110.2238322405,6110.2238322405,ACTUAL,ACTUAL,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2025,BEFU26,MBU26,5973.0514101063,5973.14429429917,ACTUAL,ACTUAL,-0.09288419286986027,-0.0015550301197061302,published_actual_revision
ped_vkt_per_capita,Key volumes,km/person,2026,BEFU26,MBU26,5860.79487488994,5935.87599744435,ST_FORECAST,ST_FORECAST,-75.08112255441029,-1.2648701318345588,
ped_vkt_per_capita,Key volumes,km/person,2027,BEFU26,MBU26,5816.72597882556,5924.5731702763,ST_FORECAST,ST_FORECAST,-107.84719145073996,-1.820336897716302,
ped_vkt_per_capita,Key volumes,km/person,2028,BEFU26,MBU26,5866.51585550544,5908.65677079833,ST_FORECAST,ST_FORECAST,-42.140915292889986,-0.7132063500651814,
ped_vkt_per_capita,Key volumes,km/person,2029,BEFU26,MBU26,5888.3409910512,5897.91062691712,ST_FORECAST,ST_FORECAST,-9.569635865919736,-0.16225467748265715,
ped_vkt_per_capita,Key volumes,km/person,2030,BEFU26,MBU26,5890.93754143919,5887.16953577159,ST_FORECAST,ST_FORECAST,3.7680056675999367,0.06400368877955356,
ped_vkt_per_capita,Key volumes,km/person,2031,BEFU26,MBU26,5787.46122605502,5783.7523211264,LT_FORECAST,LT_FORECAST,3.708904928620541,0.06412627517041088,
ped_vkt_per_capita,Key volumes,km/person,2032,BEFU26,MBU26,5670.40172406247,5666.7678369261,LT_FORECAST,LT_FORECAST,3.6338871363695944,0.0641262751703054,
ped_vkt_per_capita,Key volumes,km/person,2033,BEFU26,MBU26,5527.41348547985,5523.87123261316,LT_FORECAST,LT_FORECAST,3.5422528666904327,0.06412627517051499,
ped_vkt_per_capita,Key volumes,km/person,2034,BEFU26,MBU26,5374.22544628264,5370.7813642462,LT_FORECAST,LT_FORECAST,3.4440820364407045,0.06412627517046747,
ped_vkt_per_capita,Key volumes,km/person,2035,BEFU26,MBU26,5202.04401917773,5198.71027991832,LT_FORECAST,LT_FORECAST,3.3337392594094126,0.06412627517034457,
ped_vkt_per_capita,Key volumes,km/person,2036,BEFU26,MBU26,5004.80706411105,5001.59972450879,LT_FORECAST,LT_FORECAST,3.207339602259708,0.06412627517038466,
ped_vkt_per_capita,Key volumes,km/person,2037,BEFU26,MBU26,4784.22766855604,4781.16168765587,LT_FORECAST,LT_FORECAST,3.0659809001699614,0.0641262751704422,
ped_vkt_per_capita,Key volumes,km/person,2038,BEFU26,MBU26,4536.77193984234,4533.86454139067,LT_FORECAST,LT_FORECAST,2.9073984516699056,0.06412627517049993,
ped_vkt_per_capita,Key volumes,km/person,2039,BEFU26,MBU26,4267.76943704395,4265.03442932969,LT_FORECAST,LT_FORECAST,2.735007714260064,0.0641262751703017,
ped_vkt_per_capita,Key volumes,km/person,2040,BEFU26,MBU26,3983.55742815348,3981.00455821593,LT_FORECAST,LT_FORECAST,2.5528699375499855,0.06412627517045705,
ped_vkt_per_capita,Key volumes,km/person,2041,BEFU26,MBU26,3689.05004068742,3686.68590633845,LT_FORECAST,LT_FORECAST,2.3641343489698556,0.06412627517047882,
ped_vkt_per_capita,Key volumes,km/person,2042,BEFU26,MBU26,3367.35022201154,3365.39913896083,LT_FORECAST,LT_FORECAST,1.9510830507101673,0.05797478902643993,
ped_vkt_per_capita,Key volumes,km/person,2043,BEFU26,MBU26,3048.36650720357,3046.78926417717,LT_FORECAST,LT_FORECAST,1.5772430264000832,0.05176738164810492,
ped_vkt_per_capita,Key volumes,km/person,2044,BEFU26,MBU26,2749.45865501286,2748.20812997984,LT_FORECAST,LT_FORECAST,1.2505250330200397,0.045503287010114954,
ped_vkt_per_capita,Key volumes,km/person,2045,BEFU26,MBU26,2474.55043936924,2473.5812475664,LT_FORECAST,LT_FORECAST,0.9691918028397595,0.03918172503099649,
ped_vkt_per_capita,Key volumes,km/person,2046,BEFU26,MBU26,2225.11305534568,2224.38341529434,LT_FORECAST,LT_FORECAST,0.729640051340084,0.032801901251522096,
ped_vkt_per_capita,Key volumes,km/person,2047,BEFU26,MBU26,1999.36958049544,1998.84262548416,LT_FORECAST,LT_FORECAST,0.5269550112800516,0.026363006499944563,
ped_vkt_per_capita,Key volumes,km/person,2048,BEFU26,MBU26,1797.97338054091,1797.61629814668,LT_FORECAST,LT_FORECAST,0.3570823942300194,0.01986421655156147,
ped_vkt_per_capita,Key volumes,km/person,2049,BEFU26,MBU26,1616.65294673996,1616.43788466169,LT_FORECAST,LT_FORECAST,0.21506207826996615,0.013304691773849216,
ped_vkt_per_capita,Key volumes,km/person,2050,BEFU26,MBU26,1453.17133160906,1453.07421427843,LT_FORECAST,LT_FORECAST,0.09711733062999883,0.006683576769561321,
ped_vkt_per_capita,Key volumes,km/person,2051,BEFU26,MBU26,1309.42828764235,1309.42828764235,LT_FORECAST,LT_FORECAST,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2052,BEFU26,MBU26,1189.17898958776,1189.17898958776,LT_FORECAST,LT_FORECAST,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2053,BEFU26,MBU26,1084.14970314677,1084.14970314677,LT_FORECAST,LT_FORECAST,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2054,BEFU26,MBU26,993.395969146282,993.395969146282,LT_FORECAST,LT_FORECAST,0.0,0.0,
ped_vkt_per_capita,Key volumes,km/person,2055,BEFU26,MBU26,907.204801603618,907.204801603618,LT_FORECAST,LT_FORECAST,0.0,0.0,
ped_volume,Key volumes,million litres,2001,BEFU26,MBU26,3038.19012114802,3038.19012114802,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2002,BEFU26,MBU26,2869.82042114144,2869.82042114144,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2003,BEFU26,MBU26,3093.60789779005,3093.60789779005,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2004,BEFU26,MBU26,3141.03243922652,3141.03243922652,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2005,BEFU26,MBU26,3220.11342926299,3220.11342926299,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2006,BEFU26,MBU26,3101.14723567574,3101.14723567574,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2007,BEFU26,MBU26,3256.75530511168,3256.75530511168,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2008,BEFU26,MBU26,3272.14142601825,3272.14142601825,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2009,BEFU26,MBU26,3139.13554698523,3139.13554698523,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2010,BEFU26,MBU26,3211.77453889681,3211.77453889681,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2011,BEFU26,MBU26,3047.1063707689,3047.1063707689,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2012,BEFU26,MBU26,3074.10971890199,3074.10971890199,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2013,BEFU26,MBU26,3053.85217767632,3053.85217767632,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2014,BEFU26,MBU26,3037.89245295568,3037.89245295568,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2015,BEFU26,MBU26,3117.13023333451,3117.13023333451,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2016,BEFU26,MBU26,3202.11158003494,3202.11158003494,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2017,BEFU26,MBU26,3248.73446041933,3248.73446041933,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2018,BEFU26,MBU26,3248.94942465224,3248.94942465224,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2019,BEFU26,MBU26,3243.01670761248,3243.01670761248,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2020,BEFU26,MBU26,2878.16470095003,2878.16470095003,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2021,BEFU26,MBU26,3107.84670277333,3107.84670277333,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2022,BEFU26,MBU26,2850.61349601995,2850.61349601995,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2023,BEFU26,MBU26,2996.27985649876,2996.27985649876,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2024,BEFU26,MBU26,2904.38868695019,2904.38868695019,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2025,BEFU26,MBU26,2894.27382723066,2894.27382723066,ACTUAL,ACTUAL,0.0,0.0,
ped_volume,Key volumes,million litres,2026,BEFU26,MBU26,2910.77244455591,2945.82526967511,ST_FORECAST,ST_FORECAST,-35.05282511919995,-1.189915283843901,
ped_volume,Key volumes,million litres,2027,BEFU26,MBU26,2843.76392941454,2896.48943188686,ST_FORECAST,ST_FORECAST,-52.72550247231993,-1.8203243516746739,
ped_volume,Key volumes,million litres,2028,BEFU26,MBU26,2868.53356449197,2889.13885167999,ST_FORECAST,ST_FORECAST,-20.6052871880197,-0.7131982312320518,
ped_volume,Key volumes,million litres,2029,BEFU26,MBU26,2879.43557979336,2884.11519477832,ST_FORECAST,ST_FORECAST,-4.679614984960153,-0.16225478765316237,
ped_volume,Key volumes,million litres,2030,BEFU26,MBU26,2880.43564343742,2878.59330671556,ST_FORECAST,ST_FORECAST,1.8423367218597377,0.0640012855432441,
ped_volume,Key volumes,million litres,2031,BEFU26,MBU26,2829.06995755511,2827.25640804399,LT_FORECAST,LT_FORECAST,1.8135495111196178,0.06414520826479635,
ped_volume,Key volumes,million litres,2032,BEFU26,MBU26,2770.51516932724,2768.73980830655,LT_FORECAST,LT_FORECAST,1.7753610206900703,0.06412162729642472,
ped_volume,Key volumes,million litres,2033,BEFU26,MBU26,2698.83392469782,2697.10434120833,LT_FORECAST,LT_FORECAST,1.729583489489869,0.06412742225297069,
ped_volume,Key volumes,million litres,2034,BEFU26,MBU26,2621.1685636016,2619.4887904515,LT_FORECAST,LT_FORECAST,1.679773150100118,0.06412599115610605,
ped_volume,Key volumes,million litres,2035,BEFU26,MBU26,2533.59884587587,2531.97518270616,LT_FORECAST,LT_FORECAST,1.6236631697101984,0.06412634613483205,
ped_volume,Key volumes,million litres,2036,BEFU26,MBU26,2433.6250624041,2432.06546987474,LT_FORECAST,LT_FORECAST,1.5595925293600885,0.06412625600249212,
ped_volume,Key volumes,million litres,2037,BEFU26,MBU26,2322.19247686823,2320.70429539147,LT_FORECAST,LT_FORECAST,1.488181476760019,0.0641262861328476,
ped_volume,Key volumes,million litres,2038,BEFU26,MBU26,2197.71056063419,2196.30215452424,LT_FORECAST,LT_FORECAST,1.4084061099501923,0.06412624542797844,
ped_volume,Key volumes,million litres,2039,BEFU26,MBU26,2062.59655104878,2061.27472972376,LT_FORECAST,LT_FORECAST,1.321821325019755,0.06412640226744049,
ped_volume,Key volumes,million litres,2040,BEFU26,MBU26,1920.22768771668,1918.99711721876,LT_FORECAST,LT_FORECAST,1.2305704979200982,0.06412570852131284,
ped_volume,Key volumes,million litres,2041,BEFU26,MBU26,1773.30322095308,1772.16675120006,LT_FORECAST,LT_FORECAST,1.1364697530200374,0.06412882716880074,
ped_volume,Key volumes,million litres,2042,BEFU26,MBU26,1613.83880497872,1612.9036275764,LT_FORECAST,LT_FORECAST,0.9351774023200505,0.0579809845009325,
ped_volume,Key volumes,million litres,2043,BEFU26,MBU26,1456.31362892572,1455.56004539805,LT_FORECAST,LT_FORECAST,0.753583527669889,0.05177275441521257,
ped_volume,Key volumes,million litres,2044,BEFU26,MBU26,1308.84145418657,1308.24608415523,LT_FORECAST,LT_FORECAST,0.5953700313400532,0.045509024529165686,
ped_volume,Key volumes,million litres,2045,BEFU26,MBU26,1173.42818009653,1172.96852286038,LT_FORECAST,LT_FORECAST,0.45965723614995113,0.039187516731398656,
ped_volume,Key volumes,million litres,2046,BEFU26,MBU26,1050.86523700274,1050.52058396656,LT_FORECAST,LT_FORECAST,0.3446530361800342,0.03280783274885408,
ped_volume,Key volumes,million litres,2047,BEFU26,MBU26,940.234081044899,939.986215553904,LT_FORECAST,LT_FORECAST,0.24786549099496824,0.026369055938645757,
ped_volume,Key volumes,million litres,2048,BEFU26,MBU26,841.75650789766,841.589280474823,LT_FORECAST,LT_FORECAST,0.1672274228369588,0.019870431660276067,
ped_volume,Key volumes,million litres,2049,BEFU26,MBU26,753.145504007594,753.045267153356,LT_FORECAST,LT_FORECAST,0.10023685423800544,0.013310867036840751,
ped_volume,Key volumes,million litres,2050,BEFU26,MBU26,673.413179791274,673.368126706594,LT_FORECAST,LT_FORECAST,0.04505308468003477,0.0066907064491434865,
ped_volume,Key volumes,million litres,2051,BEFU26,MBU26,603.473581810276,603.473560787721,LT_FORECAST,LT_FORECAST,2.1022554960836715e-05,3.4835917141748066e-06,
ped_volume,Key volumes,million litres,2052,BEFU26,MBU26,544.936082052869,544.936087107084,LT_FORECAST,LT_FORECAST,-5.054214966548898e-06,-9.274876606870242e-07,
ped_volume,Key volumes,million litres,2053,BEFU26,MBU26,493.875760469379,493.875759253385,LT_FORECAST,LT_FORECAST,1.2159939615230542e-06,2.462145466222778e-07,
