engine,series_id,FY,current_value,official_value,gap_current_minus_official,pct_gap,official_vintage,bridge_vintage
ensemble,gross_ped_revenue,2026,2145.0341891615885,2046.88364646,98.15054270158862,4.7951207618144736,PREBU26,BEFU26
ensemble,gross_ped_revenue,2027,2271.197162475797,2207.62872460769,63.56843786810714,2.8794895246438537,PREBU26,BEFU26
ensemble,gross_ped_revenue,2028,2534.825956879315,2463.58912196316,71.2368349161552,2.8915874924544527,PREBU26,BEFU26
ensemble,gross_ped_revenue,2029,2676.9622167960188,2611.16718984849,65.79502694752864,2.5197554259766233,PREBU26,BEFU26
ensemble,gross_ped_revenue,2030,2781.6793512770555,2725.44720815061,56.23214312644541,2.06322628294835,PREBU26,BEFU26
ensemble,gross_ped_revenue,2031,2892.4608377320124,2836.89648024283,55.564357489182385,1.958631831515623,PREBU26,BEFU26
ensemble,gross_ped_revenue,2032,2991.9700934246457,2890.89719517303,101.0728982516157,3.49624671608449,PREBU26,BEFU26
ensemble,gross_ped_revenue,2033,3077.632224063537,2925.91902927116,151.71319479237673,5.185146727391433,PREBU26,BEFU26
ensemble,gross_ped_revenue,2034,3149.007117640985,2948.24221549882,200.76490214216528,6.809647493911807,PREBU26,BEFU26
ensemble,gross_ped_revenue,2035,3198.6214028316317,2952.55094849998,246.0704543316515,8.334164545294827,PREBU26,BEFU26
ensemble,gross_ped_revenue,2036,3219.114520649362,2934.79698436185,284.3175362875122,9.687809337494429,PREBU26,BEFU26
ensemble,gross_ped_revenue,2037,3203.2762261253497,2894.54730035725,308.72892576809954,10.665879453066657,PREBU26,BEFU26
ensemble,gross_ped_revenue,2038,3143.791050732325,2828.43089757401,315.3601531583149,11.149650268238984,PREBU26,BEFU26
ensemble,gross_ped_revenue,2039,3037.837738792064,2738.03730271573,299.8004360763339,10.94946499738977,PREBU26,BEFU26
ensemble,gross_ped_revenue,2040,2888.321837394025,2626.67139452128,261.65044287274486,9.961293347104485,PREBU26,BEFU26
ensemble,gross_ped_revenue,2041,2702.938359211352,2497.35882974898,205.57952946237174,8.23187789489728,PREBU26,BEFU26
ensemble,gross_ped_revenue,2042,2479.3160876183065,2348.6735782221,130.6425093962066,5.562395328477295,PREBU26,BEFU26
ensemble,gross_ped_revenue,2043,2247.781089663437,2173.20407442453,74.57701523890682,3.4316618543362067,PREBU26,BEFU26
ensemble,gross_ped_revenue,2044,2034.3331707692005,2001.12400644232,33.209164326880455,1.6595255576350345,PREBU26,BEFU26
ensemble,gross_ped_revenue,2045,1856.0428918603084,1836.75893734676,19.28395451354845,1.0498903324463777,PREBU26,BEFU26
ensemble,gross_ped_revenue,2046,1705.31819583753,1682.83176212351,22.486433714019995,1.3362258913894698,PREBU26,BEFU26
ensemble,gross_ped_revenue,2047,1564.3975222698289,1539.34886075719,25.048661512638773,1.6272244811561163,PREBU26,BEFU26
ensemble,gross_ped_revenue,2048,1435.148035950264,1408.07152484935,27.076511100914104,1.922949979675999,PREBU26,BEFU26
ensemble,gross_ped_revenue,2049,1315.0194493140943,1286.41492093412,28.604528379974454,2.223584934727242,PREBU26,BEFU26
