scenario_name,scenario_role,stream,stream_label,model,target_period,horizon,availability_status,gap_code,gap_reason,fixed_finalist_only,broad_search_run,score_basis,scorer_version,source_artifact_hashes,parity_status,max_parity_delta,stored_replay_max_delta,failing_component,capability_status,forecast,prediction,forecast_available,source_recipe,training_window_start,training_window_end,training_window_rows,required_components,missing_artifacts,horizon_support_status,horizon_support_label,horizon_support_note,backtest_supported_max_horizon,fitted_state_basis,fitted_state_sha256,fitted_state_training_fit_replay_delta,base_forecast,residual_log_correction,residual_multiplier,final_log_forecast,demand_raw_forecast,demand_calibrated_delta,demand_price_only_raw_forecast,demand_gdp_input_level_factor,demand_gdp_model_factor_raw,demand_gdp_model_factor,demand_gdp_model_delta,demand_gdp_factor_source_scenario_name,demand_gdp_factor_source_raw_forecast,demand_gdp_factor_source_price_only_forecast,demand_gdp_model_basis,demand_gdp_sign_guard_applied,demand_gdp_downside_sign_guard_applied,demand_gdp_identity_guard_applied,demand_gdp_guard_clip_amount,demand_gdp_guard_reason,demand_reference_scenario_name,demand_reference_forecast,demand_generalized_price_field,demand_reference_price,demand_variant_price,demand_price_ratio,demand_fuel_price_field,demand_reference_fuel_price_cpl,demand_variant_fuel_price_cpl,demand_fuel_price_ratio,demand_reference_fuel_cost_nzd_per_1000km,demand_variant_fuel_cost_nzd_per_1000km,demand_ruc_price_field,demand_reference_ruc_price_nzd_per_1000km,demand_variant_ruc_price_nzd_per_1000km,demand_ruc_price_ratio,demand_diesel_litres_per_100km,demand_intensity_source,demand_conflict_fuel_component_changed,demand_policy_price_component_changed,demand_elasticity,demand_calibration_applied,demand_calibration_kind,demand_calibration_basis,demand_output_layer,demand_calibration_note,conflict_calibration_applied,policy_raw_forecast,policy_calibrated_delta,policy_reference_scenario_name,policy_reference_forecast,policy_generalized_price_field,policy_reference_price,policy_variant_price,policy_price_ratio,policy_fuel_price_ratio,policy_ruc_price_ratio,policy_demand_elasticity,policy_elasticity_level,policy_elasticity_source_cell,policy_elasticity_source_path,policy_elasticity_source_workbook,policy_elasticity_source_sha256,policy_calibration_applied,policy_calibration_basis,policy_output_layer,policy_component_forecasts_basis,policy_calibration_note
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2030Q4,20,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1483.957138917635,1482.8912166044233,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1482.8912166044233,1.0659223132115585,1483.1773030641727,0.9999302123217131,0.9998071124341247,0.9998071124341247,-0.2860863264729687,middle_east_high,1482.890525782902,1483.176612109375,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,False,False,False,0.0,,current_basecase,1484.243431020211,real_petrol_price_cents_per_litre,240.0,240.0,1.0,real_petrol_price_cents_per_litre,240.0,240.0,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1482.8912166044233,1.0659223132115585,current_basecase,1484.243431020211,real_petrol_price_cents_per_litre,240.0,240.0,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2031Q1,21,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1464.0244323902116,1463.3117893598426,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1463.3117893598426,0.7126430303690086,1463.4625876705875,1.0,0.9998969578641673,1.0,-0.15079827321778794,middle_east_high,1463.3114252062555,1463.4622234794733,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,0.00010304213583267607,identity_gdp_input_forces_identity_factor,current_basecase,1464.0244323902116,real_petrol_price_cents_per_litre,239.9375,239.9375,1.0,real_petrol_price_cents_per_litre,239.9375,239.9375,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1463.3117893598426,0.7126430303690086,current_basecase,1464.0244323902116,real_petrol_price_cents_per_litre,239.9375,239.9375,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2031Q2,22,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1454.24328313408,1453.8651008874285,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1453.8651008874285,0.3781822466514768,1453.9451330220613,1.0,0.999944955189288,1.0,-0.08003212399376025,middle_east_high,1453.864907618087,1453.9449397420808,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,5.504481071194611e-05,identity_gdp_input_forces_identity_factor,current_basecase,1454.24328313408,real_petrol_price_cents_per_litre,239.875,239.875,1.0,real_petrol_price_cents_per_litre,239.875,239.875,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1453.8651008874285,0.3781822466514768,current_basecase,1454.24328313408,real_petrol_price_cents_per_litre,239.875,239.875,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2031Q3,23,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1459.1728542522335,1458.9701381593104,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1458.9701381593104,0.20271609292308312,1459.0130396350298,1.0,0.9999705955501742,1.0,-0.04290147267261091,middle_east_high,1458.9700345553442,1459.0129360280168,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,2.9404449825798373e-05,identity_gdp_input_forces_identity_factor,current_basecase,1459.1728542522335,real_petrol_price_cents_per_litre,239.8125,239.8125,1.0,real_petrol_price_cents_per_litre,239.8125,239.8125,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1458.9701381593104,0.20271609292308312,current_basecase,1459.1728542522335,real_petrol_price_cents_per_litre,239.8125,239.8125,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2031Q4,24,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1475.8721732520073,1475.7626426712397,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1475.7626426712397,0.10953058076756861,1475.7858235808642,1.0,0.9999842924974245,1.0,-0.023180908745416673,middle_east_high,1475.762586690632,1475.7857675993773,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,1.5707502575512677e-05,identity_gdp_input_forces_identity_factor,current_basecase,1475.8721732520073,real_petrol_price_cents_per_litre,239.75,239.75,1.0,real_petrol_price_cents_per_litre,239.75,239.75,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1475.7626426712397,0.10953058076756861,current_basecase,1475.8721732520073,real_petrol_price_cents_per_litre,239.75,239.75,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2032Q1,25,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1455.198579852352,1455.1408889246622,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1455.1408889246622,0.05769092768969131,1455.1530987239353,1.0,0.999991609268274,1.0,-0.012209799024276435,middle_east_high,1455.1408594385687,1455.153069237593,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,8.39073172598237e-06,identity_gdp_input_forces_identity_factor,current_basecase,1455.198579852352,real_petrol_price_cents_per_litre,239.6875,239.6875,1.0,real_petrol_price_cents_per_litre,239.6875,239.6875,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1455.1408889246622,0.05769092768969131,current_basecase,1455.198579852352,real_petrol_price_cents_per_litre,239.6875,239.6875,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2032Q2,26,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1445.1751786055236,1445.1445730073724,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1445.1445730073724,0.030605598151169033,1445.1510504717728,1.0,0.9999955177942139,1.0,-0.0064774643301461765,middle_east_high,1445.1445573645688,1445.151034828899,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,4.482205786082716e-06,identity_gdp_input_forces_identity_factor,current_basecase,1445.1751786055236,real_petrol_price_cents_per_litre,239.625,239.625,1.0,real_petrol_price_cents_per_litre,239.625,239.625,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1445.1445730073724,0.030605598151169033,current_basecase,1445.1751786055236,real_petrol_price_cents_per_litre,239.625,239.625,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2032Q3,27,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1449.9128640918489,1449.896461384724,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1449.896461384724,0.01640270712482561,1449.8999329183978,1.0,0.9999976056736087,1.0,-0.003471533653964798,middle_east_high,1449.8964530011074,1449.8999245347613,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,2.3943263912640234e-06,identity_gdp_input_forces_identity_factor,current_basecase,1449.9128640918489,real_petrol_price_cents_per_litre,239.5625,239.5625,1.0,real_petrol_price_cents_per_litre,239.5625,239.5625,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1449.896461384724,0.01640270712482561,current_basecase,1449.9128640918489,real_petrol_price_cents_per_litre,239.5625,239.5625,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2032Q4,28,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1466.4193394555875,1466.410477612442,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1466.410477612442,0.008861843145496096,1466.4123531717976,1.0,0.9999987209877563,1.0,-0.0018755593482637778,middle_east_high,1466.4104730830386,1466.4123486423869,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,1.2790122436712181e-06,identity_gdp_input_forces_identity_factor,current_basecase,1466.4193394555875,real_petrol_price_cents_per_litre,239.5,239.5,1.0,real_petrol_price_cents_per_litre,239.5,239.5,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1466.410477612442,0.008861843145496096,current_basecase,1466.4193394555875,real_petrol_price_cents_per_litre,239.5,239.5,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2033Q1,29,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1445.798240610764,1445.7935733153545,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1445.7935733153545,0.00466729540949018,1445.7945611233238,1.0,0.9999993167715561,1.0,-0.0009878079665668338,middle_east_high,1445.7935709298358,1445.7945587378024,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,6.832284439317604e-07,identity_gdp_input_forces_identity_factor,current_basecase,1445.798240610764,real_petrol_price_cents_per_litre,239.4375,239.4375,1.0,real_petrol_price_cents_per_litre,239.4375,239.4375,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1445.7935733153545,0.00466729540949018,current_basecase,1445.798240610764,real_petrol_price_cents_per_litre,239.4375,239.4375,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
middle_east_high__12c_delay_6m,comparison,PED,PED VKT per capita,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2033Q2,30,numeric_forecast_available,,,True,False,forward_assumption_workbook,ped-ar1-forward-scorer-v1,"{""AR1"": ""361c3364836b21374f9c99f798da94742f3674b3a177484e8f4d4601f700c7a6""}",passed,0.0,0.0,,numeric_forecast_available,1435.7751481503478,1435.7726722368716,True,AR(1) engine: GLSAR AR(1)-error regression on the Schiff-style levels specification plus one lagged log target; expanding window; log target.,2002Q2,2025Q4,95,,,long_range_extrapolation_h13_plus,H13-H100 long-range extrapolation,"H1-H12 are the validated backtest-supported horizon; H13-H100 are long-range extrapolation, not validated 2050 accuracy.",12,,,,,,,,1435.7726722368716,0.0024759134762462054,1435.7731962509527,1.0,0.9999996350300444,1.0,-0.0005240140792466264,middle_east_high,1435.7726709713984,1435.7731949854776,published_conflict_family_raw_price_plus_gdp_replay_divided_by_matching_published_price_only_replay; policy timing never changes the GDP family factor; an identity GDP input forces an identity factor and a positive response to lower GDP is capped at identity,True,False,True,3.6496995559076595e-07,identity_gdp_input_forces_identity_factor,current_basecase,1435.7751481503478,real_petrol_price_cents_per_litre,239.375,239.375,1.0,real_petrol_price_cents_per_litre,239.375,239.375,1.0,,,,,,,,,False,False,-0.144116582,True,identity_to_base,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,"Conflict and policy fuel/RUC inputs are combined into one generalized-cost ratio against Base. The calibrated value replaces, rather than multiplies, the raw fixed-finalist replay.",False,1435.7726722368716,0.0024759134762462054,current_basecase,1435.7751481503478,real_petrol_price_cents_per_litre,239.375,239.375,1.0,1.0,,-0.144116582,Med,D266,data/current_revenue_outlook/sensitivity_seed_inputs.csv,Revenue Model2.1 with fuel calcs.xlsx,54ed1cfee4fa533b655575ff41f59ba656f6c53350d52b9b02482bab1d16a3a7,True,governed_single_generalized_running_cost_elasticity,governed_structural_identity_to_base,raw_fitted_replay_not_reconciled_to_structural_overlay,"PED uses the retail pump-price ratio. Light and Heavy RUC use one combined diesel-plus-RUC cost per 1,000 km ratio against Base, then apply the governed retail-diesel demand elasticity once. RUC-only ratios are never raised to the diesel elasticity independently."
