stream,period,period_label,year,quarter,period_index,trend_index,target,log_target,target_lag_1,target_lag_4,log_trend,nominal_gdp_sa_nzd,population,nominal_gdp_per_capita_nzd,gdp_deflator_sa,gdp_rebasing_factor,real_gdp_per_capita_nzd,log_real_gdp_per_capita,petrol_price_nominal_cents_per_litre,cpi_rebasing_factor,real_petrol_price_cents_per_litre,log_real_petrol_price,light_petrol_vkt_total_km,log_total_vkt,unemployment_percent,unemployment_rate,log_unemployment_rate,post_2011_dummy,dummy_2020,post_2020_dummy,q2_dummy,q3_dummy,q4_dummy,post_2011_x_log_trend,data_status,notes,log_target_lag_1,log_target_lag_4,diff_log_target_lag_1_lag_4,real_gdp_sa_nzd,log_real_gdp,diesel_price_nominal_cents_per_litre,real_diesel_price_cents_per_litre,log_real_diesel_price,light_ruc_revenue_nzd,light_ruc_price_nominal_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,log_real_light_ruc_price,lagged_real_light_ruc_price_nzd_per_1000km,log_lagged_real_light_ruc_price,diesel_x_ruc_price,gdp_x_post2020,ruc_x_post2020,diesel_x_post2020,time_trend,log_real_diesel_price_diff1,log_real_diesel_price_lag1,log_real_diesel_price_lag4,log_real_light_ruc_price_diff1,log_real_light_ruc_price_lag1,log_real_light_ruc_price_lag4,log_real_gdp_diff1,log_real_gdp_lag1,log_real_gdp_lag4,heavy_ruc_revenue_nzd,heavy_ruc_price_nominal_nzd_per_1000km,real_heavy_ruc_price_nzd_per_1000km,log_real_heavy_ruc_price,lead_real_heavy_ruc_price_nzd_per_1000km,log_lead_real_heavy_ruc_price
PED,2021Q1,Mar 2021,2021,1,77,77,1517.525141584026,7.32483609056183,1541.7142427336294,1506.7858332566739,4.343805421853684,86716000000.0,5083400.0,17058.66152575048,1258.0,1.240858505564388,21167.385247771464,9.960216844350041,200.29999997320598,1.25374531835206,251.12518723232472,5.5259515687090355,7714187304.728237,22.766326977579517,4.6,0.046,-3.079113882493042,1.0,0.0,1.0,0,0,0,4.343805421853684,Historical official/source data,No special note,7.340650220953795,7.317734073899965,0.02291614705382994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2021Q2,Jun 2021,2021,2,78,78,1521.016306340223,7.327134013004076,1517.525141584026,1476.9731528047046,4.356708826689592,88442000000.0,5084600.0,17394.091963969633,1273.0,1.2262372348782404,21329.283233115944,9.967836207202511,212.89999989884188,1.2375231053604436,263.46866900605295,5.5739344577090355,7733759511.217498,22.768860934641268,4.0,0.04,-3.2188758248682006,1.0,0.0,1.0,1,0,0,4.356708826689592,Historical official/source data,No special note,7.32483609056183,7.2977501055244085,0.027085985037421878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2021Q3,Sep 2021,2021,3,79,79,1489.1106467848222,7.305934339382447,1521.016306340223,1518.7948311969797,4.3694478524670215,86465000000.0,5086100.0,17000.25559859224,1302.0,1.1989247311827957,20382.02687358102,9.922408755883552,227.39999995081513,1.2106690777576854,275.30614822255103,5.617883744709036,7573765660.612284,22.74795622597011,3.3,0.033,-3.4112477175156566,1.0,0.0,1.0,0,1,0,4.3694478524670215,Historical official/source data,No special note,7.327134013004076,7.325672425136805,0.0014615878672712412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2021Q4,Dec 2021,2021,4,80,80,1475.7690225316271,7.2969345041150575,1489.1106467848222,1541.7142427336294,4.382026634673881,91173000000.0,5085400.0,17928.383214693044,1320.0,1.1825757575757576,21201.671362224122,9.961835295393325,245.39999995673443,1.1934046345811051,292.86149727456984,5.6796997917090355,7504875787.182337,22.738818751219632,3.2,0.032,-3.4420193761824103,1.0,0.0,1.0,0,0,1,4.382026634673881,Historical official/source data,No special note,7.305934339382447,7.340650220953795,-0.03471588157134775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2022Q1,Mar 2022,2022,1,81,81,1455.9408190336771,7.283407581662471,1475.7690225316271,1517.525141584026,4.394449154672439,92559000000.0,5081800.0,18213.821874139085,1339.0,1.1657953696788648,21233.58920502697,9.963339603291766,266.800000051319,1.1725043782837128,312.8241681862663,5.7456412697090355,7398800054.16534,22.724583669165497,3.3,0.033,-3.4112477175156566,1.0,0.0,1.0,0,0,0,4.394449154672439,Historical official/source data,No special note,7.2969345041150575,7.32483609056183,-0.027901586446772875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2022Q2,Jun 2022,2022,2,82,82,1488.860008088108,7.305766010861885,1455.9408190336771,1521.016306340223,4.406719247264253,95107000000.0,5081700.0,18715.58730346144,1358.0,1.1494845360824741,21513.278189030414,9.976425613672879,283.6999999718991,1.1533161068044788,327.19577946802144,5.790558705709035,7565939903.101339,22.746922420104468,3.3,0.033,-3.4112477175156566,1.0,0.0,1.0,1,0,0,4.406719247264253,Historical official/source data,No special note,7.283407581662471,7.327134013004076,-0.043726431341605476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2022Q3,Sep 2022,2022,3,83,83,1524.7505981978798,7.329586133501709,1488.860008088108,1489.1106467848222,4.418840607796598,97704000000.0,5093700.0,19181.34165734142,1364.0,1.1444281524926687,21951.667395241908,9.99659837895501,271.89999998289994,1.1290050590219225,306.9764755287547,5.726771117709036,7766622122.04054,22.773101173473922,3.3,0.033,-3.4112477175156566,1.0,0.0,1.0,0,1,0,4.418840607796598,Historical official/source data,No special note,7.305766010861885,7.305934339382447,-0.00016832852056225533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2022Q4,Dec 2022,2022,4,84,84,1549.0269452327714,7.345382235509454,1524.7505981978798,1475.7690225316271,4.430816798843313,99981000000.0,5120700.0,19524.869646727988,1392.0,1.1214080459770115,21895.345918493094,9.994029378082748,252.09999994924408,1.113050706566916,280.6000830690256,5.636930463709035,7932102278.453452,22.794183941929987,3.4,0.034,-3.3813947543659757,1.0,0.0,1.0,0,0,1,4.430816798843313,Historical official/source data,No special note,7.329586133501709,7.2969345041150575,0.03265162938665167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2023Q1,Mar 2023,2023,1,85,85,1521.7618781648694,7.327624072939016,1549.0269452327714,1455.9408190336771,4.442651256490317,100996000000.0,5165900.0,19550.51394723088,1409.0,1.107877927608233,21659.582875533997,9.983203262545633,245.09999993961685,1.0993431855500821,269.44901471194333,5.596379187709036,7861269686.411899,22.785213968053153,3.5,0.035,-3.3524072174927233,1.0,0.0,1.0,0,0,0,4.442651256490317,Historical official/source data,No special note,7.345382235509454,7.283407581662471,0.061974653846982974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2023Q2,Jun 2023,2023,2,86,86,1532.8575398021367,7.334888945526989,1521.7618781648694,1488.860008088108,4.454347296253507,103162000000.0,5200000.0,19838.846153846152,1429.0,1.0923722883135059,21671.40577057652,9.983748964164974,241.89999989993441,1.0877335499593825,263.12274562632996,5.572620636709035,7970859206.97111,22.799058129078645,3.7,0.037000000000000005,-3.2968373663379125,1.0,0.0,1.0,1,0,0,4.454347296253507,Historical official/source data,No special note,7.327624072939016,7.305766010861885,0.021858062077130924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2023Q3,Sep 2023,2023,3,87,87,1531.4092323893383,7.333943657385768,1532.8575398021367,1524.7505981978798,4.465908118654584,104531000000.0,5238700.0,19953.614446332107,1448.0,1.0780386740331491,21510.768059892554,9.976308928732267,282.79999996932,1.068635275339186,302.2100558331361,5.711122324709035,8022593545.718026,22.805527591300127,4.0,0.04,-3.2188758248682006,1.0,0.0,1.0,0,1,0,4.465908118654584,Historical official/source data,No special note,7.334888945526989,7.329586133501709,0.00530281202527938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2023Q4,Dec 2023,2023,4,88,88,1537.9692201421399,7.338218136953846,1531.4092323893383,1549.0269452327714,4.477336814478207,103942000000.0,5263100.0,19749.19724116965,1435.0,1.0878048780487806,21483.273096491866,9.97502991580818,280.99999992369857,1.0635424940428913,298.85544074490264,5.6999599807090355,8094485802.530096,22.81444890167927,4.0,0.04,-3.2188758248682006,1.0,0.0,1.0,0,0,1,4.477336814478207,Historical official/source data,No special note,7.333943657385768,7.345382235509454,-0.011438578123685872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2024Q1,Mar 2024,2024,1,89,89,1520.2757620778643,7.326647019804913,1537.9692201421399,1521.7618781648694,4.48863636973214,105841000000.0,5283100.0,20033.881622532226,1460.0,1.069178082191781,21419.78713203617,9.972070406138922,274.50000010689484,1.0568271507498026,290.09905299379017,5.670222426709035,8031768878.633565,22.80667062441125,4.4,0.044000000000000004,-3.123565645063876,1.0,0.0,1.0,0,0,0,4.48863636973214,Historical official/source data,No special note,7.338218136953846,7.327624072939016,0.010594064014830096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2024Q2,Jun 2024,2024,2,90,90,1507.4384642146947,7.318167108010112,1520.2757620778643,1532.8575398021367,4.499809670330265,106539000000.0,5289900.0,20140.078262349005,1475.0,1.0583050847457627,21314.347232221557,9.967135703922553,276.40000000674854,1.0526729559748427,290.9588050385505,5.673181693709036,7974198731.849314,22.799477008074238,4.7,0.047,-3.0576076772720784,1.0,0.0,1.0,1,0,0,4.499809670330265,Historical official/source data,No special note,7.326647019804913,7.334888945526989,-0.008241925722075827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2024Q3,Sep 2024,2024,3,91,91,1490.9243707378405,7.3071515896270265,1507.4384642146947,1531.4092323893383,4.51085950651685,106858000000.0,5301000.0,20158.083380494245,1497.0,1.042752171008684,21019.885208384447,9.953224183349638,258.2999999560196,1.04609375,270.2060155789924,5.599184688709036,7903390089.281293,22.79055762959697,4.9,0.049,-3.0159349808715104,1.0,0.0,1.0,0,1,0,4.51085950651685,Historical official/source data,No special note,7.318167108010112,7.333943657385768,-0.01577654937565587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2024Q4,Dec 2024,2024,4,92,92,1502.0182743465325,7.314564998925521,1490.9243707378405,1537.9692201421399,4.5217885770490405,108067000000.0,5307800.0,20360.036173179094,1512.0,1.0324074074074074,21019.85216027286,9.953222611117573,254.6999999053988,1.0404040404040404,264.99090899248563,5.579695519709035,7972412596.576526,22.799252993674752,5.1,0.051,-2.9759296462578115,1.0,0.0,1.0,0,0,1,4.5217885770490405,Historical official/source data,No special note,7.3071515896270265,7.338218136953846,-0.03106654732681946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2025Q1,Mar 2025,2025,1,93,93,1499.78577995301,7.313077563526842,1502.0182743465325,1520.2757620778643,4.532599493153256,109906000000.0,5317200.0,20669.901451891972,1521.0,1.0262984878369494,21213.4886038155,9.96239251323273,266.69999986678164,1.0307929176289454,274.9124709943192,5.616452759709035,7974660949.166144,22.799534970502425,5.1,0.051,-2.9759296462578115,1.0,0.0,1.0,0,0,0,4.532599493153256,Historical official/source data,No special note,7.314564998925521,7.326647019804913,-0.01208202087939192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2025Q2,Jun 2025,2025,2,94,94,1476.2931862205082,7.29728962108572,1499.78577995301,1507.4384642146947,4.543294782270004,110143000000.0,5320600.0,20701.236702627524,1535.0,1.0169381107491857,21051.876542541737,9.954744982051274,253.60000007384028,1.0252679938744258,260.0079633222605,5.560712258709035,7854765526.604836,22.784386257999028,5.2,0.052000000000000005,-2.9565115604007097,1.0,0.0,1.0,1,0,0,4.543294782270004,Historical official/source data,No special note,7.313077563526842,7.318167108010112,-0.0050895444832699255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2025Q3,Sep 2025,2025,3,95,95,1544.6797387351803,7.342571879,1476.2931862205082,1490.9243707378405,4.553876891600541,111669000000.0,5331100.0,20946.708934366266,1542.0,1.0123216601815823,21204.80716377804,9.961983187963924,253.99999992802674,1.0151630022744504,257.8514025046458,5.552383459709035,8234842155.17112,22.83164003283568,5.3,0.053,-2.9374633654300153,1.0,0.0,1.0,0,1,0,4.553876891600541,Historical official/source data,No special note,7.29728962108572,7.3071515896270265,-0.00986196854130661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2025Q4,Dec 2025,2025,4,96,96,1565.5435343949114,7.355988349,1544.6797387351803,1502.0182743465325,4.564348191467836,113094000000.0,5342000.0,21170.722575814303,1561.0,1.0,21170.722575814303,9.960374495611342,260.6,1.0090429540316503,262.9565938206481,5.57198897604971,8363133560.737617,22.847099021652042,5.4,0.054000000000000006,-2.9187712324178627,1.0,0.0,1.0,0,0,1,4.564348191467836,Historical official/source data,"Latest full official quarter for GDP, population, labour and RUC/VKT inputs. Fuel prices refreshed from Stats NZ CPI detailed table.",7.342571879,7.314564998925521,0.02800688007447949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PED,2026Q1,Mar 2026,2026,1,97,97,0.0,,1565.5435343949114,1499.78577995301,4.574710978503383,114677316000.0,5361300.0,21389.833808964242,1567.1821782178217,0.9960552268244576,21305.45576632533,9.966718458163555,269.8,1.0,269.8,5.597680943773655,0.0,0.0,5.3,0.053,-2.9374633654300153,1.0,0.0,1.0,0,0,0,4.574710978503383,Provisional quarterly PED bridge; macro inputs are official Q1 actuals,"PED target is provisionally bridged from the MBU26 annual spine and Core Gross PED revenue split; macro inputs are official quarterly actuals. The provisional target is stored only in the governed sidecar, never in the fitting target column.",7.355988349,7.313077563526842,0.04291078547315852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIGHT_RUC,2002Q1,Mar 2002,2002,1,1,1,0.0,,,,0.0,32976000000.0,,,835.0,1.8694610778443115,,,,1.84181568088033,,,,,,,,,,0.0,0,0,0,,Historical official/source data,No special note,,,,61647348502.99402,24.84469605675909,61.45219832258123,113.18362249509804,4.729011477697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
LIGHT_RUC,2002Q2,Jun 2002,2002,2,2,2,0.0,,0.0,,0.6931471805599453,32897000000.0,,,825.0,1.892121212121212,,,,1.82425068119891,,,,,,,,,,0.0,1,0,0,,Historical official/source data,No special note,,,,62245111515.15151,24.854345839330513,65.59999997837998,119.67084464720817,4.784745012697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05573353499999989,4.729011477697127,,0.0,0.0,,0.00964978257142235,24.84469605675909,,,,,,,
LIGHT_RUC,2002Q3,Sep 2002,2002,3,3,3,0.0,,0.0,,1.0986122886681098,33866000000.0,,,832.0,1.8762019230769231,,,,1.8143631436314362,,,,,,,,,,0.0,0,1,0,,Historical official/source data,No special note,,,,63539454326.92308,24.874926877883784,64.49999998740319,117.02642274137244,4.762399744697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.022345267999999585,4.784745012697127,,0.0,0.0,,0.02058103855327076,24.854345839330513,,,,,,,
LIGHT_RUC,2002Q4,Dec 2002,2002,4,4,4,0.0,,0.0,,1.3862943611198906,33950000000.0,,,820.0,1.9036585365853658,,,,1.8045822102425877,,,,,,,,,,0.0,0,0,1,,Historical official/source data,No special note,,,,64629207317.073166,24.89193227120825,65.3999999810459,118.01967651566099,4.770851360697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.00845161599999944,4.762399744697127,,0.0,0.0,,0.017005393324467377,24.874926877883784,,,,,,,
LIGHT_RUC,2003Q1,Mar 2003,2003,1,5,5,0.0,,0.0,0.0,1.6094379124341003,34462000000.0,,,828.0,1.8852657004830917,,,,1.7973154362416108,,,,,,,,,,0.0,0,0,0,,Historical official/source data,No special note,,,,64970026570.04831,24.897191870797492,70.79999997775745,127.24993284592917,4.846153127697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.07530176700000002,4.770851360697127,4.729011477697127,0.0,0.0,0.0,0.0052595995892410485,24.89193227120825,24.84469605675909,,,,,,
LIGHT_RUC,2003Q2,Jun 2003,2003,2,6,6,0.0,,0.0,0.0,1.791759469228055,34938000000.0,,,836.0,1.8672248803827751,,,,1.7973154362416108,,,,,,,,,,0.0,1,0,0,,Historical official/source data,No special note,,,,65237102870.8134,24.90129420646018,59.30000002264279,106.58080540982377,4.668903433697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.17724969399999946,4.846153127697127,4.784745012697127,0.0,0.0,0.0,0.004102335662686585,24.897191870797492,24.854345839330513,,,,,,
LIGHT_RUC,2003Q3,Sep 2003,2003,3,7,7,0.0,,0.0,0.0,1.9459101490553132,35703000000.0,,,841.0,1.8561236623067776,,,,1.7901069518716577,,,,,,,,,,0.0,0,1,0,,Historical official/source data,No special note,,,,66269183115.33888,24.91699081635731,60.19999997987252,107.76443846664345,4.679947719697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.011044285999999737,4.668903433697127,4.762399744697127,0.0,0.0,0.0,0.015696609897130287,24.90129420646018,24.874926877883784,,,,,,
LIGHT_RUC,2003Q4,Dec 2003,2003,4,8,8,0.0,,0.0,0.0,2.0794415416798357,36381000000.0,,,847.0,1.8429752066115703,,,,1.7758620689655173,,,,,,,,,,0.0,0,0,1,,Historical official/source data,No special note,,,,67049280991.73554,24.928693723152552,58.2000000160934,103.35517244237276,4.6381713326971274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.04177638699999964,4.679947719697127,4.770851360697127,0.0,0.0,0.0,0.011702906795242995,24.91699081635731,24.89193227120825,,,,,,
LIGHT_RUC,2004Q1,Mar 2004,2004,1,9,9,0.0,,0.0,0.0,2.1972245773362196,37466000000.0,,,850.0,1.836470588235294,,,,1.7688243064729194,,,,,,,,,,0.0,0,0,0,,Historical official/source data,No special note,,,,68805207058.82353,24.95454526301635,63.69999999141873,112.67410830714621,4.724499654697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.08632832199999996,4.6381713326971274,4.846153127697127,0.0,0.0,0.0,0.025851539863797512,24.928693723152552,24.897191870797492,,,,,,
LIGHT_RUC,2004Q2,Jun 2004,2004,2,10,10,0.0,,0.0,0.0,2.302585092994046,38019000000.0,,,862.0,1.8109048723897911,,,,1.7549148099606815,,,,,,,,,,0.0,1,0,0,,Historical official/source data,No special note,,,,68848792343.38747,24.955178521566186,71.60000002318493,125.65190043387237,4.833515388697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.10901573399999975,4.724499654697127,4.668903433697127,0.0,0.0,0.0,0.000633258549836313,24.95454526301635,24.90129420646018,,,,,,
LIGHT_RUC,2004Q3,Sep 2004,2004,3,11,11,0.0,,0.0,0.0,2.3978952727983707,38645000000.0,,,875.0,1.784,,,,1.7457627118644068,,,,,,,,,,0.0,0,1,0,,Historical official/source data,No special note,,,,68942680000.0,24.956541271663063,76.40000001533625,133.37627121321412,4.893174240697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.059658852000000095,4.833515388697127,4.679947719697127,0.0,0.0,0.0,0.0013627500968773631,24.955178521566186,24.91699081635731,,,,,,
LIGHT_RUC,2004Q4,Dec 2004,2004,4,12,12,0.0,,0.0,0.0,2.4849066497880004,38871000000.0,,,879.0,1.775881683731513,,,,1.7299741602067182,,,,,,,,,,0.0,0,0,1,,Historical official/source data,No special note,,,,69030296928.32764,24.95781133109145,80.19999997780168,138.74392761017629,4.932629986697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.03945574599999979,4.893174240697127,4.6381713326971274,0.0,0.0,0.0,0.0012700594283856503,24.956541271663063,24.928693723152552,,,,,,
LIGHT_RUC,2005Q1,Mar 2005,2005,1,13,13,0.0,,0.0,0.0,2.5649493574615367,39022000000.0,,,880.0,1.7738636363636364,,,,1.7210796915167095,,,,,,,,,,0.0,0,0,0,,Historical official/source data,No special note,,,,69219706818.18182,24.9605514396373,78.99999997766866,135.96529559138605,4.912399673697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-0.02023031299999989,4.932629986697127,4.724499654697127,0.0,0.0,0.0,0.002740108545850717,24.95781133109145,24.95454526301635,,,,,,
LIGHT_RUC,2005Q2,Jun 2005,2005,2,14,14,0.0,,0.0,0.0,2.6390573296152584,40272000000.0,,,886.0,1.7618510158013545,,,,1.7079081632653061,,,,,,,,,,0.0,1,0,0,,Historical official/source data,No special note,,,,70953264108.35214,24.985287245249722,86.19999997299483,147.22168362734703,4.991939502697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07953982899999978,4.912399673697127,4.833515388697127,0.0,0.0,0.0,0.024735805612422723,24.9605514396373,24.955178521566186,,,,,,
LIGHT_RUC,2005Q3,Sep 2005,2005,3,15,15,0.0,,0.0,0.0,2.70805020110221,40823000000.0,,,896.0,1.7421875,,,,1.6885245901639345,,,,,,,,,,0.0,0,1,0,,Historical official/source data,No special note,,,,71121320312.5,24.9876529925537,97.49999996460765,164.63114748122277,5.103707501697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.11176799900000045,4.991939502697127,4.893174240697127,0.0,0.0,0.0,0.0023657473039762067,24.985287245249722,24.956541271663063,,,,,,
LIGHT_RUC,2005Q4,Dec 2005,2005,4,16,16,0.0,,0.0,0.0,2.772588722239781,40680000000.0,,,893.0,1.7480403135498321,,,,1.6758448060075093,,,,,,,,,,0.0,0,0,1,,Historical official/source data,No special note,,,,71110279955.20717,24.987497747765705,98.00000000996245,164.23279100543144,5.101284878697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.002422623000000179,5.103707501697127,4.932629986697127,0.0,0.0,0.0,-0.00015524478799378016,24.9876529925537,24.95781133109145,,,,,,
LIGHT_RUC,2006Q1,Mar 2006,2006,1,17,17,0.0,,0.0,0.0,2.833213344056216,41175000000.0,,,896.0,1.7421875,,,,1.6674968866749689,,,,,,,,,,0.0,0,0,0,,Historical official/source data,No special note,,,,71734570312.5,24.996238620550617,105.99999998310878,176.75466995938064,5.174762725697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.07347784699999949,5.101284878697127,4.912399673697127,0.0,0.0,0.0,0.008740872784912312,24.987497747765705,24.9605514396373,,,,,,
LIGHT_RUC,2006Q2,Jun 2006,2006,2,18,18,0.0,,0.0,0.0,2.8903717578961645,41785000000.0,,,913.0,1.709748083242059,,,,1.6409313725490196,,,,,,,,,,0.0,1,0,0,,Historical official/source data,No special note,,,,71441823658.26944,24.992149300320275,125.50000004997699,205.93688733691076,5.327569749697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.15280702400000035,5.174762725697127,4.991939502697127,0.0,0.0,0.0,-0.004089320230342253,24.996238620550617,24.985287245249722,,,,,,
LIGHT_RUC,2006Q3,Sep 2006,2006,3,19,19,0.0,,0.0,0.0,2.9444389791664403,42293000000.0,,,908.0,1.7191629955947136,,,,1.6309378806333739,,,,,,,,,,0.0,0,1,0,,Historical official/source data,No special note,,,,72708560572.68723,25.009724966585118,121.89999999648404,198.81132764347396,5.292356272697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-0.035213477000000104,5.327569749697127,5.103707501697127,0.0,0.0,0.0,0.017575666264843193,24.992149300320275,24.9876529925537,,,,,,
LIGHT_RUC,2006Q4,Dec 2006,2006,4,20,20,0.0,,0.0,0.0,2.995732273553991,43649000000.0,,,930.0,1.678494623655914,,,,1.6329268292682926,,,,,,,,,,0.0,0,0,1,,Historical official/source data,No special note,,,,73264611827.95699,25.01734354383028,99.7999999946942,162.96609755231162,5.0935421886971275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-0.19881408399999945,5.292356272697127,5.101284878697127,0.0,0.0,0.0,0.007618577245160907,25.009724966585118,24.987497747765705,,,,,,
LIGHT_RUC,2007Q1,Mar 2007,2007,1,21,21,0.0,,0.0,0.0,3.044522437723423,44172000000.0,,,934.0,1.671306209850107,,,,1.625,,,,,,,,,,0.0,0,0,0,,Historical official/source data,No special note,,,,73824937901.49893,25.024962423417886,94.79999996724189,154.04999994676808,5.037277224697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-0.05626496400000036,5.0935421886971275,5.174762725697127,0.0,0.0,0.0,0.007618879587607097,25.01734354383028,24.996238620550617,,,,,,
LIGHT_RUC,2007Q2,Jun 2007,2007,2,22,22,0.0,,0.0,0.0,3.091042453358316,45244000000.0,,,944.0,1.6536016949152543,,,,1.609375,,,,,,,,,,0.0,1,0,0,,Historical official/source data,No special note,,,,74815555084.74577,25.03829165598548,99.29999997776044,159.8109374642082,5.073991475697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.03671425100000025,5.037277224697127,5.327569749697127,0.0,0.0,0.0,0.013329232567592442,25.024962423417886,24.992149300320275,,,,,,
LIGHT_RUC,2007Q3,Sep 2007,2007,3,23,23,0.0,,0.0,0.0,3.1354942159291497,46562000000.0,,,962.0,1.6226611226611227,,,,1.6016746411483254,,,,,,,,,,0.0,0,1,0,,Historical official/source data,No special note,,,,75554347193.3472,25.048118064623225,105.79999996471119,169.45717697697162,5.132600251697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.05860877599999981,5.073991475697127,5.292356272697127,0.0,0.0,0.0,0.009826408637746198,25.03829165598548,25.009724966585118,,,,,,
LIGHT_RUC,2007Q4,Dec 2007,2007,4,24,24,0.0,,0.0,0.0,3.1780538303479458,47184000000.0,,,970.0,1.609278350515464,,,,1.58274231678487,,,,,,,,,,0.0,0,0,1,,Historical official/source data,No special note,,,,75932189690.72165,25.053106538037333,118.50000000438355,187.55496454594513,5.234071946697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.10147169499999986,5.132600251697127,5.0935421886971275,0.0,0.0,0.0,0.004988473414108796,25.048118064623225,25.01734354383028,,,,,,
LIGHT_RUC,2008Q1,Mar 2008,2008,1,25,25,0.0,,0.0,0.0,3.2188758248682006,47595000000.0,,,983.0,1.5879959308240081,,,,1.5715962441314555,,,,,,,,,,0.0,0,0,0,,Historical official/source data,No special note,,,,75580666327.56866,25.048466351017947,125.50000003306066,197.23532869045567,5.284397577697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.05032563099999976,5.234071946697127,5.037277224697127,0.0,0.0,0.0,-0.004640187019386843,25.053106538037333,25.024962423417886,,,,,,
LIGHT_RUC,2008Q2,Jun 2008,2008,2,26,26,0.0,,0.0,0.0,3.258096538021482,47561000000.0,,,996.0,1.5672690763052208,,,,1.5479768786127168,,,,,,,,,,0.0,1,0,0,,Historical official/source data,No special note,,,,74540884538.1526,25.03461359755111,161.80000005071508,250.46265903804337,5.5233098436971275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.2389122660000007,5.284397577697127,5.073991475697127,0.0,0.0,0.0,-0.013852753466835566,25.048466351017947,25.03829165598548,,,,,,
