page,chart_id,chart_title,stream,stream_label,model,model_short,metric_name,metric_value,metric_display,source_column,source_file,calculation_basis,notes,horizon,stress_bucket,scenario,scenario_role,component_model,component_short,component_rank,weight,weight_pct,lag,acf_value,diagnostic_test,pass_status,quarterly_mape,annual_mape,fitted,residual_pct,abs_error_pct,horizon_bucket,point_type,x_metric,y_metric,value_available,paired_common_pairs,paired_model_mape,paired_schiff_mape,paired_gain_pp,paired_win_rate_pct,recommendation
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,Light RUC volume,,,Residual ACF,0.19202582382967717,0.192,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,9,0.19202582382967717,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,Light RUC volume,,,Residual ACF,0.1791330193183416,0.179,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,10,0.1791330193183416,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,Light RUC volume,,,Residual ACF,-0.0011260377194072526,-0.001,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,11,-0.0011260377194072526,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,Light RUC volume,,,Residual ACF,0.0024141782652127774,0.002,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,12,0.0024141782652127774,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,0.9153211820288494,0.915,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,1,0.9153211820288494,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,0.7853679149948569,0.785,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,2,0.7853679149948569,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,0.6687829355780057,0.669,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,3,0.6687829355780057,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,0.5463320641544501,0.546,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,4,0.5463320641544501,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,0.4242962800424789,0.424,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,5,0.4242962800424789,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,0.3017889011156338,0.302,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,6,0.3017889011156338,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,0.170083936180776,0.170,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,7,0.170083936180776,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,0.02530615382910266,0.025,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,8,0.02530615382910266,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,-0.1393290867209035,-0.139,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,9,-0.1393290867209035,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,-0.2680630528838818,-0.268,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,10,-0.2680630528838818,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,-0.34080551738261966,-0.341,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,11,-0.34080551738261966,,,,,,,,,,,,,,,,,,
Diagnostics,diagnostics_residual_autocorrelation,1. Residual Autocorrelation by Lag,,PED VKT per capita,,,Residual ACF,-0.3945206668311905,-0.395,error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,pandas Series.autocorr on mean signed forecast error percentage by lag,"All selected quarterly prediction residuals, averaged by target period",,,,,,,,,,12,-0.3945206668311905,,,,,,,,,,,,,,,,,,
