page,chart_id,chart_title,stream,stream_label,model,model_short,metric_name,metric_value,metric_display,source_column,source_file,calculation_basis,notes,horizon,stress_bucket,scenario,scenario_role,component_model,component_short,component_rank,weight,weight_pct,lag,acf_value,diagnostic_test,pass_status,quarterly_mape,annual_mape,fitted,residual_pct,abs_error_pct,horizon_bucket,point_type,x_metric,y_metric,value_available,paired_common_pairs,paired_model_mape,paired_schiff_mape,paired_gain_pp,paired_win_rate_pct,recommendation
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__dynamic_pruned__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators150__noylag__w40,Dynamic Pruned | Resid Schiffresidual GBM Learning Rate0 05…,Candidate frontier point,10.135967904907366,Qtr 10.14% / Annual 10.12%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.135967904907366,10.124065236277598,,,,,Distribution sample,10.135967904907366,10.124065236277598,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__HPOREFINE_fixedblend_schiff0.85__HEAVY_RUC__top5_mean,Heavy Hporefine Fixedblend Schiff0.85 · Heavy Top5 Mean,Candidate frontier point,10.150037252096867,Qtr 10.15% / Annual 10.42%,quarterly_mape;annual_mape,anchor_candidate_metrics.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.150037252096867,10.420248755151002,,,,,Distribution sample,10.150037252096867,10.420248755151002,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__schiff__Elastic_alpha0_005_l1_ratio0_2__ylag__w52,Schiff | Elasticnet Alpha0 005 L1 Ratio0 2 | Target Lags | …,Candidate frontier point,10.296307497824904,Qtr 10.30% / Annual 10.63%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.296307497824904,10.628658299073884,,,,,Distribution sample,10.296307497824904,10.628658299073884,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__fixedblend_schiff0.90__HEAVY_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_2__ylag__w64,Fixedblend Schiff0.90 | Heavy RUC | Dynamic Pruned | Elasti…,Candidate frontier point,10.542077065628758,Qtr 10.54% / Annual 10.81%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.542077065628758,10.809818740166603,,,,,Distribution sample,10.542077065628758,10.809818740166603,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators150__noylag__w64,Schiff No Lead | Resid Schiffresidual GBM Learning Rate0 05…,Candidate frontier point,10.7412599901598,Qtr 10.74% / Annual 11.11%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.7412599901598,11.106737242869098,,,,,Distribution sample,10.7412599901598,11.106737242869098,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__HPOREFINE_fixedblend_schiff0.95__HEAVY_RUC__solver_static_convex_top18,Heavy Hporefine Fixedblend Schiff0.95 · Heavy Static Solver Top18,Candidate frontier point,10.99942126101026,Qtr 11.00% / Annual 11.26%,quarterly_mape;annual_mape,anchor_candidate_metrics.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.99942126101026,11.25926487338824,,,,,Distribution sample,10.99942126101026,11.25926487338824,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__HPOREFINE_fixedblend_schiff0.95__HEAVY_RUC__solver_static_convex_top18,Hpo Refine Fixedblend Schiff0.95 | Heavy RUC | Static Solve…,Candidate frontier point,10.99942126101026,Qtr 11.00% / Annual 11.26%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.99942126101026,11.259264873388243,,,,,Distribution sample,10.99942126101026,11.259264873388243,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators80__noylag__w64,Schiff No Lead | Resid Schiffresidual GBM Learning Rate0 05…,Candidate frontier point,11.156378431336178,Qtr 11.16% / Annual 11.51%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.156378431336178,11.508138264301792,,,,,Distribution sample,11.156378431336178,11.508138264301792,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__schiff__Ridge_alpha1__noylag__w64,Schiff | Ridge Alpha1 | No Target Lags | W64,Candidate frontier point,11.659892479289974,Qtr 11.66% / Annual 11.27%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.659892479289974,11.272798655174633,,,,,Distribution sample,11.659892479289974,11.272798655174633,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__fixedblend_schiff1.00__HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,Fixedblend Schiff1.00 | Heavy RUC | Schiff | GBM Learning R…,Candidate frontier point,11.48264346093783,Qtr 11.48% / Annual 11.72%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.48264346093783,11.717803544852805,,,,,Distribution sample,11.48264346093783,11.717803544852805,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,Schiff No Lead | Schiff OLS | No Target Lags | W40,Candidate frontier point,11.48264346093783,Qtr 11.48% / Annual 11.72%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.48264346093783,11.717803544852805,,,,,Schiff benchmark,11.48264346093783,11.717803544852805,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__dynamic_no_leads__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators250__ylag__w52,Dynamic No Leads | Resid Schiffresidual GBM Learning Rate0 …,Candidate frontier point,11.636050164655163,Qtr 11.64% / Annual 11.67%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.636050164655163,11.673451340241598,,,,,Distribution sample,11.636050164655163,11.673451340241598,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators250__ylag__w52,Price Distributed Lags | Resid Schiffresidual GBM Learning …,Candidate frontier point,11.884929815115347,Qtr 11.88% / Annual 11.99%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.884929815115347,11.988673308601737,,,,,Distribution sample,11.884929815115347,11.988673308601737,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,HEAVY_RUC,Heavy RUC volume,HEAVY_RUC__schiff__Ridge_alpha0_05__ylag__w40,Schiff | Ridge Alpha0 05 | Target Lags | W40,Candidate frontier point,12.614658228080303,Qtr 12.61% / Annual 12.78%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.614658228080303,12.783017095507462,,,,,Distribution sample,12.614658228080303,12.783017095507462,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__PDF_REFERENCE_FINALIST,Previous Pdf/reference Finalist,Candidate frontier point,9.1176,Qtr 9.12% / Annual 5.99%,quarterly_mape;annual_mape,derived_reference,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.1176,5.99244,,,,,PDF reference,9.1176,5.99244,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__HPOREFINE_fixedblend_schiff0.00__LIGHT_RUC__solver_static_convex_top18,Light Hporefine Fixedblend Schiff0.00 · Light Static Solver Top18,Candidate frontier point,9.147545354091871,Qtr 9.15% / Annual 6.00%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.147545354091871,5.999498868354417,,,,,Distribution sample,9.147545354091871,5.999498868354417,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__HPOREFINE_fixedblend_schiff0.00__LIGHT_RUC__solver_static_convex_top18,Light Hporefine Fixedblend Schiff0.00 · Light Static Solver Top18,Candidate frontier point,9.147545354091871,Qtr 9.15% / Annual 6.00%,quarterly_mape;annual_mape,anchor_candidate_metrics.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.147545354091871,5.999498868354417,,,,,Distribution sample,9.147545354091871,5.999498868354417,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__HPOREFINE_fixedblend_schiff0.00__LIGHT_RUC__solver_static_convex_top18,Hpo Refine Fixedblend Schiff0.00 | Light RUC | Static Solve…,Candidate frontier point,9.147545354091871,Qtr 9.15% / Annual 6.00%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.147545354091871,5.999498868354417,,,,,Distribution sample,9.147545354091871,5.999498868354417,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__solver_static_convex_top18,Static Solver Top 18,Candidate frontier point,9.147545354091871,Qtr 9.15% / Annual 6.00%,quarterly_mape;annual_mape,top20_governance_by_stream.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.147545354091871,5.999498868354417,,,,,Distribution sample,9.147545354091871,5.999498868354417,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__RESCUE_static_bias_penalty_top25_cap0p4,Light Rescue Static Bias Penalty Top25 Cap0p4,Candidate frontier point,9.14754535409187,Qtr 9.15% / Annual 6.00%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.14754535409187,5.999498868354415,,,,,Selected finalist,9.14754535409187,5.999498868354415,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__PDF_REFERENCE_FINALIST,Previous Pdf/reference Finalist,Candidate frontier point,9.16,Qtr 9.16% / Annual 6.25%,quarterly_mape;annual_mape,derived_reference,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.16,6.25,,,,,PDF reference,9.16,6.25,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__PDF_REFERENCE_FINALIST,Previous Pdf/reference Finalist,Candidate frontier point,9.16,Qtr 9.16% / Annual 6.25%,quarterly_mape;annual_mape,derived_reference,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.16,6.25,,,,,PDF reference,9.16,6.25,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__PDF_REFERENCE_FINALIST,Previous Pdf/reference Finalist,Candidate frontier point,9.16,Qtr 9.16% / Annual 6.25%,quarterly_mape;annual_mape,derived_reference,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.16,6.25,,,,,PDF reference,9.16,6.25,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__RESCUE_static_bias_penalty_top18_capnone,Light Rescue Static Bias Penalty Top18 Capnone,Candidate frontier point,9.047574424349117,Qtr 9.05% / Annual 6.09%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,9.047574424349117,6.086900765446611,,,,,Distribution sample,9.047574424349117,6.086900765446611,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__Elastic_alpha0_05_l1_ratio0_7__noylag__w52,Diff | Elasticnet Alpha0 05 L1 Ratio0 7 | No Target Lags | …,Candidate frontier point,10.214029684542185,Qtr 10.21% / Annual 8.35%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.214029684542185,8.352556706797696,,,,,Distribution sample,10.214029684542185,8.352556706797696,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__HPOREFINE_fixedblend_schiff0.40__LIGHT_RUC__top8_median,Hpo Refine Fixedblend Schiff0.40 | Light RUC | Top8 Median,Candidate frontier point,10.397017160922168,Qtr 10.40% / Annual 8.48%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.397017160922168,8.482638234632095,,,,,Distribution sample,10.397017160922168,8.482638234632095,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__Elastic_alpha0_005_l1_ratio0_7__noylag__w40,Diff | Elasticnet Alpha0 005 L1 Ratio0 7 | No Target Lags |…,Candidate frontier point,10.51748749221682,Qtr 10.52% / Annual 8.69%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.51748749221682,8.691591960102354,,,,,Distribution sample,10.51748749221682,8.691591960102354,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__GBR_learning_rate0_08_max_depth2_n_estimators250__noylag__w40,Dynamic No Leads | GBM Learning Rate0 08 Max Depth2 N Estim…,Candidate frontier point,10.431603559176434,Qtr 10.43% / Annual 9.36%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.431603559176434,9.359940065240972,,,,,Distribution sample,10.431603559176434,9.359940065240972,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__HPOREFINE_fixedblend_schiff0.45__LIGHT_RUC__top8_median,Light Hporefine Fixedblend Schiff0.45 · Light Top8 Median,Candidate frontier point,10.721429208381094,Qtr 10.72% / Annual 8.90%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.721429208381094,8.901828268922781,,,,,Distribution sample,10.721429208381094,8.901828268922781,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__GBR_learning_rate0_06_max_depth3_n_estimators250__ylag__w40,Schiff | GBM Learning Rate0 06 Max Depth3 N Estimators250 |…,Candidate frontier point,10.526479803650489,Qtr 10.53% / Annual 9.34%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.526479803650489,9.340220529846178,,,,,Distribution sample,10.526479803650489,9.340220529846178,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__GBR_learning_rate0_05_max_depth2_n_estimators80__noylag__w40,Dynamic No Leads | GBM Learning Rate0 05 Max Depth2 N Estim…,Candidate frontier point,10.536936948644444,Qtr 10.54% / Annual 9.65%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.536936948644444,9.649789065764674,,,,,Distribution sample,10.536936948644444,9.649789065764674,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_05_max_depth3_n_estimators400__ylag__w52,Rich | GBM Learning Rate0 05 Max Depth3 N Estimators400 | T…,Candidate frontier point,10.77526373574567,Qtr 10.78% / Annual 9.32%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.77526373574567,9.318722682119407,,,,,Distribution sample,10.77526373574567,9.318722682119407,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__GBR_learning_rate0_05_max_depth2_n_estimators150__noylag__w40,Dynamic Pruned | GBM Learning Rate0 05 Max Depth2 N Estimat…,Candidate frontier point,10.660106104335608,Qtr 10.66% / Annual 9.51%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.660106104335608,9.508893194227111,,,,,Distribution sample,10.660106104335608,9.508893194227111,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_08_max_depth1_n_estimators400__noylag__w44,Rich | GBM Learning Rate0 08 Max Depth1 N Estimators400 | N…,Candidate frontier point,10.64021366956241,Qtr 10.64% / Annual 10.05%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.64021366956241,10.052035875223194,,,,,Distribution sample,10.64021366956241,10.052035875223194,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_03_max_depth3_n_estimators400__noylag__w52,Rich | GBM Learning Rate0 03 Max Depth3 N Estimators400 | N…,Candidate frontier point,10.86221207209469,Qtr 10.86% / Annual 9.36%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.86221207209469,9.3597875925981,,,,,Distribution sample,10.86221207209469,9.3597875925981,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_06_max_depth2_n_estimators80__noylag__w44,Rich | GBM Learning Rate0 06 Max Depth2 N Estimators80 | No…,Candidate frontier point,10.792491184456065,Qtr 10.79% / Annual 9.64%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.792491184456065,9.636847719838322,,,,,Distribution sample,10.792491184456065,9.636847719838322,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff_no_lead__SCHIFF_OLS__noylag__w40,Light Schiff No Lead · Schiff OLS · Noylag · W40,Candidate frontier point,11.546786315968834,Qtr 11.55% / Annual 7.84%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.546786315968834,7.843683247318401,,,,,Schiff benchmark,11.546786315968834,7.843683247318401,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__SCHIFF_OLS__noylag__w40,Light Schiff · Schiff OLS · Noylag · W40,Candidate frontier point,11.546786315968834,Qtr 11.55% / Annual 7.84%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.546786315968834,7.843683247318401,,,,,Schiff benchmark,11.546786315968834,7.843683247318401,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__Ridge_alpha100__noylag__w40,Dynamic Pruned | Ridge Alpha100 | No Target Lags | W40,Candidate frontier point,11.603585487695996,Qtr 11.60% / Annual 8.38%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.603585487695996,8.38473112213042,,,,,Distribution sample,11.603585487695996,8.38473112213042,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__GBR_learning_rate0_05_max_depth3_n_estimators250__noylag__w52,Dynamic No Leads | GBM Learning Rate0 05 Max Depth3 N Estim…,Candidate frontier point,10.969714021217806,Qtr 10.97% / Annual 9.59%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.969714021217806,9.591685569195011,,,,,Distribution sample,10.969714021217806,9.591685569195011,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_05_max_depth1_n_estimators150__noylag__w44,Rich | GBM Learning Rate0 05 Max Depth1 N Estimators150 | N…,Candidate frontier point,10.824524748086732,Qtr 10.82% / Annual 10.04%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.824524748086732,10.0364817765947,,,,,Distribution sample,10.824524748086732,10.0364817765947,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__GBR_learning_rate0_06_max_depth3_n_estimators250__noylag__w44,Dynamic No Leads | GBM Learning Rate0 06 Max Depth3 N Estim…,Candidate frontier point,11.022554679958994,Qtr 11.02% / Annual 9.66%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.022554679958994,9.655226329590205,,,,,Distribution sample,11.022554679958994,9.655226329590205,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__GBR_learning_rate0_05_max_depth3_n_estimators250__ylag__w52,Dynamic Pruned | GBM Learning Rate0 05 Max Depth3 N Estimat…,Candidate frontier point,11.059501606436738,Qtr 11.06% / Annual 9.47%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.059501606436738,9.4725016543485,,,,,Distribution sample,11.059501606436738,9.4725016543485,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__GBR_learning_rate0_06_max_depth1_n_estimators250__noylag__w52,Dynamic Pruned | GBM Learning Rate0 06 Max Depth1 N Estimat…,Candidate frontier point,10.891431850906365,Qtr 10.89% / Annual 10.23%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.891431850906365,10.228268618228984,,,,,Distribution sample,10.891431850906365,10.228268618228984,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_06_max_depth3_n_estimators80__noylag__w44,Rich | GBM Learning Rate0 06 Max Depth3 N Estimators80 | No…,Candidate frontier point,11.119106836313527,Qtr 11.12% / Annual 9.71%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.119106836313527,9.710778655762486,,,,,Distribution sample,11.119106836313527,9.710778655762486,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_03_max_depth3_n_estimators150__noylag__w44,Rich | GBM Learning Rate0 03 Max Depth3 N Estimators150 | N…,Candidate frontier point,11.138960861981747,Qtr 11.14% / Annual 9.83%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.138960861981747,9.827675722656744,,,,,Distribution sample,11.138960861981747,9.827675722656744,,,,,,,
