page,chart_id,chart_title,stream,stream_label,model,model_short,metric_name,metric_value,metric_display,source_column,source_file,calculation_basis,notes,horizon,stress_bucket,scenario,scenario_role,component_model,component_short,component_rank,weight,weight_pct,lag,acf_value,diagnostic_test,pass_status,quarterly_mape,annual_mape,fitted,residual_pct,abs_error_pct,horizon_bucket,point_type,x_metric,y_metric,value_available,paired_common_pairs,paired_model_mape,paired_schiff_mape,paired_gain_pp,paired_win_rate_pct,recommendation
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,2.437783988722561,2.44%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,6,,Finalist,Finalist,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,2.66267025362429,2.66%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,7,,Finalist,Finalist,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,2.833864544610459,2.83%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,8,,Finalist,Finalist,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,3.166722452092752,3.17%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,9,,Finalist,Finalist,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,3.3913348814628055,3.39%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,10,,Finalist,Finalist,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,3.649766544861214,3.65%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,11,,Finalist,Finalist,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,3.8417141968702215,3.84%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,12,,Finalist,Finalist,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,1.5925282842021744,1.59%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,1,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,2.0563426541424943,2.06%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,2,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,2.4081301999212936,2.41%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,3,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,2.7776925661866585,2.78%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,4,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,3.1155010775990473,3.12%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,5,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,3.332552577987949,3.33%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,6,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,3.54890327905346,3.55%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,7,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,3.8027207914742367,3.80%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,8,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,4.248378988819482,4.25%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,9,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,4.573489478203258,4.57%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,10,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,4.719210786630715,4.72%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,11,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario Comparison,scenario_horizon_comparison,3. Horizon Comparison,PED,PED VKT per capita,,,Horizon MAPE,4.899097599707147,4.90%,ape,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,quarterly_predictions_selected.csv grouped mean APE,,12,,Schiff,Schiff,,,,,,,,,,,,,,,,,,,,,,,,,
