period,FY,time_grain,series_id,source_series_label,display_name,parent_series_id,value,unit,aggregation_sign,release_vintage,forecast_path,path_status,scenario_name,scenario_role,model_basis,revenue_basis,forecast_role,line,source_status,bridge_status,source_file,source_sheet,source_cell,normalized_source_sha256,source_hash_sha256,distilled_hash_sha256,schema_version
FY2014,2014,june_year,heavy_ruc_net_revenue,Heavy RUC revenue,Heavy RUC revenue,total_ruc_net_revenue,814.167276747701,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,nominal_ex_gst,econometric_bridge,Model path,registered,bridge_required,annual_model_paths.csv,Model annual,F17,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,heavy_ruc_net_revenue,Heavy conventional RUC revenue,Heavy RUC revenue,total_ruc_net_revenue,814.167276747701,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,nominal_ex_gst,econometric_bridge,Model path,registered_alias,bridge_required,annual_model_paths.csv,Model annual,F34,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_bev_ruc_net_km,Light BEV RUC net km,Light BEV RUC net km,,0.0,million km,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,activity,unregistered_source_line,Model path,unregistered_source_series,source_registry_gap,annual_model_paths.csv,Model annual,F19,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_bev_ruc_net_revenue,Light BEV RUC net revenue,Light BEV RUC net revenue,total_ruc_net_revenue,0.0,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,net,derived_scenario_split,Model path,registered,pass_through_or_assumption,annual_model_paths.csv,Model annual,F30,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_ruc_net_km,Light RUC net km,Light RUC net km,light_ruc_net_revenue,8506.845669483813,million km,0,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,activity,econometric_model,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,Model annual,F11,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_ruc_net_revenue,Light RUC revenue,Light RUC revenue,total_ruc_net_revenue,400.8862869562105,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,nominal_ex_gst,econometric_bridge,Model path,registered,bridge_required,annual_model_paths.csv,Model annual,F15,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_ruc_net_revenue,Light conventional RUC revenue,Light RUC revenue,total_ruc_net_revenue,400.8862869562105,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,nominal_ex_gst,econometric_bridge,Model path,registered_alias,bridge_required,annual_model_paths.csv,Model annual,F33,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,net_fed_revenue,Net FED revenue,Net FED revenue,total_fed_ruc_net_revenue,1528.163657486088,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,net,aggregation,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,Model annual,F22,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,net_mvr_revenue,Net MVR revenue,Net MVR revenue,total_nltf_net_revenue,187.11138627,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,net,aggregation,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,Model annual,F24,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,ped_vkt_per_capita,PED VKT per capita,PED VKT per capita,gross_ped_revenue,6559.417475229311,km/person/FY,0,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,activity,econometric_model,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,Model annual,F35,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,ped_volume,PED volume,PED volume,gross_ped_revenue,2874.8872165497496,million L,0,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,activity,derived_bridge,Model path,registered,bridge_required,annual_model_paths.csv,Model annual,F10,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,phev_ruc_net_km,PHEV RUC net km,PHEV RUC net km,,0.0,million km,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,activity,unregistered_source_line,Model path,unregistered_source_series,source_registry_gap,annual_model_paths.csv,Model annual,F20,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,phev_ruc_net_revenue,PHEV RUC net revenue,PHEV RUC net revenue,total_ruc_net_revenue,0.0,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,net,derived_scenario_split,Model path,registered,pass_through_or_assumption,annual_model_paths.csv,Model annual,F31,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_fed_ruc_net_revenue,Total RUC+PED revenue,Total FED+RUC net revenue,total_nltf_net_revenue,2732.0839815886848,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,net,aggregation,Model path,registered_alias,aggregation_or_model_path,annual_model_paths.csv,Model annual,F6,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_nltf_net_revenue,Total NLTF revenue,Total NLTF revenue,,2919.1953678586847,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,net,aggregation,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,Model annual,F26,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_ruc_net_revenue,Total RUC forecast incl EV/PHEV,Total RUC all classes,total_fed_ruc_net_revenue,1215.053563703911,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,nominal_ex_gst,aggregation,Model path,registered_alias,aggregation_or_model_path,annual_model_paths.csv,Model annual,F23,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,tuc_net_revenue,TUC net revenue,TUC net revenue,total_nltf_net_revenue,0.0,$m nominal ex GST,1,selected_dashboard_basis,selected_dashboard_basis,selected_workbook_basis,selected dashboard basis,model_path,selected_dashboard_basis,net,official_pass_through,Model path,registered,pass_through_or_assumption,annual_model_paths.csv,Model annual,F25,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,fed_refunds,FED refunds,FED refunds,net_fed_revenue,50.75234515,$m ex GST,-1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,deduction,deduction,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G29,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,gross_cng_revenue,Gross CNG revenue,Gross CNG revenue,gross_fed_revenue,0.07415424,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,gross,official_pass_through,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G27,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,gross_fed_revenue,Gross FED revenue,Gross FED revenue,net_fed_revenue,1798.42981184,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,gross,aggregation,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G28,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,gross_lpg_revenue,Gross LPG revenue,Gross LPG revenue,gross_fed_revenue,36.42896451000001,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,gross,official_pass_through,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G26,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,gross_mvr_revenue,Gross MVR revenue,Gross MVR revenue,,288.7846689039131,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,gross,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,G31,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,gross_ped_revenue,Gross PED revenue,PED revenue,gross_fed_revenue,1761.92669309,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,gross,econometric_bridge,Actual,registered_alias,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G25,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,gross_ruc_revenue,Gross RUC revenue,Gross RUC revenue,,1355.951784498696,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,gross,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,G21,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_revenue,3698.793648,million km,0,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,activity,econometric_model,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G7,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,heavy_ruc_net_revenue,Heavy RUC net revenue,Heavy RUC revenue,total_ruc_net_revenue,833.8183096399999,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,net,econometric_bridge,Actual,registered_alias,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G16,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,light_ruc_net_km,Light RUC net km,Light RUC net km,light_ruc_net_revenue,9167.483044,million km,0,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,activity,econometric_model,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G6,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,light_ruc_net_revenue,Light RUC net revenue,Light RUC revenue,total_ruc_net_revenue,469.8084842086959,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,net,econometric_bridge,Actual,registered_alias,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G15,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,mvr_admin_revenue,MVR admin revenue,MVR admin revenue,net_mvr_revenue,50.03730606086958,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,admin,official_pass_through,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G32,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,mvr_refunds,MVR refunds,MVR refunds,net_mvr_revenue,0.5660215200000001,$m ex GST,-1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,deduction,deduction,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G34,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,mvr_revenues_net_of_admin_fees_coo,MVR revenues net of admin fees & COO,MVR revenues net of admin fees & COO,,231.5771007908696,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,admin,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,G33,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,net_fed_revenue,Net FED revenue,Net FED revenue,total_fed_ruc_net_revenue,1747.67746669,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,net,aggregation,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G30,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,net_mvr_revenue,"MVR revenues net of admin fees, refunds & COO",Net MVR revenue,total_nltf_net_revenue,231.0110792708696,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,deduction,aggregation,Actual,registered_alias,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G35,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,ruc_admin_revenue,RUC admin revenue,RUC admin revenue,total_ruc_net_revenue,11.65209955304348,$m ex GST,0,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,admin,official_pass_through,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G22,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,ruc_refunds,RUC refunds,RUC refunds,total_ruc_net_revenue,52.32499065,$m ex GST,-1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,deduction,deduction,Actual,registered,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G20,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,ruc_revenues_net_of_admin_fees,RUC revenues net of admin fees,RUC revenues net of admin fees,,1344.299684945652,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,admin,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,G23,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,total_admin_fees,Total admin fees,Total admin fees,,61.68940561391306,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,admin,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,G38,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,total_gross_revenues,Total gross revenues,Total gross revenues,,3443.166265242609,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,gross,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,G37,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,total_nltf_net_revenue,Total net revenues,Total NLTF revenue,,3282.315339809566,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,net,aggregation,Actual,registered_alias,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G41,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,total_refunds,Total refunds,Total refunds,,103.64335732,$m ex GST,-1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,deduction,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,G40,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,total_revenues_net_of_admin_fees,Total revenues net of admin fees,Total revenues net of admin fees,,3381.476859628696,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,admin,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,G39,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,total_ruc_net_revenue,RUC revenues net of admin fees & refunds,Total RUC all classes,total_fed_ruc_net_revenue,1303.626793848696,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,deduction,aggregation,Actual,registered_alias,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,G24,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,total_nltf_revenue_error,Total NLTF revenue error %,Total NLTF revenue error %,,0.1110038297920977,percent,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,diagnostic,aaron_schiff_model,activity,unregistered_source_line,Error,unregistered_source_series,source_registry_gap,annual_model_paths.csv,MA Aaron,G28,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,gross_ped_revenue,PED revenue,PED revenue,gross_fed_revenue,2318.500648459235,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,nominal_ex_gst,econometric_bridge,Model path,registered,bridge_required,annual_model_paths.csv,MA Aaron,G8,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2015,2015,june_year,heavy_bev_ruc_net_km,Heavy BEV RUC net km,Heavy BEV RUC net km,,0.0,million km,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,activity,unregistered_source_line,Model path,unregistered_source_series,source_registry_gap,annual_model_paths.csv,MA Aaron,G21,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
