model,operational_n,operational_pooled_mape,operational_horizon_mean_mape,operational_bias_pct,operational_annual_mape,operational_h09_12_mape,paper_n,paper_horizon_mean_mape,paper_pooled_mape,paper_bias_pct,paper_annual_mape,paper_h09_12_mape,decision_score
rich_w36_Elastic_a0.01_l10.3,438,8.784024919615332,8.894296720535921,0.9561832813182972,6.235539243910714,10.094178913078547,126.0,8.052100456648182,7.362221013132812,-1.5302825662455142,3.549540239295587,10.616845059935,19.114182439764093
rich_w36_Elastic_a0.01_l10.5,438,8.85442347048145,8.958359119889787,1.1655092055006613,6.306707410941945,10.114041309203348,126.0,8.131404526572181,7.515777279208888,-1.4922719814179042,3.5926763164773754,10.471692324570933,19.30972651143338
rich_w36_Elastic_a0.01_l10.7,438,8.828008654926498,8.919793396983094,0.8968162201688906,6.5188004004478906,9.926865646926444,126.0,8.201241275770753,7.638286596493229,-2.0737886418043554,4.036670201275858,10.33275195735745,19.400511692870904
rich_w36_Elastic_a0.05_l10.15,438,8.966726171554534,9.06189804653243,0.6710625015221872,6.7824461078394505,10.077935905137409,126.0,8.128989433470684,7.573849597044493,-2.222426385027617,4.14460251564243,10.157809926307714,19.536677992921245
rich_w36_Elastic_a0.05_l10.3,438,9.49843231273212,9.586161231459206,-0.9629748265796292,7.882287898515885,10.44502759062692,126.0,8.868572277141185,8.357065970873151,-4.123568609826749,6.143535290072789,10.638194780783763,21.22210283701183
rich_w36_Elastic_a0.05_l10.5,438,10.237558270665534,10.317806248961526,-3.0199246760085687,9.073077361895738,11.05348020057348,126.0,9.457262296324387,9.039781536804137,-6.108632450335605,8.376208239478718,10.820648764637705,23.172390111254288
rich_w36_Elastic_a0.05_l10.7,438,10.800139819516763,10.877394300951227,-4.713583351034805,10.004403125362368,11.60773523133147,126.0,10.179765092835432,9.828519673265555,-7.896418050118817,10.604785700731092,11.25372574401138,24.952804341332502
rich_w36_Elastic_a0.1_l10.15,438,9.505795092904345,9.589434564445572,-1.2696787384013877,8.069239352238087,10.389050125966502,126.0,8.542833472436762,8.13834196516571,-4.450799751686176,6.323360616647698,9.869308912846307,20.999830212464577
rich_w36_Elastic_a0.1_l10.3,438,10.800549439465318,10.886630764045217,-4.236281634026033,9.891892030351574,11.703400414344866,126.0,10.031544997044042,9.64702107587833,-7.277088195547071,9.907172720607996,11.210332120309303,24.71788481053501
rich_w36_Elastic_a0.1_l10.5,438,12.231969998585589,12.321274969422596,-7.570869395323493,12.13002814265798,13.26057187596669,126.0,12.158792679052857,11.92092621821243,-11.083955134902675,14.64009214710671,12.77880929308268,29.39335946710109
rich_w36_Elastic_a0.1_l10.7,438,13.957448936356174,14.063080840718898,-10.7337240258552,14.425398440951316,15.312906650099707,126.0,15.312488810822716,15.091923968690118,-15.055895061519914,19.1668158010932,15.75724646622878,35.39219960409737
rich_w36_OLS,438,11.957943627044214,12.126751811085883,6.871070000101597,11.231051439068889,13.751739282643976,126.0,6.828903577802368,6.556704900586464,2.258995269633887,1.3129406255376437,7.580405299827969,23.40482220853085
rich_w36_RESID_GBR_n150_d1_lr0.05,438,10.650009694559744,10.742431230668243,3.721995014921811,9.340347365571857,11.3881751575918,126.0,6.480127991591446,6.228716311552287,-0.0684896355127251,1.9593024192362165,7.443693158601596,20.77145876559352
rich_w36_RESID_GBR_n250_d1_lr0.05,438,10.724599210999685,10.812191912687997,3.7649775207220624,9.42217744786712,11.396394629366045,126.0,6.526098835408557,6.275703139695654,-0.0239724259108643,1.9373346024283105,7.503781826141044,20.924957905233946
rich_w36_RESID_GBR_n250_d2_lr0.03,438,10.633639057891546,10.73168380269019,3.91633051950619,9.332005302984497,11.480107638128375,126.0,6.568979157933572,6.2892289812415445,0.2718637072866661,1.8277941807350009,7.59301627407592,20.860453123820317
rich_w36_RESID_GBR_n250_d2_lr0.05,438,10.677169639421487,10.774529322237896,3.959140981328724,9.393536092590836,11.514205757340813,126.0,6.625606694191549,6.346077204344127,0.2797755144738991,1.8626887985557892,7.631137759851936,20.9864280641527
rich_w36_RESID_GBR_n400_d1_lr0.05,438,10.769290873879308,10.856455607837548,3.812099748648224,9.49641428407777,11.423231236054376,126.0,6.54820654978029,6.290980367871585,0.1168982021813398,1.8748631931891,7.560175644051745,21.022452397951643
rich_w36_RESID_GBR_n80_d1_lr0.05,438,10.516514335657892,10.612373113901166,3.677871666668088,9.198097214009016,11.335178157328802,126.0,6.449135904427597,6.198268430730314,-0.1397516250649593,1.9301125261069845,7.425638933269505,20.55277143165545
rich_w36_Ridge_a0.001,438,11.179723437574795,11.304048490022842,5.660055607451814,10.337146979131726,12.405278891640236,126.0,6.794254155467556,6.478692675014716,1.69472762558438,1.6317155025516854,7.780170385867257,22.15798459648364
rich_w36_Ridge_a0.01,438,10.89569473268916,11.017437795911665,4.865430500424079,9.917559486665484,12.144939489406264,126.0,6.8030642929834615,6.463091382673928,1.0300285940122689,1.785040522236591,7.93207986830358,21.65644789604795
rich_w36_Ridge_a0.1,438,10.085646942534575,10.1939793560839,3.344063333813358,8.61132760013522,11.136181838010156,126.0,6.380826388261912,6.097140424686931,-0.331727999726404,1.8402159192538143,7.477093761694472,19.814844324225152
rich_w36_Ridge_a1.0,438,9.18846861937148,9.265747331831475,0.3273535165843842,7.502178511853834,9.837401613323188,126.0,6.936412723569094,6.723672458095312,-2.454337613250697,2.677395263471439,7.791080784538813,18.783379173747853
rich_w36_Ridge_a3.0,438,9.071002325417233,9.133752037290137,-1.0701771907024886,7.789469302704323,9.543383982403167,126.0,7.045520261433512,6.960326596760536,-4.174685332829919,4.050910289459724,7.316517739564689,18.949854561867507
rich_w40_Elastic_a0.001_l10.15,438,9.774949708627204,9.913934002900262,2.3764069149082028,7.651067189152041,11.391974298424527,126.0,7.241641781738136,6.194979691828674,-0.4561367797226902,2.425981605170937,11.63233254629254,19.93210569805937
rich_w40_Elastic_a0.001_l10.3,438,9.775536103216576,9.924891735690355,1.285237536638879,7.774212722647899,11.577851462638073,126.0,7.662956809367004,6.656366440670746,-1.2776156159427718,3.012198456098809,11.748810921156196,20.287991119174237
rich_w40_Elastic_a0.001_l10.5,438,9.54025384379006,9.691245902663818,0.5915068934528169,7.469422400246171,11.396036149102963,126.0,7.96119765648022,6.960584883708014,-1.8595686929876287,3.6229065657454447,11.88397381922621,20.17490002970172
rich_w40_Elastic_a0.001_l10.7,438,9.230299410022916,9.375573391485284,0.2461777404706939,6.967000798154663,11.020276910500826,126.0,8.101499772457347,7.107354915729301,-1.9566751103841475,3.7493156713143145,11.877524201501586,19.794867235881465
rich_w40_Elastic_a0.005_l10.15,438,9.002637518813085,9.136723647722151,0.3643908153264726,6.630009092801058,10.610894528333615,126.0,7.843314296583792,6.907704177439369,-1.7730627764060445,3.5595109932757487,11.42406186175034,19.20289407940989
rich_w40_Elastic_a0.005_l10.3,438,8.72487235271804,8.852163943153876,0.2441149165195419,6.181578513197716,10.251795328570871,126.0,7.884063306473897,7.094803131975455,-1.8069968713987177,3.7318717567404063,10.599911225906936,18.796899630463088
rich_w40_Elastic_a0.005_l10.5,438,8.725797575541366,8.85085686994941,0.6435841842529101,6.0915651912914965,10.230887984991806,126.0,7.982735179678908,7.279268828679194,-1.6277770274757415,3.709756044636498,10.463822167090026,18.90493899059759
rich_w40_Elastic_a0.005_l10.7,438,8.720251314710458,8.842905011461886,0.801029614676603,6.147474236314518,10.20086085214816,126.0,7.97350661867009,7.3180918068011875,-1.6173219907110574,3.6511620465454975,10.349655683511555,18.925476877558285
rich_w40_Elastic_a0.01_l10.15,438,8.64045747235408,8.757727645520097,0.3499974886520897,6.159362589143785,10.004641371669864,126.0,7.710508370999075,6.953452382806362,-1.7100975063328854,3.528411263005132,10.35760776720186,18.54174249841869
rich_w40_Elastic_a0.01_l10.3,438,8.726613489702093,8.842986043389619,0.8143418167311062,6.1342125401978524,10.097382168087776,126.0,7.915544462939537,7.265853530949161,-1.5118978594061243,3.549540239295587,10.234366421239436,18.870566523383985
rich_w40_Elastic_a0.01_l10.5,438,8.722278577659345,8.827490326574873,0.8364976004268962,6.3724350049819645,9.95174229393595,126.0,7.928209720456618,7.338489675941605,-1.820957478801413,3.5926763164773754,10.097310494081734,18.96449030990234
rich_w40_Elastic_a0.01_l10.7,438,8.7583747724048,8.8548675001057,0.6746057700532558,6.609256513657171,9.877935973798063,126.0,8.052794320823557,7.49977057727128,-2.310863291087588,4.036670201275858,10.079092109064472,19.19186945001369
rich_w40_Elastic_a0.05_l10.15,438,8.813869408287829,8.896012649138228,0.0834420993654043,6.991610516365581,9.69528122874691,126.0,7.774042403302455,7.222718419677962,-2.745829330354248,4.14460251564243,9.88863655728436,19.04331970225478
rich_w40_Elastic_a0.05_l10.3,438,9.526674461803768,9.606086977860514,-1.2184546930444236,8.102983922189631,10.33091133233369,126.0,8.637875483445951,8.145379803999145,-4.466975511263053,6.143535290072789,10.33139143020207,21.12243978732053
rich_w40_Elastic_a0.05_l10.5,438,10.34702752963398,10.420211513706532,-3.121650489909324,9.351750588974925,11.041798834531107,126.0,9.256806594485225,8.864000846259113,-6.319315328469959,8.376208239478718,10.423489378730416,23.18911187925136
rich_w40_Elastic_a0.05_l10.7,438,10.916978222961284,10.984032373285372,-4.670033091406939,10.2865130017734,11.55636426649111,126.0,9.98971889350142,9.70723098173889,-7.968906846533045,10.604785700731092,10.751747272280063,24.973979976224086
rich_w40_Elastic_a0.1_l10.15,438,9.378665922038875,9.439357207357157,-1.964438898517668,8.341378516823376,9.929828914089605,126.0,8.144842346845506,7.763078677682808,-5.225911146170532,6.323360616647698,9.479556128111732,20.639434639624334
rich_w40_Elastic_a0.1_l10.3,438,10.903804175045073,10.976355850276311,-4.459439255261703,10.244271006031548,11.602294806375555,126.0,9.86849551338358,9.516903381829092,-7.5863499751337615,9.907172720607996,10.929255983950156,24.803738466065862
rich_w40_Elastic_a0.1_l10.5,438,12.38358012478302,12.45785707820594,-7.577649240651637,12.279515878105904,13.189157287874483,126.0,12.107879086583722,11.88923889331121,-11.092157241263749,14.64009214710671,12.670222426428094,29.54705469276897
rich_w40_Elastic_a0.1_l10.7,438,14.07178680594782,14.162004249973528,-10.699619201663584,14.534532296557884,15.190380641043571,126.0,15.20483928043372,15.02343899653274,-14.9870928129778,19.1668158010932,15.492385287215512,35.43367431034316
rich_w40_OLS,438,11.74322002496893,11.969136154115668,6.667912861553008,10.465394699040033,14.40080585372984,126.0,7.1409821242943154,5.941757088687676,2.90075645473542,1.3129406255376437,12.29337465541185,23.21388158008256
rich_w40_RESID_GBR_n150_d1_lr0.05,438,10.440727707102628,10.564330198043931,3.91637422324072,8.6534197313283,11.797741473680423,126.0,6.95052985029806,5.931972054649487,0.7597164814240687,1.9593024192362165,11.328103807871951,20.811591885689666
rich_w40_RESID_GBR_n250_d1_lr0.05,438,10.521082690572912,10.646734347012597,3.984772251737379,8.774323832062802,11.87845045247022,126.0,6.987171264729497,5.957777648075517,0.8661092862666852,1.9373346024283105,11.420404294562474,20.977744521698128
rich_w40_RESID_GBR_n250_d2_lr0.03,438,10.414497653886585,10.552166605088702,4.191349906968099,8.666133817309513,11.945473583958597,126.0,7.075111234981338,6.010323816128876,1.165677671887558,1.8277941807350009,11.601412816594674,20.94189071562306
rich_w40_RESID_GBR_n250_d2_lr0.05,438,10.411986546894202,10.550402076108975,4.27304674726238,8.70125778457201,11.95706597670489,126.0,7.110265244720259,6.039517937755129,1.2595897646951195,1.8626887985557892,11.649842131364675,20.9949966909409
rich_w40_RESID_GBR_n400_d1_lr0.05,438,10.592828178220556,10.721533377457376,4.110968018728698,8.870322134904134,11.97942602797183,126.0,7.025056694876303,5.973846581418972,1.061656840712579,1.8748631931891,11.551967542091091,21.13359442218617
rich_w40_RESID_GBR_n80_d1_lr0.05,438,10.393539715047869,10.516524876717453,3.881548970209001,8.583444140331782,11.72763626333337,126.0,6.907324102304852,5.902150932928226,0.6309581851124492,1.9301125261069845,11.219314861148264,20.693224163489745
rich_w40_Ridge_a0.001,438,10.86733897998164,11.037483101349936,5.096998939305091,9.274376636238436,12.78301771445138,126.0,6.741462649462437,5.622191028276563,1.781583852808093,1.6317155025516854,11.573474319371751,21.36453334605804
rich_w40_Ridge_a0.01,438,10.577295050817163,10.737479447009266,4.267586693522496,8.87415855485676,12.414456317986549,126.0,6.64555370694485,5.581734181247132,1.0206074681920223,1.785040522236591,11.191742557401716,20.75556292131413
rich_w40_Ridge_a0.1,438,9.886909329692491,10.030272244814377,3.476310301455932,7.956682378025982,11.557749216005956,126.0,6.795447251957007,5.746561742093632,0.4775947526022131,1.8402159192538143,11.282838480625472,19.814826444104185
rich_w40_Ridge_a1.0,438,8.8224797008604,8.927930758486559,0.869344508858855,6.798978462405896,10.060756183445513,126.0,7.1731859090535615,6.363173937936582,-1.2813864281826557,2.677395263471439,10.703071445560417,18.46224252264191
rich_w40_Ridge_a3.0,438,8.693796088853503,8.775400063537576,-0.7171495163883569,7.233645509240801,9.550802677720949,126.0,7.113422433423799,6.639768161556694,-3.42832904538104,4.050910289459724,9.207195602522768,18.41070940215042
rich_w44_Elastic_a0.001_l10.15,438,9.97094471079576,10.108296332575684,2.7976813992117604,7.457420129267343,11.564852216068676,126.0,8.366109237197389,7.132676493649061,0.013889949065405,2.425981605170937,12.994731153623269,21.226919133157896
rich_w44_Elastic_a0.001_l10.3,438,9.878529913289894,10.02427445031648,1.5817977326489794,7.469263363796927,11.65611481466166,126.0,8.491351588599692,7.379784751749406,-0.913607018247535,3.012198456098809,12.515630346451818,21.14230345248341
rich_w44_Elastic_a0.001_l10.5,438,9.539764594760136,9.682932596430778,0.7432560673437959,7.113368540218884,11.305976718025905,126.0,8.481498422474699,7.436977196189739,-1.559847792836815,3.6229065657454447,12.20615585008922,20.585267613045826
rich_w44_Elastic_a0.001_l10.7,438,9.194686445013668,9.332526367098362,0.2852510581157965,6.66953782402106,10.883061903865643,126.0,8.334634774950702,7.334628963619271,-1.7786125021679513,3.7493156713143145,11.83112505972594,19.89218456418332
rich_w44_Elastic_a0.005_l10.15,438,8.992940434179397,9.118725716021268,0.299252603508418,6.428378945174048,10.511740008550436,126.0,8.073274941310146,7.132367732752479,-1.6957634758565756,3.5595109932757487,11.407068830791184,19.346073266651302
rich_w44_Elastic_a0.005_l10.3,438,8.71012334718824,8.833457280600527,0.1784679304171918,6.062994370373706,10.196049650179647,126.0,7.961892133717715,7.1441896265739055,-1.8660050613392172,3.7318717567404063,10.81558663208146,18.811910303578472
rich_w44_Elastic_a0.005_l10.5,438,8.686199121041623,8.80742909321829,0.5055514463893809,5.993204683511275,10.140950914105993,126.0,7.977730505450359,7.231368829247076,-1.7744452069696133,3.709756044636498,10.67098751337632,18.812106410359867
rich_w44_Elastic_a0.005_l10.7,438,8.658298329265214,8.776082114279339,0.6536045178095394,6.063166178850547,10.07595906867219,126.0,7.965161396845525,7.26429477841565,-1.7538218110275796,3.6511620465454975,10.551105752508205,18.810928340489383
rich_w44_Elastic_a0.01_l10.15,438,8.599111411257754,8.708296580586188,0.2364939476909184,6.035613199407935,9.866748314984912,126.0,7.815549876488145,7.0241705593326245,-1.765878094429251,3.528411263005132,10.585352789420767,18.55077530230777
rich_w44_Elastic_a0.01_l10.3,438,8.653782203448348,8.763165228707166,0.608961498122789,6.043705739768543,9.925676296767024,126.0,7.87876895006374,7.174504137068073,-1.692988708683573,3.549540239295587,10.420466072271129,18.70874431224336
rich_w44_Elastic_a0.01_l10.5,438,8.667249877445885,8.769767230145172,0.7077661634724491,6.370843726730076,9.860288050033375,126.0,7.872441596519288,7.2575483857709635,-1.9610564456643285,3.5926763164773754,10.170128695700662,18.840263394667947
rich_w44_Elastic_a0.01_l10.7,438,8.736196755383743,8.830414632517336,0.5775599988527917,6.65442124146075,9.820131751000828,126.0,7.992746249585072,7.424665723257506,-2.429375581426081,4.036670201275858,10.09804116361861,19.11574643936536
rich_w44_Elastic_a0.05_l10.15,438,8.618595651395701,8.68254726706534,-0.4592271546569006,6.911216074303882,9.272926567352838,126.0,7.605690552496997,7.009779620387777,-3.1976049725765274,4.14460251564243,9.882202458996144,18.689134545364748
rich_w44_Elastic_a0.05_l10.3,438,9.417506985717438,9.476758044265532,-1.6504347819464058,8.112888209590201,10.006676397212928,126.0,8.473742811785554,7.978322189062722,-4.819751035446674,6.143535290072789,10.17070401556488,20.895804149054204
rich_w44_Elastic_a0.05_l10.5,438,10.35276132769506,10.411922094905878,-3.263352963847841,9.413100692267282,10.90258220639291,126.0,9.211529940017115,8.81021918557884,-6.454749846116289,8.376208239478718,10.435381749755038,23.185211806390512
rich_w44_Elastic_a0.05_l10.7,438,10.992182572978518,11.050233356337138,-4.664597758600468,10.408994827838136,11.5296778117524,126.0,10.007335520827851,9.720601071749742,-7.99781571010359,10.604785700731092,10.822635939977587,25.109126059409768
rich_w44_Elastic_a0.1_l10.15,438,9.259357875685176,9.299863743538898,-2.574852989113483,8.289525118797261,9.64183400034042,126.0,8.18972674247125,7.760310017003325,-5.708945749951554,6.323360616647698,9.80529264349254,20.607903708646816
rich_w44_Elastic_a0.1_l10.3,438,10.888867032054629,10.940955560993784,-4.867661390341604,10.36807624700753,11.382697294288633,126.0,9.816416956893429,9.501486383103709,-8.018189223441189,9.907172720607996,10.800156578404245,24.82087681443485
rich_w44_Elastic_a0.1_l10.5,438,12.42393319549195,12.485513321779882,-7.589287715140671,12.327706021054906,13.085369136055691,126.0,12.143689693188035,11.923180278823288,-11.11184445309568,14.64009214710671,12.731702665551008,29.64124876756327
rich_w44_Elastic_a0.1_l10.7,438,14.10715727251167,14.185971815221803,-10.692292433287315,14.588562174827834,15.064159752382466,126.0,15.27042023702042,15.057441693930548,-15.02845051538468,19.1668158010932,15.71217723895424,35.55280351405057
rich_w44_OLS,438,12.583217645532349,12.83839884085827,7.582510822094067,10.78238710298045,15.68362446959769,126.0,8.779160580198514,7.2775348968342675,3.431739138594979,1.3129406255376437,14.621046439065797,25.894464793983428
rich_w44_RESID_GBR_n150_d1_lr0.05,438,10.718746748621006,10.84024885180663,4.300894327837982,8.6810165871583,11.99284936359606,126.0,8.250665105622934,6.9788669185305325,1.2544197674351434,1.9593024192362165,13.164874009202189,22.437857092533143
rich_w44_RESID_GBR_n250_d1_lr0.05,438,10.82190185960726,10.94611785021254,4.422679057382104,8.845955095439978,12.116169799753456,126.0,8.298465508470336,7.010799677344795,1.3918316357378624,1.9373346024283105,13.28278352409022,22.6587195572198
rich_w44_RESID_GBR_n250_d2_lr0.03,438,10.686372193609705,10.82518763970976,4.677068325366917,8.758723944094045,12.215122495403335,126.0,8.3392530246307,7.031546196415802,1.7269908651672212,1.8277941807350009,13.346880128815489,22.55888543121001
rich_w44_RESID_GBR_n250_d2_lr0.05,438,10.774463972824435,10.913140093880148,4.7108216387250685,8.841267994910266,12.29006633040948,126.0,8.399981784757182,7.080167445178032,1.8024729442661545,1.8626887985557892,13.428873935250524,22.73997171967272
rich_w44_RESID_GBR_n400_d1_lr0.05,438,10.923733611594052,11.051350650142474,4.584428510092796,9.006121801822136,12.24976800152836,126.0,8.352824427442947,7.04355792862175,1.602933866222694,1.8748631931891,13.43351339703111,22.887143520684027
rich_w44_RESID_GBR_n80_d1_lr0.05,438,10.612287746197069,10.734407929020463,4.2527258917391295,8.521918323589647,11.88794316167443,126.0,8.218928301904292,6.950084613528267,1.1792340872823883,1.9301125261069845,13.104170038593868,22.23916005053165
rich_w44_Ridge_a0.001,438,11.61652833757839,11.807377368120012,5.9502592807525865,9.554847728990278,13.821678435182042,126.0,8.396165754351623,6.942483190184909,2.30272977422729,1.6317155025516854,14.090006045304838,23.95191672515187
rich_w44_Ridge_a0.01,438,11.165183482784755,11.335274257000444,4.971559168076595,9.002828652129635,13.115405541654248,126.0,8.2837149253974,6.881855454761718,1.5023212192144852,1.785040522236591,13.752613708748722,23.097044353235184
rich_w44_Ridge_a0.1,438,10.119991423534795,10.260665874958564,3.928879758999255,7.871199204500747,11.723621589396943,126.0,8.207417196870802,6.917619131300211,1.0369625345023594,1.8402159192538143,13.130760368463964,21.475216317880783
rich_w44_Ridge_a1.0,438,8.808868684215087,8.907477543606555,1.1071925870114034,6.376325380375109,9.938152801711103,126.0,8.013703141083965,7.0867992403052,-0.7239504388034731,2.677395263471439,11.557175186862278,19.16500496713148
rich_w44_Ridge_a3.0,438,8.678533992521627,8.75948721662592,-0.6002606351294442,6.753206211925863,9.55987761041633,126.0,7.797418157878955,7.201375249745364,-3.003091349100027,4.050910289459724,10.132194906622008,18.89960038808757
rich_w52_Elastic_a0.001_l10.15,438,9.821357995173326,9.941905033465162,3.367048817087486,7.063267860444305,11.323504820004649,126.0,9.3865295800024,8.450938999857506,1.295516130730611,2.425981605170937,13.06872352448104,22.01673620803998
rich_w52_Elastic_a0.001_l10.3,438,9.834994659685966,9.967214049250344,2.0963907470468097,7.223391936106993,11.53455032887215,126.0,9.260035396129828,8.419408395580609,0.2836248439134093,3.012198456098809,12.542008130155477,21.832856308157925
rich_w52_Elastic_a0.001_l10.5,438,9.737373563160933,9.873360186267655,1.422974103614398,7.205203337569244,11.467710305323871,126.0,9.178112061252278,8.390354313889526,-0.440289047757155,3.6229065657454447,12.222790975951316,21.57960420292388
rich_w52_Elastic_a0.001_l10.7,438,9.557211214972,9.69278956717904,1.1004593784778949,7.034355750652846,11.2344023730397,126.0,9.02141527412902,8.266517210511926,-0.785794429649133,3.7493156713143145,11.849253074215008,21.150696939677307
rich_w52_Elastic_a0.005_l10.15,438,9.337254858024396,9.459312136839314,1.11791447479155,6.781176725510563,10.803945527133228,126.0,8.738727648318006,8.020803576382905,-0.7347319675477497,3.5595109932757487,11.45122634429078,20.561185807750256
rich_w52_Elastic_a0.005_l10.3,438,9.060007922690968,9.174433461589564,0.8669059127055918,6.482530543078298,10.410078900534687,126.0,8.513423345700598,7.8807786831477,-1.1401173354282146,3.7318717567404063,10.853250864372328,19.92900754973953
rich_w52_Elastic_a0.005_l10.5,438,8.796025869814006,8.903038754816295,0.7785123217325041,6.18170141388903,10.066493633822256,126.0,8.350962608426075,7.726094434156906,-1.2728484285886237,3.709756044636498,10.708594086316744,19.388435205274494
rich_w52_Elastic_a0.005_l10.7,438,8.680702340017588,8.783575646181625,0.7554274302785186,6.08523323277502,9.902600458941611,126.0,8.251281438697024,7.634380675614882,-1.351171807546989,3.6511620465454975,10.585995948250416,19.13735815321372
rich_w52_Elastic_a0.01_l10.15,438,8.889943296327539,8.990703248492094,0.8078642680833941,6.335440207785433,10.062244510834375,126.0,8.392825200801074,7.788770785023773,-0.9973412071107556,3.528411263005132,10.628738022099943,19.58095899666185
rich_w52_Elastic_a0.01_l10.3,438,8.654213098573553,8.748462801390358,0.6794039356247429,6.082569306599608,9.749333065439645,126.0,8.2060068600031,7.6070910426705085,-1.2638434174698987,3.549540239295587,10.45132623594534,19.05705960944899
rich_w52_Elastic_a0.01_l10.5,438,8.543897761079222,8.632108577608621,0.556999601350905,6.131165588321576,9.566321745524816,126.0,8.040830934476434,7.471870802730957,-1.728581972364587,3.5926763164773754,10.190741402851264,18.786336611603296
rich_w52_Elastic_a0.01_l10.7,438,8.592160431746613,8.67033569632401,0.3310103229856158,6.352500539528778,9.465386059188315,126.0,8.108646253796019,7.56385207336639,-2.248652279090949,4.036670201275858,10.114686220125456,18.957282906676262
rich_w52_Elastic_a0.05_l10.15,438,8.446756535183995,8.506655183474606,-0.644071399262364,6.408492566895684,9.086111182477763,126.0,7.94000141053714,7.392839435073108,-2.731274734278584,4.14460251564243,9.92496519075828,18.69413748406086
rich_w52_Elastic_a0.05_l10.3,438,9.190910300775762,9.244555707177474,-2.043687827376966,7.634203158972993,9.728141395624345,126.0,8.536055042999129,8.035354171099028,-4.722408246328842,6.143535290072789,10.171606691196232,20.603305232153136
rich_w52_Elastic_a0.05_l10.5,438,10.154186961065571,10.20438232802057,-3.62548422388577,9.06649741050215,10.630192857324763,126.0,9.238152689671532,8.839352755388866,-6.440083660628401,8.376208239478718,10.44302217863849,22.92816216680143
rich_w52_Elastic_a0.05_l10.7,438,10.889187547095965,10.93955250710905,-4.787772426578695,10.15448072041119,11.371259969044198,126.0,10.06220173933504,9.779625271921036,-7.971891105508256,10.604785700731092,10.836730875443813,24.98423478123279
rich_w52_Elastic_a0.1_l10.15,438,9.127117704053257,9.17779177285978,-2.7361368912582256,7.859800908322054,9.66329624228864,126.0,8.339311560205406,7.892397627443209,-5.367706798083691,6.323360616647698,9.878866242039203,20.490973271297204
rich_w52_Elastic_a0.1_l10.3,438,10.72451313363103,10.783025116545732,-5.153097060923621,9.985291570948515,11.353354263549996,126.0,9.899073043931349,9.578080309649456,-7.834336783330103,9.907172720607996,10.825996329585776,24.63374793348672
rich_w52_Elastic_a0.1_l10.5,438,12.368356190676176,12.430024477337966,-7.846461293329424,12.24820018844367,13.083802875080076,126.0,12.17064028184234,11.960558949439818,-11.143916380984084,14.64009214710671,12.729207415899632,29.610512667806745
rich_w52_Elastic_a0.1_l10.7,438,14.138134602496024,14.218313668774895,-10.895061366039595,14.57949262231803,15.169438313438691,126.0,15.30517857673639,15.105546238691277,-15.080091269467747,19.1668158010932,15.71755880090958,35.63564173364769
rich_w52_OLS,438,13.312575036940007,13.596243760192875,9.27571899981698,11.289675482487027,16.83821711050799,126.0,10.196298092841038,9.03758223674844,4.532128996712644,1.3129406255376437,14.83148618498899,28.3878314486332
rich_w52_Ridge_a0.001,438,11.875446859126356,12.069843146397067,7.246516816260897,9.603164297555892,14.204896422597052,126.0,9.830915359925656,8.729511369030352,3.5137564575520237,1.6317155025516854,14.28690788226186,25.792121404822662
rich_w52_Ridge_a0.01,438,10.911052051234666,11.05724637306973,5.720446702226115,8.533529746410537,12.653409244466555,126.0,9.684362194895913,8.63211782639158,2.789864742378741,1.785040522236591,13.928360226337604,24.15419432759688
rich_w52_Ridge_a0.1,438,9.97689390781664,10.095254222145938,4.44013589440586,7.425762561619963,11.406718199547816,126.0,9.357835265599988,8.384919350584891,2.204863741023093,1.8402159192538143,13.240358524393304,22.3777596594242
rich_w52_Ridge_a1.0,438,8.864179066501354,8.961084419121967,1.5978487198514355,6.286875754000936,10.060227797632686,126.0,8.605104565681536,7.86058514444663,0.1161866048056268,2.677395263471439,11.596734809945822,19.82947501806836
rich_w52_Ridge_a3.0,438,8.724946122281214,8.813903859483771,-0.1025472285424354,6.684933647814942,9.732208509741133,126.0,8.078137850347902,7.546956660995436,-2.242274506822411,4.050910289459724,10.188178275772524,19.15306547221859
rich_ylag_expanding_Elastic_a0.001_l10.15,366,11.100035981484174,11.185868056901612,3.753996688374596,8.139895058124337,12.243340693213977,126.0,8.137864835344121,7.097900641617903,1.392985670841422,1.991608303158986,12.443525385122898,22.46226375600927
rich_ylag_expanding_Elastic_a0.001_l10.3,366,10.836582834925292,10.930238446135403,3.3461699646618395,7.62041892183714,12.078803458283588,126.0,7.952640792853299,6.969491500118984,0.9062936334969622,1.8475197992183208,12.06197602107439,21.790987246887777
rich_ylag_expanding_Elastic_a0.001_l10.5,366,10.55687208564259,10.650660499508044,2.709545607022495,7.215956817360743,11.798830593439291,126.0,7.657843347177219,6.774986120494423,0.1197124837167909,1.916930422571128,11.394047042838071,21.01125487959832
rich_ylag_expanding_Elastic_a0.001_l10.7,366,10.395992569762958,10.48721305599286,2.5053218651688605,7.118682470368739,11.56953674635727,126.0,7.445005051727271,6.661172100725612,-0.1232135563786555,1.9124842677356224,10.774416521177614,20.583068672636173
rich_ylag_expanding_Elastic_a0.005_l10.15,366,10.211326483442033,10.301853438181208,2.323642727957106,7.057394004133355,11.347684592711904,126.0,7.226212356811565,6.530725387852334,-0.2803658235911842,1.887493591454376,10.106529170765366,20.139991014495983
