stream,stream_label,scenario,model,model_short,model_class,score_basis,eval_grid,origin,origin_key,target_period,target_key,target_year,target_quarter,horizon,actual,pred,error_pct,abs_error_pct,valid_for_mape,horizon_bucket,source_dataset,ape
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2017Q4,8072,2017,4,4,2876639424.0,2744011028.8389864,-4.610532486431417,4.610532486431417,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2018Q1,8073,2018,1,5,2765640680.0,2604752749.92324,-5.817383698476688,5.817383698476688,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2018Q2,8074,2018,2,6,2806431711.0,2673582180.779377,-4.7337524622427205,4.7337524622427205,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2018Q3,8075,2018,3,7,2969453691.0,2656742984.96036,-10.53091708375256,10.53091708375256,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2018Q4,8076,2018,4,8,2969564969.0,2879427418.4966097,-3.0353789677733203,3.0353789677733203,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2019Q1,8077,2019,1,9,2882610412.0,2749134667.691486,-4.630377513134235,4.630377513134235,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2019Q2,8078,2019,2,10,3076596136.0,2791233893.011476,-9.275258447133536,9.275258447133536,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2019Q3,8079,2019,3,11,2839219834.0,2845572203.5718164,0.22373644674308243,0.22373644674308243,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2016Q4,8068,2019Q4,8080,2019,4,12,3102749444.0,2997884509.1778235,-3.3797422806717763,3.3797422806717763,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2017Q2,8070,2017,2,1,2628477360.0,2601885273.1241207,-1.0116916843399895,1.0116916843399895,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2017Q3,8071,2017,3,2,2663515345.0,2639620402.0113144,-0.8971205303375344,0.8971205303375344,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2017Q4,8072,2017,4,3,2876639424.0,2806012014.1078115,-2.455205518736176,2.455205518736176,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2018Q1,8073,2018,1,4,2765640680.0,2684523400.4259944,-2.9330375475242723,2.9330375475242723,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2018Q2,8074,2018,2,5,2806431711.0,2743658739.7961364,-2.2367539162923755,2.2367539162923755,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2018Q3,8075,2018,3,6,2969453691.0,2735287325.7375603,-7.885839943292106,7.885839943292106,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2018Q4,8076,2018,4,7,2969564969.0,2956116683.585117,-0.45287055697629147,0.45287055697629147,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2019Q1,8077,2019,1,8,2882610412.0,2838899623.808121,-1.5163612817713918,1.5163612817713918,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2019Q2,8078,2019,2,9,3076596136.0,2865311370.297827,-6.867484595390301,6.867484595390301,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2019Q3,8079,2019,3,10,2839219834.0,2916070497.9475765,2.7067528560937957,2.7067528560937957,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q1,8069,2019Q4,8080,2019,4,11,3102749444.0,3080175772.1441827,-0.7275376972339671,0.7275376972339671,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2017Q3,8071,2017,3,1,2663515345.0,2647168542.498344,-0.61373036698822,0.61373036698822,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2017Q4,8072,2017,4,2,2876639424.0,2815873607.797404,-2.112389050070816,2.112389050070816,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2018Q1,8073,2018,1,3,2765640680.0,2694421272.2213683,-2.575150426939471,2.575150426939471,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2018Q2,8074,2018,2,4,2806431711.0,2757392195.841192,-1.747397414538701,1.747397414538701,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2018Q3,8075,2018,3,5,2969453691.0,2747501976.4728856,-7.474496578270242,7.474496578270242,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2018Q4,8076,2018,4,6,2969564969.0,2967665221.2597814,-0.06397394096611998,0.06397394096611998,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2019Q1,8077,2019,1,7,2882610412.0,2849861350.0572686,-1.1360904618397452,1.1360904618397452,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2019Q2,8078,2019,2,8,3076596136.0,2879441627.481751,-6.408202435519442,6.408202435519442,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2019Q3,8079,2019,3,9,2839219834.0,2926841655.444983,3.086123180590003,3.086123180590003,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q2,8070,2019Q4,8080,2019,4,10,3102749444.0,3092799838.497443,-0.3206706078635204,0.3206706078635204,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2017Q4,8072,2017,4,1,2876639424.0,2821838026.373402,-1.9050492449413738,1.9050492449413738,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2018Q1,8073,2018,1,2,2765640680.0,2700371851.8266654,-2.359989446399617,2.359989446399617,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2018Q2,8074,2018,2,3,2806431711.0,2763531585.264215,-1.528636010191698,1.528636010191698,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2018Q3,8075,2018,3,4,2969453691.0,2756505098.3253016,-7.171305392642284,7.171305392642284,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2018Q4,8076,2018,4,5,2969564969.0,2974169830.0121555,0.15506853900240541,0.15506853900240541,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2019Q1,8077,2019,1,6,2882610412.0,2856064188.836923,-0.9209091541669238,0.9209091541669238,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2019Q2,8078,2019,2,7,3076596136.0,2885336840.4668813,-6.216587653320732,6.216587653320732,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2019Q3,8079,2019,3,8,2839219834.0,2934453302.313095,3.354212561234703,3.354212561234703,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q3,8071,2019Q4,8080,2019,4,9,3102749444.0,3099929316.3898454,-0.09089124536330523,0.09089124536330523,True,9-12 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2018Q1,8073,2018,1,1,2765640680.0,2718459941.0610714,-1.7059605493989412,1.7059605493989412,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2018Q2,8074,2018,2,2,2806431711.0,2782373457.853395,-0.8572541798293917,0.8572541798293917,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2018Q3,8075,2018,3,3,2969453691.0,2778178635.4799604,-6.44142241045104,6.44142241045104,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2018Q4,8076,2018,4,4,2969564969.0,3000427437.8527875,1.039292595884185,1.039292595884185,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2019Q1,8077,2019,1,5,2882610412.0,2876479037.595687,-0.21270215283996857,0.21270215283996857,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2019Q2,8078,2019,2,6,3076596136.0,2904895750.431325,-5.580855529250884,5.580855529250884,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2019Q3,8079,2019,3,7,2839219834.0,2952035550.0340905,3.9734759064130474,3.9734759064130474,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2017Q4,8072,2019Q4,8080,2019,4,8,3102749444.0,3127244627.2864566,0.7894670107450864,0.7894670107450864,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2018Q2,8074,2018,2,1,2806431711.0,2796024691.6021314,-0.3708274588359878,0.3708274588359878,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2018Q3,8075,2018,3,2,2969453691.0,2794092805.0798416,-5.905493204074971,5.905493204074971,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2018Q4,8076,2018,4,3,2969564969.0,3015536291.4593606,1.5480827306109228,1.5480827306109228,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2019Q1,8077,2019,1,4,2882610412.0,2895755618.0263863,0.45601743376989723,0.45601743376989723,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2019Q2,8078,2019,2,5,3076596136.0,2919592745.390226,-5.1031524343620935,5.1031524343620935,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2019Q3,8079,2019,3,6,2839219834.0,2965143601.832429,4.435153851930612,4.435153851930612,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q1,8073,2019Q4,8080,2019,4,7,3102749444.0,3142595639.9846725,1.2842221617902752,1.2842221617902752,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2018Q3,8075,2018,3,1,2969453691.0,2796832765.3415537,-5.813221677160222,5.813221677160222,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2018Q4,8076,2018,4,2,2969564969.0,3018171837.6866565,1.6368346607693458,1.6368346607693458,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2019Q1,8077,2019,1,3,2882610412.0,2898151023.9870224,0.539115931945867,0.539115931945867,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2019Q2,8078,2019,2,4,3076596136.0,2923083663.5335746,-4.989685538187435,4.989685538187435,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2019Q3,8079,2019,3,5,2839219834.0,2967420894.203725,4.515362236784264,4.515362236784264,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q2,8074,2019Q4,8080,2019,4,6,3102749444.0,3145258123.8500905,1.3700326312939146,1.3700326312939146,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2018Q4,8076,2018,4,1,2969564969.0,3056304720.8637724,2.9209582133837597,2.9209582133837597,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2019Q1,8077,2019,1,2,2882610412.0,2932510018.1784267,1.7310561972127763,1.7310561972127763,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2019Q2,8078,2019,2,3,3076596136.0,2955893191.2989645,-3.923262572186872,3.923262572186872,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2019Q3,8079,2019,3,4,2839219834.0,3014459639.313308,6.172111198111184,6.172111198111184,True,1-4 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
LIGHT_RUC,Light RUC volume,Schiff,LIGHT_RUC__SCHIFF_SPEC_FROM_WORKBOOK,LIGHT RUC  SCHIFF SPEC FROM WORKBOOK,Schiff specification,schiff_paper_horizon_mean,schiff_paper_grid,2018Q3,8075,2019Q4,8080,2019,4,5,3102749444.0,3182749527.237121,2.5783610530274292,2.5783610530274292,True,5-8 qtrs,dual_scorecard_audit_pack/schiff_paper_grid,
