scope,item,baseline_digest,integrated_digest,verdict,baseline_detail
chart_rows_series,ar1:actual:gross_fed_revenue:annual,fe5c5ed2b1c5a6165113012a36c84aae24286fc8750f5713d8125f2fd1dbde06,fe5c5ed2b1c5a6165113012a36c84aae24286fc8750f5713d8125f2fd1dbde06,unchanged,25 rows
chart_rows_series,ar1:actual:gross_ped_revenue:annual,1014b3be73a5a1980a1b5d2767d53b8da809191a512e2fb1fd312cc0c3dc97c7,1014b3be73a5a1980a1b5d2767d53b8da809191a512e2fb1fd312cc0c3dc97c7,unchanged,25 rows
chart_rows_series,ar1:actual:heavy_ruc_net_km:annual,586df3be0e16a9845d45ac2a1c53b5016321d0b039f63201e8e77a115467f3d6,586df3be0e16a9845d45ac2a1c53b5016321d0b039f63201e8e77a115467f3d6,unchanged,25 rows
chart_rows_series,ar1:actual:heavy_ruc_net_revenue:annual,ce8e4eb548f35bae4a3e9eebd0a6ee3f45c6b52b12004a75ed9ea7bd49149333,ce8e4eb548f35bae4a3e9eebd0a6ee3f45c6b52b12004a75ed9ea7bd49149333,unchanged,25 rows
chart_rows_series,ar1:actual:light_bev_ruc_net_km:annual,10f047b44a4389891d7ee1172421d036a574b63d704474caf76cb1020b135cb8,10f047b44a4389891d7ee1172421d036a574b63d704474caf76cb1020b135cb8,unchanged,25 rows
chart_rows_series,ar1:actual:light_bev_ruc_net_revenue:annual,bef7ef6b514a1bd1ec4732a5b9810fa10309273647f803ebebe2ac2ca50d82eb,bef7ef6b514a1bd1ec4732a5b9810fa10309273647f803ebebe2ac2ca50d82eb,unchanged,25 rows
chart_rows_series,ar1:actual:light_ruc_net_km:annual,c62525f18fadc15ade40a0db2eebe5592278c1411d7111e837cda8aad9cce679,c62525f18fadc15ade40a0db2eebe5592278c1411d7111e837cda8aad9cce679,unchanged,25 rows
chart_rows_series,ar1:actual:light_ruc_net_revenue:annual,47c0b0397a7451b2806d31e85b7c82fe8cc06902d008aa0a3a963b9bc3db99ec,47c0b0397a7451b2806d31e85b7c82fe8cc06902d008aa0a3a963b9bc3db99ec,unchanged,25 rows
chart_rows_series,ar1:actual:net_fed_revenue:annual,f1361465a01395355bc23dcfff16c4533244a585cb20940f173d02bbdd5a20d9,f1361465a01395355bc23dcfff16c4533244a585cb20940f173d02bbdd5a20d9,unchanged,25 rows
chart_rows_series,ar1:actual:net_mvr_revenue:annual,9a7129956ef8fe1bea5861be379058d1dff30f88fddb2579209f2bb11daf6777,9a7129956ef8fe1bea5861be379058d1dff30f88fddb2579209f2bb11daf6777,unchanged,25 rows
chart_rows_series,ar1:actual:ped_vkt_per_capita:annual,11d7d53738df43d7bc2e51f9689424e0dc57b2c00f4f2b2a6c6643551c94b200,11d7d53738df43d7bc2e51f9689424e0dc57b2c00f4f2b2a6c6643551c94b200,unchanged,23 rows
chart_rows_series,ar1:actual:ped_volume:annual,b1931efd8641e7c64d0fdc43f34117752058017eeb047422e76aa2594af46e4a,b1931efd8641e7c64d0fdc43f34117752058017eeb047422e76aa2594af46e4a,unchanged,25 rows
chart_rows_series,ar1:actual:phev_ruc_net_km:annual,a44132955b6637e3ced3f36251eb286dc564b4bd3d78f543c21aa596a3e5bc2f,a44132955b6637e3ced3f36251eb286dc564b4bd3d78f543c21aa596a3e5bc2f,unchanged,25 rows
chart_rows_series,ar1:actual:phev_ruc_net_revenue:annual,5dffab100981dc3f5dd35225178f87f2ffe5df34ce766b7b6ab6993dcfdbb739,5dffab100981dc3f5dd35225178f87f2ffe5df34ce766b7b6ab6993dcfdbb739,unchanged,25 rows
chart_rows_series,ar1:actual:total_fed_ruc_net_revenue:annual,3025e215ec368d86211ff51ae8eb87b446dc960d2cbdd2eb095f63e44845bef9,3025e215ec368d86211ff51ae8eb87b446dc960d2cbdd2eb095f63e44845bef9,unchanged,25 rows
chart_rows_series,ar1:actual:total_nltf_net_revenue:annual,9464c2037e5a6d493f352120c13e76aa71cf7975af11f2531912ccb9ce55ff5e,9464c2037e5a6d493f352120c13e76aa71cf7975af11f2531912ccb9ce55ff5e,unchanged,25 rows
chart_rows_series,ar1:actual:total_ruc_net_revenue:annual,4ddde25a4e2f30297341dad1b93d2e103d9567266e75fd90398f0c5227f09b87,4ddde25a4e2f30297341dad1b93d2e103d9567266e75fd90398f0c5227f09b87,unchanged,25 rows
chart_rows_series,ar1:befu26:gross_fed_revenue:annual,490f168497b6223ca9940ab1bd218373f62ead77dc24cb47f52920401e23b866,490f168497b6223ca9940ab1bd218373f62ead77dc24cb47f52920401e23b866,unchanged,30 rows
chart_rows_series,ar1:befu26:gross_ped_revenue:annual,5d2140a160b6fa31a052f26806882b4ad1d7a7fcadc4ade8ff965c37da043be4,5d2140a160b6fa31a052f26806882b4ad1d7a7fcadc4ade8ff965c37da043be4,unchanged,30 rows
chart_rows_series,ar1:befu26:heavy_ruc_net_km:annual,2146b28c7437e7be7f5abfb59dbd3689a59b6eda77dd846f8c425e5d166518a7,2146b28c7437e7be7f5abfb59dbd3689a59b6eda77dd846f8c425e5d166518a7,unchanged,30 rows
chart_rows_series,ar1:befu26:heavy_ruc_net_revenue:annual,ca4409fccbd9e32a726370a3aea8d6c0c2dd9667a9e9daf5f5a3ba8daad8510d,ca4409fccbd9e32a726370a3aea8d6c0c2dd9667a9e9daf5f5a3ba8daad8510d,unchanged,30 rows
chart_rows_series,ar1:befu26:light_bev_ruc_net_km:annual,b79bb9f0ec4e460e8e20cf8f060306367b3e450ca00b48f522d79615d9c26c24,b79bb9f0ec4e460e8e20cf8f060306367b3e450ca00b48f522d79615d9c26c24,unchanged,30 rows
chart_rows_series,ar1:befu26:light_bev_ruc_net_revenue:annual,441774894fb05cb77693f2ee95eff24b03a8a20f12684024effcddc3263901ec,441774894fb05cb77693f2ee95eff24b03a8a20f12684024effcddc3263901ec,unchanged,30 rows
chart_rows_series,ar1:befu26:light_ruc_net_km:annual,82f222f3fa5bdc08790a7ecff3f227f39c7d7f14c2854c8107377ba1e9bf95d0,82f222f3fa5bdc08790a7ecff3f227f39c7d7f14c2854c8107377ba1e9bf95d0,unchanged,30 rows
chart_rows_series,ar1:befu26:light_ruc_net_revenue:annual,680b258556f5bec0482c54d994e6721057a2508f80571081ec9a75288d45e24e,680b258556f5bec0482c54d994e6721057a2508f80571081ec9a75288d45e24e,unchanged,30 rows
chart_rows_series,ar1:befu26:net_fed_revenue:annual,63678a618bb03597eef4359525f1a0bcc849ab4aadd1e43b263da9fb9f038700,63678a618bb03597eef4359525f1a0bcc849ab4aadd1e43b263da9fb9f038700,unchanged,30 rows
chart_rows_series,ar1:befu26:net_mvr_revenue:annual,aeb3ea7b9f10f362287f549c79410c435b72dd778cd6daf40d2d50ad4013b37d,aeb3ea7b9f10f362287f549c79410c435b72dd778cd6daf40d2d50ad4013b37d,unchanged,30 rows
chart_rows_series,ar1:befu26:ped_vkt_per_capita:annual,a45c4b8004b1e4d444c8e6c08b332202f2d516d299b4847af9b3da1142e05518,a45c4b8004b1e4d444c8e6c08b332202f2d516d299b4847af9b3da1142e05518,unchanged,30 rows
chart_rows_series,ar1:befu26:ped_volume:annual,4192d5ec993308c84df6b7015e48bf99bf9ead41e7be4af7ab817a99a3e6928d,4192d5ec993308c84df6b7015e48bf99bf9ead41e7be4af7ab817a99a3e6928d,unchanged,30 rows
chart_rows_series,ar1:befu26:phev_ruc_net_km:annual,ccd88e099585399138dbaa5c1ced8950680b38539f2a01468b0ddaad6c0a54ec,ccd88e099585399138dbaa5c1ced8950680b38539f2a01468b0ddaad6c0a54ec,unchanged,30 rows
chart_rows_series,ar1:befu26:phev_ruc_net_revenue:annual,d2fcedc6bb1b1022fca3f6e491754dcb7ff434f2f6d947cef97e7ac9bcdc95ce,d2fcedc6bb1b1022fca3f6e491754dcb7ff434f2f6d947cef97e7ac9bcdc95ce,unchanged,30 rows
chart_rows_series,ar1:befu26:total_fed_ruc_net_revenue:annual,23a60db487f2792039f15d1d5ac6d7a9e7d506d54a2fa9c5bbc2d8a406b6101a,23a60db487f2792039f15d1d5ac6d7a9e7d506d54a2fa9c5bbc2d8a406b6101a,unchanged,30 rows
chart_rows_series,ar1:befu26:total_nltf_net_revenue:annual,65b1825c0219d5204943558ca6399edb68ddf942a8039a293921c6e37e8c325b,65b1825c0219d5204943558ca6399edb68ddf942a8039a293921c6e37e8c325b,unchanged,30 rows
chart_rows_series,ar1:befu26:total_ruc_net_revenue:annual,e227a5f9fc7285ba3e449b38e59f10235b385a1a898ac2ec0f2d0925291a77b0,e227a5f9fc7285ba3e449b38e59f10235b385a1a898ac2ec0f2d0925291a77b0,unchanged,30 rows
chart_rows_series,ar1:current_base:gross_fed_revenue:annual,1aab7a846354c4f89fd4a23664f8216e798275c2baab528dd18ec436a485f9cf,1aab7a846354c4f89fd4a23664f8216e798275c2baab528dd18ec436a485f9cf,unchanged,26 rows
chart_rows_series,ar1:current_base:gross_ped_revenue:annual,2a2e512b7804d15a0dc6192d721ffbe07d1e873a991e1289105d7dae7a24f4d4,2a2e512b7804d15a0dc6192d721ffbe07d1e873a991e1289105d7dae7a24f4d4,unchanged,26 rows
chart_rows_series,ar1:current_base:heavy_ruc_net_km:annual,9c7a5e1eefaa9745c3728db2657b7a5f6ce275197d1c6372ba13e75934a88354,9c7a5e1eefaa9745c3728db2657b7a5f6ce275197d1c6372ba13e75934a88354,unchanged,26 rows
chart_rows_series,ar1:current_base:heavy_ruc_net_revenue:annual,84aeec39f5982ecfdafc301be30e1650400eeac47ef5defa061868e6c04a12b8,84aeec39f5982ecfdafc301be30e1650400eeac47ef5defa061868e6c04a12b8,unchanged,26 rows
chart_rows_series,ar1:current_base:light_bev_ruc_net_km:annual,73eb710df6560ac2562bf98df6d8c5050f355ed2aad3a8b972eac70ac811d4c4,73eb710df6560ac2562bf98df6d8c5050f355ed2aad3a8b972eac70ac811d4c4,unchanged,26 rows
chart_rows_series,ar1:current_base:light_bev_ruc_net_revenue:annual,6bf09e51be4fe93027bb3984074ee4f6877943ce6f86ecacdc619d424edfe7ce,6bf09e51be4fe93027bb3984074ee4f6877943ce6f86ecacdc619d424edfe7ce,unchanged,26 rows
chart_rows_series,ar1:current_base:light_ruc_net_km:annual,518332b8bd3555e392d021b1fff016569c2e71f063cec57a2a2e8813e2ad3da9,518332b8bd3555e392d021b1fff016569c2e71f063cec57a2a2e8813e2ad3da9,unchanged,26 rows
chart_rows_series,ar1:current_base:light_ruc_net_revenue:annual,6383a9e405b914e985af08ff2c3cc768950cd0f26cce34ad33b776106c249663,6383a9e405b914e985af08ff2c3cc768950cd0f26cce34ad33b776106c249663,unchanged,26 rows
chart_rows_series,ar1:current_base:net_fed_revenue:annual,c085c937d3bfb485c43b279158b7e3ae360989c4f3989ca741bb171a8418cb22,c085c937d3bfb485c43b279158b7e3ae360989c4f3989ca741bb171a8418cb22,unchanged,26 rows
chart_rows_series,ar1:current_base:net_mvr_revenue:annual,b9868a5b4fdc95086140d726164b274b5a95144cce02ab3ed408d8af17bf40ea,b9868a5b4fdc95086140d726164b274b5a95144cce02ab3ed408d8af17bf40ea,unchanged,26 rows
chart_rows_series,ar1:current_base:ped_vkt_per_capita:annual,6e156ba876b91a0c6600cf7c380d26c1b866cbad236186dcd870881c799b0fcf,6e156ba876b91a0c6600cf7c380d26c1b866cbad236186dcd870881c799b0fcf,unchanged,26 rows
chart_rows_series,ar1:current_base:ped_volume:annual,d41809b296cad88eb1be383fd7ce9e439e63ff5fdfcf5b7b7fc92774d48bc9bd,d41809b296cad88eb1be383fd7ce9e439e63ff5fdfcf5b7b7fc92774d48bc9bd,unchanged,26 rows
chart_rows_series,ar1:current_base:phev_ruc_net_km:annual,2537bd45301a3e3f798a32ebe8f3268a68694e66ffd5fabe786783de6ce4b198,2537bd45301a3e3f798a32ebe8f3268a68694e66ffd5fabe786783de6ce4b198,unchanged,26 rows
chart_rows_series,ar1:current_base:phev_ruc_net_revenue:annual,21d1bc888396ab35be681ca3e6e041c3ba2a28d10b86aa2ca688991affc08f77,21d1bc888396ab35be681ca3e6e041c3ba2a28d10b86aa2ca688991affc08f77,unchanged,26 rows
chart_rows_series,ar1:current_base:total_fed_ruc_net_revenue:annual,482c325bb04a9e92fc8a201c67369e787f184d40a6ab01b6e85045294dc531ed,482c325bb04a9e92fc8a201c67369e787f184d40a6ab01b6e85045294dc531ed,unchanged,26 rows
chart_rows_series,ar1:current_base:total_nltf_net_revenue:annual,bcb324e5a056afeb25b633948b1fd550e3bd393f257fb2ecbbf6dfd21779446f,bcb324e5a056afeb25b633948b1fd550e3bd393f257fb2ecbbf6dfd21779446f,unchanged,26 rows
chart_rows_series,ar1:current_base:total_ruc_net_revenue:annual,bc8431eea54ef1889b8c058f5506ac657d3a57483c05f287f62d12bcd83a2144,bc8431eea54ef1889b8c058f5506ac657d3a57483c05f287f62d12bcd83a2144,unchanged,26 rows
chart_rows_series,ar1:current_conflict:ped_vkt_per_capita:annual,eaa65b52aade6d7d6cfbfa7a08c8511a4d47b11a958d9573efc93f56ad704957,eaa65b52aade6d7d6cfbfa7a08c8511a4d47b11a958d9573efc93f56ad704957,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:gross_fed_revenue:annual,5046400afb1c7b35b50754f9d28469c8980cbe4447a7caf6687977f70158f031,5046400afb1c7b35b50754f9d28469c8980cbe4447a7caf6687977f70158f031,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:gross_ped_revenue:annual,6ae229c6eb9f7845624d27cdd5f674b1f2b5dbbc4eb45446123998397fb2738c,6ae229c6eb9f7845624d27cdd5f674b1f2b5dbbc4eb45446123998397fb2738c,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:heavy_ruc_net_km:annual,d9f3121b1d804097571cd8a2509474248c53a22e75095937daeaf3d5273c1e7c,d9f3121b1d804097571cd8a2509474248c53a22e75095937daeaf3d5273c1e7c,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:heavy_ruc_net_revenue:annual,eb78615f071ec419c6115dea1eeca05dcd2e8704ee56869db71e9137b9a73389,eb78615f071ec419c6115dea1eeca05dcd2e8704ee56869db71e9137b9a73389,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:light_bev_ruc_net_km:annual,1ed6368abf572531315bf026c6eaf4edf31b7595797ed5d490479bf2b0d06b38,1ed6368abf572531315bf026c6eaf4edf31b7595797ed5d490479bf2b0d06b38,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:light_bev_ruc_net_revenue:annual,8d9c501e850a7f16118dc4de75a968f1858721e8858f4594e8e1e9d804081395,8d9c501e850a7f16118dc4de75a968f1858721e8858f4594e8e1e9d804081395,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:light_ruc_net_km:annual,a2c2c93f451e9c11703b2d841b3c971b03e33166ea46eaa50322a147d2865a73,a2c2c93f451e9c11703b2d841b3c971b03e33166ea46eaa50322a147d2865a73,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:light_ruc_net_revenue:annual,72d9d13a57568b7953f8b61ccaf13ae77c3e9e3c975bd6243f664472c3472226,72d9d13a57568b7953f8b61ccaf13ae77c3e9e3c975bd6243f664472c3472226,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:net_fed_revenue:annual,b88e1a7546694b5f9a6e20b3b5906acf9c32c03af19aa6c87e195b864d82bb55,b88e1a7546694b5f9a6e20b3b5906acf9c32c03af19aa6c87e195b864d82bb55,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:net_mvr_revenue:annual,cac2268603a58d8991015613848815f5df36387045da920cbe9c0f2c40f43475,cac2268603a58d8991015613848815f5df36387045da920cbe9c0f2c40f43475,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:ped_volume:annual,26d50580c1927bdc69015ce64557a138ad53b1b4246a5a2ecd54cb691159162a,26d50580c1927bdc69015ce64557a138ad53b1b4246a5a2ecd54cb691159162a,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:phev_ruc_net_km:annual,4329b8dd86e53c3b3ae70d5a4a3223cb5eeec0903d0704a6c58079d0b6d773a2,4329b8dd86e53c3b3ae70d5a4a3223cb5eeec0903d0704a6c58079d0b6d773a2,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:phev_ruc_net_revenue:annual,af507c97a0e6bc701fdcdba0a7c2f473fea52703b002caedcd00eb7983cd1219,af507c97a0e6bc701fdcdba0a7c2f473fea52703b002caedcd00eb7983cd1219,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:total_fed_ruc_net_revenue:annual,f8f2e62ee1b69b22d3efe6493a6ff73dfae902f8da4f6bb781ef48663003b34b,f8f2e62ee1b69b22d3efe6493a6ff73dfae902f8da4f6bb781ef48663003b34b,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:total_nltf_net_revenue:annual,0926e2f5943340416c27220011d8170dd36677f09e9f0dc1e1d6a5d19a0e4564,0926e2f5943340416c27220011d8170dd36677f09e9f0dc1e1d6a5d19a0e4564,unchanged,26 rows
chart_rows_series,ar1:current_high_pop:total_ruc_net_revenue:annual,6bcc9a433278ee4d4262a6f5aac45ce55b0bd1d504032083e07f530e999efc67,6bcc9a433278ee4d4262a6f5aac45ce55b0bd1d504032083e07f530e999efc67,unchanged,26 rows
chart_rows_series,ar1:mbu26:gross_fed_revenue:annual,1846973b02573b10485c6a8300f275c8ba1d0675893f3b3d35831a4cbc4cc2f9,1846973b02573b10485c6a8300f275c8ba1d0675893f3b3d35831a4cbc4cc2f9,unchanged,30 rows
chart_rows_series,ar1:mbu26:gross_ped_revenue:annual,264285af7df5659e8d94216cd1ed6fe1b66eec98d268101b46c3d1b79e641582,264285af7df5659e8d94216cd1ed6fe1b66eec98d268101b46c3d1b79e641582,unchanged,30 rows
chart_rows_series,ar1:mbu26:heavy_ruc_net_km:annual,e476b520b0ead0b350e223a269bb3bf964c87dd05a3198df2da11269604df1ef,e476b520b0ead0b350e223a269bb3bf964c87dd05a3198df2da11269604df1ef,unchanged,30 rows
