stream,stream_label,model,model_short,source_family,model_kind,feature_set,quarterly_mape,annual_mape,quarterly_bias_pct,governance_score,candidate_role,plot_marker,plot_size,include_reason,is_recommended_finalist,is_pure_schiff,is_pdf_reference,is_frontier,is_top_quarterly,is_top_annual,is_distribution_sample
LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_08_max_depth2_n_estimators80__noylag__w52,Light RUC - GBM,Bespoke Sklearn,GBM,Rich,10.74576236258791,9.489118593213622,-3.459747515460919,0.1435451837140019,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_15__noylag__w52,Light RUC - Elastic net,Bespoke Sklearn,Elastic Net,Dynamic No Leads,10.833417062783669,7.558832924148333,3.0704661909009845,0.1419165839126117,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__GBR_learning_rate0_03_max_depth1_n_estimators400__noylag__w40,Light RUC - GBM,Bespoke Sklearn,GBM,Dynamic No Leads,10.873712371726796,10.046837379076832,-4.291764091486345,0.2268123138033763,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_03_max_depth3_n_estimators400__ylag__w44,Light RUC - GBM,Bespoke Sklearn,GBM,Rich,10.874627388224214,9.33850978727156,-4.134337999713559,0.1721747765640516,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__GBR_learning_rate0_03_max_depth1_n_estimators400__noylag__w52,Light RUC - GBM,Bespoke Sklearn,GBM,Dynamic Pruned,10.884311895797437,10.036473218578507,-4.332526214863994,0.2409533267130089,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__GBR_learning_rate0_05_max_depth3_n_estimators150__ylag__w52,Light RUC - GBM,Bespoke Sklearn,GBM,Dynamic No Leads,10.88714308569814,9.32076792958606,-3.747690375860492,0.1664150943396226,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__GBR_learning_rate0_06_max_depth1_n_estimators400__noylag__w40,Light RUC - GBM,Bespoke Sklearn,GBM,Dynamic No Leads,10.904639602888482,10.012223286553988,-4.234400954733335,0.2297815292949354,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__Elastic_alpha0_01_l1_ratio0_3__ylag__w40,Light RUC - Elastic net,Bespoke Sklearn,Elastic Net,Diff,10.997969500178456,9.19464873741306,4.235158461763386,0.2289275074478649,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_03_max_depth1_n_estimators400__noylag__w40,Light RUC - GBM,Bespoke Sklearn,GBM,Diff,11.099988043195657,10.833400589742666,-6.251297042036183,0.373227408142999,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__GBR_learning_rate0_05_max_depth1_n_estimators80__ylag__w40,Light RUC - GBM,Bespoke Sklearn,GBM,Dynamic No Leads,11.179094241104636,10.755173658327127,-5.868401168364184,0.3581231380337636,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_03_max_depth2_n_estimators250__ylag__w52,Light RUC - GBM,Bespoke Sklearn,GBM,Diff,11.217254312145304,10.70645731516978,-6.8752742980324095,0.3935054617676266,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__GBR_learning_rate0_08_max_depth2_n_estimators150__ylag__w40,Light RUC - GBM,Bespoke Sklearn,GBM,Price Distributed Lags,11.300153373879066,10.621260555279049,-6.548148942854611,0.4038629592850049,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__Elastic_alpha0_1_l1_ratio0_5__noylag__w52,Light RUC - Elastic net,Bespoke Sklearn,Elastic Net,Dynamic Pruned,11.528666385287837,10.37773750559342,-5.367837040241017,0.326643495531281,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_5__ylag__w40,Light RUC - Elastic net,Bespoke Sklearn,Elastic Net,Dynamic No Leads,11.785467670021545,8.96114756810689,1.9150711358770696,0.2634955312810327,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__Elastic_alpha0_005_l1_ratio0_85__noylag__w52,Light RUC - Elastic net,Bespoke Sklearn,Elastic Net,Dynamic Pruned,11.83113802327759,8.090247623646281,4.5660630549364045,0.2902184707050645,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__GBR_learning_rate0_08_max_depth1_n_estimators80__noylag__w44,Light RUC - GBM,Bespoke Sklearn,GBM,Price Distributed Lags,11.864000482041885,11.367484882261678,-7.083663865067836,0.4858987090367428,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_03_max_depth2_n_estimators150__noylag__w44,Light RUC - GBM,Bespoke Sklearn,GBM,Diff,11.8694098223176,11.368919646906562,-7.5799471386748,0.4897616683217477,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__GBR_learning_rate0_06_max_depth1_n_estimators80__ylag__w52,Light RUC - GBM,Bespoke Sklearn,GBM,Price Distributed Lags,11.900632267093808,11.324517450333122,-7.5578419345268015,0.5018867924528301,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__fixedblend_schiff0.70__LIGHT_RUC__rich__Elastic_alpha0_1_l1_ratio0_15__ylag__w40,Light RUC - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,12.323700286919296,10.866114604545176,4.198400735345025,0.4289970208540218,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__fixedblend_schiff0.70__LIGHT_RUC__rich__Elastic_alpha0_05_l1_ratio0_3__ylag__w40,Light RUC - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,12.324442691856984,10.878915853664129,4.292355789419549,0.4323932472691162,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40,Light RUC - GBM,Bespoke Residual Correction,GBM,Price Distributed Lags,13.503138617800683,12.475787901741962,4.6854989287003015,0.5215392254220457,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators250__ylag__w40,Light RUC - GBM,Bespoke Residual Correction,GBM,Price Distributed Lags,13.514385968884817,12.47861441832373,4.628449697743218,0.520824230387289,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth1_n_estimators250__ylag__w40,Light RUC - GBM,Bespoke Residual Correction,GBM,Price Distributed Lags,13.529139508110836,12.456415542742572,4.66893680612383,0.5221052631578947,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__fixedblend_schiff0.80__LIGHT_RUC__diff__Elastic_alpha0_05_l1_ratio0_5__noylag__w40,Light RUC - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,13.727696447931512,12.243771890236708,4.168317416916828,0.5097715988083416,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__Elastic_alpha0_005_l1_ratio0_15__ylag__w40,Light RUC - Elastic net,Bespoke Sklearn,Elastic Net,Dynamic Pruned,13.834018878756975,12.136000822282558,2.940202249999629,0.4834955312810327,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__Elastic_alpha0_1_l1_ratio0_7__ylag__w40,Light RUC - Elastic net,Bespoke Sklearn,Elastic Net,Dynamic Pruned,14.148865390748725,13.796024359143146,-10.821760984602738,0.6965342601787488,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators80__noylag__w40,Light RUC - GBM,Bespoke Residual Correction,GBM,Rich,14.55609536094023,13.369258747222142,5.07096969721267,0.6179940417080437,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators400__ylag__w44,Light RUC - GBM,Bespoke Residual Correction,GBM,Schiff,14.771806339757156,13.127347388073964,6.462777883979374,0.6742701092353525,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__Elastic_alpha0_05_l1_ratio0_5__noylag__w52,Light RUC - Elastic net,Bespoke Sklearn,Elastic Net,Schiff,14.79626239563096,13.101953149988692,-0.3695772574494795,0.5535153922542204,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth2_n_estimators150__ylag__w40,Light RUC - GBM,Bespoke Residual Correction,GBM,Schiff,14.833774919995452,13.911596163171705,5.77816217363366,0.6912810327706058,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators80__ylag__w44,Light RUC - GBM,Bespoke Residual Correction,GBM,Dynamic Pruned,15.017419260002876,12.845149376680991,6.092227134605279,0.6555908639523337,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_05_l1_ratio0_5__ylag__w40,Light RUC - Elastic net,Bespoke Residual Correction,Elastic Net,Price Distributed Lags,15.046248626391437,13.682645142659569,5.232079205126818,0.6898361469712015,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth2_n_estimators400__ylag__w44,Light RUC - GBM,Bespoke Residual Correction,GBM,Schiff,15.208599643322312,13.502903281118495,7.006495965796803,0.7480635551142006,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth2_n_estimators250__ylag__w44,Light RUC - GBM,Bespoke Residual Correction,GBM,Rich,15.481706883386526,13.187669801407637,6.567270761860107,0.7230784508440913,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth2_n_estimators400__ylag__w44,Light RUC - GBM,Bespoke Residual Correction,GBM,Rich,15.483514021699058,13.1898309167499,6.569775677157658,0.7235054617676265,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth1_n_estimators150__noylag__w52,Light RUC - GBM,Bespoke Residual Correction,GBM,Schiff,16.681100482647288,15.50832844637161,9.561798973911186,0.8788083416087389,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth2_n_estimators400__noylag__w52,Light RUC - GBM,Bespoke Residual Correction,GBM,Dynamic Pruned,17.082923474088844,15.059346536055484,9.409188365658869,0.8503475670307845,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators80__ylag__w52,Light RUC - GBM,Bespoke Residual Correction,GBM,Price Distributed Lags,17.085819822875898,15.06272404953494,9.565747567208843,0.8576464746772592,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w52,Light RUC - GBM,Bespoke Residual Correction,GBM,Diff,17.219340185688665,14.906530941906356,9.536093424534414,0.85480635551142,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_01_l1_ratio0_7__noylag__w52,Light RUC - Elastic net,Bespoke Residual Correction,Elastic Net,Price Distributed Lags,17.63428355007445,14.41452168848722,7.563471319020387,0.8566137040714994,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__RESID_SchiffResidual_Ridge_alpha10__ylag__w52,Light RUC - LIGHT RUC  dynamic pruned  RESID SchiffResidual Ridge alpha10  ylag  w52,Bespoke Residual Correction,Ridge,Dynamic Pruned,18.508948996833805,18.293282368273708,10.282327510278346,0.9378947368421052,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_7__noylag__w52,Light RUC - Elastic net,Bespoke Residual Correction,Elastic Net,Dynamic No Leads,18.55461050620331,18.269437179396338,10.803869892828482,0.943793445878848,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__RESID_SchiffResidual_Elastic_alpha0_01_l1_ratio0_3__ylag__w52,Light RUC - Elastic net,Bespoke Residual Correction,Elastic Net,Dynamic Pruned,18.58024695704809,18.304319593855908,10.656006301362092,0.9437437934458788,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_7__ylag__w52,Light RUC - Elastic net,Bespoke Residual Correction,Elastic Net,Dynamic Pruned,18.62073062026702,18.228252458544983,10.909008965814005,0.9456504468718966,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_3__noylag__w52,Light RUC - Elastic net,Bespoke Residual Correction,Elastic Net,Diff,20.21236304095856,16.44776427668949,13.233590449769054,0.9541310824230388,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__fixedblend_schiff0.10__PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators650__noylag__wexp,PED - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,2.579034073882127,2.514861453221327,1.4734613081298915,0.101223241590214,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__fixedblend_schiff0.10__PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators400__noylag__w64,PED - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,2.584032757271498,2.509171200491324,1.4736880525375249,0.0995922528032619,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__fixedblend_schiff0.05__PED__struct__GBR_learning_rate0_08_max_depth1_n_estimators400__noylag__w64,PED - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,2.584094807668857,2.5089507183600595,1.5132180295996698,0.101427115188583,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__fixedblend_schiff0.05__PED__struct__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,PED - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,2.5854931453614203,2.507977966760528,1.4913259248781037,0.0981141692150866,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__GBR_learning_rate0_06_max_depth1_n_estimators250__ylag__w40,PED - GBM,Bespoke Sklearn,GBM,Diff,2.609764307681301,2.482987452310885,1.5532288959126144,0.1376656472986748,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__struct__GBR_learning_rate0_08_max_depth2_n_estimators400__noylag__wexp,PED - GBM,Bespoke Sklearn,GBM,Struct,2.6319150773455946,2.573317657844753,1.6155157538419014,0.1958205912334352,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__struct__GBR_learning_rate0_08_max_depth2_n_estimators400__noylag__w64,PED - GBM,Bespoke Sklearn,GBM,Struct,2.632644369903816,2.5711930844008,1.6530970227346735,0.2029051987767584,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__struct__GBR_learning_rate0_06_max_depth2_n_estimators150__noylag__wexp,PED - GBM,Bespoke Sklearn,GBM,Struct,2.6511081864588,2.5564531396223376,1.5811486417630356,0.222579001019368,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__fixedblend_schiff0.30__PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40,PED - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,2.652931957953303,2.55514461782068,1.2760645511891724,0.1830275229357798,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__GBR_learning_rate0_03_max_depth2_n_estimators400__ylag__w64,PED - GBM,Bespoke Sklearn,GBM,Diff,2.663086945731957,2.5395281045045586,1.5770626377643493,0.2154434250764526,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__struct__GBR_learning_rate0_05_max_depth2_n_estimators250__noylag__w40,PED - GBM,Bespoke Sklearn,GBM,Struct,2.6746778293765088,2.629327292869234,1.785570729126925,0.3069826707441386,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__struct__GBR_learning_rate0_08_max_depth2_n_estimators150__noylag__w40,PED - GBM,Bespoke Sklearn,GBM,Struct,2.6793659578376783,2.626842292471617,1.785062985597027,0.3207951070336391,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__GBR_learning_rate0_05_max_depth2_n_estimators400__ylag__w64,PED - GBM,Bespoke Sklearn,GBM,Diff,2.695139974396364,2.608377617884452,1.5655641806840874,0.2699796126401631,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__GBR_learning_rate0_05_max_depth2_n_estimators650__ylag__w64,PED - GBM,Bespoke Sklearn,GBM,Diff,2.6959324884493365,2.6098656588938454,1.5698456560043168,0.2720693170234455,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff_no_lead__GBRLocal_learning_rate0_09_max_depth2_n_estimators450__noylag__wexp,PED - Local GBM,Bespoke Sklearn,GBM,Schiff No Lead,2.7055070029219483,2.7264159591426176,1.717793760260116,0.3453109072375127,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__GBR_learning_rate0_03_max_depth2_n_estimators150__ylag__w64,PED - GBM,Bespoke Sklearn,GBM,Diff,2.7081142915782905,2.5930176630424064,1.6494536691002069,0.3081039755351682,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__GBR_learning_rate0_06_max_depth2_n_estimators400__ylag__w64,PED - GBM,Bespoke Sklearn,GBM,Schiff,2.7442757364442407,2.687668787409533,1.5395669116442652,0.3366462793068298,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff_no_lead__GBR_learning_rate0_06_max_depth2_n_estimators400__ylag__w64,PED - GBM,Bespoke Sklearn,GBM,Schiff No Lead,2.7442757364442407,2.687668787409533,1.5395669116442652,0.3366462793068298,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__GBR_learning_rate0_06_max_depth2_n_estimators150__ylag__w64,PED - GBM,Bespoke Sklearn,GBM,Schiff,2.7447950017060085,2.6846269523916115,1.5536848549365023,0.3467380224260958,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__Elastic_alpha0_005_l1_ratio0_5__ylag__w52,PED - Elastic net,Bespoke Sklearn,Elastic Net,Schiff,2.758696755057435,2.8175740198971706,1.538202891960459,0.4648827726809378,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__Elastic_alpha0_005_l1_ratio0_8__ylag__w52,PED - Elastic net,Bespoke Sklearn,Elastic Net,Schiff,2.771350446611892,2.801516036817594,1.9200758512480325,0.5096330275229358,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__struct__GBR_learning_rate0_03_max_depth1_n_estimators150__noylag__w40,PED - GBM,Bespoke Sklearn,GBM,Struct,2.7729624149734486,2.6573271518210637,1.6169705771128358,0.4292558613659532,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__Elastic_alpha0_01_l1_ratio0_2__ylag__w52,PED - Elastic net,Bespoke Sklearn,Elastic Net,Schiff,2.785155342762341,2.864110586784564,1.390671687407387,0.472579001019368,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__GBRLocal_learning_rate0_045_max_depth2_n_estimators450__noylag__w64,PED - Local GBM,Bespoke Sklearn,GBM,Rich,2.8078914251534983,2.764318182286316,1.622570960694106,0.4826707441386341,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__GBR_learning_rate0_03_max_depth2_n_estimators250__noylag__w64,PED - GBM,Bespoke Sklearn,GBM,Rich,2.819395282969613,2.754790907967618,1.7094285982661612,0.4992354740061162,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__GBR_learning_rate0_05_max_depth1_n_estimators250__noylag__w64,PED - GBM,Bespoke Sklearn,GBM,Rich,2.8200581168594177,2.758373708893953,1.5656133065274576,0.4813965341488277,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__GBR_learning_rate0_06_max_depth2_n_estimators150__ylag__w40,PED - GBM,Bespoke Sklearn,GBM,Schiff,2.837925399244361,2.806667196672305,1.7002449756821865,0.5339449541284403,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__Elastic_alpha0_005_l1_ratio0_8__ylag__w64,PED - Elastic net,Bespoke Sklearn,Elastic Net,Schiff,2.8469385065121986,2.7999739667594343,1.536638545808399,0.56289500509684,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__GBRLocal_learning_rate0_07_max_depth2_n_estimators250__noylag__wexp,PED - Local GBM,Bespoke Sklearn,GBM,Rich,2.849145645799263,2.79922318323914,1.621023816511874,0.5698776758409786,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w40,PED - GBM,Bespoke Sklearn,GBM,Rich,2.852870830257875,2.7930762127933515,1.457084202610902,0.4982670744138635,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__fixedblend_schiff1.00__PED__diff__GBRLocal_learning_rate0_055_max_depth1_n_estimators600__ylag__w40,PED - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,3.082117232079539,2.965757956236623,0.7621484654187822,0.5912334352701326,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__fixedblend_schiff1.00__PED__diff__GBR_learning_rate0_03_max_depth1_n_estimators650__ylag__w40,PED - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,3.082117232079539,2.965757956236623,0.7621484654187822,0.5912334352701326,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__fixedblend_schiff1.00__PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40,PED - Fixed Schiff blend,Posthoc Ensemble,Fixed Schiff Blend,Ensemble,3.082117232079539,2.965757956236623,0.7621484654187822,0.5912334352701326,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w64,PED - Schiff OLS,Bespoke Sklearn,OLS,Schiff,3.082117232079539,2.965757956236623,0.7621484654187822,0.5912334352701326,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff_no_lead__SCHIFF_OLS__noylag__w64,PED - Schiff OLS,Bespoke Sklearn,OLS,Schiff No Lead,3.082117232079539,2.965757956236623,0.7621484654187822,0.5912334352701326,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__Ridge_alpha0_1__ylag__w64,PED - PED  schiff  Ridge alpha0 1  ylag  w64,Bespoke Sklearn,Ridge,Schiff,3.248983829103876,3.3771614825293104,0.432533561478065,0.6725790010193681,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__schiff__Ridge_alpha10__ylag__wexp,PED - PED  schiff  Ridge alpha10  ylag  wexp,Bespoke Sklearn,Ridge,Schiff,3.276563495161138,3.356583994900649,0.3385575925097093,0.6217125382262997,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
