baseline_source,scenario_name,scenario_role,time_grain,series_id,period,fed_path,row_type,trace_name,value,source_path,period_fy
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2010Q4,Current planned path,historical_actual,Actual,2014256395.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2011Q1,Current planned path,historical_actual,Actual,1879399653.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2011Q2,Current planned path,historical_actual,Actual,1919830774.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2011Q3,Current planned path,historical_actual,Actual,1940412167.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2011Q4,Current planned path,historical_actual,Actual,2041795708.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2012Q1,Current planned path,historical_actual,Actual,1972821179.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2012Q2,Current planned path,historical_actual,Actual,1977295468.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2012Q3,Current planned path,historical_actual,Actual,1986302686.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2012Q4,Current planned path,historical_actual,Actual,2087229366.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2013Q1,Current planned path,historical_actual,Actual,2004260597.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2013Q2,Current planned path,historical_actual,Actual,2072369167.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2013Q3,Current planned path,historical_actual,Actual,2086860529.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2013Q4,Current planned path,historical_actual,Actual,2297457306.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2014Q1,Current planned path,historical_actual,Actual,2124315560.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2014Q2,Current planned path,historical_actual,Actual,2300956902.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2014Q3,Current planned path,historical_actual,Actual,2217355370.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2014Q4,Current planned path,historical_actual,Actual,2393327196.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2015Q1,Current planned path,historical_actual,Actual,2266893548.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2015Q2,Current planned path,historical_actual,Actual,2289906930.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2015Q3,Current planned path,historical_actual,Actual,2322193508.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2015Q4,Current planned path,historical_actual,Actual,2471088077.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2016Q1,Current planned path,historical_actual,Actual,2410306986.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2016Q2,Current planned path,historical_actual,Actual,2465886457.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2016Q3,Current planned path,historical_actual,Actual,2518564236.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2016Q4,Current planned path,historical_actual,Actual,2662616466.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2017Q1,Current planned path,historical_actual,Actual,2615952777.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2017Q2,Current planned path,historical_actual,Actual,2628477360.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2017Q3,Current planned path,historical_actual,Actual,2663515345.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2017Q4,Current planned path,historical_actual,Actual,2876639424.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2018Q1,Current planned path,historical_actual,Actual,2765640680.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2018Q2,Current planned path,historical_actual,Actual,2806431711.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2018Q3,Current planned path,historical_actual,Actual,2969453691.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2018Q4,Current planned path,historical_actual,Actual,2969564969.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2019Q1,Current planned path,historical_actual,Actual,2882610412.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2019Q2,Current planned path,historical_actual,Actual,3076596136.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2019Q3,Current planned path,historical_actual,Actual,2839219834.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2019Q4,Current planned path,historical_actual,Actual,3102749444.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2020Q1,Current planned path,historical_actual,Actual,2812678357.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2020Q2,Current planned path,historical_actual,Actual,2631289175.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2020Q3,Current planned path,historical_actual,Actual,2778045013.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2020Q4,Current planned path,historical_actual,Actual,3098962585.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2021Q1,Current planned path,historical_actual,Actual,3057690721.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2021Q2,Current planned path,historical_actual,Actual,3063464694.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2021Q3,Current planned path,historical_actual,Actual,2623042829.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2021Q4,Current planned path,historical_actual,Actual,2915860475.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2022Q1,Current planned path,historical_actual,Actual,2912022134.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2022Q2,Current planned path,historical_actual,Actual,4193282770.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2022Q3,Current planned path,historical_actual,Actual,2905714827.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2022Q4,Current planned path,historical_actual,Actual,3081592238.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2023Q1,Current planned path,historical_actual,Actual,3576861558.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2023Q2,Current planned path,historical_actual,Actual,3989118992.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2023Q3,Current planned path,historical_actual,Actual,2110673004.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2023Q4,Current planned path,historical_actual,Actual,2578310413.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2024Q1,Current planned path,historical_actual,Actual,2812615108.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2024Q2,Current planned path,historical_actual,Actual,2853952134.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2024Q3,Current planned path,historical_actual,Actual,2946968636.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2024Q4,Current planned path,historical_actual,Actual,3191938877.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2025Q1,Current planned path,historical_actual,Actual,3118762564.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2025Q2,Current planned path,historical_actual,Actual,3016313795.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2025Q3,Current planned path,historical_actual,Actual,3122958703.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2025Q4,Current planned path,historical_actual,Actual,3307965543.0,,
ar1_chart_rows,historical_actual,,quarterly,light_ruc_net_km,2026Q1,Current planned path,historical_actual,Actual,3196014020.0,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2026Q2,Current planned path,future_forecast,Current finalist Base case,3178078226.073193,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2026Q2,Current planned path,future_forecast,Current finalist High population/comparison,3186509486.201508,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2026Q3,Current planned path,future_forecast,Current finalist Base case,3052255206.937117,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2026Q3,Current planned path,future_forecast,Current finalist High population/comparison,3064409447.4256234,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2026Q4,Current planned path,future_forecast,Current finalist Base case,3262795878.3925853,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2026Q4,Current planned path,future_forecast,Current finalist High population/comparison,3280130864.744752,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2027Q1,Current planned path,future_forecast,Current finalist Base case,3270598734.6146383,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2027Q1,Current planned path,future_forecast,Current finalist High population/comparison,3292329442.483258,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2027Q2,Current planned path,future_forecast,Current finalist Base case,3298763101.1596136,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2027Q2,Current planned path,future_forecast,Current finalist High population/comparison,3325078518.1756096,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2027Q3,Current planned path,future_forecast,Current finalist Base case,3169316022.0669727,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2027Q3,Current planned path,future_forecast,Current finalist High population/comparison,3198829400.4707985,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2027Q4,Current planned path,future_forecast,Current finalist Base case,3389166782.9990306,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2027Q4,Current planned path,future_forecast,Current finalist High population/comparison,3425257530.1588864,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2028Q1,Current planned path,future_forecast,Current finalist Base case,3394003072.696928,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2028Q1,Current planned path,future_forecast,Current finalist High population/comparison,3434701192.375812,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2028Q2,Current planned path,future_forecast,Current finalist Base case,3419937802.5217576,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2028Q2,Current planned path,future_forecast,Current finalist High population/comparison,3465543692.165471,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2028Q3,Current planned path,future_forecast,Current finalist Base case,3282577017.994457,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2028Q3,Current planned path,future_forecast,Current finalist High population/comparison,3330769174.248094,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2028Q4,Current planned path,future_forecast,Current finalist Base case,3506911512.904078,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2028Q4,Current planned path,future_forecast,Current finalist High population/comparison,3563123381.722717,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2029Q1,Current planned path,future_forecast,Current finalist Base case,3509702078.6991105,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2029Q1,Current planned path,future_forecast,Current finalist High population/comparison,3570704218.0334706,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2029Q2,Current planned path,future_forecast,Current finalist Base case,3534293251.602885,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2029Q2,Current planned path,future_forecast,Current finalist High population/comparison,3600507960.8334093,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2029Q3,Current planned path,future_forecast,Current finalist Base case,3390204148.1028075,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2029Q3,Current planned path,future_forecast,Current finalist High population/comparison,3458315533.129879,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2029Q4,Current planned path,future_forecast,Current finalist Base case,3572810734.6569395,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2029Q4,Current planned path,future_forecast,Current finalist High population/comparison,3649440987.3148704,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2030Q1,Current planned path,future_forecast,Current finalist Base case,3571388279.4264145,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2030Q1,Current planned path,future_forecast,Current finalist High population/comparison,3652847490.3889103,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2030Q2,Current planned path,future_forecast,Current finalist Base case,3595347705.5040107,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2030Q2,Current planned path,future_forecast,Current finalist High population/comparison,3682251987.944531,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2030Q3,Current planned path,future_forecast,Current finalist Base case,3447750923.778664,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2030Q3,Current planned path,future_forecast,Current finalist High population/comparison,3535791342.764149,,
ar1_chart_rows,current_basecase,basecase,quarterly,light_ruc_net_km,2030Q4,Current planned path,future_forecast,Current finalist Base case,3670646115.7981424,,
ar1_chart_rows,current_comparison_1,comparison,quarterly,light_ruc_net_km,2030Q4,Current planned path,future_forecast,Current finalist High population/comparison,3769392809.5161967,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2001,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2002,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2003,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2004,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2005,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2006,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2007,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2008,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2009,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2010,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2011,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2012,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2013,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2014,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2015,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2016,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2017,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2018,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2019,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2020,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2021,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2022,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2023,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2024,,historical_actual,Actual,413.518791,,
ar1_chart_rows,actual,actual,june_year,light_bev_ruc_net_km,FY2025,,historical_actual,Actual,820.641429,,
ar1_chart_rows,current_basecase,basecase,june_year,light_bev_ruc_net_km,FY2025,Current planned path,future_forecast,Current finalist Base case,820.641429,,
ar1_chart_rows,current_comparison_1,comparison,june_year,light_bev_ruc_net_km,FY2025,Current planned path,future_forecast,Current finalist High population/comparison,820.641429,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2026,MBU26,official_comparator,MBU26 official,1209.37911079624,,
ar1_chart_rows,current_basecase,basecase,june_year,light_bev_ruc_net_km,FY2026,Current planned path,future_forecast,Current finalist Base case,1238.551058032925,,
ar1_chart_rows,current_comparison_1,comparison,june_year,light_bev_ruc_net_km,FY2026,Current planned path,future_forecast,Current finalist High population/comparison,1239.3665623439847,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2027,MBU26,official_comparator,MBU26 official,1572.19480045545,,
ar1_chart_rows,current_basecase,basecase,june_year,light_bev_ruc_net_km,FY2027,Current planned path,future_forecast,Current finalist Base case,1539.4354765615176,,
ar1_chart_rows,current_comparison_1,comparison,june_year,light_bev_ruc_net_km,FY2027,Current planned path,future_forecast,Current finalist High population/comparison,1548.6994354135409,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2028,MBU26,official_comparator,MBU26 official,1989.37597979678,,
ar1_chart_rows,current_basecase,basecase,june_year,light_bev_ruc_net_km,FY2028,Current planned path,future_forecast,Current finalist Base case,2021.437085826135,,
ar1_chart_rows,current_comparison_1,comparison,june_year,light_bev_ruc_net_km,FY2028,Current planned path,future_forecast,Current finalist High population/comparison,2044.4002183770822,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2029,MBU26,official_comparator,MBU26 official,2502.17964433063,,
ar1_chart_rows,current_basecase,basecase,june_year,light_bev_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist Base case,2638.996121219678,,
ar1_chart_rows,current_comparison_1,comparison,june_year,light_bev_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist High population/comparison,2683.182140681946,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2030,MBU26,official_comparator,MBU26 official,3074.13637597232,,
ar1_chart_rows,current_basecase,basecase,june_year,light_bev_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist Base case,3337.1581463926477,,
ar1_chart_rows,current_comparison_1,comparison,june_year,light_bev_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist High population/comparison,3411.1071741336104,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2031,MBU26,official_comparator,MBU26 official,3699.27203826942,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2032,MBU26,official_comparator,MBU26 official,4398.02707007662,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2033,MBU26,official_comparator,MBU26 official,5198.25079890367,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2034,MBU26,official_comparator,MBU26 official,6169.96962436653,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2035,MBU26,official_comparator,MBU26 official,7342.70646637953,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2036,MBU26,official_comparator,MBU26 official,8722.42544877532,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2037,MBU26,official_comparator,MBU26 official,10347.7667235734,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2038,MBU26,official_comparator,MBU26 official,12209.6897667792,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2039,MBU26,official_comparator,MBU26 official,14357.6989741182,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2040,MBU26,official_comparator,MBU26 official,16789.7058132265,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2041,MBU26,official_comparator,MBU26 official,19398.2307000633,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2042,MBU26,official_comparator,MBU26 official,22141.1732104773,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2043,MBU26,official_comparator,MBU26 official,24856.2856440604,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2044,MBU26,official_comparator,MBU26 official,27364.0603386263,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2045,MBU26,official_comparator,MBU26 official,29735.4698936684,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2046,MBU26,official_comparator,MBU26 official,32156.3592151348,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2047,MBU26,official_comparator,MBU26 official,34537.073453697,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2048,MBU26,official_comparator,MBU26 official,36975.108256259,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2049,MBU26,official_comparator,MBU26 official,39221.4923959718,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2050,MBU26,official_comparator,MBU26 official,41168.8006989255,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2051,MBU26,official_comparator,MBU26 official,43031.5853713679,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2052,MBU26,official_comparator,MBU26 official,44609.5202451729,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2053,MBU26,official_comparator,MBU26 official,46073.9897836358,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2054,MBU26,official_comparator,MBU26 official,47383.266321173,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,light_bev_ruc_net_km,FY2055,MBU26,official_comparator,MBU26 official,48685.1167264313,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2001,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2002,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2003,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2004,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2005,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2006,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2007,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2008,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2009,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2010,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2011,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2012,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2013,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2014,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2015,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2016,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2017,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2018,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2019,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2020,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2021,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2022,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2023,,historical_actual,Actual,0.0,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2024,,historical_actual,Actual,194.94237,,
ar1_chart_rows,actual,actual,june_year,phev_ruc_net_km,FY2025,,historical_actual,Actual,435.117435,,
ar1_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2025,Current planned path,future_forecast,Current finalist Base case,435.117435,,
ar1_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2025,Current planned path,future_forecast,Current finalist High population/comparison,435.117435,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2026,MBU26,official_comparator,MBU26 official,633.39411052937,,
ar1_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2026,Current planned path,future_forecast,Current finalist Base case,648.6011270216075,,
ar1_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2026,Current planned path,future_forecast,Current finalist High population/comparison,649.0281881522841,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2027,MBU26,official_comparator,MBU26 official,866.45343854562,,
ar1_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2027,Current planned path,future_forecast,Current finalist Base case,844.0725878349956,,
ar1_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2027,Current planned path,future_forecast,Current finalist High population/comparison,849.1520171718391,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2028,MBU26,official_comparator,MBU26 official,1114.1399728797,,
ar1_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2028,Current planned path,future_forecast,Current finalist Base case,1126.276905928986,,
ar1_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2028,Current planned path,future_forecast,Current finalist High population/comparison,1139.0711927565417,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2029,MBU26,official_comparator,MBU26 official,1394.20153006706,,
ar1_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist Base case,1463.9944430780354,,
ar1_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2029,Current planned path,future_forecast,Current finalist High population/comparison,1488.5068273268612,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2030,MBU26,official_comparator,MBU26 official,1688.91801832143,,
ar1_chart_rows,current_basecase,basecase,june_year,phev_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist Base case,1824.2490733831303,,
ar1_chart_rows,current_comparison_1,comparison,june_year,phev_ruc_net_km,FY2030,Current planned path,future_forecast,Current finalist High population/comparison,1864.6731226538723,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2031,MBU26,official_comparator,MBU26 official,1982.30123651121,,
ar1_chart_rows,mbu26_official,official_comparator,june_year,phev_ruc_net_km,FY2032,MBU26,official_comparator,MBU26 official,2294.23844446945,,
