baseline_source,scenario_name,scenario_role,time_grain,series_id,period,fed_path,row_type,trace_name,baseline_value,refreshed_value,delta,source_path,period_fy
incumbent_line_reconciliation,current_comparison_1,,,fed_refunds,,,,,82.1049619039565,80.6529606896518,-1.452001214304687,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,net_fed_revenue,,,,,2245.825086769042,2247.974708697949,2.1496219289069813,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,mr1_revenue,,,,,538.983845722546,526.840027334863,-12.14381838768304,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,gross_mvr_revenue,,,,,570.3439955500369,558.2001771623538,-12.14381838768304,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,mvr_revenue_net_admin_coo,,,,,498.08551880884096,485.9417004211579,-12.14381838768304,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,mvr_refunds,,,,,1.93576665839146,1.8947102491513,-0.04105640924015996,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,net_mvr_revenue,,,,,496.1497521504495,484.04699017200664,-12.102761978442857,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,total_gross_revenue,,,,,5319.2915279453,5306.944881332367,-12.346646612933,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,total_admin_fees,,,,,107.9963525080955,107.15161324403711,-0.84473926405839,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,total_revenue_net_admin,,,,,5211.295175437204,5199.79326808833,-11.501907348874738,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,total_refunds,,,,,163.55657982007574,160.6664265682024,-2.890153251873329,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,total_nltf_net_revenue,,,,,5047.738595617128,5039.1268415201275,-8.611754097000812,Current finalist High population/comparison,2027
incumbent_line_reconciliation,current_comparison_1,,,ped_volume,,,,,3019.956879710486,3019.940004790264,-0.016874920222107903,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,light_ruc_net_revenue,,,,,1099.6924709137568,1099.8404299626523,0.14795904889547273,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,heavy_ruc_net_revenue,,,,,1382.9353913994867,1382.9791411249635,0.04374972547680045,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,ruc_refunds,,,,,92.5467417239691,91.9223646926299,-0.6243770313392076,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,gross_ruc_revenue,,,,,2807.383439013123,2806.9507707561556,-0.43266825696719025,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,ruc_admin_revenue,,,,,37.7898168481218,37.4493334490253,-0.34048339909649883,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,ruc_revenue_net_admin,,,,,2769.593622165001,2769.5014373071303,-0.09218485787050668,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,total_ruc_net_revenue,,,,,2677.0468804410316,2677.5790726145005,0.5321921734689568,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,gross_ped_revenue,,,,,2567.2333744050297,2567.3766488099523,0.14327440492252208,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,gross_fed_revenue,,,,,2610.086751267217,2610.2300256721396,0.14327440492252208,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,fed_refunds,,,,,92.1117150014535,91.4673022517422,-0.6444127497113072,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,net_fed_revenue,,,,,2517.9750362657637,2518.7627234203974,0.7876871546336588,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,total_gross_revenue,,,,,5999.103997791183,5998.814603939139,-0.28939385204466817,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,total_admin_fees,,,,,109.6759903599811,109.3355069608846,-0.34048339909649883,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,total_revenue_net_admin,,,,,5889.428007431202,5889.479096978254,0.05108954705247015,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,total_refunds,,,,,186.5976807549958,185.32889097394528,-1.2687897810505149,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,total_nltf_net_revenue,,,,,5702.830326676206,5704.150206004309,1.319879328103525,Current finalist High population/comparison,2028
incumbent_line_reconciliation,current_comparison_1,,,ped_volume,,,,,3031.4181363759153,3031.4112315880257,-0.006904787889652653,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,light_ruc_net_revenue,,,,,1211.3412392466093,1211.3875569053282,0.04631765871886273,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,heavy_ruc_net_revenue,,,,,1476.5573951125543,1476.568849565277,0.011454452722773567,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,ruc_refunds,,,,,102.088910316411,101.989316940945,-0.09959337546600011,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,gross_ruc_revenue,,,,,3110.411666086587,3110.369844822563,-0.04182126402383801,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,ruc_admin_revenue,,,,,40.0918773715206,40.0168341509567,-0.07504322056390578,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,ruc_revenue_net_admin,,,,,3070.3197887150664,3070.3530106716066,0.03322195654027382,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,total_ruc_net_revenue,,,,,2968.2308783986555,2968.3636937306615,0.1328153320059755,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,gross_ped_revenue,,,,,2728.6119090598595,2728.663802052412,0.051892992552438955,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,gross_fed_revenue,,,,,2771.66845571597,2771.7203487085226,0.051892992552438955,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,fed_refunds,,,,,97.8305167947018,97.6737041163894,-0.15681267831239154,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,net_fed_revenue,,,,,2673.8379389212682,2674.0466445921334,0.20870567086512892,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,total_gross_revenue,,,,,6457.945864361321,6457.955936089849,0.010071728528600943,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,total_admin_fees,,,,,111.61244793454449,111.53740471398059,-0.07504322056389867,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,total_revenue_net_admin,,,,,6346.333416426776,6346.418531375869,0.08511494909271278,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,total_refunds,,,,,201.86358942033127,201.60718336655287,-0.25640605377839165,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,total_nltf_net_revenue,,,,,6144.469827006445,6144.811348009316,0.3415210028715592,Current finalist High population/comparison,2029
incumbent_line_reconciliation,current_comparison_1,,,ped_volume,,,,,3036.036401927321,3036.0326096286026,-0.003792298718508391,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,light_ruc_net_revenue,,,,,1299.194773882275,1299.2248579520858,0.030084069810754954,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,heavy_ruc_net_revenue,,,,,1554.703695421354,1554.7111877059028,0.00749228454878903,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,ruc_refunds,,,,,110.930625671315,111.156651009308,0.22602533799300772,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,gross_ruc_revenue,,,,,3387.283343588076,3387.546945280429,0.2636016923529496,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,ruc_admin_revenue,,,,,42.4740089885113,42.5523569088689,0.07834792035760074,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,ruc_revenue_net_admin,,,,,3344.809334599565,3344.99458837156,0.1852537719951215,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,total_ruc_net_revenue,,,,,3233.87870892825,3233.837937362252,-0.04077156599805676,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,gross_ped_revenue,,,,,2854.1755922217985,2854.196262437372,0.020670215573318274,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,gross_fed_revenue,,,,,2897.420370068892,2897.4410402844655,0.020670215573318274,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,fed_refunds,,,,,102.412992390514,102.477188461442,0.0641960709279914,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,net_fed_revenue,,,,,2795.0073776783784,2794.9638518230236,-0.043525855354801024,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,total_gross_revenue,,,,,6855.264790117385,6855.54906202531,0.2842719079253584,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,total_admin_fees,,,,,113.64295419523751,113.72130211559511,0.07834792035760074,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,total_revenue_net_admin,,,,,6741.6218359221475,6741.8277599097155,0.20592398756798502,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,total_refunds,,,,,215.29413133383392,215.5843527427549,0.2902214089209849,Current finalist High population/comparison,2030
incumbent_line_reconciliation,current_comparison_1,,,total_nltf_net_revenue,,,,,6526.327704588313,6526.24340716696,-0.08429742135285778,Current finalist High population/comparison,2030
