series_id,trace_name,scenario_name,period,value_before,value_after,absolute_movement,relative_movement
light_bev_ruc_net_revenue,MBU26 official,mbu26_official,2032Q2,119.62130315248385,119.62117555043176,0.00012760205208905973,1.0667167864439886e-06
light_bev_ruc_net_revenue,BEFU26 official,befu26_official,2032Q2,119.62130315248385,119.62117555043176,0.00012760205208905973,1.0667167864439886e-06
light_ruc_net_revenue,MBU26 official,mbu26_official,2026Q2,207.01412545956342,207.01434625797185,0.00022079840843503007,1.0665861952408613e-06
light_bev_ruc_net_km,MBU26 official,mbu26_official,2044Q2,7305.287555658873,7305.27976660951,0.007789049363054801,1.066220775528705e-06
light_bev_ruc_net_km,BEFU26 official,befu26_official,2044Q2,7305.287555658873,7305.27976660951,0.007789049363054801,1.066220775528705e-06
light_bev_ruc_net_km,Current finalist Base case,current_basecase,2038Q2,3542.764591675794,3542.7683665438108,0.0037748680169897852,1.0655147750599489e-06
light_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2031Q1,294.5485695448383,294.54825593327917,0.0003136115591360067,1.0647193419429134e-06
light_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2045Q4,1959.0567188651257,1959.0546359253503,0.0020829397753914236,1.063236074450189e-06
light_bev_ruc_net_km,BEFU26 official,befu26_official,2042Q3,5661.299468311167,5661.293452692006,0.006015619161189534,1.0625862833898212e-06
light_bev_ruc_net_km,MBU26 official,mbu26_official,2042Q3,5661.299468311167,5661.293452692006,0.006015619161189534,1.0625862833898212e-06
light_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2041Q2,335.5065529105259,335.5069093141538,0.0003564036279044558,1.06228514707879e-06
light_ruc_net_revenue,BEFU26 official,befu26_official,2044Q3,289.28515922911674,289.2848519328748,0.0003072962419423675,1.0622606522963239e-06
light_ruc_net_km,Current finalist Base case,current_basecase,2033Q3,3174.837357161051,3174.833986757311,0.003370403740063921,1.0615988666196576e-06
light_bev_ruc_net_km,Current finalist Base case,current_basecase,2040Q3,4586.460175388367,4586.465043811572,0.004868423205152794,1.0614772654687994e-06
phev_ruc_net_km,BEFU26 official,befu26_official,2048Q3,729.5959134835042,729.5966845010465,0.0007710175423198962,1.0567733838291687e-06
phev_ruc_net_km,MBU26 official,mbu26_official,2048Q3,729.5959134835042,729.5966845010465,0.0007710175423198962,1.0567733838291687e-06
phev_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2037Q2,1032.2607150541753,1032.2618054923996,0.0010904382243097643,1.0563593173770405e-06
light_bev_ruc_net_revenue,Current finalist Base case,current_basecase,2034Q3,190.61459682897004,190.61439560397216,0.0002012249978804448,1.0556641580864606e-06
light_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2049Q3,247.26539638381595,247.26565698345604,0.0002605996400859567,1.053926849034075e-06
light_ruc_net_revenue,MBU26 official,mbu26_official,2029Q3,300.69204473355813,300.69236126913734,0.00031653557920208186,1.0526902348965122e-06
light_bev_ruc_net_km,Current finalist Base case,current_basecase,2044Q2,7401.81389652114,7401.821679832006,0.007783310866216198,1.0515410107614785e-06
light_ruc_net_km,MBU26 official,mbu26_official,2028Q2,3502.9140270362986,3502.910347879306,0.0036791569928027457,1.0503132433186093e-06
phev_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2043Q2,68.74675560739877,68.74682773558669,7.212818792368125e-05,1.0491867912370044e-06
phev_ruc_net_revenue,MBU26 official,mbu26_official,2039Q2,62.516353190689955,62.51641877165167,6.558096171715988e-05,1.0490209100508811e-06
phev_ruc_net_revenue,BEFU26 official,befu26_official,2039Q2,62.516353190689955,62.51641877165167,6.558096171715988e-05,1.0490209100508811e-06
light_bev_ruc_net_km,Current finalist Base case,current_basecase,2036Q4,2762.1306903067602,2762.133587380368,0.0028970736079827475,1.0488546462155274e-06
light_ruc_net_km,Current finalist Base case,current_basecase,2038Q3,2657.645467261114,2657.6426882933665,0.0027789677474174823,1.0456502876892e-06
light_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2046Q2,294.0171934409831,294.01688730866954,0.00030613231353981973,1.0412054817510816e-06
phev_ruc_net_km,Current finalist Base case,current_basecase,2033Q2,755.1495049283399,755.1502902244297,0.0007852960898162564,1.0399213462912583e-06
light_ruc_net_revenue,MBU26 official,mbu26_official,2050Q2,256.3436019336382,256.34386833351004,0.0002663998718617222,1.03922965056365e-06
light_ruc_net_km,MBU26 official,mbu26_official,2031Q2,3662.449004265465,3662.4451987447083,0.003805520756941405,1.0390645036993858e-06
phev_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2048Q3,761.9664095240576,761.9671991425265,0.0007896184689570873,1.0362903916595245e-06
phev_ruc_net_revenue,BEFU26 official,befu26_official,2033Q2,35.75531960134393,35.75535664390836,3.704256442915721e-05,1.0360014913071815e-06
phev_ruc_net_revenue,MBU26 official,mbu26_official,2033Q2,35.75531960134393,35.75535664390836,3.704256442915721e-05,1.0360014913071815e-06
phev_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2031Q1,22.817472534780215,22.817448911461096,2.3623319119536745e-05,1.035317083587071e-06
light_ruc_net_km,BEFU26 official,befu26_official,2028Q2,3477.2093599228647,3477.205781303028,0.0035786198368441546,1.029164328754579e-06
phev_ruc_net_km,MBU26 official,mbu26_official,2049Q3,698.8234332601486,698.8227142049469,0.0007190552016709262,1.0289511877362102e-06
phev_ruc_net_km,BEFU26 official,befu26_official,2049Q3,698.8234332601486,698.8227142049469,0.0007190552016709262,1.0289511877362102e-06
phev_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2032Q2,695.8404824498027,695.8411983814749,0.0007159316721754294,1.0288732694236083e-06
light_ruc_net_km,MBU26 official,mbu26_official,2037Q2,3157.045155573714,3157.041908712782,0.0032468609319948882,1.0284493163686956e-06
phev_ruc_net_km,Current finalist Base case,current_basecase,2029Q2,401.32606576481817,401.3264782186525,0.00041245383431487426,1.0277275001533968e-06
phev_ruc_net_revenue,Current finalist Base case,current_basecase,2042Q4,66.80133726330709,66.80140576204955,6.849874246483978e-05,1.025409748832454e-06
light_bev_ruc_net_km,Current finalist Base case,current_basecase,2028Q1,526.3548702505597,526.3543311460395,0.0005391045201577072,1.0242225362160672e-06
phev_ruc_net_revenue,Current finalist Base case,current_basecase,2042Q3,62.56950341755607,62.569567461391074,6.404383500324684e-05,1.0235631019132732e-06
light_bev_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2036Q1,274.93974776750053,274.939466784346,0.00028098315453917166,1.0219808406050537e-06
heavy_ruc_net_km,MBU26 official,mbu26_official,2036Q2,1066.9764049873618,1066.9753150147565,0.0010899726053139602,1.0215526793461481e-06
light_bev_ruc_net_revenue,MBU26 official,mbu26_official,2040Q3,569.6243729109809,569.6249536164407,0.0005807054598108152,1.0194533229735344e-06
light_bev_ruc_net_revenue,BEFU26 official,befu26_official,2040Q3,569.6243729109809,569.6249536164407,0.0005807054598108152,1.0194533229735344e-06
phev_ruc_net_km,Current finalist Base case,current_basecase,2030Q2,506.0437191938993,506.0442348172212,0.0005156233219167916,1.0189303855764719e-06
