source_release,FY,period,period_status,output_series_id,output_label,row_role,formula,source_rows,source_cells,observed_value,calculated_value,residual,residual_abs,status,missing_inputs,source_kind
PREBU26,2028,FY2028,ST_FORECAST,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,AC36; AC33,2696.07934472366,2696.0793447236524,7.73070496506989e-12,7.73070496506989e-12,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,AD40; AD41; AD42,2655.45523951095,2655.455239510945,5.002220859751105e-12,5.002220859751105e-12,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,AD48; AD49; AD50,565.753263296357,565.7532632963564,5.684341886080801e-13,5.684341886080801e-13,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,AD28; AD29; AD30; AD31; AD32; AD33,3140.58009743886,3140.211841106709,0.36825633215084963,0.36825633215084963,residual_reported,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,AD48; AD49; AD52,493.473019285316,493.47301928531544,5.684341886080801e-13,5.684341886080801e-13,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,AD43; AD44,2558.10492919804,2558.104929198041,-1.3642420526593924e-12,1.3642420526593924e-12,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,AD53; AD54,491.532171523631,491.5321715236316,-5.684341886080801e-13,5.684341886080801e-13,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,AD34; AD35,3100.54372005433,3100.5437200543297,4.547473508864641e-13,4.547473508864641e-13,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,AD35; AD52; AD50,112.316621395571,112.316621395571,0.0,0.0,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,AD45; AD37,5557.0580183606,5557.0580183606,0.0,0.0,reconciled,,derived_dashboard_subtotal
PREBU26,2029,FY2029,ST_FORECAST,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,AD34; AD43; AD51; AD58,6379.12878905374,6379.128789053745,-5.4569682106375694e-12,5.4569682106375694e-12,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,AD63; AD64,6065.93037869181,6065.930378691811,-9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,AD33; AD44; AD54,200.88178896636,200.88178896636032,-3.126388037344441e-13,3.126388037344441e-13,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,AD61; AD62,6266.81216765817,6266.812167658169,1.8189894035458565e-12,1.8189894035458565e-12,reconciled,,official_source_formula_assertion
PREBU26,2029,FY2029,ST_FORECAST,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,AD36; AD33,2998.95308916256,2998.953089162563,-3.183231456205249e-12,3.183231456205249e-12,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,AE40; AE41; AE42,2770.01406353838,2770.014063538383,-3.183231456205249e-12,3.183231456205249e-12,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,AE48; AE49; AE50,560.308422692911,560.3084226929108,2.2737367544323206e-13,2.2737367544323206e-13,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,AE28; AE29; AE30; AE31; AE32; AE33,3438.71295698803,3438.3233629923247,0.38959399570512687,0.38959399570512687,residual_reported,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,AE48; AE49; AE52,488.425323605221,488.4253236052207,3.410605131648481e-13,3.410605131648481e-13,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,AE43; AE44,2667.99195458854,2667.991954588538,1.8189894035458565e-12,1.8189894035458565e-12,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,AE53; AE54,486.479353601491,486.4793536014917,-6.821210263296962e-13,6.821210263296962e-13,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,AE34; AE35,3396.14208218873,3396.142082188729,9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,AE35; AE52; AE50,114.453973886991,114.4539738869911,-9.947598300641403e-14,9.947598300641403e-14,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,AE45; AE37,5953.26086538197,5953.26086538197,0.0,0.0,reconciled,,derived_dashboard_subtotal
PREBU26,2030,FY2030,ST_FORECAST,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,AE34; AE43; AE51; AE58,6786.3756320269,6786.375632026899,9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,AE63; AE64,6457.08040779104,6457.080407791034,5.4569682106375694e-12,5.4569682106375694e-12,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,AE33; AE44; AE54,214.841250348865,214.84125034886435,6.536993168992922e-13,6.536993168992922e-13,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,AE61; AE62,6671.9216581399,6671.92165813991,-1.000444171950221e-11,1.000444171950221e-11,reconciled,,official_source_formula_assertion
PREBU26,2030,FY2030,ST_FORECAST,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,AE36; AE33,3285.26891079343,3285.268910793437,-6.821210263296962e-12,6.821210263296962e-12,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,AF40; AF41; AF42,2881.72236962761,2881.722369627604,5.9117155615240335e-12,5.9117155615240335e-12,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,AF48; AF49; AF50,555.27303067949,555.2730306794901,-1.1368683772161603e-13,1.1368683772161603e-13,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,AF28; AF29; AF30; AF31; AF32; AF33,3752.06829249781,3751.636741014343,0.43155148346704664,0.43155148346704664,residual_reported,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,AF48; AF49; AF52,483.764578542989,483.7645785429892,-2.2737367544323206e-13,2.2737367544323206e-13,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,AF43; AF44,2775.12910806866,2775.129108068659,9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,AF53; AF54,481.812242071602,481.8122420716023,-3.410605131648481e-13,3.410605131648481e-13,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,AF34; AF35,3706.89513956565,3706.8951395656486,1.3642420526593924e-12,1.3642420526593924e-12,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,AF35; AF52; AF50,116.681605068662,116.6816050686624,-4.121147867408581e-13,4.121147867408581e-13,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,AF45; AF37,6361.44084465388,6361.44084465388,0.0,0.0,reconciled,,derived_dashboard_subtotal
PREBU26,2031,FY2031,ST_FORECAST,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,AF34; AF43; AF51; AF58,7206.40388161248,7206.4038816124885,-8.185452315956354e-12,8.185452315956354e-12,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,AF63; AF64,6860.59327553306,6860.593275533061,-1.8189894035458565e-12,1.8189894035458565e-12,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,AF33; AF44; AF54,229.129001010759,229.12900101075866,3.410605131648481e-13,3.410605131648481e-13,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,AF61; AF62,7089.72227654382,7089.722276543818,1.8189894035458565e-12,1.8189894035458565e-12,reconciled,,official_source_formula_assertion
PREBU26,2031,FY2031,ST_FORECAST,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,AF36; AF33,3586.31173658522,3586.311736585229,-9.094947017729282e-12,9.094947017729282e-12,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,AG40; AG41; AG42,2935.96496724015,2935.964967240153,-2.7284841053187847e-12,2.7284841053187847e-12,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,AG48; AG49; AG50,550.616950698311,550.6169506983111,-1.1368683772161603e-13,1.1368683772161603e-13,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,AG28; AG29; AG30; AG31; AG32; AG33,3980.40412233551,3980.4041223355075,2.2737367544323206e-12,2.2737367544323206e-12,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,AG48; AG49; AG52,479.459593745862,479.4595937458623,-3.410605131648481e-13,3.410605131648481e-13,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,AG43; AG44,2826.85042050417,2826.850420504164,5.9117155615240335e-12,5.9117155615240335e-12,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,AG53; AG54,477.499705428212,477.4997054282117,2.8421709430404007e-13,2.8421709430404007e-13,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,AG34; AG35,3935.8237554894,3935.823755489406,-5.9117155615240335e-12,5.9117155615240335e-12,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,AG35; AG52; AG50,115.737723798553,115.73772379855289,1.1368683772161603e-13,1.1368683772161603e-13,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,AG45; AG37,6634.70774476019,6634.70774476019,0.0,0.0,reconciled,,derived_dashboard_subtotal
PREBU26,2032,FY2032,LT_FORECAST,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,AG34; AG43; AG51; AG58,7484.32622908155,7484.326229081549,9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,AG63; AG64,7129.54763899597,7129.547638995976,-5.4569682106375694e-12,5.4569682106375694e-12,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,AG33; AG44; AG54,239.040866287024,239.04086628702424,-2.5579538487363607e-13,2.5579538487363607e-13,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,AG61; AG62,7368.588505283,7368.588505282997,2.7284841053187847e-12,2.7284841053187847e-12,reconciled,,official_source_formula_assertion
PREBU26,2032,FY2032,LT_FORECAST,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,AG36; AG33,3807.85732425602,3807.857324256012,8.185452315956354e-12,8.185452315956354e-12,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,AH40; AH41; AH42,2971.21366425223,2971.2136642522278,2.2737367544323206e-12,2.2737367544323206e-12,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,AH48; AH49; AH50,546.310059224701,546.3100592247011,-1.1368683772161603e-13,1.1368683772161603e-13,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,AH28; AH29; AH30; AH31; AH32; AH33,4218.99233685665,4218.99233685665,0.0,0.0,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,AH48; AH49; AH52,475.480433483614,475.480433483614,0.0,0.0,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,AH43; AH44,2860.38073908176,2860.380739081764,-4.092726157978177e-12,4.092726157978177e-12,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,AH53; AH54,473.511870917934,473.5118709179346,-5.684341886080801e-13,5.684341886080801e-13,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,AH34; AH35,4173.01234001749,4173.01234001749,0.0,0.0,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,AH35; AH52; AH50,116.809622580247,116.80962258024749,-4.973799150320701e-13,4.973799150320701e-13,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,AH45; AH37,6898.17894837144,6898.17894837144,0.0,0.0,reconciled,,derived_dashboard_subtotal
PREBU26,2033,FY2033,LT_FORECAST,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,AH34; AH43; AH51; AH58,7753.85624914116,7753.856249141159,9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,AH63; AH64,7389.03100809696,7389.031008096959,9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,AH33; AH44; AH54,248.015618463951,248.0156184639514,-3.979039320256561e-13,3.979039320256561e-13,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,AH61; AH62,7637.04662656091,7637.046626560913,-2.7284841053187847e-12,2.7284841053187847e-12,reconciled,,official_source_formula_assertion
PREBU26,2033,FY2033,LT_FORECAST,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,AH36; AH33,4037.79820928968,4037.7982092896837,-3.637978807091713e-12,3.637978807091713e-12,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,AI40; AI41; AI42,2993.75045085287,2993.7504508528705,-4.547473508864641e-13,4.547473508864641e-13,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,AI48; AI49; AI50,542.323310113016,542.323310113016,0.0,0.0,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,AI28; AI29; AI30; AI31; AI32; AI33,4472.7579120882,4472.7579120881965,3.637978807091713e-12,3.637978807091713e-12,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,AI48; AI49; AI52,471.798927826774,471.79892782677393,5.684341886080802e-14,5.684341886080802e-14,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,AI43; AI44,2881.68944236441,2881.689442364406,3.637978807091713e-12,3.637978807091713e-12,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,AI53; AI54,469.820631961769,469.82063196176944,-4.547473508864641e-13,4.547473508864641e-13,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,AI34; AI35,4425.1856668088,4425.185666808794,6.366462912410498e-12,6.366462912410498e-12,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,AI35; AI52; AI50,118.096627565648,118.0966275656479,9.947598300641403e-14,9.947598300641403e-14,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,AI45; AI37,7163.96151365128,7163.96151365128,0.0,0.0,reconciled,,derived_dashboard_subtotal
PREBU26,2034,FY2034,LT_FORECAST,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,AI34; AI43; AI51; AI58,8026.17186186167,8026.171861861664,5.4569682106375694e-12,5.4569682106375694e-12,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,AI63; AI64,7651.12233442062,7651.122334420623,-2.7284841053187847e-12,2.7284841053187847e-12,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,AI33; AI44; AI54,256.952899875398,256.9528998753976,3.979039320256561e-13,3.979039320256561e-13,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,AI61; AI62,7908.07523429602,7908.075234296021,-9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
PREBU26,2034,FY2034,LT_FORECAST,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,AI36; AI33,4282.27207128687,4282.272071286871,-9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
PREBU26,2035,FY2035,LT_FORECAST,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,AJ40; AJ41; AJ42,2998.26098743381,2998.2609874338045,5.4569682106375694e-12,5.4569682106375694e-12,reconciled,,official_source_formula_assertion
PREBU26,2035,FY2035,LT_FORECAST,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,AJ48; AJ49; AJ50,538.629294196954,538.6292941969539,1.1368683772161603e-13,1.1368683772161603e-13,reconciled,,official_source_formula_assertion
PREBU26,2035,FY2035,LT_FORECAST,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,AJ28; AJ29; AJ30; AJ31; AJ32; AJ33,4745.91269203831,4745.91269203831,0.0,0.0,reconciled,,official_source_formula_assertion
PREBU26,2035,FY2035,LT_FORECAST,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,AJ48; AJ49; AJ52,468.388901945784,468.38890194578397,5.684341886080802e-14,5.684341886080802e-14,reconciled,,official_source_formula_assertion
PREBU26,2035,FY2035,LT_FORECAST,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,AJ43; AJ44,2885.66457603095,2885.664576030958,-8.185452315956354e-12,8.185452315956354e-12,reconciled,,official_source_formula_assertion
PREBU26,2035,FY2035,LT_FORECAST,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,AJ53; AJ54,466.399875277554,466.3998752775542,-2.2737367544323206e-13,2.2737367544323206e-13,reconciled,,official_source_formula_assertion
PREBU26,2035,FY2035,LT_FORECAST,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,AJ34; AJ35,4696.52187789986,4696.521877899867,-7.275957614183426e-12,7.275957614183426e-12,reconciled,,official_source_formula_assertion
