stream_label,model_class,model,operational_n,operational_pooled_mape,operational_horizon_mean_mape,operational_bias_pct,paper_n,paper_horizon_mean_mape,paper_pooled_mape,paper_bias_pct,operational_annual_mape,paper_annual_mape,operational_h09_12_mape,paper_h09_12_mape,op_gain_vs_schiff_spec_pp,paper_gain_vs_schiff_spec_pp,decision_score,governance_score
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n150_d1_lr0.03_w44,390,8.730070299391205,8.905392550812925,2.3973754299659213,126.0,7.1030006513083235,5.988821051938204,-0.0820864884540282,6.315169508636719,1.511208693039496,10.844519058402332,11.371860945204547,-0.31713122129323956,1.4183964386985464,17.6516008708553,0.2447144592952612
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n250_d1_lr0.03_w44,390,8.759794632595698,8.929288351052449,2.321964357037753,126.0,7.0066599008899075,5.914157774630833,-0.1016441862819422,6.334360609891308,1.3017751429361313,10.81719883329452,11.230552034240022,-0.34685555449773275,1.5147371891169623,17.582241121662207,0.246415552855407
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n400_d2_lr0.08_w40,390,8.775624265304206,8.929037148723467,2.298406622785556,126.0,6.929653803862382,5.904531014754794,0.8204588662514251,6.445750634906405,2.1628193664717523,10.497311585216968,11.191084801503036,-0.36268518720624066,1.5917432861444878,17.546556390171745,0.2465370595382746
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n150_d1_lr0.08_w44,390,8.833617256954486,8.991224823560737,2.100211567142668,126.0,6.975601506581998,5.923892269039065,-0.1104722141048377,6.372207574250741,1.3372357866886624,10.80958678077627,11.08356719392668,-0.42067817885652126,1.545795583424872,17.612291813813435,0.2475698663426488
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n150_d2_lr0.08_w44,390,8.968638555060148,9.145058062247422,2.615752091843868,126.0,7.603848273305485,6.506517846938814,0.6059334983602078,5.927817534158841,2.1931214563202426,10.96476111713039,11.673991234791892,-0.5556994769621824,0.9175488167013848,18.316016421089728,0.2476913730255164
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n150_d2_lr0.05_w44,390,8.891665413647539,9.06362763864612,2.610276201945969,126.0,7.6134155822922525,6.480278137507869,0.4738571435652908,6.003517523102367,2.3900334371190617,10.880165480376064,11.833962360847211,-0.4787263355495739,0.9079815077146174,18.266987996909982,0.2478128797083839
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n250_d2_lr0.08_w40,390,8.770685878133479,8.923528823854339,2.3094305090089104,126.0,6.9339366642040945,5.909466818460611,0.8185679664886307,6.4590679952702,2.1645403428735754,10.482782403165922,11.18200003870208,-0.35774680003551396,1.5874604258027754,17.550332592056016,0.249696233292831
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n400_d2_lr0.08_w44,390,8.976668289580042,9.158840166955612,2.6368119100233267,126.0,7.597923447481008,6.49305506431902,0.7034603733530675,5.9205444570010215,2.1628193664717523,11.011070452623532,11.719560967142566,-0.5637292114820767,0.9234736425258623,18.31840904231364,0.2500607533414338
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n80_d2_lr0.03_w44,390,8.744856207175179,8.917736709857623,2.6306741013524237,126.0,7.255654254056029,6.096177904528177,0.2501964524494355,6.253834152343467,1.648387149426491,10.779139944258269,11.679668320437578,-0.3319171290772136,1.2657428359508405,17.82703640945232,0.2501822600243013
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n250_d2_lr0.08_w44,390,8.975123966017092,9.153304489839623,2.6485577061239143,126.0,7.602900847289429,6.4992791919652975,0.6959221927293283,5.94484515887221,2.1645403428735754,10.97886222492602,11.715384699394358,-0.5621848879191269,0.918496242717441,18.329091873636965,0.2507897934386391
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n80_d1_lr0.05_w44,390,8.775101257392912,8.944921311122222,2.374510168359027,126.0,7.117400770074063,6.015244755967615,-0.0789351274097868,6.354639723956335,1.5514327068360714,10.799618460886665,11.32798789291073,-0.36216217929494654,1.4039963199328067,17.71861297529196,0.2508505467800729
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n250_d2_lr0.05_w44,390,8.893125437624274,9.066151006911989,2.7128386368211364,126.0,7.619768069236431,6.461467913766518,0.699946938519497,5.9826625996940965,2.051988495629948,10.913771946674869,11.960416592252296,-0.48018635952630895,0.9016290207704385,18.279843020466345,0.2513973268529769
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n150_d1_lr0.03_w36,390,8.327419242482499,8.44822408115025,2.4900655221977144,126.0,5.450770781829117,4.879636824336881,0.8320425436590472,6.894143586048386,1.511208693039496,9.618227801735832,7.827246468816515,0.08551983561546628,3.0706263081777525,15.750732473043485,0.2526731470230862
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n150_d2_lr0.08_w40,390,8.754028764922852,8.907095682846986,2.3323489153628074,126.0,6.917278817603887,5.898208089150204,0.756571125085847,6.475978003892563,2.1931214563202426,10.479222071922427,11.129775026040887,-0.34108968682488694,1.6041182724029825,17.523536975036162,0.2532806804374241
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w44,390,8.769917858937688,8.94036285814665,2.542644227008944,126.0,7.495959022469972,6.361255051651356,-0.1880449765980598,6.282366598935584,2.529333514395286,10.834350616355469,11.711703100393372,-0.35697878083972334,1.0254380675368981,18.09073295384245,0.2538882138517618
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n250_d1_lr0.08_w44,390,8.866462184342625,9.019811817355572,2.035293107896404,126.0,6.98673234723913,5.957814974835973,-0.1416171915382362,6.404688877344412,1.4331482739751151,10.77560265150214,11.034556914807997,-0.45352310624465986,1.53466474276774,17.657896061707497,0.2541919805589308
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n400_d2_lr0.03_w44,390,8.985324834487807,9.152864008482284,2.657063024707577,126.0,7.707103694072219,6.585819953995653,0.7141184602447224,5.974016711352106,2.118836469560509,10.954580604131827,11.942717039112663,-0.572385756389842,0.8142933959346506,18.45163900886881,0.2544957472660996
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n80_d1_lr0.08_w44,390,8.8255809870044,8.989372821668358,2.2609477049064397,126.0,7.059900584916029,5.972994830862001,-0.0615926817058373,6.359701406790645,1.3330681470253087,10.8420658030172,11.266076947578377,-0.41264190890643526,1.4614965050908406,17.701501694108735,0.2546172539489672
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n250_d1_lr0.05_w44,390,8.837014315594836,8.998344903645847,2.133229298442357,126.0,6.95566028261938,5.913732819751423,-0.170050459886607,6.393187138462997,1.3208682853902185,10.820330171050864,11.026240020926744,-0.42407523749687037,1.5657368073874895,17.6042943126742,0.255224787363305
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n400_d2_lr0.05_w44,390,8.930516475643719,9.103260291608814,2.7344526853829763,126.0,7.642557600916227,6.490163064417151,0.771852599138963,5.991078083172042,2.0262591407334662,10.931199780348257,11.983291882970727,-0.5175773975457538,0.8788394890906428,18.344288865891254,0.2555893074119076
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n400_d1_lr0.03_w44,390,8.799084380539632,8.964398371020694,2.355793748857921,126.0,7.146856985604906,6.016848922982514,-0.0342307558573066,6.348273866975357,1.5309991687303215,10.848042394655687,11.435046184045486,-0.3861453024416672,1.374540104401964,17.76858920777417,0.2556500607533414
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n400_d1_lr0.08_w44,390,8.856524250048544,9.008809506513307,2.029191888547138,126.0,7.001059110818307,5.987311191671989,-0.0791327159349235,6.4194211288941485,1.4932839097977304,10.74632619973395,10.969974191485916,-0.4435851719505788,1.5203379791885627,17.6653578319451,0.2556500607533414
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n400_d1_lr0.03_w44,390,8.821768573408416,8.984871575311814,2.240289975619741,126.0,7.003957489894351,5.929744194155597,-0.1003365445635097,6.379821623139124,1.3476516578310571,10.818027661317627,11.169360918083155,-0.4088294953104512,1.5174396001125192,17.64471046664952,0.2561360874848116
Light RUC volume,Light RUC challenger candidate,dynamic_RESID_GBR_n400_d1_lr0.05_w44,390,8.850617103456718,9.00831898636431,2.076764888406226,126.0,6.951894278090123,5.932769347020604,-0.1387565713626327,6.4146819526665055,1.409235759651224,10.786395487168324,10.917025298421128,-0.43767802535875333,1.5695028119167471,17.61385835855409,0.2567436208991494
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w40,390,8.563508942174657,8.702063603729082,2.1133306456885927,126.0,6.56103794153254,5.531287086689945,-0.086849058489595,6.682463103167733,1.912617519926212,10.145936026928144,10.591414307900571,-0.15056986407669193,1.9603591484743301,17.00649572406799,0.2575334143377886
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.01_l10.3_w44,390,9.038908452938315,9.17983290015531,3.369520533096928,126.0,7.538634414373089,6.691018870855357,-0.378988417388938,6.075154366021091,2.960616356441228,10.639609912501442,10.572388441013851,-0.6259693748403503,0.9827626756337811,18.433283512126373,0.2603280680437424
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n250_d1_lr0.08_w44,390,8.83501597750764,9.00159791937413,2.3374534270691347,126.0,7.171345154195364,6.034353296316692,0.0899803129351264,6.358046858828875,1.5509994934436444,10.845319273285664,11.451554766287288,-0.4220768994096744,1.3500519358115062,17.829618189117134,0.2608140947752126
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n250_d1_lr0.03_w44,390,8.802346127495184,8.968454855285126,2.462466954620402,126.0,7.1850178102269515,6.047936804846814,-0.0730529122635598,6.326036813761393,1.595483673558609,10.84801919484996,11.469357352897152,-0.38940704939721904,1.3363792797799183,17.815119836624525,0.2608748481166464
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w40,390,8.580207196512694,8.72218272836623,2.1212413315709515,126.0,6.512513833948866,5.4940517110481,-0.026792727007318,6.651180834987888,1.6819103342700954,10.27052087438871,10.536582078742486,-0.16726811841472866,2.008883256058004,16.967640372365626,0.2624544349939247
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.01_l10.5_w36,390,8.988640366274218,9.124006029070372,3.355787556848623,126.0,7.331485491619358,6.5461436997234586,-0.35997250403051,6.169794620604454,2.859226888488394,10.567271871642433,10.129125464448746,-0.5757012881762531,1.1899115983875115,18.198153268729552,0.2636695018226003
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.01_l10.3_w40,390,9.034497645542986,9.164062397863114,3.0520239427506657,126.0,7.333671025476736,6.501204641151783,-0.4947500636701425,6.314926472411978,2.960616356441228,10.446917172196365,10.312256506919846,-0.621558567445021,1.1877260645301337,18.252102683397787,0.2674362089914945
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_Elastic_a0.05_l10.5_w40,390,9.121669359228452,9.207431021174797,-0.2030350813892011,126.0,7.954878096842293,7.485213925505015,-6.165033953365154,6.719908872960002,7.582460331338274,9.984232422746109,9.280480646910414,-0.708730281130487,0.5665189931645767,18.776828182449666,0.2685297691373025
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_Elastic_a0.05_l10.3_w44,390,9.11429240812252,9.23834180953878,2.121124247347779,126.0,6.792638680579624,6.3039627497862165,-4.000684784600163,6.48640449474606,4.501174688950375,10.428305444542312,8.405266057731522,-0.7013533300245545,1.728758409427246,17.740644637123435,0.2687727825030377
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w44,390,8.829499192449134,8.994620480657238,2.517400903798604,126.0,7.227317928559676,6.089953036564022,0.0085449871732738,6.355129164985225,1.6819103342700954,10.826665742420262,11.472112346611798,-0.416560114351169,1.2940791614471943,17.897339502634978,0.2696233292831105
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n250_d1_lr0.05_w44,390,8.838863799704644,9.002084457494059,2.387108598955141,126.0,7.140941282188973,6.003797901942563,-0.0416542431732005,6.375139500455069,1.516775724364263,10.852462740901151,11.475529940573509,-0.4259247216066786,1.3804558078178966,17.812300816902898,0.2714459295261239
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n400_d1_lr0.08_w44,390,8.86962005617106,9.035007017322366,2.320821058365062,126.0,7.2148799652374995,6.081128918338996,0.1459447168250165,6.4121937360668095,1.5587686371741651,10.833153039433482,11.45370688735591,-0.45668097807309493,1.3065171247693703,17.91963056126177,0.2740583232077764
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w44,390,8.815598845914028,8.985846217303354,2.5749353396240102,126.0,7.2825786931954966,6.146118520261013,-0.1024007711878198,6.3634005081525045,1.912617519926212,10.898500303252744,11.527211258532258,-0.40265976781606305,1.2388183968113733,17.946521200110052,0.277460510328068
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.005_l10.5_w44,390,9.145921410334234,9.29744291266063,3.522865883773045,126.0,7.52816793262036,6.626069509541904,0.0094260651427464,6.052562576616867,2.2631341397860165,10.878183028263043,10.807415674032567,-0.7329823322362685,0.9932291573865095,18.539516575486115,0.2788578371810449
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.05_l10.5_w44,390,9.001891713868979,9.0933324400316,0.2421493875480707,126.0,8.707023115505923,8.27882308295864,-4.981290955481172,6.755861221686447,8.104907569454246,10.02632687708927,10.075725591978426,-0.5889526357710135,-0.18562602549905272,19.42209507355132,0.2803766707168894
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.005_l10.5_w40,390,9.133111261005782,9.269117227118018,3.223627386642021,126.0,7.265261646438932,6.408489566127843,-0.076680341949695,6.304225574265931,2.2631341397860165,10.618080095571656,10.399031518340172,-0.7201721829078167,1.2561354435679375,18.2967920396754,0.2809234507897934
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.01_l10.7_w40,390,9.066749370169145,9.168027942579977,2.3582806583403317,126.0,7.755302954836767,7.000981316325274,-2.1035335142558056,6.532543977702946,5.004290454810784,10.187680757994682,10.581462910577194,-0.6538102920711797,0.7660941351701025,18.691016385265684,0.2837181044957472
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w44,390,8.857549710298395,9.024824906701728,2.4831240093331566,126.0,7.166007569976629,6.037897729006162,-0.076619302850097,6.390975027416225,1.6216672002364965,10.912039156245829,11.444511986805152,-0.44461063220042973,1.3553895200302408,17.869613438062395,0.2855407047387606
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n400_d1_lr0.05_w44,390,8.884308474189385,9.048975611445584,2.3720260665430257,126.0,7.1830096305451105,6.050344359356572,0.0506910356165016,6.427871857933981,1.4729359385721237,10.887228082224928,11.487220931347048,-0.47136939609142026,1.3383874594617593,17.911488675872295,0.2865127582017011
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.01_l10.7_w52,390,9.114187462969465,9.281876542518878,4.052773468713864,126.0,7.659346420032054,6.906838927924132,-0.5171285559762469,6.008605541406899,3.373832009238844,10.997796801198154,10.34037588009854,-0.7012483848714997,0.862050669974816,18.68096261522463,0.2917982989064399
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w44,390,8.853988114282577,9.02377808248695,2.588345291883385,126.0,7.320590565350684,6.18740350607498,-0.0889004533934537,6.401218628246319,1.959604369174845,10.91833922221714,11.573017307708785,-0.4410490361846122,1.200806524656186,18.03371786588318,0.2930741190765492
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.005_l10.7_w36,390,9.04601971258945,9.180986946196503,3.4601911661776104,126.0,7.046871094729742,6.258579042105876,0.0462608214791258,6.433270717915872,2.2924544243664746,10.563530047482567,9.950094179699176,-0.6330806344914848,1.4745259952771281,18.047227603415923,0.3018226002430134
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.01_l10.5_w52,390,9.056332810766072,9.229133499128418,4.206984145729258,126.0,7.644285993594306,6.899442607205747,-0.0847987911676195,6.108942671937307,2.859226888488394,11.01477488438495,10.342512271128092,-0.6433937326681072,0.8771110964125635,18.648552886917628,0.312089914945322
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.001_l10.5_w52,390,9.174249302424457,9.349783699946578,3.679864238330645,126.0,8.270270047224656,7.485144205249155,0.009484478584979,6.267115233390171,3.516642089468015,11.191101445108542,11.268345213845262,-0.7613102243264915,0.25112704278221365,19.37928458182972,0.3130619684082624
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.001_l10.3_w52,390,9.162870312976986,9.33926897313223,3.634864471043048,126.0,8.259216183350023,7.480355238687364,-0.0251076868219617,6.284817514388228,3.532786422212509,11.191636889617222,11.240378912157354,-0.7499312348790212,0.26218090665684635,19.35677732202837,0.3133657351154313
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.05_l10.5_w52,390,9.081557169404515,9.170815408480797,0.5203185743578463,126.0,8.659763967204544,8.225706373168997,-4.977072656092134,6.973532828775183,8.104907569454246,10.044154951336616,10.053424274379616,-0.6686180913065503,-0.13836687719767404,19.53673620123864,0.3145200486026731
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.001_l10.7_w52,390,9.186310859827948,9.360974063791549,3.725607028553356,126.0,8.282603584011913,7.491295430735059,0.0446240562741544,6.255621750824335,3.4998080986431326,11.191002677959029,11.296672571752827,-0.773371781729983,0.2387935059949573,19.40538058440128,0.3145808019441069
Light RUC volume,Light RUC challenger candidate,dynamic_plus_ylag_Elastic_a0.05_l10.5_w44,390,9.245466899201736,9.325557093403601,-0.058639984069186,126.0,8.096666356887576,7.616544677596067,-6.012244286880416,6.989081471227462,7.582460331338274,9.997175899673442,9.550408755006856,-0.8325278211037705,0.42473073311929355,19.095267622303098,0.3150668286755771
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.005_l10.5_w52,390,9.277627145949449,9.432436791961146,3.6991296285316713,126.0,8.251282356326579,7.4330620902980575,-0.3883244939284974,6.2871854061925205,3.9285667656771808,11.026648406417628,11.263055834598235,-0.8646880678514837,0.27011473368029115,19.470618816677327,0.3166464155528554
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.001_l10.15_w52,390,9.163498888052862,9.34152248835894,3.616876443669273,126.0,8.291908561030267,7.498339276954251,-0.0098666656865688,6.306365336817915,3.544474833202333,11.213467288867877,11.318939277256646,-0.7505598099548969,0.22948852897660288,19.393686427654536,0.3170716889428918
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.001_l10.9_w52,390,9.199875680958558,9.373520242927258,3.772694377564328,126.0,8.297399077869434,7.500912167134981,0.0815119054608584,6.247073962392488,3.4822163094285057,11.19142883530278,11.325121214722095,-0.7869366028605924,0.22399801213743586,19.436312687182546,0.3178614823815309
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.005_l10.3_w52,390,9.19597759307964,9.358327083950138,3.478793561427687,126.0,8.172117334543989,7.37594971216334,-0.5345881925062177,6.327262801735493,3.924207870027009,11.03216025470151,11.16383499658178,-0.7830385149816745,0.3492797554628808,19.29778998420027,0.3181044957472661
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.005_l10.15_w52,390,9.141684208965165,9.308137498100114,3.3119153549554734,126.0,8.117348237960984,7.340615209377438,-0.6580169335358027,6.38274031712867,3.965573216365761,11.027060464459865,11.062702640771692,-0.7287451308671997,0.4040488520458858,19.185909061703864,0.321688942891859
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Ridge_a0.1_w52,390,9.160725511114284,9.337409693130594,3.455224714819076,126.0,8.288760343695747,7.497478571687973,-0.2568239239713201,6.372464815344907,3.790441421383053,11.189826293688936,11.29671894072619,-0.7477864330163193,0.23263674631112252,19.388124530128167,0.3249696233292831
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Ridge_a0.01_w52,390,9.19084815762204,9.373688767041527,3.714825586172352,126.0,8.417491049144495,7.582221100346293,0.2238885063139598,6.325044655998329,3.4637614636496434,11.3064858842547,11.578879036565551,-0.7779090795240755,0.1039060408623751,19.561082929383353,0.3268529769137303
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Ridge_a0.001_w52,390,9.194367215561488,9.377916767535924,3.742003964923629,126.0,8.431526156631998,7.591510905101413,0.2743106261935633,6.322220352054769,3.429067938680934,11.319901098513464,11.609416845409488,-0.7814281374635232,0.08987093337487195,19.580648856699543,0.3287363304981774
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_OLS_w52,390,9.194757762853518,9.378386414598557,3.7450382886190376,126.0,8.433089836059667,7.592544654942247,0.279941043140527,6.322213278529565,3.425188552624322,11.32139627588349,11.612823876029298,-0.781818684755553,0.08830725394720318,19.58290474740748,0.3292831105710814
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.005_l10.7_w52,390,9.375634147768556,9.522639652706099,3.83481542594512,126.0,8.289983637028104,7.47425357253414,-0.3971051192263034,6.294386843301221,4.022025758237461,11.034979126240907,11.218350853619343,-0.9626950696705912,0.23141345297876548,19.62269603821648,0.3298298906439854
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.005_l10.3_w44,390,9.39822666232882,9.54513943617695,3.2349039117090035,126.0,7.575871970828737,6.663192365788167,-0.4649394036656122,6.399244549745509,3.0035337642018307,11.03910146589877,10.87177795366572,-0.9852875842308553,0.9455251191781331,18.897400161764832,0.3397934386391251
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.01_l10.9_w40,390,9.222707747998106,9.316065983530011,2.41942869834634,126.0,8.071103803430907,7.3563783660757,-2.338559546029337,6.723129396650307,5.532162302410757,10.226867216098766,10.757625670944147,-0.8097686699001407,0.45029328657596324,19.216536770426224,0.3416160388821385
Light RUC volume,Light RUC challenger candidate,dynamic_Ridge_a10.0_w44,390,9.479277992744592,9.517995088525064,-1.0799419784314916,126.0,8.462895746099441,8.19289674896004,-5.907921224402875,7.183014656933337,6.938123631138912,9.827582602354036,9.319187049630605,-1.066338914646627,0.05850134390742845,19.845921600920516,0.3449574726609964
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.01_l10.3_w52,390,9.287204215738278,9.429617439063216,3.2782366590985865,126.0,8.152162649703884,7.343877137461033,-1.168604712683455,6.497593518530577,4.525672470992498,10.859873290898904,11.063560031806036,-0.8742651376403128,0.3692344403029857,19.391588910984662,0.3459295261239368
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.005_l10.7_w52,390,9.297701172816316,9.470338518968665,4.437785653502519,126.0,7.764748663053496,6.996328694644189,0.4106117824706994,6.23077334267343,2.2924544243664746,11.26883196223586,10.610290254715318,-0.8847620947183508,0.7566484269533742,19.06392173688842,0.3512758201701094
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.05_l10.5_w64,390,9.289834747768202,9.362141494147478,0.795595410970081,126.0,8.672926472162612,8.24576352358129,-4.950638421991217,7.216712659179186,8.104907569454246,10.09076310245703,10.053424274379616,-0.8768956696702368,-0.15152938215574174,19.846498925822615,0.3515492102065614
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.05_l10.5_expanding,390,9.290559848399964,9.36276164600359,0.7948703103383205,126.0,8.672926472162612,8.24576352358129,-4.950638421991217,7.216712659179186,8.104907569454246,10.09076310245703,10.053424274379616,-0.8776207703019985,-0.15152938215574174,19.8471515163912,0.3517314702308627
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.005_l10.9_w52,390,9.483709680624075,9.622637102041375,3.876697964689963,126.0,8.25791185279127,7.458783053663836,-0.540735465001266,6.362694583026817,4.114949269626211,11.05939661243416,11.10267355061502,-1.0707706025261103,0.26348523721559935,19.719964975641048,0.3540704738760632
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.01_l10.15_w52,390,9.148019840918789,9.300277508319361,2.9799733698964896,126.0,7.9729673754589685,7.219175680116506,-1.3778633939834826,6.579850980522815,4.453647128169305,10.838737710796554,10.793336183385806,-0.7350807628208234,0.5484297145479013,19.06394729849811,0.3551640340218712
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.05_l10.15_w40,390,9.032214272002776,9.061211083121131,-0.4495379763204354,126.0,8.042105095631413,7.747632484926317,-6.2853297655436045,7.901290129337086,7.9285262838049455,9.08363656418218,8.92833681100148,-0.6192751939048105,0.47929199437545655,19.094595697600504,0.3584447144592952
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Ridge_a1.0_w52,390,9.059523824003128,9.181088142596998,1.6316714235373817,126.0,7.765309031769544,7.35622600516944,-3.5683795591340948,7.231977212886363,5.913350589615818,10.346367763154692,9.402654550428782,-0.6465847459051624,0.7560880582373262,18.795994301348,0.3619684082624544
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.01_l10.9_w52,390,9.447042266601576,9.54811418698455,3.041432940535569,126.0,8.341378099816959,7.640197793700991,-2.035390618785754,6.6168268327840645,5.532162302410757,10.54770375552232,10.732944854653436,-1.034103188503611,0.18001899018991097,19.74677036866811,0.3672539489671932
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.005_l10.3_w40,390,9.358261801691476,9.476902245540936,2.693117222162443,126.0,7.2267096603445635,6.479764847099599,-0.728416624501899,6.664591926209322,3.0035337642018307,10.585858855701389,10.021468109971078,-0.9453227235935113,1.2946874296623063,18.520431165804617,0.3682867557715674
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_RESID_GBR_n150_d1_lr0.08_w52,390,9.373909256644138,9.537888843480173,3.707455280554304,126.0,8.355488359877889,7.534659842952171,0.5594618221535652,6.498670378634746,2.7981917430581382,11.237514328635,11.69097493627907,-0.9609701785461731,0.16590873012898122,19.724810739236144,0.3698663426488457
Light RUC volume,Light RUC challenger candidate,SCHIFF_SPEC_Elastic_a0.01_l10.7_w52,390,9.536353561269676,9.649751629548359,3.386341912870856,126.0,8.291197072172768,7.544467641696988,-1.4937885319477224,6.524290058547617,5.004290454810784,10.77742532633437,10.86735488122672,-1.123414483171711,0.23020001783410216,19.797257339366432,0.3712636695018226
Light RUC volume,Light RUC challenger candidate,dynamic_Elastic_a0.01_l10.3_w36,390,9.115493035332502,9.229963931682391,3.170467549083712,126.0,6.936666212000965,6.217433784699265,-0.4199869097844758,6.7763874302213365,2.960616356441228,10.34360197208867,9.6689447997738,-0.702553957234537,1.5847308780059048,18.063302859797172,0.3735115431348724
Light RUC volume,Light RUC challenger candidate,spec_plus_ylag_Elastic_a0.05_l10.3_expanding,390,9.30598381845734,9.355009538351506,1.0053663040179035,126.0,8.584058569282151,7.859645701627101,-6.908781873672211,7.784643787082032,6.229836472488827,9.67392290145644,11.087366901730253,-0.8930447403593753,-0.0626614792752811,19.93673996491179,0.3816828675577156
